,title,artist,key,chords,capo
714,Fade Away,Oasis,,"[['A', 'Amaj7', 'Asus2', 'D', 'Dsus2', 'E', 'G', 'B7', 'Fmaj7', 'A'], ['Amaj7'], ['Dsus2', 'A'], ['B7', 'Dsus2'], ['A'], ['Amaj7'], ['Dsus2', 'A'], ['B7', 'Dsus2'], ['B7', 'Dsus2'], ['B7', 'Dsus2'], ['B7', 'Dsus2'], ['B7', 'Dsus2'], ['A', 'E'], ['G', 'D'], ['A'], ['E'], ['G', 'D'], ['A'], ['E'], ['G', 'D'], ['A'], ['E'], ['G', 'D'], ['Fmaj7', 'Dsus2', 'A', 'Asus2', 'A'], ['Fmaj7', 'Dsus2', 'A', 'Asus2', 'A'], ['A'], ['Amaj7'], ['Dsus2', 'A'], ['B7', 'Dsus2'], ['B7', 'Dsus2'], ['B7', 'Dsus2'], ['B7', 'Dsus2'], ['B7', 'Dsus2'], ['A', 'E'], ['G', 'D'], ['A'], ['E'], ['G', 'D'], ['A'], ['E'], ['G', 'D'], ['A'], ['E'], ['G', 'D'], ['Fmaj7', 'Dsus2', 'A', 'Asus2', 'A'], ['Fmaj7', 'Dsus2', 'A', 'Asus2', 'A']]",
715,Neon,John Mayer,,"[['Cm', 'Eb', 'Fm', 'Ab', 'Bb', 'Cm', 'Eb', 'Fm', 'Ab', 'Bb', 'Ab', 'Gm'], ['Gb'], ['Cm', 'Eb', 'Fm', 'Ab', 'Bb', 'Ab', 'Gm'], ['Gb'], ['Ab', 'Gm'], ['Fm', 'Gm', 'Ab'], ['Fm', 'Bb', 'Cm'], ['Fm', 'Bb', 'Cm'], ['Fm', 'Bb', 'Cm', 'Bb', 'Ab'], ['Cm', 'Eb', 'Fm', 'Ab', 'Bb', 'Ab', 'Gm'], ['Gb'], ['Ab', 'Gm'], ['Fm', 'Gm', 'Ab', 'Bb'], ['Fm', 'Bb', 'Cm'], ['Fm', 'Bb', 'Cm'], ['Fm', 'Bb', 'Cm', 'Bb', 'Ab'], ['Fm', 'Gm', 'Ab', 'Bb', 'Fm', 'Gm', 'Ab', 'Bb', 'Fm', 'Gm', 'Ab', 'Bb', 'Cm', 'Ab', 'Gm'], ['Gb'], ['Ab', 'Gm'], ['Fm', 'Gm', 'Ab', 'Bb'], ['Fm', 'Bb', 'Cm'], ['Fm', 'Bb', 'Cm'], ['Fm', 'Bb', 'Cm', 'Bb', 'Ab']]",
716,High Hopes,Pink Floyd,,"[['Cm', 'Cm7', 'Ab', 'Bb', 'G7', 'Dm', 'Eb', 'Fm', 'Gm'], ['Cm', 'Cm7', 'Ab', 'Cm'], ['Cm7', 'Ab'], ['Cm', 'Cm7', 'Ab'], ['Cm', 'Cm7', 'Ab'], ['Bb', 'G7'], ['Ab', 'Bb', 'G7'], ['Cm', 'Cm7', 'Ab', 'Cm'], ['Cm7', 'Ab'], ['Cm', 'Cm7', 'Ab'], ['Cm', 'Cm7', 'Ab'], ['Cm', 'Gm', 'Ab', 'Bb'], ['Cm', 'Dm', 'Eb', 'Fm', 'Gm', 'Ab'], ['Cm', 'Gm', 'Ab', 'Bb'], ['Cm', 'Dm', 'Eb', 'Fm', 'Gm', 'Ab'], ['Cm', 'Cm7', 'Ab', 'Cm'], ['Cm7', 'Ab'], ['Cm', 'Cm7', 'Ab'], ['Cm', 'Cm7', 'Ab'], ['Bb', 'G7'], ['Ab', 'Bb', 'G7'], ['Cm', 'Cm7', 'Ab'], ['Cm', 'Cm7', 'Ab'], ['Cm', 'Cm7', 'Ab'], ['Cm', 'Cm7', 'Ab'], ['Cm', 'Gm', 'Ab', 'Bb'], ['Cm', 'Dm', 'Eb', 'Fm', 'Gm', 'Ab'], ['Cm', 'Gm', 'Ab', 'Bb'], ['Cm', 'Dm', 'Eb', 'Fm', 'Gm', 'Ab'], ['Cm', 'Gm', 'Ab', 'Bb'], ['Cm', 'Dm', 'Eb', 'Fm', 'Gm', 'Ab'], ['Cm', 'Gm', 'Ab', 'Bb'], ['Cm', 'Dm', 'Eb', 'Fm', 'Gm', 'Ab'], ['Cm', 'Gm', 'Ab', 'Bb']]",
717,To Be With You,Mr. Big,,"[['Bm', 'D'], ['G', 'D'], ['Bm', 'D'], ['G', 'D'], ['G', 'D'], ['G', 'D'], ['C', 'C'], ['A', 'A'], ['D', 'G', 'A', 'D'], ['D', 'G', 'A', 'D'], ['D', 'G', 'A', 'D'], ['D', 'G', 'A', 'D'], ['Bm', 'D'], ['G', 'D'], ['Bm', 'D'], ['G', 'D'], ['G', 'D'], ['G', 'D'], ['C', 'C'], ['A', 'A'], ['D', 'G', 'A', 'D'], ['D', 'G', 'A', 'D'], ['D', 'G', 'A', 'D'], ['D', 'G', 'A', 'D'], ['G'], ['Bm'], ['F'], ['F'], ['D', 'G', 'A', 'D', 'D', 'G', 'A', 'Bm', 'D', 'G', 'A', 'D', 'G', 'D'], ['G', 'D'], ['C', 'C'], ['A', 'A'], ['F', 'Bb', 'C', 'F'], ['F', 'Bb', 'C', 'F'], ['F', 'Bb', 'C', 'Dm'], ['F', 'Bb', 'C', 'F'], ['D', 'G', 'A', 'D'], ['D', 'G', 'A', 'D'], ['D', 'G', 'A', 'Bm'], ['D', 'G', 'A', 'D'], ['D', 'G', 'A', 'D']]",2
718,Still Got The Blues,Gary Moore,Am,"[['Dm7', 'Dm7/G', 'Cmaj7', 'Fmaj7', 'Bm7b5', 'Esus4', 'D9', 'F9', 'E7#9'], ['Dm7', 'Dm7/G', 'Cmaj7', 'Fmaj7', 'Bm7b5', 'E', 'Am', 'Dm7', 'Dm7/G', 'Cmaj7', 'Fmaj7'], ['Bm7b5', 'E', 'Am', 'Am/B', 'Am/C'], ['Dm7', 'Dm7/G', 'Cmaj7', 'Fmaj7'], ['Bm7b5', 'Esus4', 'E'], ['Am', 'Em', 'Am', 'D9', 'F9', 'E7#9', 'Am'], ['Dm7', 'Dm7/G', 'Cmaj7', 'Fmaj7'], ['Bm7b5', 'E', 'Am', 'Am/B', 'Am/C'], ['Dm7', 'Dm7/G', 'Cmaj7', 'Fmaj7'], ['Bm7b5', 'Esus4', 'E'], ['Am', 'Em', 'Am', 'D9', 'F9', 'E7#9', 'Am'], ['Bm7', 'E', 'Am', 'Am/B', 'Am/C'], ['Bm7', 'E', 'Fmaj7', 'Em7', 'Dm7', 'Am'], ['Dm7', 'Dm7/G', 'Cmaj7', 'Fmaj7', 'Bm7b5', 'E', 'Am', 'Am/B', 'Am/C', 'Dm7', 'Dm7/G', 'Cmaj7', 'Fmaj7', 'Bm7b5', 'Esus4', 'E', 'Am', 'Em', 'Am', 'D9', 'F9', 'E7#9', 'Am', 'E'], ['Am', 'Em', 'Am', 'D9'], ['F9', 'E7#9', 'Am']]",
719,Honey Bee,Tom Petty,,"[['A', 'C'], ['D'], ['F'], ['A', 'C'], ['D'], ['F'], ['G']]",
720,Harvest Moon,Neil Young,,"[['Em', 'D'], ['Em', 'D'], ['G', 'D'], ['G', 'D'], ['Em', 'A', 'Em'], ['A', 'D'], ['Em', 'D'], ['Em', 'D'], ['G', 'D'], ['G', 'D'], ['Em', 'A', 'Em'], ['A', 'D'], ['Em', 'A', 'Em'], ['A', 'D']]",
721,Show Me The Meaning Of Being Lonely,Backstreet Boys,,"[['D', 'E'], ['F#m', 'D', 'E', 'F#m', 'D', 'E'], ['F#m', 'D', 'E'], ['E', 'D', 'Bm7', 'C#'], ['F#m', 'D', 'E'], ['F#m', 'D', 'E'], ['E', 'D', 'Bm7', 'C#'], ['F#m', 'D', 'E'], ['F#m', 'D', 'E'], ['A', 'C#', 'F#m'], ['D', 'E'], ['F#m', 'D', 'E', 'F#m', 'D', 'E'], ['F#m', 'D', 'E'], ['E', 'D', 'Bm7', 'C#'], ['F#m', 'D', 'E'], ['F#m', 'D', 'E'], ['E', 'D', 'Bm7', 'C#'], ['F#m', 'D', 'E'], ['F#m', 'D', 'E'], ['A', 'C#', 'F#m'], ['D', 'E', 'G#m'], ['G#m', 'E'], ['F#'], ['G#m', 'E', 'F#', 'B'], ['D#sus4'], ['D#', 'G#m', 'E', 'F#', 'G#m', 'E', 'F#'], ['G#m', 'E', 'F#', 'G#mM7', 'G#m', 'G#m7', 'F#', 'E', 'F#'], ['B', 'D#', 'G#m', 'E', 'F#', 'G#m'], ['G#m', 'E', 'F#'], ['G#m', 'E', 'F#'], ['B', 'D#', 'G#m'], ['E', 'F#', 'G#m'], ['G#m', 'E', 'F#'], ['G#m', 'E', 'F#'], ['B', 'D#', 'G#m'], ['E', 'F#', 'G#m']]",
722,Write This Down,George Strait,,"[['G', 'G', 'A', 'A', 'D', 'D', 'G', 'D', 'D', 'G'], ['A'], ['D'], ['G', 'D'], ['G'], ['A'], ['C'], ['D', 'G', 'D'], ['D', 'G'], ['A'], ['C', 'D'], ['G'], ['D', 'G'], ['A'], ['C', 'D'], ['G'], ['G', 'G', 'A', 'A', 'D', 'D', 'G', 'G', 'D', 'D', 'D', 'G'], ['A'], ['D'], ['G', 'D'], ['G'], ['A'], ['C', 'D'], ['G', 'D'], ['D', 'G'], ['A'], ['C', 'D'], ['G'], ['D', 'G'], ['A'], ['C', 'D'], ['G'], ['Bm', 'D'], ['C', 'D'], ['D', 'G'], ['A'], ['C', 'D'], ['G'], ['D', 'G'], ['A'], ['C', 'D'], ['G'], ['A', 'D'], ['D', 'G']]",1
723,On Every Street,Dire Straits,,"[['F', 'C', 'G', 'C'], ['Am', 'G', 'C'], ['F', 'C', 'G', 'Esus4'], ['Am', 'G6'], ['F', 'C'], ['F', 'C', 'G'], ['C', 'G', 'Am', 'Em'], ['Dm', 'Bb'], ['F', 'G6', 'D/F#', 'Em', 'F', 'Em', 'Gsus4', 'G'], ['F', 'C', 'G', 'C'], ['Am', 'G', 'C'], ['F', 'C', 'G', 'Esus4'], ['Am', 'G6'], ['F', 'C'], ['F', 'C', 'G'], ['C', 'G', 'Em'], ['Dm', 'Bb'], ['F', 'G6', 'D/F#', 'Em', 'F', 'Em', 'Gsus4', 'G', 'F', 'G6', 'D/F#', 'Em', 'F', 'Em', 'Gsus4', 'G', 'F', 'C', 'G', 'C'], ['Am', 'G', 'C'], ['F', 'C', 'G', 'Esus4'], ['Am', 'G6'], ['F', 'C'], ['F', 'C', 'G'], ['C', 'G', 'Am', 'Em'], ['Dm', 'Bb'], ['C'], ['Dm', 'Bb']]",
724,Drive,R.E.M.,,"[['Dm'], ['G', 'Dm'], ['G', 'Dm'], ['F'], ['Am'], ['G'], ['Em'], ['Dm'], ['G', 'Dm'], ['G', 'Dm'], ['F'], ['Am'], ['G'], ['Em'], ['Dm'], ['C'], ['Dm'], ['C'], ['Dm'], ['G'], ['Dm'], ['G', 'Dm'], ['G'], ['Dm'], ['F'], ['Am'], ['G'], ['Em'], ['Dm'], ['G'], ['G', 'Dm'], ['Em'], ['Dm'], ['Dm']]",
725,Sometimes,My Bloody Valentine,,"[['D5'], ['D7M', 'Bm7', 'G5', 'F#5', 'E5', 'D5', 'E7sus4', 'D5', 'D7M', 'Bm7', 'G5', 'E7sus4', 'D5', 'D5', 'D5', 'D5', 'D5', 'D5', 'D5'], ['D7M', 'D7M'], ['Bm7', 'G5', 'Bm7', 'G5'], ['F#5', 'E5', 'D7m', 'E7sus4'], ['D5', 'E7sus4', 'D5', 'E7sus4'], ['Bm7', 'D7M', 'D5', 'Bm7', 'D7M', 'D5'], ['D5', 'D5', 'D5', 'D5', 'D5', 'D5', 'D5'], ['D7M', 'D7M'], ['Bm7', 'G5', 'Bm7', 'G5'], ['F#5', 'E5', 'D7m', 'E7sus4'], ['D5', 'E7sus4', 'D5', 'E7sus4'], ['Bm7', 'D7M', 'D5', 'Bm7', 'D7M', 'D5']]",
726,Bizarre Love Triangle,Frente!,,"[['C', 'F', 'G'], ['Em', 'F'], ['F'], ['G'], ['Em', 'F'], ['F', 'G'], ['Em', 'F'], ['F'], ['G'], ['Em', 'F'], ['F', 'G'], ['Em', 'F'], ['F', 'G'], ['Em', 'F', 'C'], ['F', 'G'], ['Em', 'F'], ['F'], ['G'], ['Em', 'F'], ['F', 'G'], ['Em', 'F'], ['F'], ['G'], ['Em', 'F'], ['F', 'G'], ['Em', 'F'], ['F', 'G'], ['Em', 'F'], ['F', 'G'], ['Em', 'F'], ['F', 'G'], ['Em', 'F', 'C']]",
727,Because You Loved Me,Celine Dion,,"[['C'], ['F'], ['Am7'], ['G'], ['Em'], ['F'], ['G'], ['Bb', 'Am7'], ['Dm'], ['Fm7', 'Gsus4', 'G'], ['C'], ['F'], ['Am'], ['G'], ['Em'], ['F', 'Bb'], ['G'], ['C', 'G'], ['C'], ['F'], ['Am'], ['G'], ['Em'], ['F'], ['G'], ['Bb', 'Am7'], ['Dm'], ['Fm7', 'Gsus4', 'G'], ['C'], ['F'], ['Am'], ['G'], ['Em'], ['F', 'Bb'], ['G'], ['C', 'G'], ['E7/G#'], ['Am'], ['E7/G#', 'Am'], ['Dm'], ['Em'], ['G'], ['C'], ['F'], ['Am'], ['G'], ['Em'], ['F', 'Bb'], ['G'], ['C', 'A'], ['D'], ['G'], ['Bm'], ['A'], ['F#m'], ['G', 'C'], ['A'], ['D']]",1
728,Runaway,The Corrs,,"[['D', 'Dsus', 'D', 'Dsus2', 'D', 'Em', 'G', 'D', 'Em', 'G'], ['D', 'Em', 'G', 'D', 'Em', 'G'], ['Bm', 'G'], ['Em', 'A'], ['Bm', 'G'], ['Em', 'A', 'G'], ['D', 'Em', 'G', 'D', 'Em', 'G'], ['D', 'Em', 'G'], ['Bm', 'G', 'Em', 'A', 'D'], ['D', 'Dsus', 'D', 'Dsus2', 'D', 'Em', 'G', 'D', 'Em', 'G'], ['D', 'Em', 'G', 'D', 'Em', 'G'], ['Bm', 'G'], ['Em', 'A'], ['Bm', 'G'], ['Em', 'A', 'G'], ['D', 'Em', 'G', 'D', 'Em', 'G'], ['D', 'Em', 'G'], ['Bm', 'G', 'Em', 'A', 'D', 'Em', 'G'], ['A', 'Bm', 'Em', 'A', 'D', 'Em', 'G', 'A', 'Bm', 'Em', 'G', 'A'], ['Bm', 'G'], ['Em', 'A'], ['Bm', 'G'], ['Em', 'A', 'G'], ['D', 'Em', 'G', 'D', 'Em', 'G'], ['D', 'Em', 'G'], ['D', 'Em', 'G', 'A', 'D']]",
729,Thats Why You Go Away,Michael Learns to Rock,,"[['C', 'D', 'G', 'Am', 'D', 'G'], ['Am', 'B7', 'Em'], ['Am', 'D', 'G'], ['Am', 'D', 'G'], ['Am', 'D', 'G'], ['Am', 'B7', 'Em'], ['Am', 'D', 'G'], ['Am', 'D', 'G'], ['G', 'C', 'D', 'G'], ['Am', 'D', 'G'], ['G', 'C', 'D', 'Em'], ['Am', 'D', 'G'], ['Am', 'D', 'G'], ['Am', 'B7', 'Em'], ['Am', 'D', 'G'], ['Am', 'D', 'G'], ['G', 'C', 'D', 'G'], ['Am', 'D', 'G'], ['G', 'C', 'D', 'Em'], ['Am', 'D', 'G'], ['Eb', 'F', 'Bb'], ['Cm', 'D', 'Gm'], ['Eb', 'F', 'Bb'], ['Cm', 'D'], ['Gm', 'C', 'F'], ['C', 'D', 'G', 'Em', 'Am', 'D', 'G', 'G', 'C', 'D', 'G'], ['Am', 'D', 'G'], ['G', 'C', 'D', 'Em'], ['Am', 'D', 'G']]",
730,All I Want For Christmas Is You,Mariah Carey,G,"[['G', 'G/B', 'C', 'Cm6/Eb', 'G/D', 'B7#5', 'Em', 'E7', 'Am7', 'Am7b5/D', 'D', 'B7'], ['G', 'G/B'], ['C', 'Cm6/Eb'], ['G/D', 'B7#5', 'Em', 'Cm6/Eb'], ['G/D', 'E7', 'Am7', 'Am7b5/D'], ['G'], ['C', 'Cm6/Eb'], ['G'], ['C', 'Cm6/Eb'], ['G', 'B7', 'Em', 'Cm6/Eb'], ['G/D', 'E7', 'Am7', 'Am7b5/D'], ['G', 'Em', 'Am7', 'D'], ['G'], ['C', 'Cm6/Eb'], ['G'], ['C', 'Cm6/Eb'], ['G', 'B7', 'Em', 'Cm6/Eb'], ['G/D', 'E7', 'Am7', 'Am7b5/D'], ['G', 'Em', 'Am7', 'D'], ['B7', 'Em'], ['B7', 'Em'], ['Cm6/Eb', 'G/D', 'E7'], ['Am7', 'D'], ['G'], ['C', 'Cm6/Eb'], ['G', 'B7', 'Em', 'Cm6/Eb'], ['G/D', 'E7', 'Am7', 'Am7b5/D', 'G'], ['G', 'Em', 'Am7', 'D'], ['G', 'Em', 'Am7', 'D'], ['G', 'Em', 'Am7', 'D'], ['G', 'Em', 'Am7', 'D'], ['G', 'Em', 'Am7', 'D']]",
731,If I Ever Leave This World Alive,Flogging Molly,,"[['D', 'D'], ['G', 'D'], ['G', 'D'], ['A'], ['Bm', 'G'], ['D', 'A', 'D'], ['D'], ['G', 'D'], ['G', 'D'], ['A'], ['Bm', 'G'], ['D', 'A', 'D', 'A'], ['D', 'G', 'D', 'G', 'D'], ['A'], ['Bm', 'G'], ['D', 'A'], ['Bm', 'G'], ['D', 'A', 'D', 'A'], ['D'], ['Bm', 'G'], ['D'], ['A'], ['D', 'A'], ['D'], ['Bm', 'G'], ['D'], ['A'], ['D'], ['A', 'D']]",
732,Inside Out,Duster,A,"[['A5', 'Bmadd9', 'F#m7', 'C#m', 'DM7', 'F#m7', 'A5'], ['Bmadd9'], ['F#m7', 'C#m'], ['DM7'], ['F#m7', 'A5'], ['Bmadd9'], ['F#m7', 'C#m'], ['DM7'], ['F#m7', 'A5'], ['Bmadd9'], ['F#m7', 'C#m'], ['DM7']]",
733,Du Hast Den Farbfilm Vergessen,Nina Hagen,Cm,"[['Am', 'G'], ['Am', 'G'], ['C', 'E', 'Am'], ['D', 'G', 'E'], ['Am', 'G'], ['Am', 'G'], ['C', 'E', 'Am'], ['D', 'D7', 'G', 'G7'], ['C', 'E', 'Am'], ['F', 'C', 'G', 'G7'], ['C', 'E', 'Am'], ['F', 'C', 'G', 'C'], ['C', 'E', 'Am', 'F', 'C', 'G', 'C', 'E', 'Am'], ['F', 'C', 'G', 'C', 'E7'], ['Am', 'G'], ['Am', 'G'], ['C', 'E', 'Am'], ['D', 'D7', 'G', 'E'], ['Am', 'G'], ['Am', 'G'], ['C', 'E', 'Am'], ['D', 'D7', 'G', 'G7'], ['C', 'E', 'Am'], ['F', 'C', 'G', 'G7'], ['C', 'E', 'Am'], ['F', 'C', 'G', 'C'], ['C', 'E', 'Am', 'F', 'C', 'G', 'C', 'E', 'Am'], ['F', 'C', 'G', 'C', 'E7']]",3
734,Can We Talk,Tevin Campbell,,"[['Bb/C', 'Am7', 'Dm', 'Gm7', 'A7sus4', 'A7', 'Dmaj7', 'Dm'], ['A7'], ['Csus2'], ['G7'], ['Gm7', 'Bb/C', 'Fmaj7', 'A7sus4', 'A7'], ['Dm'], ['A7'], ['Csus2'], ['G7'], ['Bbmaj7', 'Am7'], ['Bbmaj7', 'Am7', 'A7'], ['Bbmaj7', 'Am7'], ['Gm7', 'Bb/C'], ['Am7', 'Dm', 'Gm7'], ['A7sus4', 'A7', 'Dmaj7'], ['Am7', 'Dm', 'Gm7'], ['A7sus4', 'A7', 'Dmaj7'], ['Dm', 'A7'], ['Csus2', 'G7'], ['Gm7', 'Bb/C', 'Fmaj7', 'A7sus4', 'A7'], ['G7'], ['Dm', 'A7'], ['Csus2', 'G7'], ['Bbmaj7', 'Am7'], ['Bbmaj7', 'Am7', 'A7'], ['Bbmaj7', 'Am7'], ['Gm7', 'Bb/C'], ['Am7', 'Dm', 'Gm7'], ['A7sus4', 'A7', 'Dmaj7'], ['Am7', 'Dm', 'Gm7'], ['A7sus4', 'A7', 'Dmaj7'], ['Bbmaj7'], ['A7sus4', 'A7'], ['Dm', 'Db6'], ['Csus4', 'G7/B'], ['Bbmaj7', 'F', 'Bb/C'], ['Am7', 'Dm', 'Gm7'], ['A7sus4', 'A7', 'Dmaj7'], ['Am7', 'Dm', 'Gm7'], ['A7sus4', 'A7', 'Dmaj7']]",
735,Bankrupt On Selling,Modest Mouse,,"[['C', 'Cadd9', 'Am', 'Asus4', 'Em', 'Em7', 'Fmaj7'], ['C', 'Cadd9', 'Am', 'Asus', 'Em', 'Em7', 'Fmaj7', 'C', 'Cadd9'], ['Am', 'Asus4'], ['Em', 'Em7', 'Fmaj7'], ['C', 'Cadd9'], ['Am', 'Asus4'], ['Em', 'Em7', 'Fmaj7'], ['C', 'Cadd9'], ['Am', 'Asus4'], ['Em', 'Em7'], ['Fmaj7'], ['C', 'Cadd9', 'Am', 'Asus4'], ['Em', 'Em7', 'Fmaj7'], ['C', 'Cadd9', 'Am', 'Asus', 'Em', 'Em7', 'Fmaj7', 'C', 'Cadd9'], ['Am', 'Asus4'], ['Em', 'Em7'], ['Fmaj7'], ['C', 'Cadd9', 'Am', 'Asus', 'Em', 'Em7', 'Fmaj7', 'C', 'Cadd9'], ['Am', 'Asus4'], ['Em', 'Em7', 'Fmaj7']]",
736,Ahead By A Century,The Tragically Hip,,"[['D', 'Cadd9', 'C', 'A', 'G/B', 'G'], ['D'], ['D'], ['D'], ['D'], ['Cadd9'], ['D'], ['C'], ['D'], ['D', 'Cadd9'], ['D'], ['Cadd9'], ['D'], ['A', 'G/B', 'A'], ['G/B'], ['D'], ['D'], ['D'], ['D'], ['Cadd9'], ['D'], ['C', 'D'], ['D', 'Cadd9'], ['D'], ['Cadd9'], ['D'], ['A', 'G', 'A'], ['G', 'A', 'G'], ['A', 'G', 'D', 'D', 'D'], ['G']]",
737,Say Yes,Elliott Smith,,"[['G', 'G/F#', 'Em', 'D', 'C', 'Em7', 'B', 'A', 'G', 'G/F#', 'Em'], ['D', 'C'], ['Em7', 'B', 'A'], ['G', 'G/F#', 'Em'], ['D', 'C'], ['Em7', 'B', 'A'], ['G', 'G/F#', 'Em', 'D', 'C', 'Em7', 'B', 'A', 'G', 'G/F#', 'Em'], ['D', 'C'], ['Em7', 'B', 'A'], ['G', 'G/F#', 'Em'], ['D', 'C'], ['Em7', 'B', 'A'], ['C', 'Em'], ['G', 'A', 'C'], ['G', 'G/F#', 'Em'], ['D', 'C'], ['Em7', 'B', 'A'], ['G'], ['G'], ['G', 'C'], ['G'], ['G'], ['G', 'C'], ['G', 'F', 'Em'], ['C', 'G'], ['G', 'G/F#', 'Em'], ['D', 'C'], ['Em7', 'B', 'A']]",
738,Go The Distance,Michael Bolton,D,"[['D', 'G', 'A', 'D', 'G', 'A', 'D'], ['G', 'F#', 'Bm', 'D/G', 'A'], ['G', 'A', 'D', 'G', 'A', 'D'], ['G', 'F#', 'Bm', 'G', 'Asus', 'A'], ['D/F#', 'G', 'D/A', 'A'], ['D/F#', 'G', 'D/A', 'A'], ['D/F#', 'G', 'Bm', 'Em'], ['G', 'A', 'D', 'Gmaj7', 'Asus', 'D'], ['G', 'A', 'D', 'G', 'A', 'D'], ['G', 'F#', 'Bm', 'D/G', 'A'], ['G', 'A', 'D', 'G', 'A', 'D'], ['G', 'F#', 'Bm', 'G', 'Asus', 'A'], ['D/F#', 'G', 'D/A', 'A'], ['D/F#', 'G', 'D/A', 'A'], ['D/F#', 'G', 'Bm', 'Em'], ['G', 'A', 'D', 'Gmaj7', 'Asus', 'D'], ['F', 'Bb/D', 'C/E', 'A/C#'], ['D2', 'G', 'F#sus', 'F'], ['E', 'F#', 'B', 'G', 'A', 'D', 'Bm', 'D', 'A', 'G', 'D/F#', 'G', 'D/A', 'Asus', 'A/G'], ['D/F#', 'G', 'D/A', 'A'], ['D/F#', 'G', 'F#', 'Bm'], ['G', 'A', 'D', 'Gmaj7', 'A', 'D'], ['D/F#', 'Em/G', 'Bm', 'G/E'], ['G', 'A', 'D', 'G/B', 'A/C#', 'D', 'A/D', 'G/D', 'D']]",
739,Wheat Kings,The Tragically Hip,G,"[['G', 'C', 'G', 'C', 'G', 'C', 'G', 'C', 'G', 'C', 'G', 'C'], ['G', 'C', 'G', 'C'], ['G', 'C', 'G', 'C'], ['G', 'C', 'G', 'C'], ['G', 'C', 'G', 'C', 'G', 'C', 'G', 'C'], ['G', 'C', 'G', 'C'], ['G', 'C', 'G', 'C'], ['G', 'C', 'G', 'C'], ['D', 'G', 'C', 'G', 'C'], ['D', 'G', 'C', 'G', 'C'], ['G', 'C', 'G', 'C'], ['G', 'C', 'G', 'C'], ['G', 'C', 'G', 'C'], ['G', 'C', 'G', 'C'], ['D', 'G', 'C', 'G', 'C'], ['D', 'G', 'C', 'G', 'C'], ['G', 'C', 'G', 'C'], ['G', 'C', 'G', 'C'], ['G', 'C', 'G', 'C'], ['G', 'C', 'G', 'C'], ['D', 'G', 'C', 'G', 'C'], ['D', 'G', 'C', 'G', 'C'], ['D', 'C'], ['C', 'D']]",
740,How To Fight Loneliness,Wilco,,"[['Bm', 'A6', 'G', 'F#', 'Bm', 'A6'], ['G', 'F#'], ['Bm', 'A6'], ['G', 'F#'], ['Em', 'A'], ['Em', 'A'], ['Bbdim', 'Bm', 'D'], ['G', 'F#'], ['Bm', 'A6'], ['G', 'F#'], ['Em', 'A'], ['Em', 'A'], ['Bbdim', 'Bm'], ['Bm', 'A6', 'G', 'F#', 'Em', 'A', 'Em', 'A', 'Bbdim', 'Bm', 'D', 'G'], ['D', 'G', 'A', 'Bbdim'], ['Bm', 'A6', 'G', 'F#']]",
741,Im Gonna Be Somebody Someday,Travis Tritt,,"[['G', 'C', 'D', 'D', 'G', 'C', 'D', 'C', 'G', 'D', 'C', 'D'], ['G', 'D', 'C', 'D'], ['G', 'D', 'C', 'D'], ['C', 'D', 'G', 'D'], ['G', 'D'], ['C', 'D'], ['G', 'D', 'C', 'D'], ['G', 'D', 'C', 'D'], ['C', 'D', 'G', 'D'], ['G', 'C', 'D'], ['G', 'C', 'D'], ['G', 'C', 'D', 'B7'], ['C', 'D', 'G', 'C', 'D', 'C'], ['G', 'D'], ['C', 'D'], ['G', 'D', 'C', 'D'], ['G', 'D', 'C', 'D'], ['C', 'D', 'G', 'D'], ['G', 'C', 'D'], ['G', 'C', 'D'], ['G', 'C', 'D', 'B7'], ['C', 'D', 'G'], ['C', 'G', 'C', 'D', 'G', 'D'], ['C', 'D'], ['G', 'D', 'C', 'D'], ['G', 'D'], ['C', 'D'], ['C', 'D', 'G'], ['G', 'C', 'D'], ['G', 'C', 'D'], ['G', 'C', 'D', 'B7'], ['C', 'D', 'G', 'C', 'D'], ['G', 'C', 'D'], ['G', 'C', 'D'], ['G', 'C', 'D', 'B7'], ['C', 'D', 'G'], ['Am7', 'D', 'C', 'G/B', 'Am', 'G']]",
742,I Just Threw Out The Love Of My Dreams,Weezer,,"[['F#m', 'Bm', 'E', 'A'], ['F#m', 'Bm', 'E', 'A'], ['F#m', 'Bm', 'E', 'A'], ['F#m', 'Bm', 'E', 'A'], ['F#m', 'Bm', 'E', 'A'], ['F#m', 'Bm', 'E', 'A'], ['F#m', 'Bm', 'E', 'A'], ['F#m', 'Bm', 'E', 'A'], ['C#', 'D'], ['Bm', 'E'], ['F#', 'B', 'E', 'A']]",
