,title,artist,key,chords,capo
2739,Litaliano,Toto Cutugno,,"[['Am', 'Dm'], ['Am'], ['E'], ['E', 'Am'], ['Am'], ['Am'], ['E7'], ['E'], ['Am'], ['C', 'Am'], ['E', 'Am'], ['Am', 'Dm'], ['Dm', 'Am'], ['Am', 'E', 'Am'], ['Am', 'Dm', 'Am'], ['Am', 'E'], ['Am'], ['F7', 'Bbm'], ['Bbm'], ['F7'], ['Bbm'], ['C#'], ['Bbm'], ['F7'], ['Bbm'], ['Ebm'], ['Bbm'], ['F7', 'Bbm'], ['Eb', 'Bbm'], ['F7'], ['Ab', 'Bb', 'Ebm'], ['Bbm'], ['F7', 'Bbm'], ['Eb', 'Bbm'], ['F7']]",
2740,You And I,Kenny Rogers,,"[['D', 'A7sus', 'Dmaj7'], ['G', 'D', 'A7sus'], ['D', 'Em7'], ['A', 'Dmaj7', 'Bm'], ['Em7', 'G', 'D', 'Em7'], ['Dmaj7', 'Em7', 'Dmaj7', 'A7sus'], ['D', 'Em7'], ['A', 'Dmaj7', 'Bm'], ['Em7', 'G', 'D', 'Em7'], ['Dmaj7', 'Em7'], ['Dmaj7', 'A7sus'], ['Bm', 'D7'], ['G'], ['G#dim'], ['D', 'Bm'], ['D', 'Bm'], ['Em7', 'A7sus', 'D'], ['D', 'A7sus', 'Dmaj7'], ['G', 'D', 'A7sus'], ['D', 'Em7'], ['A', 'Dmaj7', 'Bm'], ['Em7', 'G', 'D', 'Em7'], ['Dmaj7', 'Em7'], ['Dmaj7', 'A7sus'], ['D', 'Daug/A#'], ['Bm', 'D7'], ['G'], ['G#dim'], ['D', 'Bm'], ['D', 'Bm'], ['Em7', 'A7sus', 'D'], ['A7sus', 'Dmaj7', 'A7sus']]",
2741,Suddenly,Olivia Newton-John,,"[['Eb', 'Abmaj7', 'Bb7', 'Eb', 'B', 'E', 'Eb', 'Ab', 'Bbm7', 'Gb', 'Ab'], ['Dbm7', 'A', 'Bmaj7'], ['Cm7', 'Ab', 'Bb'], ['Ebm7', 'B', 'Bb'], ['Bb', 'Bb7'], ['Bb', 'Eb'], ['Eb', 'Cm7', 'Ab'], ['Gm', 'Cm7', 'Ab', 'Bb/Ab'], ['Eb', 'Cm7', 'Ab'], ['Gm', 'Cm7', 'Ab', 'Bb7', 'Eb', 'Abmaj7', 'Bb7', 'Eb', 'B', 'E', 'Eb', 'Ab'], ['Bbm7', 'Gb', 'Ab'], ['Dbm7', 'A', 'Bmaj7'], ['Cm7', 'Ab', 'Bb'], ['Ebm7', 'B', 'Bb'], ['Bb', 'Bb7'], ['Bb', 'Eb'], ['Eb', 'Cm7', 'Ab'], ['Gm', 'Cm7', 'Ab', 'Bb/Ab'], ['Eb', 'Cm7', 'Ab'], ['Gm', 'Cm7', 'Ab', 'Bb7', 'Eb', 'Abmaj7', 'Bb7', 'Eb', 'Gb', 'Gb/E', 'Eb', 'Eb/D', 'Eb/C', 'Eb/Bb'], ['Dbm7', 'Db7sus2'], ['Bmaj7', 'Eb'], ['Abmaj7', 'Abm7', 'Db'], ['Bb7'], ['Eb', 'Cm7', 'Ab'], ['Gm', 'Cm7', 'Ab', 'Bb/Ab'], ['Eb', 'Cm7', 'Ab'], ['Gm', 'Cm7', 'Ab', 'Bb7', 'Eb', 'Abmaj7', 'Bb7', 'Eb']]",
2742,Rosie,Francis Cabrel,,"[['E', 'Esus4', 'E', 'E'], ['Asus2', 'B', 'E', 'Esus4', 'E'], ['Asus2'], ['E', 'Esus4', 'E'], ['Asus2'], ['E', 'C#m'], ['E'], ['Asus2', 'B', 'E', 'Esus4', 'E'], ['E'], ['Asus2', 'B', 'E', 'Esus4', 'E'], ['A'], ['E', 'Esus4', 'E'], ['Asus2'], ['E', 'C#m'], ['E'], ['Asus2', 'B', 'E', 'Esus4', 'E'], ['Asus2', 'E'], ['Asus2', 'E'], ['Asus2', 'E'], ['C#m', 'Asus2', 'B', 'E', 'Esus4', 'E', 'Esus4'], ['E'], ['Asus2', 'B', 'E', 'Esus4', 'E'], ['Asus2'], ['E', 'Esus4', 'E'], ['Asus2'], ['E', 'C#m'], ['E', 'Asus2'], ['B', 'E', 'Esus4', 'E'], ['Asus2', 'E'], ['Asus2', 'E'], ['Asus2', 'E'], ['C#m', 'Asus2', 'B'], ['Asus2', 'B'], ['Asus2', 'B'], ['E', 'Esus4', 'E']]",
2743,Nothing But A Child,Steve Earle,,"[['G', 'Cmaj7', 'D/F#'], ['C', 'D/F#', 'C', 'D/F#', 'G'], ['G', 'Cmaj7', 'D/F#'], ['C', 'D/F#', 'C', 'D/F#', 'G'], ['G', 'Cmaj7', 'D/F#'], ['C', 'D/F#', 'C', 'D/F#', 'G'], ['G', 'Cmaj7', 'D/F#'], ['C', 'D/F#', 'C', 'D/F#', 'G'], ['C', 'G', 'C', 'G', 'G', 'Em7'], ['C', 'D/F#', 'C', 'D/F#', 'G'], ['C', 'G', 'C', 'G', 'G', 'Em7'], ['C', 'D/F#', 'C', 'D/F#', 'G'], ['G', 'G', 'CMaj7', 'D/F#', 'G', 'G', 'Cmaj7', 'D/F#'], ['C', 'D/F#', 'C', 'D/F#', 'G'], ['G', 'Cmaj7', 'D/F#'], ['C', 'D/F#', 'C', 'D/F#', 'G'], ['C', 'G', 'C', 'G', 'G', 'Em7'], ['C', 'D/F#', 'C', 'D/F#', 'G'], ['C', 'G', 'C', 'G', 'G', 'Em7'], ['C', 'D/F#', 'C', 'D/F#', 'G'], ['C', 'D/F#'], ['C', 'D/F#', 'G']]",
2744,In Your Eyes,Peter Gabriel,D,"[['Bm', 'A', 'D', 'Dsus2', 'Bm', 'A', 'G'], ['Bm', 'A', 'D', 'Dsus2', 'Bm', 'A', 'G'], ['Bm', 'A', 'D', 'Dsus2', 'Bm', 'A', 'G'], ['Bm', 'A', 'D', 'Dsus2', 'Bm', 'A', 'G', 'Gmaj7'], ['A', 'G'], ['A', 'G'], ['A', 'G'], ['A', 'G'], ['E', 'Esus4'], ['D', 'Dsus4'], ['E', 'Esus4'], ['D', 'Dsus4'], ['E', 'Esus4'], ['D', 'Dsus4'], ['E', 'Esus4'], ['D', 'Dsus4'], ['E', 'Esus4'], ['D', 'Dsus4'], ['E', 'Esus4', 'D'], ['Bm', 'A', 'D', 'Dsus2', 'Bm', 'A', 'G'], ['Bm', 'A', 'D', 'Dsus2', 'Bm', 'A', 'G'], ['Bm', 'A', 'D', 'Dsus2', 'Bm', 'A', 'G'], ['Bm', 'A', 'D', 'Dsus2', 'Bm', 'A', 'G'], ['A', 'G'], ['A', 'G'], ['A', 'G'], ['A', 'G', 'Gmaj7'], ['E', 'Esus4'], ['D', 'Dsus4'], ['E', 'Esus4'], ['D', 'Dsus4'], ['E', 'Esus4'], ['D', 'Dsus4'], ['E', 'Esus4'], ['D', 'Dsus4'], ['E', 'Esus4', 'D', 'Dsus4'], ['E', 'Esus4', 'D', 'Dsus4'], ['E', 'Esus4', 'D', 'Dsus4'], ['E', 'Esus4', 'D', 'Dsus4'], ['E', 'Esus4', 'D', 'Dsus4'], ['E', 'Esus4', 'D', 'Dsus4'], ['E', 'Esus4', 'D', 'Dsus4'], ['E', 'Esus4', 'D', 'Dsus4'], ['E', 'Esus4', 'D', 'Dsus4']]",
2745,Halloween,Misfits,C,"[['E5', 'E5', 'A5'], ['C5'], ['F5', 'G5', 'A5'], ['A5'], ['C5'], ['F5', 'G5', 'A5'], ['A5', 'A5'], ['C5'], ['F5', 'G5', 'A5'], ['A5'], ['C5'], ['F5', 'G5', 'A5'], ['A5', 'E5', 'F5', 'E5', 'F5', 'E5', 'F5', 'E5', 'F5', 'A5', 'E5', 'F5', 'E5', 'F5', 'E5', 'F5', 'E5', 'F5', 'A5', 'G5', 'A5', 'G5'], ['A5'], ['C5'], ['F5', 'G5', 'A5'], ['A5'], ['C5'], ['F5', 'G5'], ['A5', 'G5', 'A5', 'G5'], ['A5', 'G5', 'A5', 'G5']]",
2746,You Give Good Love,Whitney Houston,,"[['B/E', 'E', 'B/C#', 'C#m7'], ['G#m7'], ['C#m7', 'G#m7', 'AM7', 'Am7/D'], ['GM7', 'Em7'], ['Bm7'], ['Em', 'Bm7', 'CM7', 'C/D'], ['GM7', 'Em7'], ['Bm7', 'Am7'], ['D/G', 'G'], ['D/E', 'Em', 'FM7'], ['C/D', 'G'], ['Em', 'C/D', 'GM7', 'Em7'], ['Bm7'], ['Em', 'Bm7', 'CM7', 'Cm7/F'], ['F/Bb', 'Bb', 'Gm7'], ['Dm7'], ['Gm', 'Dm7', 'EbM7', 'Eb/F'], ['BbM7', 'Gm7'], ['Dm7', 'Cm7'], ['BbM7'], ['F/G', 'Gm', 'AbM7'], ['Eb/F', 'Bb'], ['Gm', 'F/Eb'], ['Gm', 'F/Eb'], ['C', 'D', 'Gm'], ['F/G'], ['Eb/F'], ['BbM7', 'Gm7'], ['Dm7', 'Cm7'], ['BbM7'], ['F/G', 'Gm', 'AbM7'], ['Eb/F', 'Bb']]",
2747,How Will I Know,Whitney Houston,,"[['F#', 'C#'], ['F#'], ['C#'], ['F#'], ['F#', 'C#'], ['F#'], ['C#'], ['F#'], ['Bbm'], ['B'], ['C#', 'Ebm'], ['Bbm'], ['B'], ['Ebm', 'Ebm', 'Ebm'], ['F#', 'B', 'C#', 'Ebm'], ['F#', 'B', 'C#', 'Ebm'], ['F#', 'B', 'C#', 'Ebm'], ['F#', 'B', 'C#', 'Ebm'], ['F#', 'B', 'C#', 'Ebm'], ['F#', 'B', 'C#', 'Ebm'], ['F#', 'B', 'C#', 'Ebm'], ['F#', 'B', 'C#', 'Ebm']]",
2748,Saving All My Love For You,Whitney Houston,,"[['G', 'Em', 'Am', 'D', 'G', 'Em', 'Am', 'D'], ['G', 'Em', 'Am', 'D'], ['G', 'Em', 'Am', 'D'], ['Em', 'A', 'Em', 'A'], ['G', 'Bm', 'Em', 'A', 'B7'], ['C', 'Bm', 'Am', 'G', 'Em', 'Am', 'D'], ['G', 'Em', 'Am', 'D'], ['G', 'Em', 'Am', 'D'], ['Em', 'A', 'Em', 'A'], ['G', 'Bm', 'Em', 'A', 'B7'], ['C', 'Bm', 'Am', 'G'], ['B7', 'Em'], ['D', 'D7', 'G'], ['Db', 'F#', 'B'], ['G', 'A', 'D', 'D7'], ['G', 'Em', 'Am', 'D'], ['G', 'Em', 'Am', 'D'], ['Em', 'A', 'Em', 'A'], ['G', 'Bm', 'Em', 'A', 'B7'], ['C', 'Bm', 'Am', 'C', 'Bm', 'Am'], ['C', 'Bm', 'Am', 'G', 'Em', 'Am', 'D'], ['G', 'Em', 'Am', 'D'], ['Em', 'A', 'Em', 'A'], ['G', 'Bm', 'Em', 'A', 'B7'], ['C', 'Bm', 'Am', 'C', 'Bm', 'Am'], ['C', 'Bm', 'Am', 'G', 'Em', 'Am', 'D'], ['G', 'Em', 'Am', 'D', 'G', 'Em', 'Am', 'D']]",
2749,Remember When The Music,Harry Chapin,E,"[['A9', 'E', 'A9', 'E', 'A9', 'E'], ['A9', 'E'], ['B', 'A9'], ['E', 'B'], ['A', 'E'], ['A', 'E'], ['C#m', 'G#m'], ['F#m', 'B', 'B/A', 'B', 'G#', 'B/F#']]",
2750,Hello,Lionel Richie,,"[['Am', 'G', 'F', 'G', 'Am', 'G', 'F', 'G'], ['Am', 'G', 'F', 'G'], ['Am', 'G', 'F', 'G'], ['Am', 'G', 'F', 'A'], ['Dm', 'G'], ['C', 'F'], ['Dm', 'F', 'E', 'F', 'G', 'Am', 'C'], ['Dm', 'G'], ['C', 'F'], ['Dm', 'F', 'E', 'Am', 'G', 'F', 'G'], ['Dm', 'G'], ['C', 'F'], ['Dm', 'F', 'E', 'F', 'G', 'Am', 'C'], ['Dm', 'G'], ['C', 'F'], ['Dm', 'F', 'E'], ['Am', 'G', 'F', 'A'], ['Dm', 'G'], ['C', 'F'], ['Dm', 'F', 'E', 'F', 'G', 'Am', 'C'], ['Dm', 'G'], ['C', 'F'], ['Dm', 'F', 'E']]",
2751,If This Is It,Huey Lewis & The News,,"[['G', 'Bm7', 'Dm7', 'E7', 'Am7', 'G/B', 'C', 'D', 'G', 'Em7', 'G', 'Em7'], ['G', 'Em7', 'F', 'Em7', 'D'], ['G', 'Em7', 'G', 'Em7'], ['G', 'Em7', 'F', 'Em7', 'D'], ['Am', 'G/B', 'C', 'D', 'Esus', 'E7'], ['Am', 'G/B', 'C', 'D', 'Esus', 'E7'], ['Am', 'G/B', 'C', 'D', 'Esus', 'E7'], ['Am', 'G/B', 'C', 'D'], ['G'], ['Bm7'], ['Dm7', 'E', 'Am', 'G/B', 'C', 'D'], ['G'], ['Bm7'], ['Dm7', 'E', 'Am', 'G/B', 'C', 'D'], ['G', 'Em'], ['G', 'Em'], ['G', 'Em', 'F', 'Em', 'D'], ['G', 'Em'], ['G', 'Em'], ['G', 'Em', 'F', 'Em', 'D'], ['Am', 'G/B', 'C', 'D', 'Esus', 'E7'], ['Am', 'G/B', 'C', 'D', 'Esus', 'E7'], ['Am', 'G/B', 'C', 'D', 'Esus', 'E7'], ['Am', 'G/B', 'C', 'D'], ['G', 'Bm7'], ['Dm7', 'E', 'Am', 'G/B', 'C', 'D'], ['G'], ['Bm7'], ['Dm7', 'E', 'Am', 'G/B', 'C', 'D']]",
2752,Daddys Home,Cliff Richard,,"[['E', 'C#m', 'A', 'B7', 'E', 'F', 'E', 'B7', 'E', 'C#m'], ['A', 'B7'], ['E', 'C#m'], ['A', 'B7'], ['E', 'C#m', 'A', 'B7', 'E', 'C#m', 'A', 'B7'], ['E', 'C#m'], ['A', 'B7'], ['E', 'C#m'], ['A', 'B7'], ['E', 'C#m', 'A', 'B7', 'E', 'F', 'E', 'E7'], ['A', 'B', 'E'], ['A', 'B', 'E'], ['A', 'B', 'E', 'C#m'], ['F#7', 'B', 'B7'], ['E', 'C#m'], ['A', 'B7'], ['E', 'C#m'], ['F#7', 'B'], ['E', 'C#m', 'A', 'B7', 'E', 'C#m'], ['A', 'B7', 'E'], ['E', 'E']]",
2753,Like A Virgin,Madonna,,"[['F#', 'G#m', 'D#m', 'C#sus4', 'C#', 'C#sus2', 'G#'], ['F#', 'F#'], ['G#m'], ['F#'], ['F#'], ['G#m', 'D#m'], ['G#m', 'D#m'], ['C#sus4', 'C#', 'C#sus2', 'C#'], ['D#m'], ['G#m'], ['D#m'], ['F#'], ['G#m'], ['F#'], ['F#'], ['G#m', 'D#m'], ['G#m', 'D#m'], ['C#sus4', 'C#', 'C#sus2', 'C#'], ['D#m'], ['G#m'], ['D#m'], ['G#'], ['D#m', 'G#'], ['D#m', 'G#'], ['D#m', 'G#', 'C#'], ['F#'], ['G#m', 'D#m'], ['G#m', 'D#m'], ['C#sus4', 'C#', 'C#sus2', 'C#'], ['D#m'], ['G#m'], ['D#m'], ['D#m'], ['G#m'], ['D#m']]",
2754,Open Your Heart,Madonna,,"[['D', 'C', 'D', 'C'], ['D', 'C', 'D', 'C'], ['G', 'F', 'G'], ['F', 'D'], ['C', 'D', 'C'], ['G', 'A', 'Bm'], ['G', 'A', 'Bm', 'G', 'A'], ['D', 'G', 'A', 'G', 'A'], ['D', 'G', 'A', 'G', 'A'], ['D', 'G', 'A', 'G', 'A'], ['D', 'G', 'A', 'D', 'C', 'D', 'C'], ['D', 'C', 'D', 'C'], ['D', 'C', 'D', 'C'], ['G', 'F', 'G'], ['F', 'D'], ['C', 'D'], ['C'], ['G', 'A', 'Bm'], ['G', 'A', 'Bm', 'G', 'A'], ['D', 'G', 'A', 'G', 'A'], ['D', 'G', 'A', 'G', 'A'], ['D', 'G', 'A', 'G', 'A'], ['D', 'G', 'A', 'D', 'C', 'D', 'C'], ['C', 'D'], ['C', 'G', 'A'], ['G', 'A', 'Bm'], ['G', 'A', 'Bm', 'G', 'A'], ['D', 'G', 'A', 'G', 'A'], ['D', 'G', 'A', 'G', 'A'], ['D', 'G', 'A', 'G', 'A'], ['D', 'G', 'A', 'D', 'C', 'D', 'C']]",3
2755,Snowin On Raton,Townes Van Zandt,,"[['D', 'A', 'D'], ['A', 'D'], ['G', 'D'], ['D', 'A', 'D'], ['D', 'G', 'D', 'A'], ['G', 'D'], ['A', 'D', 'D', 'A', 'D'], ['A', 'D'], ['G', 'D'], ['D', 'A', 'D'], ['D', 'G', 'D', 'A'], ['G', 'D'], ['A', 'D', 'D', 'A', 'D'], ['A', 'D'], ['G', 'D'], ['D', 'A', 'D'], ['D', 'G', 'D', 'A'], ['G', 'D'], ['A', 'D', 'D', 'A', 'D'], ['A', 'D'], ['G', 'D'], ['D', 'A', 'D'], ['D', 'G', 'D', 'A'], ['G', 'D'], ['D', 'G', 'D', 'A'], ['G', 'D'], ['A', 'G', 'D']]",2
2756,Freedom,Wham!,,"[['C5', 'C', 'F5', 'Do', 'Do', 'C5'], ['G'], ['Dm', 'C', 'G', 'Am', 'G'], ['C5'], ['G'], ['Dm', 'C', 'G', 'Am'], ['G', 'Dm', 'G'], ['C', 'G', 'Am'], ['F', 'G'], ['C', 'G', 'Am', 'G'], ['C', 'G', 'Bb', 'F'], ['Dm', 'G'], ['C', 'G', 'Bb', 'F'], ['Dm', 'G'], ['C', 'G', 'Bb', 'F'], ['G', 'C5', 'C', 'F5'], ['C5'], ['G'], ['Dm', 'C', 'G', 'Am', 'G'], ['C5'], ['G'], ['Dm', 'C', 'G', 'Am'], ['G', 'Dm', 'G', 'C', 'G', 'Am'], ['F', 'G'], ['C', 'G', 'Am', 'G'], ['C', 'G', 'Bb', 'F'], ['Dm', 'G'], ['C', 'G', 'Bb', 'F'], ['Dm', 'G'], ['C', 'G', 'Bb', 'F'], ['G', 'C5', 'C', 'F5'], ['C5', 'G', 'Do', 'Do', 'Dm', 'C', 'G', 'Am', 'G'], ['C5', 'G', 'Do', 'Do', 'Dm', 'C', 'G', 'Am', 'G'], ['Dm', 'G'], ['C', 'G', 'Am'], ['F', 'G'], ['C', 'G', 'Am', 'G'], ['C', 'G', 'Bb', 'F'], ['Dm', 'G'], ['C', 'G', 'Bb', 'F'], ['Dm', 'G'], ['C', 'G', 'Bb', 'F'], ['G', 'C5', 'C', 'F5']]",
2757,Everything She Wants,Wham!,F#,"[['Esus4', 'E', 'A7sus4', 'Dadd9', 'Esus4', 'E', 'A7sus4', 'Dadd9', 'Esus4', 'E', 'A7sus4', 'Dadd9', 'Esus4', 'E', 'A7sus4', 'Dadd9', 'Esus4', 'E', 'A7sus4', 'Dadd9', 'Esus4', 'E', 'A7sus4', 'Dadd9', 'Esus4', 'E'], ['A7sus4', 'Dadd9'], ['Esus4', 'E'], ['A7sus4', 'Dadd9'], ['Esus4', 'E'], ['A7sus4', 'Dadd9'], ['Esus4', 'E'], ['A7sus4', 'Dadd9'], ['Esus4', 'E', 'A7sus4', 'Dadd9'], ['Esus4', 'E', 'A7sus4', 'Dadd9', 'Am7'], ['Am7', 'B7(#5)', 'Bm7', 'Em', 'Em', 'Em/D', 'Em/C', 'Em/B'], ['Am7', 'B7(#5)', 'Bm7', 'Em'], ['Esus4', 'E', 'A7sus4', 'Dadd9', 'Esus4', 'E', 'A7sus4', 'Dadd9', 'Esus4', 'E'], ['A7sus4', 'Dadd9'], ['Esus4', 'E'], ['A7sus4', 'Dadd9'], ['Esus4', 'E'], ['A7sus4', 'Dadd9'], ['Esus4', 'E'], ['A7sus4', 'D', 'Esus4'], ['Esus4', 'E', 'A7sus4', 'Dadd9'], ['Esus4', 'E', 'A7sus4', 'Dadd9', 'Am7'], ['Am7', 'B7(#5)', 'Bm7', 'Em', 'Em', 'Em/D', 'Em/C', 'Em/B'], ['Am7', 'B7(#5)', 'Bm7', 'Em'], ['Esus4', 'E', 'A7sus4', 'Dadd9', 'Esus4', 'E', 'A7sus4', 'Dadd9', 'Esus4', 'Em', 'A7sus4', 'Esus4'], ['Esus4', 'Em', 'A7sus4', 'D', 'Am7'], ['Am7', 'B7(#5)', 'Bm7', 'Em', 'Em', 'Em/D', 'Em/C', 'Em/B'], ['Am7', 'B7(#5)', 'Bm7', 'Em'], ['Em', 'Bm7', 'B7', 'Em', 'Bm7', 'B7', 'Am', 'Bm'], ['Em', 'A'], ['C', 'C'], ['F#m7'], ['B7', 'Em'], ['Em', 'Bm7'], ['B7'], ['Em', 'Bm7'], ['B7', 'Am7', 'B7'], ['Em', 'A7'], ['C', 'C'], ['F#m7'], ['B7', 'Esus4'], ['Esus4', 'E', 'A7sus4', 'Dadd9'], ['Esus4', 'E', 'A7sus4', 'Dadd9', 'Am7'], ['Am7', 'B7(#5)', 'Bm7', 'Em', 'Em', 'Em/D', 'Em/C', 'Em/B'], ['Am7', 'B7(#5)', 'Bm7', 'Em'], ['Am7', 'B7(#5)', 'Bm7', 'Em', 'Em', 'Em/D', 'Em/C', 'Em/B'], ['Am7', 'B7(#5)', 'Bm7', 'Em'], ['Am7', 'B7(#5)', 'Bm7', 'Em', 'Em', 'Em/D', 'Em/C', 'Em/B'], ['Am7', 'B7(#5)', 'Bm7', 'Em'], ['F#sus4', 'F#', 'B7sus4', 'E', 'F#sus4', 'F#', 'B7sus4', 'E', 'F#sus4', 'F#', 'B7sus4', 'E', 'F#sus4', 'F#', 'B7sus4', 'E', 'F#sus4', 'F#', 'B7sus4', 'E', 'F#sus4', 'F#', 'B7sus4', 'E', 'F#sus4', 'F#'], ['B7sus4', 'E'], ['F#sus4', 'F#'], ['B7sus4', 'E'], ['F#sus4', 'F#'], ['B7sus4', 'E'], ['F#sus4', 'F#'], ['B7sus4', 'E'], ['F#sus4', 'F#', 'B7sus4', 'E'], ['F#sus4', 'F#', 'B7sus4', 'E', 'Bm7'], ['Bm7', 'C#7(#5)', 'C#m7', 'F#m'], ['Bm7', 'C#7(#5)', 'C#m7', 'F#m'], ['F#sus4', 'F#', 'B7sus4', 'E', 'F#sus4', 'F#', 'B7sus4', 'E', 'F#sus4', 'F#'], ['B7sus4', 'E'], ['F#sus4', 'F#'], ['B7sus4', 'E'], ['F#sus4', 'F#'], ['B7sus4', 'E'], ['F#sus4', 'F#'], ['B7sus4', 'E', 'F#sus4'], ['F#sus4', 'F#', 'B7sus4', 'E'], ['F#sus4', 'F#', 'B7sus4', 'E', 'Bm7'], ['Bm7', 'C#7(#5)', 'C#m7', 'F#m'], ['Bm7', 'C#7(#5)', 'C#m7', 'F#m'], ['F#sus4', 'F#', 'B7sus4', 'E', 'F#sus4', 'F#', 'B7sus4', 'E', 'F#sus4', 'F#m', 'B7sus4', 'F#sus4'], ['F#sus4', 'F#m', 'B7sus4', 'E', 'Bm7'], ['Bm7', 'C#7(#5)', 'C#m7', 'F#m'], ['Bm7', 'C#7(#5)', 'C#m7', 'F#m'], ['F#m', 'C#m7', 'C#7', 'F#m', 'C#m7', 'C#7', 'Bm', 'C#m'], ['F#m', 'B'], ['D', 'D'], ['G#m7'], ['C#7', 'F#m'], ['F#m', 'C#m7'], ['C#7'], ['F#m', 'C#m7'], ['C#7', 'Bm7', 'C#7'], ['F#m', 'B7'], ['D', 'D'], ['G#m7'], ['C#7', 'F#sus4'], ['F#sus4', 'F#', 'B7sus4', 'E'], ['F#sus4', 'F#', 'B7sus4', 'E', 'Bm7'], ['Bm7', 'C#7(#5)', 'C#m7', 'F#m'], ['Bm7', 'C#7(#5)', 'C#m7', 'F#m'], ['Bm7', 'C#7(#5)', 'C#m7', 'F#m'], ['Bm7', 'C#7(#5)', 'C#m7', 'F#m'], ['Bm7', 'C#7(#5)', 'C#m7', 'F#m'], ['Bm7', 'C#7(#5)', 'C#m7', 'F#m']]",2
2758,I Hope I Never,Split Enz,,"[['B(II)', 'A9', 'B', 'A9', 'B(II)', 'A9'], ['B(II)', 'A9'], ['Dm', 'Dm', 'C9'], ['Eb', 'C9', 'F/C', 'B'], ['A9'], ['Em9', 'A9'], ['D', 'Dsus2', 'D'], ['D7/C', 'B7'], ['Em7'], ['A9'], ['D', 'F#7'], ['B(II)', 'A9', 'B', 'A9', 'Dm', 'Dm', 'C9', 'Eb', 'C9', 'F/C', 'B', 'B(II)', 'A9', 'Dm', 'Dm', 'C9', 'F/C', 'B'], ['Em9', 'D', 'D7/C', 'Dsus2', 'B7', 'Em7', 'A9', 'F#7']]",
2759,Make Love Stay,Dan Fogelberg,,"[['D', 'A/D', 'D5', 'A', 'D7sus', 'A7sus', 'D7', 'A7', 'C/D', 'Am7', 'C/D', 'Bm', 'C', 'Esus', 'C9', 'E', 'G/D', 'Em7', 'G2/D', 'FM7', 'G/B', 'G6', 'GM7', 'G', 'D', 'FM7', 'D', 'G/D', 'G2/D', 'D5', 'A/D', 'D', 'C', 'G/B', 'Am7', 'G6', 'GM7', 'D', 'G/D'], ['D', 'G/D', 'G2/D', 'D5', 'A/D', 'D'], ['G', 'A', 'D', 'G', 'A'], ['D', 'G/D'], ['D', 'G/D', 'G2/D', 'D5', 'A/D', 'Bm'], ['G', 'A', 'D', 'C/D', 'D', 'C/D'], ['D', 'G/D'], ['D', 'G/D', 'G2/D', 'D5', 'A/D', 'D'], ['G', 'A', 'D', 'G', 'A'], ['D', 'G/D'], ['D', 'G/D', 'G2/D', 'D5', 'A', 'Bm'], ['G', 'A', 'D', 'D7sus', 'D7'], ['GM7', 'Bm', 'D'], ['Esus', 'E', 'A7sus', 'A7'], ['G', 'Bm', 'D'], ['Em7', 'C9', 'A7sus', 'A7'], ['D', 'G/D'], ['D', 'G/D', 'G2/D', 'D5', 'A/D', 'Bm'], ['G', 'A', 'D', 'C/D'], ['D', 'G/D', 'G2/D', 'D5', 'A/D', 'D', 'C', 'G/B', 'Am7', 'G6', 'GM7', 'D', 'FM7', 'D', 'G/D', 'G2/D', 'D5', 'A/D', 'Bm', 'G', 'A', 'D', 'D7sus', 'D7', 'D', 'G/D'], ['D', 'G/D', 'G2/D', 'D5', 'A/D', 'Bm'], ['G', 'A', 'D', 'C/D']]",
2760,Cant Fight This Feeling,REO Speedwagon,,"[['A', 'E/A', 'F#m7/A', 'E/A'], ['A', 'E/A', 'F#m7/A', 'E/A', 'F#m7', 'E/F#', 'F#m7', 'E/F#'], ['A/D', 'E/D', 'D', 'D/E', 'E', 'A', 'E/A', 'F#m7/A', 'E/A'], ['Bm', 'Bb+', 'Esus', 'E'], ['A', 'E/G#'], ['Em/G', 'F#'], ['Bm', 'A/C#', 'D', 'Esus', 'E'], ['A', 'E/G#', 'F#m'], ['Bm', 'Bb+', 'Esus', 'E'], ['A', 'E/G#', 'Em/G', 'F#'], ['Bm', 'Amaj7/C#'], ['D', 'E'], ['D', 'C#m'], ['D'], ['A', 'E'], ['D', 'E'], ['F#m', 'Esus', 'E', 'D'], ['D', 'A', 'Bm', 'D'], ['A', 'Bm', 'D'], ['A', 'Bm'], ['C#m', 'D', 'Esus', 'E', 'D/E'], ['A', 'Bm', 'D'], ['A', 'Bm', 'D'], ['A', 'Bm'], ['C#m', 'D'], ['Esus', 'E', 'A'], ['A', 'E/A', 'F#m7/A', 'E/A'], ['Bm7', 'Bb+', 'E'], ['A', 'E/G#', 'Em/G', 'F#7'], ['Bm', 'Amaj7/C#'], ['D', 'E'], ['D', 'C#m'], ['D'], ['A', 'E'], ['D', 'E'], ['F#m', 'Esus', 'E', 'D'], ['D', 'A', 'Bm', 'D'], ['A', 'Bm', 'D'], ['A', 'Bm'], ['C#m', 'D', 'Esus', 'E', 'D/E'], ['A', 'Bm', 'D'], ['A', 'Bm', 'D'], ['A', 'Bm'], ['C#m', 'D'], ['Esus', 'E', 'A', 'Aadd2']]",
