,title,artist,key,chords,capo
2178,Saint-Pierre,Jacques Brel,Eb,"[['D', 'C', 'C', 'D'], ['D', 'C', 'C', 'D'], ['D', 'C', 'D'], ['D', 'C', 'C', 'D'], ['Am7', 'D', 'Am7', 'D', 'Am7', 'D', 'Am7', 'D'], ['Am7', 'D', 'Am7', 'D', 'Am7', 'D', 'Am7', 'D'], ['D', 'F'], ['F', 'Bb', 'A7', 'D', 'C'], ['D', 'C', 'C', 'D'], ['D', 'C', 'C', 'D'], ['D', 'C', 'C', 'D'], ['D', 'C', 'C', 'D'], ['Am7', 'D', 'Am7', 'D', 'Am7', 'D', 'Am7', 'D'], ['Am7', 'D', 'Am7', 'D', 'Am7', 'D', 'Am7', 'D'], ['D', 'F'], ['F', 'Bb', 'A7', 'D', 'C'], ['D', 'C', 'C', 'D'], ['D', 'C', 'C', 'D'], ['D', 'C', 'C', 'D'], ['D', 'C', 'C', 'D'], ['Am7', 'D', 'Am7', 'D', 'Am7', 'D', 'Am7', 'D'], ['Am7', 'D', 'Am7', 'D', 'Am7', 'D', 'Am7', 'D'], ['D', 'F'], ['F', 'Bb', 'A7', 'D', 'C', 'D']]",1
2179,Isabelle,Jacques Brel,Ab,"[['Abm', 'Abm/Gb', 'Abm/F', 'Bb7', 'Eb7', 'Ab', 'Cm7', 'Bbm7', 'A7'], ['Ab', 'Cm7', 'Bbm7', 'Eb7'], ['Ebm6', 'F7', 'Dbm6', 'Eb7'], ['Abm', 'Abm/Gb', 'Abm/F', 'Bb7', 'Eb7'], ['Ab', 'Cm7', 'Bbm7', 'A7'], ['Ab', 'Cm7', 'Bbm7', 'Eb7'], ['Ebm6', 'F7', 'Dbm6', 'Eb7'], ['Ab', 'Fm', 'Bb7', 'Eb7', 'Ab', 'Fm6', 'G7'], ['C', 'C', 'Dm7', 'G7'], ['C', 'C', 'Dm7', 'G7'], ['Cm', 'Cm7', 'A7'], ['Dm', 'Dm7', 'B7', 'B7'], ['E', 'E', 'F#m7', 'B7'], ['E', 'E', 'F#m7', 'B7'], ['Em', 'Em7', 'C#7'], ['F#m', 'F#m7', 'A#m7', 'Eb7'], ['Ab', 'Cm7', 'Bbm7', 'A7'], ['Ab', 'Cm7', 'Bbm7', 'Eb7'], ['Ebm6', 'F7', 'Dbm6', 'Eb7'], ['Abm', 'Abm/Gb', 'Abm/F', 'Bb7', 'Eb7'], ['Ab', 'Cm7', 'Bbm7', 'A7'], ['Ab', 'Cm7', 'Bbm7', 'Eb7'], ['Ebm6', 'F7', 'Dbm6', 'Eb7'], ['Ab', 'Fm', 'Bbm7', 'Eb7', 'Eb7', 'Ab', 'Ab6', 'Ab6']]",
2180,La Tendresse,Jacques Brel,,"[['Am', 'E', 'C', 'D', 'F/A', 'C', 'Fmaj7', 'G', 'C', 'G6', 'C', 'G6'], ['C', 'G6', 'C', 'G6'], ['C', 'G6', 'C', 'G6'], ['C', 'D#dim7', 'F/A', 'G'], ['A', 'Dm'], ['G', 'C'], ['F', 'Dm/B'], ['E7', 'Am'], ['Am/G', 'F', 'E7'], ['Am', 'Dm', 'Am', 'E7'], ['Am', 'E', 'C', 'D', 'F/A', 'C', 'Fmaj7', 'G', 'C', 'G6', 'C', 'G6'], ['C', 'G6', 'C', 'G6'], ['C', 'G6', 'C', 'G6'], ['C', 'D#dim7', 'F/A', 'G'], ['A', 'Dm'], ['G', 'C'], ['Fmaj7', 'Dm/B'], ['E7', 'Am'], ['Am/G', 'F', 'E7'], ['Am', 'Dm', 'Am', 'E7'], ['Am', 'E', 'C', 'D', 'F/A', 'C', 'Fmaj7', 'G', 'C', 'G6', 'C', 'G6'], ['C', 'G6', 'C', 'G6'], ['C', 'G6', 'C', 'G6'], ['C', 'D#dim7', 'F/A', 'G'], ['A', 'Dm'], ['G', 'C'], ['Fmaj7', 'Dm/B'], ['E7', 'Am'], ['Am/G', 'F', 'E7'], ['Am', 'Dm', 'Am', 'E7']]",2
2181,La Colombe,Jacques Brel,,"[['Am', 'Am'], ['Am', 'Dm6', 'Am', 'Bm'], ['Am'], ['Am', 'G', 'F'], ['Fm', 'G7', 'Em'], ['Dm', 'F', 'Am', 'B7', 'E'], ['D', 'Am'], ['D', 'Am'], ['Am'], ['Am', 'Dm6', 'Am', 'Bm'], ['Am'], ['Am', 'G', 'F'], ['Fm', 'G7', 'Em'], ['Dm', 'F', 'Am', 'B7', 'E'], ['D', 'Am'], ['D', 'Am'], ['Am'], ['Am', 'Dm6', 'Am', 'Bm'], ['Am'], ['Am', 'G', 'F'], ['Fm', 'G7', 'Em'], ['Dm', 'F', 'Am', 'B7', 'E'], ['D', 'Am'], ['D', 'Am'], ['Am'], ['Am', 'Dm6', 'Am', 'Bm'], ['Am'], ['Am', 'G', 'F'], ['Fm', 'G7', 'Em'], ['Dm', 'F', 'Am', 'B7', 'E'], ['D', 'Am'], ['D', 'Am']]",
2182,O Holy Night,Bing Crosby,Ab,"[['G', 'C', 'G'], ['D7', 'G'], ['C', 'G'], ['D', 'F#7', 'Bm'], ['D', 'D7', 'G'], ['D7', 'G'], ['Em', 'Bm', 'Am', 'Em'], ['D', 'D7', 'G', 'C', 'G', 'D7', 'G'], ['D', 'G', 'C', 'G', 'D7', 'G'], ['C', 'G'], ['D7', 'G'], ['C', 'G'], ['D', 'F#7', 'Bm'], ['D7', 'G'], ['D', 'G'], ['Em', 'Bm', 'Am', 'Em'], ['G', 'D7', 'G', 'C', 'G', 'D', 'G'], ['D', 'D7', 'G', 'C', 'G', 'D', 'G', 'G']]",1
2183,Thats All I Need To Know,Sam Cooke,,"[['G', 'B7'], ['C', 'G'], ['G', 'B7', 'A'], ['G', 'D'], ['G', 'B7'], ['C', 'G'], ['G', 'B7', 'A'], ['G', 'D', 'G'], ['G7'], ['C7', 'C7', 'B7', 'Bb7'], ['A7'], ['D'], ['G', 'B7'], ['C', 'G'], ['B7', 'A'], ['G', 'D', 'G'], ['G7'], ['C7', 'C7', 'B7', 'Bb7'], ['A7'], ['D'], ['G', 'B7'], ['C', 'G'], ['B7', 'A'], ['G', 'D', 'G']]",1
2184,Young Hearts,Jim Reeves,G,"[['G', 'Em', 'Am', 'D'], ['G', 'Em', 'Am', 'D7'], ['G', 'G7', 'C', 'Cm'], ['G', 'Am', 'D', 'G'], ['Em', 'Am', 'D'], ['G', 'Em', 'Am', 'D7'], ['G', 'G7', 'C', 'Cm'], ['G', 'Am', 'G/D'], ['D', 'G', 'Em', 'Am', 'D', 'G', 'Em', 'Am', 'D', 'G', 'G', 'C', 'Cm', 'G', 'Am', 'G/D', 'G', 'Em', 'Am', 'D'], ['G', 'Em', 'Am', 'D7'], ['G', 'G7', 'C', 'Cm'], ['G', 'Am', 'D', 'G'], ['Em', 'Am', 'D'], ['G', 'Em', 'Am', 'D7'], ['G', 'G7', 'C', 'Cm'], ['G', 'Am', 'G/D', 'G']]",
2185,On The Atchison Topeka And The Santa Fe,Judy Garland,,"[['E7', 'A', 'D9', 'A', 'D9', 'A', 'E7', 'A'], ['Cdim', 'A', 'D9', 'A', 'Cdim', 'A', 'E7', 'A'], ['E7', 'A', 'D9', 'A', 'D9', 'F#7', 'Cdim'], ['A', 'A9', 'D9', 'Cdim', 'E7', 'A'], ['E7', 'A', 'D9', 'A', 'D9', 'A', 'E7', 'A'], ['Cdim', 'A', 'D9', 'A', 'Cdim', 'A', 'E7', 'A'], ['E7', 'A', 'D9', 'A', 'D9', 'F#7', 'Cdim'], ['A', 'A9', 'D9', 'Cdim', 'E7', 'A'], ['A7', 'D', 'D6', 'F#m', 'Bm'], ['A', 'Cdim', 'Bm7-5', 'E7', 'A'], ['A7', 'D', 'D6', 'F#m', 'Bm'], ['D', 'Cdim', 'Bm7-5', 'E7'], ['E7', 'A', 'D9', 'A', 'D9', 'A', 'E7', 'A'], ['Cdim', 'A', 'D9', 'A', 'Cdim', 'A', 'E7', 'A'], ['E7', 'A', 'D9', 'A', 'D9', 'F#7', 'Cdim'], ['A', 'A9', 'D9', 'Cdim', 'E7', 'A'], ['E7', 'A', 'D9', 'A', 'D9', 'A', 'E7', 'A'], ['Cdim', 'A', 'D9', 'A', 'Cdim', 'A', 'E7', 'A'], ['E7', 'A', 'D9', 'A', 'D9', 'F#7', 'Cdim'], ['A', 'A9', 'D9', 'Cdim', 'E7', 'A'], ['E7', 'A', 'D9', 'A', 'D9', 'A', 'E7', 'A'], ['Cdim', 'A', 'D9', 'A', 'Cdim', 'A', 'E7', 'A'], ['E7', 'A', 'D9', 'A', 'D9', 'F#7', 'Cdim'], ['A', 'A9', 'D9', 'Cdim', 'E7', 'A'], ['A7', 'D', 'DM7', 'F#m', 'Bm'], ['D', 'Cdim', 'E7', 'Bm7-5', 'D'], ['D', 'DM7', 'F#m', 'Bm'], ['D', 'Cdim', 'Bm7-5', 'E7'], ['E7', 'A', 'D9', 'A', 'D9', 'A', 'E7', 'A'], ['Cdim', 'A', 'D9', 'A', 'Cdim', 'A', 'E7', 'A'], ['E7', 'A', 'D9', 'A', 'D9', 'F#7', 'Cdim'], ['A', 'A9', 'D9', 'Cdim', 'E7', 'A']]",
2186,Im Always Chasing Rainbows,Judy Garland,D,"[['D', 'G', 'Em7', 'A7', 'D', 'B', 'G', 'Em7', 'A', 'A7', 'D', 'D', 'G', 'Em7', 'A7', 'D', 'D7'], ['G', 'Bm7', 'F#m', 'D', 'Em', 'A7'], ['Em', 'Am', 'B', 'Em', 'B', 'Em'], ['E', 'E7', 'A7'], ['G', 'A7'], ['D', 'F#m', 'A', 'Bm7', 'Bm7/E'], ['E', 'E7'], ['A7', 'G', 'A'], ['Edim'], ['D', 'G', 'Em7', 'A7', 'D', 'B'], ['G', 'Em7', 'A', 'A7', 'Dmaj7']]",
2187,Sick And Tired,Fats Domino,,"[['Bb', 'Bb', 'Eb'], ['Bb'], ['F', 'Eb', 'Bb'], ['Bb'], ['Bb'], ['Bb7'], ['Eb', 'Bb'], ['F', 'Eb', 'Bb', 'Bb7'], ['Bb'], ['Bb'], ['Bb7'], ['Eb', 'Bb'], ['F', 'Eb', 'Bb', 'Bb7'], ['Bb', 'Eb', 'Bb', 'F', 'Eb', 'Bb', 'Bb', 'Eb'], ['Bb'], ['F', 'Eb', 'Bb'], ['Bb'], ['Bb'], ['Bb7'], ['Eb', 'Bb'], ['F', 'Eb', 'Bb', 'Bb7'], ['Bb', 'Eb'], ['Bb']]",
2188,I Guess I Was Just A Fool,Buddy Holly,,"[['E', 'B', 'E', 'A', 'E', 'E', 'B', 'E'], ['B', 'E', 'E7'], ['A', 'E'], ['A', 'B'], ['E', 'B', 'E', 'A', 'E'], ['E', 'B', 'E', 'B', 'E', 'E7', 'A', 'E', 'Gbm', 'E', 'A', 'E', 'E', 'B', 'E', 'A', 'E'], ['B', 'E', 'E7'], ['A', 'E'], ['A', 'B'], ['E', 'B', 'E']]",
2189,Dont Come Back Knockin,Buddy Holly,,"[['C'], ['F', 'C'], ['G7', 'F', 'C'], ['F', 'C'], ['G7', 'F', 'C'], ['F', 'C'], ['G7', 'F', 'C'], ['F', 'C'], ['G7', 'F', 'C']]",
2190,Dont Come Back Knockin,Buddy Holly,,"[['D#', 'E', 'D#', 'E', 'E', 'D'], ['E'], ['A', 'G', 'A', 'E'], ['B', 'E'], ['E', 'D', 'E'], ['E', 'D', 'E'], ['A', 'G', 'A', 'E'], ['B', 'C', 'E'], ['E', 'Em', 'E', 'Em', 'A', 'E', 'B', 'C', 'Em', 'E', 'E', 'D', 'E'], ['E', 'D', 'E'], ['A', 'G', 'A', 'E'], ['B', 'E'], ['E', 'Em', 'E', 'A', 'Em', 'E', 'F#m', 'A', 'E', 'E', 'D', 'E'], ['E'], ['A', 'G', 'A', 'E'], ['B', 'E'], ['E']]",
2191,Love Walked In,George Gershwin,C,"[['C', 'Am7', 'D7', 'G7'], ['C', 'Am', 'D7', 'G7'], ['C', 'C7', 'F', 'Dm'], ['Em', 'A7'], ['F', 'Dm7', 'G7'], ['C', 'Am7', 'Am7/G', 'D', 'D7', 'G7'], ['C', 'Am7', 'Am7/G', 'D7', 'Cdim', 'G7'], ['C', 'C7', 'F', 'Em', 'A7'], ['Dm', 'G7', 'C']]",
2192,Hi-Tone,Ritchie Valens,,"[['Bb', 'F', 'Bb', 'F', 'C7'], ['F', 'Bb', 'F'], ['Bb', 'F'], ['C', 'Cm7'], ['Cm', 'C7'], ['F', 'Bb', 'F', 'Bb', 'F'], ['Bb'], ['F'], ['C', 'Bb'], ['F'], ['G7'], ['G', 'C7'], ['F', 'Bb', 'F'], ['Bb', 'F', 'F7'], ['C7'], ['F', 'Bb', 'F'], ['Bb'], ['F'], ['C', 'Bb'], ['F'], ['G7'], ['G', 'Cm'], ['F', 'Bb', 'F'], ['E', 'A', 'E'], ['Bb'], ['C'], ['F', 'C'], ['Cm'], ['C', 'F', 'Bb', 'F']]",
2193,Dooby Dooby Wah,Ritchie Valens,,"[['E'], ['A', 'B'], ['E'], ['A', 'B'], ['E'], ['A', 'B'], ['E'], ['E', 'A'], ['B', 'E', 'A'], ['B', 'E', 'A'], ['E', 'A', 'A'], ['E', 'A', 'A'], ['E'], ['E'], ['A', 'B'], ['E', 'A'], ['E'], ['E', 'A'], ['B'], ['E'], ['A'], ['E'], ['A', 'B'], ['E'], ['A', 'B'], ['E', 'A'], ['B', 'E'], ['E'], ['A', 'B'], ['E', 'A'], ['E'], ['E', 'A'], ['B'], ['E'], ['A'], ['E'], ['A', 'B'], ['E'], ['A', 'B'], ['E'], ['A', 'B'], ['E'], ['A', 'B'], ['E'], ['A', 'B'], ['E']]",1
2194,Little Girl,Ritchie Valens,,"[['A', 'A', 'D'], ['E', 'A'], ['A', 'D'], ['D', 'E', 'A', 'D', 'A7'], ['A7', 'D', 'A'], ['B', 'E', 'B', 'E'], ['E', 'A', 'D'], ['E', 'A', 'D', 'A'], ['A7', 'D', 'A'], ['B', 'E', 'B', 'E'], ['E', 'A', 'D'], ['E', 'A', 'D', 'A']]",
2195,Cry Cry Cry,Ritchie Valens,,"[['A', 'A'], ['A'], ['D'], ['A'], ['E', 'D'], ['D', 'A'], ['A'], ['A'], ['A', 'E'], ['D', 'A'], ['A'], ['A'], ['D'], ['A'], ['E', 'D'], ['D', 'A'], ['A'], ['A'], ['A', 'E'], ['D', 'A'], ['A', 'D', 'A', 'E', 'D', 'A', 'A'], ['A'], ['D'], ['A'], ['A', 'E', 'D'], ['D', 'A'], ['A'], ['A'], ['A', 'E'], ['D', 'A']]",1
2196,Now Youre Gone,Ritchie Valens,,"[['C'], ['F'], ['C'], ['G7', 'C'], ['F', 'G'], ['F'], ['Fm', 'Bb'], ['F'], ['C', 'F'], ['Bb', 'C']]",
2197,Now Youre Gone,Ritchie Valens,,"[['F', 'Bb', 'C', 'F'], ['Bb'], ['F'], ['C', 'F'], ['Bb'], ['F'], ['Bb', 'C', 'F', 'Bb'], ['C', 'F', 'Dm'], ['Bb', 'C', 'F'], ['Bb', 'C'], ['F', 'Fm', 'Bb'], ['C', 'F', 'Dm', 'Bb'], ['C', 'F', 'Bb'], ['C', 'F'], ['Bb', 'F'], ['Bb', 'F'], ['Bb', 'C', 'F'], ['Bb', 'F'], ['Bb', 'C5'], ['Bb', 'C', 'F', 'Bb'], ['C', 'F', 'Dm', 'Bb', 'C'], ['F'], ['Bb', 'C'], ['F'], ['Bb', 'C'], ['F', 'Bb', 'C'], ['F', 'Bb'], ['C', 'F', 'Bb', 'F']]",
2198,My Darling Is Gone,Ritchie Valens,,"[['E', 'A', 'E'], ['A', 'E', 'A'], ['B'], ['A', 'G#', 'A'], ['E', 'Eb', 'E'], ['A', 'G#', 'A'], ['E', 'A', 'E'], ['A', 'F', 'A'], ['E', 'Eb', 'E'], ['A', 'G#', 'E'], ['E', 'A', 'E'], ['A', 'G#', 'A'], ['E', 'B'], ['A', 'Bb', 'B'], ['E', 'A', 'E'], ['A', 'G#', 'A'], ['E', 'Eb', 'E'], ['A', 'G#', 'A'], ['E'], ['A', 'B'], ['E'], ['A', 'B', 'E']]",
2199,Drifting And Dreaming,Vera Lynn,Db,"[['C7', 'F', 'C', 'G7', 'C', 'C7'], ['F', 'C', 'G7', 'C'], ['F', 'C', 'G7', 'C'], ['E7', 'A7', 'D7', 'G7', 'C', 'C7'], ['F', 'C', 'G7', 'C'], ['C', 'Em', 'Dm', 'C', 'C', 'Em', 'Dm', 'G', 'C', 'F', 'C', 'G7', 'C'], ['F', 'C', 'G7', 'C'], ['E7', 'A7', 'D7', 'G7', 'C', 'C7'], ['F', 'C', 'G7', 'C'], ['F', 'C', 'G7', 'C', 'C', 'C', 'C', 'G', 'C']]",1
2200,Lejana Tierra Mía,Carlos Gardel,,"[['Bm', 'A'], ['G', 'F#m'], ['Em', 'Bm', 'F#'], ['Bm'], ['Bm', 'A', 'G'], ['F#', 'Em', 'Bm'], ['F#7', 'B'], ['F#', 'E', 'C#m'], ['F#', 'E', 'F#', 'B'], ['B7'], ['E', 'F#m', 'B', 'F#'], ['B'], ['E', 'B'], ['E', 'B'], ['F#', 'F#7']]",
2201,Volvió Una Noche,Carlos Gardel,,"[['Am', 'E7', 'Am'], ['Am', 'F#dim', 'E7'], ['E7', 'Am'], ['E7', 'Am'], ['Am', 'Am'], ['A7', 'Dm7'], ['Dm7', 'Am'], ['E7'], ['G7', 'C', 'C7'], ['F', 'G', 'C'], ['Gdim', 'A7', 'Dm', 'G', 'C'], ['F', 'Dm', 'G'], ['Dm', 'G', 'C']]",
2202,Volvió Una Noche,Carlos Gardel,,"[['D', 'A', 'F#m', 'G', 'E/G#', 'D', 'B', 'Em', 'Edim/C#', 'D', 'A', 'E', 'A', 'A/G', 'D', 'A', 'D', 'F#m'], ['F#m/D', 'C#'], ['Bm', 'C#7'], ['F#m'], ['F#', 'Bm'], ['Bm/G#', 'F#m'], ['C#', 'C#7', 'F#m', 'A', 'D'], ['A', 'A7', 'F#m'], ['G', 'G#dim', 'D/A'], ['B', 'Em', 'Edim/C#', 'D'], ['A', 'E', 'A'], ['F#m', 'B', 'E', 'A'], ['A', 'A7', 'F#m'], ['G', 'G#dim', 'D/A'], ['B', 'Em', 'Edim/C#', 'D'], ['A', 'E', 'A'], ['G', 'D', 'A', 'D'], ['F#m'], ['D', 'C#'], ['C#7'], ['C#', 'Bm', 'F#m'], ['F#', 'Bm'], ['F#m'], ['C#7', 'F#m', 'A', 'D'], ['A', 'A7', 'F#m'], ['G', 'G#dim', 'D/A'], ['B', 'Em', 'Edim/C#', 'D'], ['A', 'E', 'A'], ['F#m', 'B', 'E', 'A'], ['D', 'A', 'A7', 'F#m'], ['G', 'G#dim', 'D/A'], ['B', 'Em', 'Edim/C#', 'D'], ['A', 'E', 'A'], ['G', 'D', 'A', 'D', 'A', 'D']]",
2203,Guitarra Guitarra Mía,Carlos Gardel,,"[['Am', 'F', 'A7', 'Dm'], ['Am', 'E7', 'Am'], ['E7', 'Am'], ['G', 'F', 'C', 'C', 'B', 'A#', 'A'], ['A7', 'Dm', 'E7', 'Am']]",
2204,Five Feet Of Lovin,Gene Vincent,,"[['Ab', 'Ab', 'Eb'], ['Ab'], ['Ab', 'Eb'], ['Db', 'Ab'], ['Db'], ['Ab'], ['Eb', 'Db', 'Ab'], ['Ab'], ['Eb', 'Ab'], ['Eb', 'Db'], ['Eb', 'Ab'], ['Db'], ['Ab'], ['Eb', 'Db', 'Ab'], ['Ab', 'Abm', 'Db', 'Ab', 'Db', 'Ab', 'Ab', 'Eb'], ['Eb', 'Ab'], ['Eb'], ['Ab'], ['Db'], ['Ab'], ['Eb', 'Db', 'Ab'], ['B', 'Ab', 'Eb', 'Abm', 'Ab', 'Gb', 'Eb', 'Ab', 'Ab', 'Eb'], ['Ab'], ['Ab', 'Eb'], ['Db', 'Ab'], ['Db'], ['Ab'], ['Eb', 'Db', 'Ab', 'Eb', 'Db', 'Ab']]",
2205,Je Tai Dans La Peau,Édith Piaf,,"[['E7b9', 'Fmaj7/D', 'Cdim7', 'G7b9', 'Cmaj7', 'Am9', 'Fmaj7'], ['E7b9', 'Fmaj7/D'], ['Cdim7', 'Cmaj7'], ['G/D', 'Gaug', 'C', 'C/B', 'Am7'], ['Fmaj7', 'F#dim7', 'G7'], ['Cmaj7', 'Am9', 'Fmaj7'], ['E7b9', 'Fmaj7/D'], ['Cdim7', 'Cmaj7'], ['G/D', 'Gaug', 'C', 'C/B', 'Am7', 'Dm7', 'G7b9', 'C6'], ['Fmaj7', 'Em7'], ['Dm7', 'Cmaj7'], ['Am7', 'Am9/G'], ['Fmaj7/D', 'G7b9'], ['Cmaj7', 'Am9', 'Fmaj7'], ['E7b9', 'Fmaj7/D'], ['Cdim7', 'Cmaj7'], ['G/D', 'Gaug', 'C', 'C/B', 'Am7'], ['Fmaj7', 'F#dim7', 'G7'], ['Cmaj7', 'Am9', 'Fmaj7'], ['E7b9', 'Fmaj7/D'], ['Cdim7', 'Cmaj7'], ['G/D', 'Gaug', 'C', 'C/B', 'Am7', 'Dm7', 'G7b9', 'C6'], ['Dm7', 'G7', 'G7b9', 'C']]",
2206,Je Nen Connais Pas La Fin,Édith Piaf,,"[['Dm'], ['A'], ['Dm', 'A'], ['Gm', 'A'], ['D'], ['Dm', 'A'], ['D', 'D', 'A'], ['A7', 'A', 'D'], ['D', 'D7', 'G'], ['A', 'A', 'D'], ['Dm'], ['A'], ['A7'], ['Dm', 'A'], ['Gm', 'A'], ['D'], ['Dm', 'A'], ['D', 'D', 'A'], ['A7', 'A', 'D'], ['D', 'D7', 'G'], ['A', 'A', 'D'], ['Dm'], ['A'], ['A7'], ['Dm', 'A'], ['Gm', 'A'], ['D'], ['Dm', 'A'], ['D', 'D', 'A'], ['A7', 'A', 'D'], ['D', 'D7', 'G'], ['A', 'A', 'D']]",
2207,Je Nen Connais Pas La Fin,Édith Piaf,,"[['Ebm', 'Bb'], ['Bb/F', 'Bb'], ['F7', 'Bb'], ['Ebm', 'Bb7'], ['Ebm', 'Bb'], ['Eb'], ['Bb'], ['Eb', 'Bb', 'Bb7/F', 'Bb7'], ['Bb/F', 'Bb', 'Eb', 'Bb'], ['Eb7', 'Ab', 'Bb', 'F', 'Eb'], ['Ebm'], ['Bb'], ['F7', 'Bb7'], ['Ebm', 'Bb'], ['Ebm', 'Bb'], ['Eb'], ['Ebm', 'Bb'], ['Eb', 'Bb', 'Bb7/F', 'Bb7'], ['Bb/F', 'Bb', 'Eb', 'Bb'], ['Eb7', 'Ab', 'Bb', 'F', 'Eb'], ['Ebm'], ['Bb'], ['F7', 'Bb7'], ['Ebm', 'Bb'], ['Ebm', 'Bb'], ['Eb'], ['Bb'], ['Eb', 'Bb', 'Bb7/F', 'Bb7'], ['Bb/F', 'Bb', 'Eb', 'Bb'], ['Eb7', 'Ab', 'Eb', 'Bb', 'F', 'Eb']]",
2208,Youre Sensational,Frank Sinatra,D,"[['A6', 'A7', 'A9', 'Aaug', 'Ab7', 'Adim', 'Am7', 'B6', 'B7', 'Bbdim', 'Bm7', 'C6', 'D6', 'D7', 'Em7', 'Gb6', 'Gbm7', 'Gm6'], ['G6', 'A9'], ['Em7', 'A9', 'A7', 'G6', 'A9', 'Em7', 'A7', 'D6'], ['Gbm7', 'D6', 'A6', 'Bm7'], ['G6', 'A9'], ['Em7', 'A9', 'A7', 'G6', 'A9', 'Em7', 'A7', 'D6'], ['Gbm7', 'D6', 'D7', 'Am7', 'D7'], ['G6', 'Bm7', 'Gm6', 'G6', 'A9'], ['A7', 'Bm7', 'A7', 'Bm7', 'Ab7', 'Adim', 'B7'], ['G6', 'A9'], ['Em7', 'A9', 'A7', 'G6', 'A9', 'B6', 'A7', 'Bm7'], ['C6', 'Am7', 'B7'], ['Bbdim', 'B7', 'Em7', 'A9'], ['Bbdim', 'Bm7', 'A6', 'G6', 'Aaug', 'D6'], ['G6', 'A9', 'Em7', 'A9', 'A7', 'G6', 'A9', 'Em7', 'A7', 'D6', 'Gbm7', 'D6', 'A6', 'Bm7', 'G6', 'A9', 'Em7', 'A9', 'A7', 'G6', 'A9', 'Em7', 'A7', 'D6', 'Gbm7', 'D6', 'D7', 'Am7', 'D7', 'G6', 'Bm7', 'Gm6', 'G6', 'A9'], ['A7', 'Bm7', 'A7', 'Bm7', 'Ab7', 'Adim', 'B7'], ['G6', 'A9'], ['Em7', 'A9', 'A7', 'G6', 'A9', 'B6', 'A7', 'Bm7'], ['C6', 'Am7', 'B7'], ['Bbdim', 'B7', 'Em7', 'A9'], ['Bbdim', 'Bm7', 'A6', 'G6', 'Aaug', 'D6']]",
2209,Seems To Me,Roy Orbison,,"[['G', 'G+', 'C', 'D'], ['G'], ['F#m', 'B'], ['Em'], ['E7'], ['Am', 'D', 'G'], ['B7', 'Em'], ['A'], ['Am', 'D'], ['G', 'F#m'], ['B'], ['Em'], ['E7'], ['Am', 'D'], ['G', 'B7', 'Em'], ['Am', 'D', 'G', 'Em', 'Am', 'D'], ['G', 'F#m', 'B7', 'Em', 'E7', 'Am', 'D'], ['G', 'B7', 'Em'], ['C', 'D', 'G'], ['Gmaj7']]",
2210,Sweet And Innocent,Roy Orbison,,"[['C', 'Am', 'F', 'G', 'C', 'Am'], ['C', 'Am'], ['C', 'Am'], ['F', 'G'], ['C', 'Am', 'C', 'C7', 'F'], ['F', 'G'], ['F', 'G'], ['F', 'E', 'G7'], ['C', 'Am'], ['C', 'C7', 'F'], ['F', 'G'], ['F', 'G'], ['F', 'G', 'F', 'G7'], ['C', 'Am', 'F', 'G7', 'C', 'Am'], ['C', 'C7', 'F'], ['F', 'G'], ['F', 'G'], ['F', 'G', 'F', 'G7']]",
2211,Jolie,Roy Orbison,,"[['Gbm', 'E', 'A', 'B', 'Ebm'], ['E', 'Ebm', 'E'], ['E', 'B', 'E', 'A', 'E', 'Ebm'], ['E', 'Ebm', 'E'], ['E', 'Abm', 'B', 'Ebm', 'E', 'A', 'E'], ['Gbm'], ['E', 'B', 'E'], ['Ab', 'Db', 'B', 'Gb'], ['B', 'D', 'E'], ['E', 'B', 'Abm', 'Gbm'], ['B', 'E', 'A', 'E'], ['Gbm'], ['E', 'B', 'E'], ['Ab', 'Db', 'B', 'Gb'], ['B', 'D', 'E'], ['E', 'B', 'Abm', 'Gbm'], ['B', 'E', 'A', 'E'], ['B', 'Abm', 'Gbm', 'B', 'E', 'A', 'B'], ['E', 'B', 'E'], ['E', 'Gbm', 'E', 'Gbm', 'E']]",
2212,With The Bug,Roy Orbison,,"[['D', 'C'], ['D', 'C'], ['D', 'C'], ['D', 'D7'], ['G'], ['D'], ['A', 'G'], ['D']]",
2213,Paper Boy,Roy Orbison,,"[['A', 'E', 'A', 'B', 'A', 'C#m'], ['D', 'E', 'A'], ['C#m'], ['D', 'E', 'A'], ['A'], ['E7', 'A'], ['E7', 'A'], ['D', 'E'], ['D', 'E'], ['A', 'E7', 'A']]",
2214,Pretty One,Roy Orbison,,"[['C', 'F', 'G'], ['C', 'G'], ['C', 'Am', 'C'], ['Am'], ['F', 'G', 'C'], ['C', 'Am', 'F'], ['G'], ['C', 'Am'], ['F', 'G'], ['C', 'F', 'Dm'], ['C', 'Am', 'F'], ['G', 'C', 'Am', 'C', 'Am', 'C'], ['C', 'Am', 'C'], ['Am', 'F', 'G'], ['C', 'G'], ['C', 'Am', 'C', 'Am'], ['D', 'Bm', 'G'], ['A'], ['D', 'Bm'], ['G', 'A'], ['D', 'G', 'E'], ['D', 'G', 'Bm', 'E', 'G', 'Dm'], ['A', 'D']]",
