,title,artist,key,chords,capo
1089,Mr Rock And Roll,Amy Macdonald,,"[['Dsus4', 'D6/9', 'Asus4', 'A7sus4', 'Em7', 'G', 'D', 'Dsus4', 'D6/9', 'D', 'D'], ['G', 'D', 'Dsus4', 'D6/9', 'D'], ['D'], ['G', 'D', 'Dsus4', 'D6/9', 'D'], ['D', 'Asus4', 'Em7'], ['Asus4', 'Em7', 'Asus4'], ['D', 'Dsus4', 'D6/9', 'D'], ['D'], ['G'], ['D', 'Dsus4', 'D6/9', 'D'], ['D'], ['G', 'D', 'Dsus4', 'D6/9', 'D'], ['D', 'Asus4', 'Em7'], ['Asus4', 'Em7', 'Asus4'], ['D', 'Dsus4', 'D6/9', 'D'], ['D', 'Em7', 'Asus4', 'G', 'D'], ['Em7', 'Asus4', 'G', 'Asus4'], ['Asus4', 'A7sus4', 'A7sus4', 'D'], ['G', 'D', 'Dsus4', 'D6/9', 'D'], ['D', 'Asus4', 'Em7'], ['Asus4', 'Em7', 'Asus4'], ['D', 'Dsus4', 'D6/9', 'D']]",7
1090,Someday,The Strokes,,"[['G', 'Am', 'C', 'G', 'G'], ['Am'], ['C', 'G'], ['G'], ['Am'], ['C', 'G'], ['G'], ['Am'], ['C', 'G'], ['G'], ['Am'], ['C', 'G'], ['G', 'D', 'Em'], ['C', 'G'], ['G', 'D', 'Em'], ['C', 'G'], ['G', 'D', 'Em'], ['C', 'G'], ['G', 'D', 'Em'], ['C', 'G'], ['D'], ['G', 'Am', 'C', 'G', 'G'], ['Am'], ['C', 'G'], ['G'], ['Am'], ['C', 'G'], ['G', 'D', 'Em'], ['C', 'G'], ['G', 'D', 'Em'], ['C', 'G'], ['G', 'D', 'Em'], ['C', 'G'], ['G', 'D', 'Em'], ['C', 'G'], ['D'], ['G']]",2
1091,Valerie,Amy Winehouse,,"[['Eb', 'EbMaj7', 'Fm7', 'DMaj7', 'EbMaj7', 'Em7', 'Fm7', 'G7', 'Ab7', 'F#m7', 'Gm7', 'A7', 'Bb7', 'DMaj7', 'Em7'], ['DMaj7'], ['Em7'], ['G7', 'F#m7'], ['G7', 'F#m7'], ['G7', 'F#m7', 'A7'], ['DMaj7', 'Em7'], ['DMaj7'], ['Em7'], ['DMaj7'], ['Em7'], ['DMaj7'], ['Em7'], ['DMaj7'], ['Em7'], ['G7', 'F#m7'], ['G7', 'F#m7'], ['G7', 'F#m7', 'A7'], ['DMaj7', 'Em7'], ['DMaj7', 'Em7'], ['DMaj7'], ['Em7'], ['G7', 'F#m7'], ['G7', 'F#m7'], ['G7', 'F#m7', 'A7'], ['DMaj7', 'Em7']]",1
1092,A La Faveur De Lautomne,Tété,,"[['Em', 'B7', 'G', 'Am', 'C', 'B7', 'Em'], ['Ebdim7', 'Em', 'B7', 'G', 'Am'], ['C', 'B7', 'Em', 'Em'], ['Em', 'B7', 'G', 'Am'], ['C', 'B7', 'Em', 'Em'], ['C', 'B7', 'Am'], ['C', 'B7', 'Am'], ['Em', 'B7', 'G', 'Am'], ['C', 'B7', 'Em', 'Em'], ['Em', 'B7', 'G', 'Am'], ['C', 'B7', 'Em', 'Em'], ['C', 'B7', 'Am'], ['C', 'B7', 'Am'], ['C', 'B7', 'Am'], ['C', 'B7', 'Am'], ['F', 'Em', 'Ebdim7', 'G'], ['F', 'Em', 'Ebdim7', 'G'], ['F', 'Em', 'Ebdim7', 'G'], ['F', 'Em', 'Ebdim7', 'G'], ['B7', 'Em', 'G7', 'CM7', 'B7'], ['Em', 'B7', 'G', 'Am'], ['C', 'B7', 'Em', 'Em'], ['Em', 'B7', 'G', 'Am'], ['C', 'B7', 'Em', 'Em'], ['C', 'B7', 'Am'], ['C', 'B7', 'Am'], ['C', 'B7', 'Am'], ['C', 'B7', 'Am']]",
1093,Hurt,Christina Aguilera,,"[['Em', 'B7', 'Em', 'Am', 'C', 'B7', 'Em', 'B7'], ['Em', 'Am'], ['C', 'B7'], ['Em', 'Em/A', 'Em/B', 'Em/A', 'C'], ['A7'], ['D'], ['B7'], ['C'], ['A7'], ['D'], ['B7'], ['Em', 'B7', 'Em'], ['Am', 'C'], ['B7'], ['Em', 'B7'], ['Em', 'Am'], ['C', 'B7'], ['Em', 'Em/A', 'Em/B', 'Em/A'], ['C'], ['A7'], ['D'], ['B7'], ['C'], ['A7'], ['D'], ['B7'], ['Em', 'B7', 'Em'], ['Am', 'C'], ['B7'], ['Em', 'D', 'C'], ['Em', 'D', 'Am'], ['Am', 'E'], ['C'], ['D', 'B7'], ['Em', 'B7', 'Em'], ['Am', 'C'], ['B7', 'C', 'Am'], ['B7', 'Em']]",
1094,Stop This Train,John Mayer,,"[['G'], ['Dsus2'], ['G'], ['Dsus2'], ['G', 'D'], ['E7'], ['A', 'Am', 'Dsus2'], ['G', 'Dsus2'], ['G'], ['Dsus2'], ['G', 'D'], ['E7'], ['A', 'Am', 'Dsus2'], ['G'], ['Dsus2'], ['G', 'Dsus2'], ['G'], ['D', 'E7'], ['G'], ['D'], ['E7'], ['A', 'Am', 'D'], ['G', 'A7', 'Bm'], ['G'], ['C', 'A7'], ['Bm', 'G'], ['G', 'A7'], ['Bm', 'C', 'D', 'Am', 'G'], ['G', 'D'], ['E7'], ['A', 'Am', 'Dsus2']]",
1095,Afterlife,Avenged Sevenfold,,"[['Dm', 'F'], ['Dm', 'F'], ['Dm', 'F'], ['Dm', 'F'], ['Dm', 'C', 'Dm', 'C'], ['Dm', 'C', 'Bb'], ['A'], ['Dm', 'F', 'Bb'], ['Dm', 'F', 'Bb', 'C', 'F'], ['F', 'C', 'Dm'], ['Bb', 'F'], ['F', 'C', 'Dm'], ['Bb'], ['Dm', 'F'], ['Dm', 'F'], ['Dm', 'F'], ['Dm', 'F'], ['Dm', 'C'], ['Dm', 'C'], ['Dm', 'C', 'Bb'], ['A'], ['Dm', 'F', 'Bb'], ['Dm', 'F', 'Bb', 'C'], ['F', 'C', 'Dm'], ['Bb', 'F'], ['C', 'Dm'], ['Bb'], ['F', 'C', 'Dm'], ['Bb', 'F', 'C'], ['Dm', 'Bb', 'Dm'], ['F', 'C', 'Dm'], ['Bb', 'F'], ['C', 'Dm'], ['Bb'], ['F', 'C', 'Dm'], ['Bb', 'F', 'C'], ['Dm', 'Bb', 'Dm']]",
1096,Wish You Well,Bernard Fanning,,"[['Bm', 'G', 'A', 'D', 'G', 'A', 'Bm', 'G', 'A', 'D', 'G', 'A'], ['Bm', 'G', 'A', 'D', 'G', 'A'], ['Em', 'D/F#', 'G', 'A'], ['D', 'G', 'A', 'D', 'G', 'A'], ['D', 'G', 'A', 'D', 'G', 'A'], ['Bm', 'G', 'A', 'D', 'G', 'A'], ['Bm', 'G', 'A', 'D', 'G', 'A'], ['Em', 'D/F#', 'G', 'A'], ['D', 'G', 'A', 'D', 'G', 'A'], ['D', 'G', 'A', 'D', 'G', 'A', 'Em', 'G'], ['A', 'Bm'], ['D', 'Em'], ['D', 'G', 'A', 'D', 'G', 'A'], ['D', 'G', 'A', 'D', 'G', 'A'], ['Bm', 'G', 'A', 'D', 'G', 'A'], ['Bm', 'G', 'A', 'D', 'G', 'A'], ['Em', 'D/F#', 'G', 'A'], ['D', 'G', 'A', 'D', 'G', 'A'], ['D', 'G', 'A'], ['D', 'G', 'A', 'D', 'G', 'A', 'Em', 'G'], ['A', 'Bm'], ['D', 'Em'], ['D', 'G', 'A', 'D', 'G', 'A'], ['D', 'G', 'A', 'D', 'G', 'A'], ['D', 'G', 'A', 'D', 'G', 'A'], ['D', 'G', 'A', 'D', 'G', 'A'], ['D', 'G', 'A', 'D', 'G', 'A'], ['D', 'G', 'A', 'D', 'G', 'A'], ['D', 'G', 'A', 'D', 'G', 'A'], ['D', 'G', 'A', 'D']]",
1097,In Too Deep,Sum 41,,"[['E', 'E', 'A', 'C#m', 'B', 'D', 'C', 'F#m', 'G#m', 'E', 'A', 'E'], ['A'], ['E', 'A'], ['E'], ['A'], ['E'], ['A'], ['E'], ['A'], ['E'], ['A'], ['E', 'A'], ['E', 'A'], ['E', 'A'], ['E'], ['A'], ['E', 'A'], ['E', 'A'], ['E', 'A'], ['E', 'D'], ['A'], ['E', 'A', 'G#m', 'A', 'E', 'A', 'G#m', 'F#m', 'G#m', 'E'], ['G#m', 'A'], ['G#m', 'E'], ['G#m', 'A', 'G#m', 'A'], ['E'], ['G#m'], ['A'], ['G#m', 'E'], ['G#m', 'A', 'G#m', 'A'], ['E'], ['A'], ['E'], ['A'], ['E', 'A'], ['E', 'A'], ['E', 'A'], ['E', 'A'], ['E', 'A'], ['E', 'A'], ['E', 'A'], ['E', 'D'], ['A'], ['E', 'D'], ['A'], ['E', 'E', 'F#m', 'D', 'A', 'E', 'F#m'], ['D', 'A'], ['E', 'F#m'], ['D', 'A'], ['E', 'F#m', 'A', 'B'], ['E', 'F#m', 'A', 'B'], ['E', 'F#m', 'A', 'B'], ['E', 'F#m'], ['A', 'B'], ['E', 'F#m', 'A', 'B'], ['E', 'F#m'], ['A'], ['E', 'A'], ['G#m', 'A', 'E', 'A'], ['G#m', 'A', 'E', 'A', 'G#m'], ['A', 'E', 'A'], ['E', 'A'], ['G#m', 'A', 'E', 'A'], ['G#m', 'A', 'E', 'A', 'G#m'], ['A', 'E', 'D'], ['A', 'E', 'D'], ['A', 'C', 'E', 'D'], ['A'], ['E', 'D', 'A', 'C'], ['E', 'D', 'A', 'C'], ['E', 'D', 'A', 'C', 'E']]",
1098,Jesus Lover Of My Soul,Hillsong United,,"[['C', 'D', 'Em', 'C'], ['C', 'D', 'Em', 'C'], ['G', 'D', 'Dsus', 'D'], ['Em', 'C', 'D'], ['G', 'D', 'Dsus', 'D'], ['Em', 'C', 'D'], ['G', 'D', 'Dsus', 'D'], ['Em', 'C', 'D'], ['G', 'D', 'Dsus', 'D'], ['Em', 'C', 'D']]",
1099,Crystalised,The xx,,"[['Bm', 'Bmadd11', 'Bm', 'Bmadd11', 'Em', 'Em7', 'G', 'Bm', 'Bmadd11', 'Bm', 'Bmadd11', 'Em', 'Em7', 'G', 'E', 'E7', 'E', 'E7', 'Bm', 'A', 'Asus4', 'E', 'E7', 'E', 'E7', 'Bm', 'A', 'E'], ['Bm', 'A'], ['E'], ['Bm', 'A'], ['E'], ['Bm', 'A'], ['E'], ['Bm', 'A'], ['E'], ['Bm', 'A'], ['E'], ['Bm', 'A'], ['E'], ['Bm', 'A'], ['E'], ['Bm', 'A'], ['E'], ['Bm', 'A'], ['E'], ['Bm', 'A'], ['E'], ['E'], ['Bm', 'A'], ['E'], ['Bm', 'A'], ['E'], ['E'], ['Bm', 'A'], ['E'], ['Bm', 'A'], ['E'], ['Bm', 'A'], ['E'], ['Bm', 'A'], ['E'], ['Bm', 'A'], ['E'], ['Bm', 'A'], ['E'], ['Bm', 'A'], ['E'], ['Bm', 'A'], ['E']]",
1100,Follow Me,Uncle Kracker,,"[['G'], ['C'], ['G', 'C', 'G'], ['G', 'C'], ['G', 'C', 'G'], ['G', 'C', 'D'], ['G', 'C', 'D'], ['G', 'C', 'D'], ['G', 'C', 'G'], ['G', 'C'], ['G', 'C', 'G'], ['G', 'C'], ['G', 'C', 'G'], ['G', 'C', 'D'], ['G', 'C', 'D'], ['G', 'C', 'D'], ['G', 'C', 'G'], ['Am'], ['D'], ['G'], ['Am', 'D'], ['Am', 'C'], ['G', 'C', 'D'], ['G', 'C', 'D'], ['G', 'C', 'D'], ['G', 'C', 'G'], ['G'], ['C'], ['G', 'C', 'G'], ['G', 'C'], ['G', 'C', 'G'], ['G', 'C', 'D'], ['G', 'C', 'D'], ['G', 'C', 'D'], ['G', 'C', 'G']]",5
1101,Talk,Coldplay,,"[['C', 'Em', 'G', 'C', 'D', 'C', 'Em', 'G', 'C', 'Em', 'G'], ['C', 'Em'], ['G', 'C', 'D'], ['C', 'Em', 'G', 'C', 'Em', 'G'], ['C', 'Em'], ['G', 'C', 'D'], ['C', 'D', 'Em'], ['C', 'Em', 'G', 'C', 'Em', 'G'], ['C', 'Em', 'G', 'C', 'Em', 'G'], ['C', 'Em', 'G', 'C', 'Em', 'G'], ['C', 'Em', 'G'], ['C', 'D', 'Em'], ['C', 'Em', 'G', 'C', 'Em', 'G'], ['C', 'Em', 'G', 'C', 'D'], ['C', 'Em', 'G', 'C', 'Em', 'G'], ['C', 'Em'], ['G', 'C', 'D'], ['C', 'D', 'Em'], ['C', 'Em', 'G', 'C', 'Em', 'G'], ['C', 'Em', 'G', 'C', 'Em', 'G'], ['C', 'Em', 'G', 'C', 'Em', 'G'], ['C', 'Em', 'G'], ['C', 'D'], ['C', 'D', 'Em'], ['Am', 'C', 'Em', 'D', 'C', 'Em', 'G', 'C', 'D', 'C', 'Em', 'G', 'C', 'Em', 'G'], ['C', 'Em', 'G', 'C', 'Em', 'G'], ['C', 'Em', 'G', 'C', 'Em', 'G'], ['C', 'Em', 'G'], ['C', 'D'], ['C', 'D', 'Em']]",3
1102,Blurry,Puddle of Mudd,B,"[['C', 'D', 'Em', 'C', 'D', 'Em', 'C', 'D'], ['Em'], ['C', 'D'], ['E'], ['C', 'D'], ['Em'], ['C', 'D'], ['E'], ['C', 'D'], ['E'], ['C', 'D'], ['E'], ['C', 'D'], ['Em'], ['C', 'D'], ['E'], ['C', 'D'], ['Em'], ['C', 'D'], ['E'], ['C', 'D'], ['E'], ['C', 'D'], ['E'], ['C'], ['D'], ['Em'], ['C'], ['D'], ['Em'], ['E'], ['C', 'D'], ['E'], ['C', 'D'], ['E'], ['C', 'D', 'E'], ['C', 'D', 'Em', 'C', 'D', 'Em'], ['C'], ['D'], ['E']]",
1103,Girl With One Eye,Florence + The Machine,,"[['Am', 'Dm', 'C', 'E7'], ['Am', 'Dm', 'C', 'E7'], ['Am', 'Dm', 'C', 'E7'], ['Dm', 'E7', 'Am'], ['Dm', 'E7', 'Am', 'E7'], ['Am', 'Dm', 'C', 'E7'], ['Am', 'Dm', 'C', 'E7'], ['Am', 'Dm', 'C', 'E7'], ['Dm', 'E7', 'Am'], ['Dm', 'E7', 'Am'], ['Am', 'Dm', 'C', 'E7'], ['Am', 'Dm', 'C', 'E7'], ['Am', 'Dm', 'C', 'E7'], ['Am', 'Dm', 'C', 'E7'], ['Am', 'Dm', 'C', 'E7'], ['Am', 'Dm', 'C', 'E7'], ['Dm', 'E7', 'Am'], ['Dm', 'E7', 'Am'], ['Am', 'Dm', 'C', 'E7'], ['Am', 'Dm', 'C', 'E7'], ['Am', 'Dm', 'C', 'E7'], ['E7'], ['E7', 'C', 'E7', 'Am'], ['C', 'E7', 'Am'], ['C', 'E7', 'Am'], ['C', 'E7', 'E'], ['Am', 'Dm', 'C', 'E7'], ['Am', 'Dm', 'C', 'E7'], ['Am', 'Dm', 'C', 'E7'], ['Am', 'Dm', 'C', 'E7'], ['Am', 'Dm', 'C', 'E7'], ['Am', 'Dm', 'C', 'E7'], ['Am', 'Dm', 'C', 'E7'], ['E7', 'Am']]",5
1104,White Winter Hymnal,Fleet Foxes,,"[['C'], ['Dm'], ['F'], ['G'], ['C'], ['G'], ['Am'], ['C'], ['D'], ['G']]",
1105,My Happy Ending,Avril Lavigne,D,"[['Bm', 'E', 'G', 'D', 'A', 'Bm', 'G', 'D', 'A'], ['Bm', 'G', 'D', 'A'], ['Bm', 'G'], ['D', 'A'], ['Bm', 'G'], ['D', 'A'], ['G', 'A'], ['G', 'A'], ['G', 'D', 'A'], ['G', 'D', 'A'], ['G', 'D', 'A', 'Bm'], ['Em', 'G'], ['Bm', 'G', 'D', 'A'], ['Bm', 'G', 'D', 'A'], ['Bm', 'G', 'D', 'A'], ['Bm', 'G', 'D', 'A'], ['Bm', 'G'], ['D', 'A'], ['Bm', 'G'], ['D', 'A'], ['G', 'A'], ['G', 'A'], ['G', 'D', 'A'], ['G', 'D', 'A'], ['G', 'D', 'A', 'Bm'], ['Em', 'G'], ['A', 'G'], ['G', 'A'], ['G'], ['A', 'Bm', 'G'], ['A'], ['G', 'D', 'A'], ['G', 'D', 'A'], ['G', 'D', 'A', 'Bm'], ['Em', 'G'], ['G', 'D', 'A'], ['G', 'D', 'A'], ['G', 'D', 'A', 'Bm'], ['Em', 'G'], ['Bm', 'G', 'D', 'A'], ['Bm', 'G', 'D', 'A'], ['Bm', 'G', 'D', 'A', 'G']]",
1106,Shouldve Said No,Taylor Swift,,"[['Em', 'G', 'C', 'D', 'D/F#', 'A'], ['Em', 'C', 'D', 'G', 'D/F#', 'Em', 'C', 'D', 'G', 'D/F#', 'Em'], ['C', 'G', 'D/F#', 'Em', 'C'], ['G', 'D'], ['Em', 'C', 'G', 'D/F#', 'Em', 'C'], ['Em', 'C', 'G'], ['D', 'C', 'D'], ['Em', 'C'], ['D', 'G'], ['D/F#', 'Em', 'C'], ['D'], ['Em', 'C'], ['D', 'G'], ['D/F#', 'Em', 'C', 'A'], ['C', 'D'], ['Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'D/F#'], ['Em', 'C', 'G', 'D/F#', 'Em', 'C'], ['G', 'D/F#', 'Em', 'C'], ['G', 'D/F#', 'Em', 'C'], ['Em', 'C', 'G'], ['D', 'C', 'D'], ['Em', 'C'], ['D', 'G'], ['D/F#', 'Em', 'C'], ['D'], ['Em', 'C'], ['D', 'G'], ['D/F#', 'Em', 'C', 'A'], ['C', 'D'], ['Em', 'C', 'G', 'D', 'Em', 'C', 'A'], ['C', 'D'], ['C'], ['Em', 'C', 'D', 'G', 'D/F#', 'Em', 'C', 'D'], ['Em', 'C'], ['D', 'G'], ['Em', 'C'], ['D'], ['Em', 'C'], ['D/F#', 'G'], ['D/F#', 'Em', 'C', 'A'], ['C', 'D', 'Em']]",
1107,Speechless,Lady Gaga,,"[['C', 'Em', 'Am', 'G', 'F', 'G', 'Am'], ['Em'], ['F'], ['G'], ['Am'], ['Em'], ['F'], ['G', 'Am'], ['Em', 'Am'], ['Em'], ['C', 'Em', 'Am'], ['G', 'F'], ['G'], ['Am'], ['Em'], ['F'], ['G'], ['Am'], ['Em'], ['F'], ['G', 'Am'], ['Am', 'E'], ['C'], ['F'], ['C', 'Em', 'Am'], ['G', 'F'], ['G'], ['C', 'Em', 'Am'], ['G', 'F'], ['G', 'C'], ['C', 'Em', 'Am', 'G', 'F', 'G'], ['F', 'E'], ['C'], ['Em', 'Am', 'G'], ['F', 'E'], ['C'], ['Em'], ['Am', 'Em', 'F'], ['C', 'Em', 'Am', 'F'], ['C', 'Em', 'Am', 'F'], ['C', 'Em', 'Am'], ['G', 'F'], ['G', 'C'], ['Em', 'Am', 'G', 'F'], ['G', 'C'], ['Em', 'Am'], ['G', 'F'], ['G', 'C'], ['Em', 'Am'], ['G', 'F'], ['G', 'C']]",
1108,Transatlanticism,Death Cab for Cutie,,"[['A', 'C#m', 'D', 'F#m'], ['A', 'C#m', 'D', 'F#m'], ['A', 'C#m'], ['D', 'F#m'], ['A', 'C#m'], ['D', 'F#m'], ['D', 'D'], ['A', 'C#m', 'D', 'F#m'], ['A', 'C#m', 'D', 'F#m'], ['A', 'C#m'], ['D', 'F#m'], ['A', 'C#m'], ['D', 'F#m'], ['D', 'A', 'F#m', 'E'], ['F#m', 'C#m', 'D', 'E']]",
1109,Through Glass,Stone Sour,,"[['Asus2'], ['Bsus4'], ['C#m', 'C#m', 'C#m', 'Bsus4'], ['Asus2', 'Bsus4', 'C#m'], ['Asus2', 'Bsus4'], ['C#m', 'C#m', 'C#m', 'Bsus4'], ['Asus2', 'Bsus4'], ['C#m', 'C#m', 'C#m', 'Bsus4'], ['Asus2', 'Bsus4'], ['C#m', 'C#m', 'Bsus4'], ['Asus2'], ['Bsus4'], ['C#m', 'C#m', 'Bsus4'], ['Asus2', 'Bsus4', 'C#m'], ['Asus2', 'Bsus4'], ['C#m', 'C#m', 'C#m', 'Bsus4'], ['Asus2', 'Bsus4'], ['C#m', 'C#m', 'C#m', 'Bsus4'], ['Asus2', 'Bsus4'], ['C#m', 'C#m', 'Bsus4'], ['Asus2'], ['Bsus4'], ['C#m', 'C#m', 'Bsus4'], ['Asus2', 'Bsus4', 'C#m'], ['Asus2'], ['Bsus4'], ['C#m', 'C#m', 'Bsus4'], ['Asus2', 'Bsus4', 'C#m'], ['Asus2', 'Bsus4', 'C#m'], ['Asus2', 'Bsus4', 'C#m'], ['Asus2'], ['Bsus4'], ['C#m', 'C#m', 'Bsus4'], ['Asus2', 'Bsus4', 'C#m'], ['Asus2'], ['Bsus4'], ['C#m', 'C#m', 'Bsus4'], ['Asus2', 'Bsus4', 'C#m']]",2
1110,Daydreamer,Adele,,"[['A'], ['D'], ['A'], ['A'], ['D'], ['D7', 'A/Ab'], ['D', 'A/Ab'], ['D', 'A/Ab'], ['E', 'A/Ab'], ['A'], ['D'], ['A'], ['A', 'D'], ['A', 'D', 'A'], ['A', 'D7', 'A/Ab'], ['D', 'A/Ab'], ['D', 'A/Ab'], ['E', 'A/Ab'], ['E', 'A']]",
1111,Ignorance,Paramore,,"[['D', 'Bm', 'D', 'G', 'A', 'Em', 'Bm', 'D', 'Bm', 'D', 'G', 'D', 'G', 'D', 'Bm', 'D', 'Bm', 'D', 'G', 'D', 'G', 'D', 'Bm'], ['Em'], ['D'], ['Bm'], ['Em'], ['G'], ['Bm'], ['Em'], ['G'], ['Bm'], ['Em'], ['G', 'Em', 'G', 'Em'], ['Bm', 'D'], ['Bm', 'D'], ['G'], ['D', 'G'], ['A'], ['Bm', 'D'], ['Bm', 'D'], ['G'], ['D', 'G'], ['A'], ['Bm'], ['Bm'], ['Em'], ['G'], ['Bm'], ['Em'], ['G'], ['Bm'], ['Em'], ['G'], ['Bm'], ['Em'], ['G', 'Em', 'G', 'Em'], ['Bm', 'D'], ['Bm', 'D'], ['G'], ['D', 'G'], ['A'], ['Bm', 'D'], ['Bm', 'D'], ['G'], ['D', 'G'], ['A'], ['Bm'], ['Bm'], ['Bm', 'G', 'Em', 'G', 'Em', 'Em', 'Bm', 'D'], ['Bm', 'D'], ['G'], ['D', 'G'], ['A'], ['Bm', 'D'], ['Bm', 'D'], ['G'], ['D', 'G'], ['A']]",
1112,Winter Winds,Mumford & Sons,,"[['C', 'G', 'Am', 'F'], ['F', 'C', 'F', 'C', 'G', 'F', 'C', 'F', 'C', 'G', 'C', 'F', 'C', 'C', 'G', 'Am', 'F'], ['C', 'G', 'Am', 'F'], ['C', 'G', 'Am', 'F'], ['C', 'G', 'Am', 'F'], ['F', 'C'], ['F', 'C', 'G'], ['F', 'C'], ['F', 'C', 'G', 'C', 'F', 'C'], ['C', 'G', 'Am', 'F'], ['C', 'G', 'Am', 'F'], ['C', 'G', 'Am', 'F'], ['C', 'G', 'Am', 'F', 'F'], ['F', 'C'], ['F', 'C', 'G'], ['F', 'C'], ['F', 'C', 'G'], ['F', 'C'], ['F', 'C', 'G', 'C', 'F', 'C'], ['C', 'G', 'Am', 'F'], ['C', 'G', 'F'], ['C', 'G', 'Am', 'F'], ['C', 'G', 'F'], ['C', 'G', 'Am', 'F'], ['C', 'G', 'Am', 'F'], ['C', 'G', 'Am', 'F'], ['C', 'G', 'Am', 'F', 'F'], ['F', 'C', 'F', 'C', 'G', 'F', 'C'], ['F', 'C', 'G'], ['F', 'C'], ['F', 'C', 'G'], ['F', 'C'], ['F', 'C', 'G'], ['F', 'C'], ['F', 'C', 'G', 'C', 'F', 'C'], ['F', 'C']]",7
1113,Shoreline,Broder Daniel,,"[['Em', 'G', 'D'], ['C', 'G', 'D'], ['Em', 'G', 'D'], ['C', 'G', 'D'], ['Em', 'G', 'D'], ['C', 'G', 'D'], ['C', 'G', 'D'], ['G', 'D', 'Em'], ['C', 'G', 'D'], ['G', 'D', 'Em'], ['Em', 'G', 'D', 'C', 'G', 'D', 'Em', 'G', 'D'], ['C', 'G', 'D'], ['Em', 'G', 'D'], ['C', 'G', 'D'], ['Am', 'C', 'D', 'G', 'Em'], ['D'], ['Am'], ['C', 'D', 'G', 'Em'], ['D'], ['Am'], ['C', 'D', 'Em', 'Em', 'G', 'D', 'C', 'G', 'D', 'Em', 'G', 'D'], ['C', 'G', 'D'], ['Em', 'G', 'D'], ['C', 'G', 'D'], ['Am', 'C', 'D', 'G', 'Em'], ['D'], ['Am'], ['C', 'D', 'G', 'Em'], ['D'], ['Am'], ['C', 'D', 'G', 'Em'], ['D'], ['Am'], ['C', 'D', 'G', 'Em', 'D', 'Am', 'C', 'D', 'G', 'Em'], ['D'], ['Am']]",
1114,The Only Exception,Paramore,,"[['A', 'Em', 'Dmaj7', 'A', 'Em', 'Dmaj7', 'A', 'Em', 'Dmaj7'], ['A', 'Em', 'Dmaj7'], ['A', 'Em', 'Dmaj7'], ['A', 'Em'], ['Dmaj7'], ['A'], ['Em', 'Dmaj7'], ['A'], ['Em', 'Dmaj7', 'A'], ['A', 'Em', 'Dmaj7'], ['A', 'Em', 'Dmaj7'], ['A', 'Em', 'Dmaj7'], ['A', 'Em', 'Dmaj7'], ['A'], ['A'], ['Em', 'Dmaj7'], ['A'], ['Em', 'Dmaj7'], ['Bm', 'Bm', 'A', 'E', 'Bm', 'Bm', 'A', 'E', 'Bm'], ['A', 'E'], ['Bm'], ['A', 'E'], ['D'], ['A'], ['Em', 'Dmaj7'], ['A'], ['Em', 'Dmaj7'], ['A'], ['Em', 'Dmaj7'], ['A'], ['Em', 'Dmaj7'], ['G', 'D', 'A'], ['G', 'D', 'A']]",2
1115,Somebody Told Me,The Killers,Am,"[['Am', 'Dm', 'Am'], ['Dm', 'F'], ['Am'], ['Am'], ['Am', 'Dm', 'F'], ['Am'], ['Am'], ['F', 'G', 'Am'], ['F', 'G'], ['Am'], ['F'], ['G'], ['E', 'Am'], ['F'], ['G'], ['Am'], ['Dm', 'F'], ['Am'], ['Am'], ['Am', 'Dm', 'F'], ['Am'], ['Am'], ['F', 'G', 'Am'], ['F', 'G'], ['Am'], ['F'], ['G'], ['E', 'Am'], ['F'], ['G'], ['E'], ['F', 'G', 'Dm'], ['C', 'Dm', 'F'], ['Am', 'G', 'F'], ['E', 'G'], ['Am'], ['F'], ['G'], ['E', 'Am'], ['F'], ['G'], ['E'], ['Am'], ['F'], ['G'], ['E', 'Am'], ['F'], ['G'], ['E']]",1
1116,Beverly Hills,Weezer,F,"[['F', 'F', 'Bb', 'Bb', 'F', 'F', 'Bb', 'Bb', 'F', 'F', 'Bb', 'Bb', 'C', 'C', 'E'], ['F', 'Bb'], ['F', 'Bb'], ['F', 'Bb', 'C'], ['E'], ['F', 'Bb'], ['F', 'Bb'], ['F', 'Bb', 'C'], ['E'], ['F', 'Bb', 'C', 'Bb', 'F', 'Bb'], ['C', 'E'], ['F', 'Bb', 'C', 'Bb', 'F', 'Bb'], ['C', 'E'], ['F', 'Bb'], ['F', 'Bb'], ['F', 'Bb', 'C'], ['E'], ['F', 'Bb'], ['F', 'Bb'], ['F', 'Bb', 'C'], ['E'], ['F', 'Bb', 'C', 'Bb', 'F', 'Bb'], ['C', 'E'], ['F', 'Bb', 'C', 'Bb', 'F', 'Bb'], ['C', 'E'], ['F', 'Bb', 'F', 'Bb'], ['F', 'Bb'], ['C', 'E'], ['F', 'Bb', 'F'], ['F', 'Bb'], ['F', 'C'], ['E'], ['F', 'Bb', 'C', 'Bb', 'F', 'Bb'], ['C', 'E'], ['F', 'Bb', 'C', 'Bb', 'F', 'Bb'], ['C', 'E']]",
