,title,artist,key,chords,capo
2545,Marley Purt Drive,Bee Gees,,"[['A', 'E', 'D', 'A', 'A', 'E', 'D', 'A'], ['A', 'E', 'D', 'A'], ['A', 'E', 'D', 'A'], ['A', 'E'], ['D', 'A'], ['A', 'E'], ['D', 'A'], ['A', 'E', 'D', 'A'], ['A', 'E', 'D', 'A'], ['A', 'E', 'D', 'A'], ['A', 'E'], ['D', 'A'], ['A', 'E'], ['D', 'A'], ['A', 'E', 'D', 'A'], ['A', 'E', 'D', 'A'], ['A', 'E', 'D', 'A'], ['A', 'E'], ['D', 'A'], ['A', 'E'], ['D', 'A'], ['A', 'E', 'D', 'A'], ['A', 'E', 'D', 'A'], ['A', 'E', 'D', 'A'], ['A', 'E'], ['D', 'A'], ['A', 'E'], ['D', 'A'], ['A', 'E', 'D', 'A'], ['A', 'E', 'D', 'A'], ['A', 'E', 'D', 'A'], ['A', 'E'], ['D', 'A'], ['A', 'E'], ['D', 'A']]",
2546,In The Back Of My Mind,The Beach Boys,,"[['F', 'Gm', 'Gm/A'], ['Bbm6', 'F/A', 'Abdim7'], ['Gm7', 'F/A', 'Dm', 'Dmmaj7'], ['F/G', 'G', 'Fm', 'C'], ['F', 'Gm', 'Gm/A'], ['Bbm6', 'F/A', 'Abdim7'], ['Gm7', 'F/A', 'Dm', 'Dmmaj7'], ['F/G', 'G', 'Fm', 'C'], ['Am', 'Fm7', 'Gm7'], ['Eb7'], ['F', 'Gm7', 'F', 'Dm'], ['Am', 'Fm7'], ['Gm7', 'Eb7'], ['Dm', 'G7', 'Fm7', 'C'], ['F', 'Gm', 'Gm/A'], ['Bbm6', 'F/A', 'Abdim7'], ['Gm7', 'F/A', 'Dm', 'Dmmaj7'], ['Gm7', 'F', 'C/E'], ['Dm', 'C9', 'F']]",
2547,It Aint Me Babe,Joan Baez,G,"[['D', 'C', 'G', 'D', 'C'], ['D', 'G'], ['C'], ['G', 'D', 'G'], ['D', 'C'], ['G', 'C'], ['D', 'C'], ['G', 'D'], ['C', 'D'], ['G'], ['C', 'G'], ['C', 'D', 'G'], ['D', 'C'], ['G', 'C', 'G'], ['C'], ['G', 'D', 'G'], ['D', 'C'], ['G', 'C'], ['D', 'C'], ['G', 'D'], ['C', 'D'], ['G'], ['C', 'G'], ['C', 'D', 'G'], ['D', 'C'], ['D', 'C', 'G'], ['D', 'C'], ['G'], ['D', 'C'], ['G', 'C'], ['D', 'C'], ['G', 'D'], ['C', 'D'], ['G'], ['C', 'G'], ['C', 'D', 'G']]",
2548,Luna Tucumana,Mercedes Sosa,,"[['Gm', 'Dm', 'A7', 'Dm', 'A7', 'Dm', 'A7', 'Dm'], ['A7', 'Dm'], ['Gm', 'Dm'], ['A7', 'Dm'], ['A7', 'Dm'], ['A7', 'Dm'], ['Gm', 'Dm'], ['A7', 'Dm'], ['C7', 'F'], ['C7', 'F7', 'D7'], ['Gm', 'Dm'], ['A7', 'Dm'], ['Gm', 'Dm'], ['A7', 'Dm'], ['A7', 'Dm'], ['A7', 'Dm'], ['Gm', 'Dm'], ['A7', 'Dm'], ['A7', 'Dm'], ['A7', 'Dm'], ['Gm', 'Dm'], ['A7', 'Dm'], ['C7', 'F'], ['C7', 'F7', 'D7'], ['Gm', 'Dm'], ['A7', 'Dm'], ['Gm', 'Dm'], ['A7', 'Dm']]",
2549,Theres Always Me,Elvis Presley,,"[['Dm', 'G', 'C'], ['Am7', 'Dm', 'G'], ['C'], ['C'], ['Am7', 'Dm'], ['G', 'C', 'F'], ['C', 'Em7', 'Dm', 'D'], ['C', 'G', 'C'], ['G', 'Am7', 'D'], ['Dm'], ['G', 'C', 'G', 'C', 'Am7'], ['Dm'], ['G', 'E', 'A'], ['Dm', 'G', 'C', 'G', 'C'], ['Fm', 'Ab', 'C']]",
2550,Smile Please,Stevie Wonder,,"[['Cmaj7', 'Fm/C', 'Cmaj7', 'Fm/C', 'Cmaj7', 'Bm7', 'Bbm7'], ['Am7', 'Bbm7', 'Am7', 'D13'], ['Fadd9', 'Bb9', 'Em7', 'Am'], ['Eb', 'Bb', 'Dm7', 'Eb/G', 'Db/G'], ['Cmaj7', 'Fm/C', 'Cmaj7', 'Bm7', 'Bbm7'], ['Am7', 'Bbm7', 'Am7', 'D13'], ['Fadd9', 'Bb9', 'Em7', 'Am'], ['Eb', 'Bb', 'Cmaj7'], ['Em7', 'A7', 'Em7', 'A7'], ['F#m7', 'B7', 'Fmaj7'], ['Em7', 'A7', 'Em7', 'A7'], ['F#m7', 'B7', 'Fmaj7'], ['Cmaj7', 'Fm/C', 'Cmaj7', 'Bm7', 'Bbm7'], ['Am7', 'Bbm7', 'Am7', 'D13'], ['Fadd9', 'Bb9', 'Em7', 'Am'], ['Eb', 'Bb', 'Dm7', 'Eb/G', 'Db/G'], ['Cmaj7', 'Fm/C', 'Cmaj7', 'Bm7', 'Bbm7'], ['Am7', 'Bbm7', 'Am7', 'D13'], ['Fadd9', 'Bb9', 'Em7', 'Am'], ['Eb', 'Bb', 'Cmaj7'], ['Em7', 'A7', 'Em7', 'A7'], ['F#m7', 'B7', 'Fmaj7'], ['Em7', 'A7', 'Em7', 'A7'], ['F#m7', 'B7', 'Fmaj7'], ['Em7', 'A7', 'Em7', 'A7'], ['F#m7', 'B7', 'Fmaj7']]",4
2551,Blue Hawaii,Elvis Presley,,"[['E'], ['A', 'E'], ['C#', 'F#'], ['B', 'E', 'B'], ['E'], ['A', 'E'], ['C#', 'F#'], ['B', 'E', 'A', 'E'], ['A'], ['E'], ['F#'], ['B', 'B+'], ['E'], ['A', 'E'], ['C#', 'F#'], ['B', 'E', 'A', 'E'], ['A'], ['E'], ['F#'], ['B', 'B+'], ['E'], ['A', 'E'], ['C#', 'F#'], ['E', 'A', 'E'], ['B+']]",4
2552,Almost In Love,Elvis Presley,,"[['Bm', 'Am', 'Bm', 'Am', 'Bm', 'Am7', 'Ebdim', 'Gmaj', 'Dm7b5', 'Am7', 'Ebdim', 'Gmaj7', 'Am7', 'D7', 'Gmaj7', 'Gm7', 'C7'], ['Fmaj7', 'B7', 'Em'], ['Am7', 'D7', 'Gmaj7', 'Gm7', 'C7'], ['Fmaj7', 'B7', 'Em'], ['Am9', 'D6', 'Bm7', 'Dm7b5'], ['Am9', 'D7b9', 'F#m7', 'Em7b5', 'Am7', 'D7'], ['Am7', 'D7', 'Gmaj7', 'Gm7', 'C7'], ['Fmaj7', 'B7', 'Em'], ['Am9', 'D6', 'Bm7', 'Dm7b5', 'Am9', 'D7b9', 'F#m7', 'Em7b5', 'Am7', 'D7', 'Am7', 'D7', 'Gmaj7', 'Gm7', 'C7', 'Fmaj7', 'B7', 'Em', 'Am9', 'D6', 'Bm7', 'Dm7b5'], ['Am9', 'D7b9', 'F#m7', 'Em7b5', 'Am7', 'D7'], ['Am7', 'D7', 'Gmaj7', 'Gm7', 'C7'], ['Fmaj7', 'B7', 'Em', 'F#m7b5'], ['Em', 'F#m7b5'], ['Em'], ['A5', 'C5', 'D5', 'C5', 'A5', 'A5', 'C5', 'D5', 'C5', 'A5'], ['A5', 'C5', 'D5', 'C5', 'A5'], ['A5', 'C5', 'D5', 'C5', 'A5', 'A'], ['A'], ['D'], ['A7'], ['E', 'D'], ['A', 'A'], ['A'], ['A'], ['D'], ['A'], ['E', 'D7'], ['A', 'A'], ['D', 'A'], ['D'], ['A'], ['D'], ['E7', 'E7'], ['A'], ['A'], ['D'], ['A7'], ['E', 'D'], ['A', 'A'], ['D'], ['A7'], ['D'], ['E7', 'E7'], ['A'], ['A'], ['D'], ['A7'], ['E', 'D'], ['A', 'A'], ['A', 'A'], ['A5', 'C5', 'D5', 'C5', 'A5'], ['Am', 'G6', 'Fmaj7', 'E', 'Am', 'G6', 'Fmaj7', 'E7', 'Am', 'G6', 'Fmaj7', 'C'], ['Am', 'D', 'Am', 'D', 'Am', 'D'], ['Am', 'G6', 'Fmaj7', 'C'], ['F', 'E', 'Am', 'D', 'Am', 'D', 'Am', 'D', 'Am', 'D'], ['Am', 'G6', 'Fmaj7', 'C'], ['Am', 'D', 'Am', 'D', 'Am', 'D'], ['Am', 'G6', 'Fmaj7', 'C'], ['F', 'E', 'Am', 'D', 'Am', 'D', 'Am', 'D', 'Am', 'D'], ['C', 'D', 'C', 'D'], ['C', 'D', 'Bb', 'G'], ['C', 'D', 'C', 'D'], ['C', 'D', 'E7'], ['Am', 'G6', 'Fmaj7', 'C'], ['Am', 'D', 'Am', 'D', 'Am', 'D'], ['Am', 'G6', 'Fmaj7', 'C'], ['F', 'E', 'Am', 'D', 'Am', 'D', 'Am', 'D', 'Am', 'D'], ['C', 'D', 'C', 'D'], ['C', 'D', 'Bb', 'G'], ['C', 'D', 'C', 'D'], ['C', 'D', 'E7'], ['Am', 'G6', 'Fmaj7', 'C'], ['Am', 'D', 'Am', 'D', 'Am', 'D'], ['Am', 'G6', 'Fmaj7', 'C'], ['F', 'E', 'Am', 'D', 'Am', 'D', 'Am', 'D', 'Am', 'D'], ['Am', 'D', 'Am', 'D', 'Am', 'D', 'Am', 'D'], ['Am', 'D', 'Am', 'D', 'Am', 'D', 'Am', 'D'], ['C', 'D', 'C', 'D', 'D'], ['C', 'A7'], ['A7', 'D'], ['D'], ['C', 'A7'], ['A7'], ['A7', 'D'], ['D'], ['C', 'A7'], ['A7', 'D'], ['D'], ['C', 'A7'], ['A7'], ['A7', 'D'], ['C', 'D'], ['C', 'D'], ['D'], ['D', 'C', 'A7'], ['A7'], ['D'], ['D'], ['D', 'C', 'A7'], ['A7'], ['A7', 'D'], ['A7', 'D'], ['A7', 'D'], ['A7', 'D'], ['A7', 'D7', 'A7', 'D7'], ['A7', 'D7', 'A7', 'D7'], ['A7', 'D7', 'A7', 'D7'], ['A', 'C'], ['D', 'G'], ['A', 'E', 'A7', 'D7'], ['A7', 'D7'], ['A7', 'D7'], ['A7', 'D7'], ['A7', 'D7'], ['A7', 'D7'], ['A7', 'D7', 'A7', 'D7'], ['A7', 'D7', 'A7', 'D7'], ['A', 'C'], ['D', 'G'], ['A', 'E', 'A7', 'D7'], ['A7', 'D7'], ['A'], ['A'], ['A'], ['C'], ['D'], ['E', 'E'], ['E', 'E', 'E7'], ['A7', 'D7', 'A7', 'D7'], ['A7', 'D7', 'A7', 'D7'], ['A', 'C'], ['D', 'G'], ['A', 'E', 'A7', 'D7'], ['A7', 'D7'], ['A7', 'D7'], ['C', 'F7'], ['C', 'F7', 'C', 'F7'], ['C', 'F7', 'C', 'F7'], ['C', 'F7', 'C', 'F7'], ['C', 'F7', 'C', 'F7'], ['F', 'C'], ['F', 'G'], ['C', 'C'], ['C', 'C'], ['C', 'F7', 'C', 'F7'], ['C', 'F7', 'C', 'F7'], ['F', 'C'], ['F', 'G'], ['C', 'C'], ['C', 'C'], ['C', 'F7', 'C', 'F7'], ['C', 'F7', 'C', 'F7'], ['C', 'F7'], ['C', 'F7'], ['C', 'F7', 'C', 'F7'], ['C', 'F7'], ['E', 'E7', 'E7'], ['E7'], ['A7'], ['E7'], ['B7'], ['A7'], ['A7'], ['E7', 'A7', 'E7'], ['A7'], ['E7'], ['B7'], ['A7', 'E7', 'A7', 'E', 'B7'], ['E7'], ['E7'], ['A7'], ['E7'], ['B7'], ['A7'], ['A7'], ['E7', 'A7', 'E7'], ['A7'], ['E7'], ['B7'], ['A7', 'E7', 'A7', 'E', 'B7'], ['E', 'E7'], ['E7'], ['A7'], ['E7'], ['B7'], ['A7'], ['A7'], ['E', 'A7', 'E7'], ['A7'], ['E7'], ['B7'], ['A7', 'E7', 'A7', 'E', 'B7'], ['B7'], ['A7', 'E7'], ['G', 'Am'], ['D7', 'G'], ['G7', 'C'], ['D', 'G'], ['G7'], ['C'], ['D'], ['G', 'G', 'G'], ['G', 'Am'], ['D7', 'G'], ['G', 'C'], ['D7', 'G'], ['G', 'Am'], ['D7', 'G'], ['G', 'Am'], ['D7', 'G'], ['C', 'G'], ['C', 'G'], ['C', 'G'], ['C', 'G'], ['Am', 'D', 'G'], ['G', 'C', 'D7', 'G', 'G', 'Am'], ['D', 'G'], ['G', 'Am'], ['D7', 'G'], ['G', 'Am'], ['D7', 'G'], ['G', 'Am'], ['D7', 'G'], ['C', 'G'], ['C', 'G'], ['C', 'G'], ['C', 'G'], ['Am', 'D', 'G'], ['G', 'C', 'D7', 'G', 'G'], ['Am', 'Bb-5', 'Am', 'Bb-5', 'Am', 'Bb-5'], ['Am', 'Bb-5'], ['Am', 'Em', 'Cmaj7/E', 'Em6'], ['Cmaj7/E', 'Am', 'F'], ['Dm'], ['Bb', 'C'], ['D', 'C/D', 'Am', 'Bb-5', 'Am', 'Bb-5'], ['Am', 'Bb-5'], ['Am', 'Bb-5'], ['Am', 'Em', 'Cmaj7/E', 'Em6'], ['Cmaj7/E', 'Am', 'F'], ['Dm'], ['Bb', 'C'], ['D', 'Dm'], ['Dm', 'A7'], ['A7', 'Dm'], ['D7', 'Gm'], ['E7'], ['E7', 'Am', 'Bb-5', 'Am', 'Bb-5'], ['Am', 'Bb-5'], ['Am', 'Bb-5'], ['Am', 'Em', 'Cmaj7/E', 'Em6'], ['Cmaj7/E', 'Am', 'F'], ['Dm'], ['Bb', 'C'], ['D', 'Am', 'D', 'Am'], ['E', 'A/E', 'E', 'E', 'A/E', 'E'], ['E', 'E', 'A/E', 'E', 'E', 'A/E', 'E'], ['E', 'A/E', 'E'], ['E', 'A/E', 'E'], ['E', 'A/E', 'E'], ['E', 'A/E', 'E', 'E', 'A/E', 'E'], ['E', 'A/E', 'E', 'E', 'A/E', 'E'], ['E', 'A/E', 'E', 'A/E', 'E'], ['E'], ['F', 'F', 'Bb/F', 'F', 'F', 'F', 'Bb/F', 'F', 'F', 'F', 'Bb/F', 'F', 'F', 'F', 'Bb/F', 'F', 'F', 'Bb/F', 'F'], ['F', 'Bb/F', 'F'], ['F', 'Bb/F', 'F'], ['F', 'Bb/F', 'F'], ['F', 'Bb/F', 'F', 'F', 'Bb/F', 'F'], ['F', 'Bb/F', 'F', 'F', 'Bb/F', 'F'], ['F', 'Bb/F', 'F', 'F', 'Bb/F', 'F'], ['F'], ['F#', 'F#', 'B/F#', 'F#', 'F#', 'F#', 'B/F#', 'F#', 'F#', 'F#', 'B/F#', 'F#', 'F#', 'F#', 'B/F#', 'F#', 'F#', 'B/F#', 'F#'], ['F#', 'B/F#', 'F#'], ['F#', 'B/F#', 'F#'], ['F#', 'B/F#', 'F#'], ['F#', 'B/F#', 'F#', 'F#', 'B/F#', 'F#'], ['F#', 'B/F#', 'F#', 'F#', 'B/F#', 'F#'], ['F#', 'B/F#', 'F#', 'F#', 'B/F#', 'F#'], ['F#'], ['F#', 'F#', 'B/F#', 'F#', 'F#', 'F#', 'B/F#', 'F#', 'F#', 'F#', 'B/F#', 'F#', 'F#', 'F#'], ['Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'Em', 'A', 'F#m', 'Bm'], ['Em', 'F#', 'Bm'], ['Em', 'A', 'F#m', 'Bm'], ['Em', 'B', 'Em'], ['Em', 'A7', 'F#m', 'Bm'], ['Em', 'F#', 'Bm'], ['Em', 'A7', 'F#m', 'Bm'], ['Em', 'B', 'Em'], ['G', 'F#m', 'Bm'], ['Em', 'C', 'Bm'], ['G', 'F#m', 'Bm'], ['Em', 'B', 'Em'], ['Em', 'B', 'Em'], ['Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'Bm']]",
2553,Ive Got A Secret Didnt We Shake Sugaree,Fred Neil,,"[['D', 'D7'], ['G', 'D'], ['G', 'D', 'G'], ['D', 'A', 'G', 'D'], ['D', 'D7'], ['G', 'D'], ['G', 'D', 'G'], ['D', 'A', 'G', 'D'], ['D', 'D7'], ['G', 'D'], ['G', 'D', 'G'], ['D', 'A', 'G', 'D']]",
2554,The Cherry Tree Carol,Joan Baez,,"[['D', 'D', 'A'], ['G', 'D', 'A', 'D'], ['G', 'D', 'A', 'D'], ['D', 'A'], ['G', 'D', 'A', 'D'], ['G', 'D', 'A', 'D'], ['D', 'A'], ['G', 'D', 'A', 'D'], ['G', 'D', 'A', 'D'], ['D', 'A'], ['G', 'D', 'A', 'D'], ['G', 'D', 'A', 'D'], ['D', 'A'], ['G', 'D', 'A', 'D'], ['G', 'D', 'A', 'D'], ['D', 'A'], ['G', 'D', 'A', 'D'], ['G', 'D', 'A', 'D']]",
2555,Down Home Girl,The Rolling Stones,,"[['G', 'C', 'C7', 'G', 'G7', 'G', 'G7'], ['G', 'G7', 'G', 'G', 'G7'], ['G', 'G7'], ['G', 'G7', 'C', 'C', 'C7'], ['C', 'C7'], ['C', 'C7', 'G', 'G', 'G7'], ['G', 'G7'], ['G', 'G7'], ['D7', 'C', 'C7', 'G', 'G7'], ['G', 'G7'], ['G', 'G7', 'G', 'G', 'G7'], ['G', 'G7'], ['G', 'G7', 'C', 'C', 'C7'], ['C', 'C7'], ['C', 'C7', 'G', 'G', 'G7'], ['G', 'G7'], ['G', 'G7'], ['D7', 'C', 'C7', 'G', 'G7'], ['D7', 'C', 'C7', 'G', 'G7'], ['G', 'G7'], ['G', 'G7', 'G', 'G', 'G7'], ['G', 'G7'], ['G', 'G7', 'C', 'C', 'C7'], ['C', 'C7'], ['C', 'C7', 'G', 'G', 'G7'], ['G', 'G7'], ['G', 'G7'], ['D7', 'C', 'C7', 'G', 'G7'], ['G', 'G', 'G', 'G7'], ['C', 'C', 'C7'], ['G7'], ['G', 'G', 'G7']]",
2556,Its Gonna Be Alright,Gerry & The Pacemakers,,"[['Am', 'E7', 'Am', 'E7', 'E7', 'Am'], ['E7', 'Am'], ['Am', 'E7'], ['C', 'E7'], ['Am', 'E7'], ['C', 'E7'], ['E7', 'Am'], ['E7', 'Am'], ['Am', 'E7'], ['C', 'E7'], ['Am', 'E7'], ['C', 'E7'], ['E7', 'Am'], ['E7', 'Am'], ['G', 'C'], ['G', 'Am', 'E7'], ['E7', 'Am'], ['E7', 'Am'], ['Am', 'E7'], ['C', 'E7'], ['Am', 'E7'], ['C', 'E7'], ['E7', 'Am'], ['E7', 'Am'], ['G', 'C'], ['G', 'Am', 'E7'], ['E7', 'Am'], ['E7', 'Am'], ['Am', 'E7'], ['C', 'E7'], ['Am', 'E7'], ['C', 'E7'], ['Am', 'E7'], ['Am', 'E7'], ['Am', 'E7'], ['Am', 'E7']]",
2557,Marianne,The Brothers Four,,"[['F', 'C7'], ['C7', 'F'], ['F', 'C7'], ['C7', 'F'], ['F'], ['F', 'C7'], ['C7'], ['C7', 'F'], ['F'], ['F', 'F7', 'Bb'], ['Bb', 'F'], ['C7'], ['F', 'C7'], ['C7', 'F'], ['F', 'C7'], ['C7', 'F'], ['F'], ['C7'], ['C7'], ['C7', 'F'], ['F'], ['F', 'F7', 'Bb'], ['Bb', 'F', 'C7', 'F'], ['F', 'C7'], ['C7', 'F'], ['F', 'C7'], ['C7', 'F'], ['F'], ['F', 'C7'], ['C7'], ['C7', 'F'], ['F'], ['F', 'F7', 'Bb'], ['Bb', 'F', 'C7'], ['F', 'C7'], ['C7', 'F'], ['F', 'C7'], ['C7', 'F'], ['C7', 'F']]",
2558,Ruby Ann,Marty Robbins,,"[['E'], ['B'], ['E'], ['A'], ['E'], ['B', 'E'], ['A', 'E'], ['A'], ['B'], ['E'], ['A'], ['E'], ['B', 'E'], ['A', 'E'], ['A'], ['B'], ['E'], ['A'], ['E'], ['B', 'E'], ['A', 'E'], ['B', 'E']]",2
2559,Cry To Me,The Rolling Stones,,"[['E'], ['A', 'E'], ['B'], ['E', 'B', 'E'], ['B7', 'E'], ['E'], ['A', 'E'], ['B'], ['E', 'B', 'E'], ['B7', 'E'], ['A', 'E'], ['B7', 'E'], ['A', 'E'], ['B7'], ['E'], ['E'], ['A', 'E'], ['B'], ['E', 'B', 'E'], ['B7', 'E'], ['B7', 'E'], ['B7'], ['E'], ['B7'], ['E'], ['B7', 'E'], ['B7', 'E'], ['B7', 'E'], ['D'], ['G', 'D'], ['A'], ['D', 'A', 'D'], ['A7', 'D'], ['D'], ['G', 'D'], ['A'], ['D', 'A', 'D'], ['A7', 'D'], ['G', 'D'], ['A', 'D'], ['G', 'D'], ['A'], ['A7', 'D'], ['D'], ['G', 'D'], ['A'], ['D', 'A', 'D'], ['A7', 'D'], ['A7', 'D'], ['A'], ['D'], ['A'], ['D'], ['A', 'D'], ['A', 'D'], ['A', 'D']]",
2560,What Are You Doing New Years Eve,Ella Fitzgerald,E,"[['E', 'D9'], ['E', 'E7', 'A', 'Am6'], ['E', 'C#7', 'F#7', 'B7', 'Cdim', 'E', 'C#7', 'B7'], ['E', 'D9'], ['E', 'E7', 'A', 'Am6'], ['E', 'C#7', 'F#7', 'B7', 'Cdim', 'E'], ['G#m7', 'C#7'], ['G#m7', 'C#7'], ['G#m7', 'C#7', 'F#7', 'Fdim(III)', 'B7'], ['E', 'D9'], ['E', 'E7', 'A', 'Am6'], ['E', 'C#7', 'F#7', 'Gdim', 'F#7'], ['B7', 'Cdim', 'Bbm7', 'Am6', 'E', 'C#m7', 'C#7', 'F#7', 'B7', 'E']]",
2561,Parchman Farm,Johnny Winter,C#m,"[['F#', 'F#7', 'F#', 'F#7', 'F#', 'F#7', 'F#', 'F#7', 'F#', 'F#7', 'F#', 'F#7', 'F#', 'F#7', 'F#', 'F#7', 'F#', 'F#7'], ['F#', 'F#7', 'F#', 'F#7'], ['F#', 'F#7', 'F#'], ['F#', 'B'], ['F#', 'F#7', 'F#', 'F#7', 'F#', 'F#7', 'G7', 'G', 'G7', 'G', 'G7', 'G', 'G7', 'G'], ['G7', 'G', 'G7', 'G'], ['G7', 'G', 'G7'], ['G'], ['C#', 'G7', 'G', 'G7'], ['G#7', 'G#', 'G#7', 'G#', 'G#7', 'G#', 'G#7', 'G#'], ['G#7', 'G#', 'G#7', 'G#', 'G#7', 'G#'], ['G#7', 'G#7', 'C#'], ['C#'], ['G#7', 'G#', 'G#7', 'G#'], ['A7', 'A', 'A7', 'A7'], ['A7', 'A', 'A7', 'A', 'A7', 'A'], ['A7', 'A', 'A7', 'A', 'D7', 'A7', 'A7'], ['A7', 'A7', 'D7', 'D7'], ['D7', 'A7', 'A7'], ['A7', 'A', 'A7', 'A', 'A7']]",
2562,I Fall To Pieces,Jim Reeves,C,"[['C', 'F', 'G7', 'C', 'C', 'F', 'G7', 'G7', 'F#7', 'F7'], ['G7'], ['C', 'F', 'G7', 'G7', 'F#7', 'F7'], ['G7', 'C'], ['C', 'C7'], ['F'], ['G7'], ['C'], ['F', 'G7'], ['C'], ['F', 'G7', 'C'], ['C', 'F', 'F7', 'G7', 'G7', 'F#7', 'F7'], ['G7', 'C'], ['C', 'F', 'G7', 'G7', 'F#7', 'F7'], ['G7', 'C'], ['C', 'C7'], ['F'], ['G7'], ['C'], ['F', 'G7'], ['C'], ['F', 'G7', 'C'], ['F', 'G7', 'C']]",
2563,Girotondo,Fabrizio De André,,"[['D', 'A7', 'D'], ['G', 'A7', 'D'], ['A7', 'D'], ['G', 'A7', 'D'], ['G', 'D', 'A7', 'D'], ['G', 'D', 'A7', 'D', 'Bb7'], ['Eb', 'Bb', 'Eb'], ['Ab', 'Bb', 'Eb'], ['Bb7', 'Eb'], ['Ab', 'Bb', 'Eb'], ['Ab', 'Eb', 'Bb7', 'Eb'], ['Ab', 'Eb', 'Bb7', 'Eb', 'B7'], ['E', 'B7', 'E'], ['A', 'B7', 'E'], ['B7', 'E'], ['A', 'B7', 'E'], ['A', 'E', 'B7', 'E'], ['A', 'E', 'B7', 'E', 'C7'], ['F', 'C7', 'F'], ['Bb', 'C7', 'F'], ['C7', 'F'], ['Bb', 'C7', 'F'], ['Bb', 'F', 'C7', 'F'], ['Bb', 'F', 'C7', 'F', 'C#7'], ['F#', 'C#7', 'F#'], ['B', 'C#7', 'F#'], ['C#7', 'F#'], ['B', 'C#7', 'F#'], ['B', 'F#', 'C#7', 'F#'], ['B', 'F#', 'C#7', 'F#', 'D7'], ['G', 'D7', 'G'], ['C', 'D7', 'G'], ['D7', 'G'], ['C', 'D7', 'G'], ['C', 'G', 'D7', 'G'], ['C', 'G', 'D7', 'G', 'Eb7'], ['Ab', 'Eb7', 'Ab'], ['Db7', 'Eb', 'Ab'], ['Eb', 'Ab'], ['Db7', 'Eb', 'Ab']]",
2564,Island Of Dreams,The Seekers,,"[['Eb', 'Ab', 'Bb', 'Eb', 'Eb', 'Eb7', 'Ab', 'Eb'], ['F', 'Bb', 'F7', 'Bb7'], ['Eb', 'Eb7', 'Ab', 'Eb'], ['G', 'Cm', 'Ab', 'Eb', 'Bb', 'Eb'], ['C#', 'Bb', 'Eb', 'Gm'], ['Ab', 'Eb', 'C#', 'Bb'], ['C#', 'Bb', 'Eb', 'Gm'], ['Ab', 'Eb', 'C#', 'Bb'], ['Eb', 'Eb7', 'Ab', 'Eb'], ['G', 'Cm', 'Ab', 'Eb', 'Bb', 'Eb'], ['C#', 'Bb', 'Eb', 'Gm'], ['Ab', 'Eb', 'C#', 'Bb'], ['C#', 'Bb', 'Eb', 'Gm'], ['Ab', 'Eb', 'C#', 'Bb'], ['Eb', 'Eb7', 'Ab', 'Eb'], ['G', 'Cm', 'Ab', 'Eb', 'Bb', 'Eb'], ['G', 'Cm', 'Ab', 'Eb', 'Bb', 'Eb']]",
