,title,artist,key,chords,capo
2345,Evangelina,Hoyt Axton,,"[['E'], ['G', 'Em', 'D', 'G'], ['G', 'A', 'A7', 'D', 'D7'], ['G', 'C', 'G'], ['D', 'D7', 'G'], ['G', 'Em', 'D', 'G'], ['G', 'A', 'A7', 'D', 'D7'], ['G', 'C', 'G'], ['D', 'D7', 'G'], ['Bm', 'F', 'C', 'G'], ['D', 'D7', 'G'], ['Bm', 'F', 'C', 'G'], ['D', 'D7', 'G'], ['G', 'Em', 'D', 'G'], ['G', 'A', 'A7', 'D', 'D7'], ['G', 'C', 'G'], ['D', 'D7', 'G'], ['Bm', 'F', 'C', 'G'], ['D', 'D7', 'G'], ['Bm', 'F', 'C', 'G'], ['D', 'D7', 'G'], ['G', 'Em', 'D', 'G'], ['G', 'A', 'A7', 'D', 'D7'], ['G', 'C', 'G'], ['D', 'D7', 'G'], ['D', 'D7', 'C', 'G']]",
2346,Summer Breeze,Seals & Crofts,,"[['Em', 'C', 'Em', 'G', 'D', 'A', 'E', 'Em', 'G'], ['D', 'A', 'E', 'Am7'], ['Em', 'G'], ['D', 'A', 'E', 'E7'], ['Am', 'Bm'], ['C', 'G', 'G'], ['Am', 'Bm'], ['C', 'G', 'G'], ['Em', 'G', 'D', 'A', 'E', 'Em', 'G'], ['D', 'A', 'E', 'Am7'], ['Em', 'G'], ['D', 'A', 'E', 'E7'], ['Am', 'Bm'], ['C', 'G', 'G'], ['Am', 'Bm'], ['C', 'G', 'G'], ['Em', 'G', 'D', 'Am', 'Em'], ['G', 'D', 'Am', 'Em'], ['Am', 'Bm'], ['Am', 'Bm', 'C'], ['Em', 'G'], ['D', 'A', 'E', 'Am7'], ['Em', 'G'], ['D', 'A', 'E', 'E7'], ['Am', 'Bm'], ['C', 'G', 'G'], ['Am', 'Bm'], ['C', 'G', 'G']]",
2347,Crazy Love,Van Morrison,,"[['A', 'C#m'], ['D', 'A'], ['A', 'C#m'], ['D', 'A'], ['A', 'C#m'], ['D', 'A'], ['A', 'C#m'], ['D', 'A'], ['A', 'E', 'F#m', 'E', 'D', 'E'], ['A', 'E', 'F#m', 'E', 'D', 'A'], ['A', 'C#m'], ['D', 'A'], ['A', 'C#m'], ['D', 'A'], ['A', 'C#m'], ['D', 'A'], ['A', 'C#m'], ['D', 'A'], ['A', 'E', 'F#m', 'E', 'D', 'E'], ['A', 'E', 'F#m', 'E', 'D', 'A'], ['E', 'D', 'A'], ['E', 'D', 'A'], ['E', 'D', 'A', 'F#m'], ['Bm', 'E', 'A', 'E'], ['A', 'C#m'], ['D', 'A'], ['A', 'C#m'], ['D', 'A'], ['A', 'C#m'], ['D', 'A'], ['A', 'C#m'], ['D', 'A'], ['A', 'E', 'F#m', 'E', 'D', 'E'], ['A', 'E', 'F#m', 'E', 'D', 'A'], ['A', 'E', 'F#m', 'E', 'D', 'E'], ['A', 'E', 'F#m', 'E', 'D', 'A']]",
2348,They Call Me Trinity,Franco Micalizzi,,"[['Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'C', 'Dm', 'C', 'Dm', 'G', 'Bb', 'Dm', 'F', 'G', 'Bb', 'Dm', 'F', 'G', 'Bb', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'C'], ['Dm', 'C'], ['Dm', 'G'], ['Bb', 'Dm', 'F'], ['G', 'Bb', 'Dm', 'F', 'G', 'Bb'], ['Dm', 'C'], ['Dm', 'C'], ['Dm', 'G'], ['Bb', 'Dm', 'F'], ['G', 'Bb', 'Dm', 'F', 'Dm'], ['C', 'Gm'], ['Bb', 'F'], ['Dm', 'Am', 'Bb', 'F', 'G', 'A'], ['Dm', 'C', 'Dm', 'C'], ['Dm', 'G'], ['Bb', 'Dm', 'F'], ['G', 'Bb', 'Dm', 'F', 'Dm'], ['C', 'Gm'], ['Bb', 'F'], ['Dm', 'Am', 'Bb', 'F', 'G', 'A'], ['Dm', 'Am', 'Dm', 'Am', 'Dm', 'C'], ['Dm', 'C'], ['Dm', 'G'], ['Bb', 'Dm', 'F'], ['G', 'Bb', 'Dm']]",
2349,It Must Be Love,Labi Siffre,,"[['Em', 'Em9', 'D6', 'G/D', 'Bm', 'E7', 'Am/Gb', 'B7', 'A7', 'Em', 'Em7', 'F#m7', 'G', 'A', 'G/D', 'Em', 'Em9', 'Em', 'Em9', 'Em', 'Em9', 'Em', 'Em9', 'D6', 'G/D', 'D6', 'G/D'], ['Em', 'Em9', 'Em', 'Em9', 'D6'], ['Bm', 'E7', 'Am/Gb', 'B7'], ['Em', 'Em', 'Em7', 'A7'], ['D', 'F#m7', 'Bm', 'G', 'A'], ['D', 'F#m7', 'Bm', 'G', 'A'], ['Em', 'F#m7', 'G'], ['Em', 'Em9', 'Em', 'Em9', 'Em', 'Em9', 'Em', 'Em9', 'D6', 'G/D', 'D6', 'G/D'], ['Em', 'Em9', 'Em', 'Em9', 'D6'], ['Bm', 'E7', 'Am/Gb', 'B7'], ['Em', 'Em', 'Em7', 'A7'], ['D', 'F#m7', 'Bm7', 'G', 'A'], ['D', 'F#m7', 'Bm7', 'G', 'A'], ['Em', 'F#m7', 'G'], ['Em', 'Em9', 'Em', 'Em9', 'Em', 'Em9', 'Em', 'Em9', 'D6', 'G/D', 'D6', 'G/D', 'Em', 'Em9', 'Em', 'Em9', 'D6', 'Bm', 'E7', 'Am/Gb', 'B7'], ['Em', 'Em', 'Em7', 'A7'], ['D', 'F#m7', 'Bm7', 'G', 'A'], ['D', 'F#m7', 'Bm7', 'G', 'A'], ['Em', 'F#m7', 'G'], ['Em', 'Em9', 'Em', 'Em9', 'D', 'F#m7', 'Bm7', 'G', 'A'], ['D', 'F#m7', 'Bm7', 'G', 'A'], ['Em', 'F#m7', 'G']]",
2350,Så Länge Skutan Kan Gå,Evert Taube,,"[['Ami', 'F', 'C', 'G', 'Dmi', 'C', 'F', 'G', 'C'], ['Ami', 'F', 'C', 'G', 'Dmi', 'C', 'Dmi', 'G', 'C'], ['Ami', 'F7', 'E7', 'E7', 'Ami'], ['C', 'F', 'C', 'G', 'Dmi', 'C', 'G', 'C'], ['F', 'Gmi', 'C', 'Gmi', 'C', 'F'], ['Cmi', 'D', 'Gmi', 'C', 'Gmi', 'F', 'C', 'C7', 'F'], ['Ami', 'F', 'C', 'G', 'Dmi', 'C', 'F', 'G'], ['C', 'Ami', 'F', 'C', 'G', 'Dmi', 'C'], ['Dmi', 'G', 'C', 'Ami', 'F7', 'E7', 'E7', 'Ami'], ['C', 'F', 'C', 'G', 'Dmi', 'C', 'G', 'C'], ['F', 'Gmi', 'C', 'Gmi', 'C', 'Gdim', 'F'], ['Cmi', 'D', 'Gmi', 'C', 'Gmi', 'F', 'C', 'C7', 'F'], ['Dmi', 'Bb', 'F', 'C', 'Gmi', 'F', 'Bb', 'C7', 'F'], ['A7', 'Dmi', 'Bb', 'F', 'C', 'Gmi', 'F', 'Dmi', 'Gmi', 'C7', 'F']]",
2351,Tu Verras,Claude Nougaro,,"[['Am', 'AmM7', 'Am7', 'Am6', 'Em', 'EmM7', 'Em7', 'A7', 'Dm', 'DmM7', 'Dm7', 'Dm6', 'Fm6', 'Bm7-5', 'E7', 'Fm', 'FmM7', 'Fm7', 'Am/E', 'Ebdim', 'Am', 'AmM7', 'Am7', 'Am6', 'Bm7-5', 'E', 'Am', 'AmM7', 'Am7'], ['Am6', 'Em', 'EmM7', 'Em7'], ['F#7', 'Dm', 'DmM7', 'Dm7'], ['Dm6', 'Fm6', 'Bm7-5'], ['E7', 'Am', 'AmM7', 'Am7'], ['Am6', 'Em', 'EmM7', 'Em7'], ['A7', 'Dm', 'DmM7', 'Dm7'], ['Dm6', 'Fm6', 'Bm7-5'], ['E7', 'Am', 'AmM7', 'Am7'], ['Am6', 'Fm', 'FmM7', 'Fm7'], ['Fm6', 'Am/E', 'Ebdim', 'Dm7'], ['E7', 'Am7', 'Bb7', 'E7'], ['Am', 'AmM7', 'Am7'], ['Am6', 'Em', 'EmM7', 'Em7'], ['F#7', 'Dm', 'DmM7', 'Dm7'], ['Dm6', 'Fm6', 'Bm7-5'], ['E7', 'Am', 'AmM7', 'Am7'], ['Am6', 'Em', 'EmM7', 'Em7'], ['A7', 'Dm', 'DmM7', 'Dm7'], ['Dm6', 'Fm6', 'Bm7-5'], ['E7', 'Am', 'AmM7', 'Am7'], ['Am6', 'Fm', 'FmM7', 'Fm7'], ['Fm6', 'Am/E', 'Ebdim', 'Dm7'], ['E7', 'Am7', 'Bb7', 'E7'], ['Am', 'AmM7', 'Am7'], ['Am6', 'Em', 'EmM7', 'Em7'], ['F#7', 'Dm', 'DmM7', 'Dm7'], ['Dm6', 'Fm6', 'Bm7-5'], ['E7', 'Am', 'AmM7', 'Am7'], ['Am6', 'Em', 'EmM7', 'Em7'], ['A7', 'Dm', 'DmM7', 'Dm7'], ['Dm6', 'Fm6', 'Bm7-5'], ['E7', 'Am', 'AmM7', 'Am7'], ['Am6', 'Fm', 'FmM7', 'Fm7'], ['Fm6', 'Am/E', 'Ebdim', 'Dm7'], ['E7', 'Am7', 'Bb7', 'E7'], ['Am', 'AmM7', 'Am7'], ['Am6', 'Em', 'EmM7', 'Em7'], ['F#7', 'Dm', 'DmM7', 'Dm7'], ['Dm6', 'Fm6', 'Bm7-5'], ['E7', 'Am', 'AmM7', 'Am7'], ['Am6', 'Em', 'EmM7', 'Em7'], ['A7', 'Dm', 'DmM7', 'Dm7'], ['Dm6', 'Fm6', 'Bm7-5'], ['E7', 'Am', 'AmM7', 'Am7'], ['Am6', 'Fm', 'FmM7', 'Fm7'], ['Fm6', 'Am/E', 'Ebdim', 'Dm7'], ['E7', 'Am'], ['Am']]",
2352,Holidays,Michel Polnareff,,"[['Am', 'D', 'Am', 'D', 'Am', 'D', 'Am', 'Em'], ['Am', 'C'], ['Dm', 'Am', 'Dm', 'G'], ['Em'], ['Am', 'D'], ['Am', 'Em'], ['Am', 'C'], ['Dm', 'Am', 'Dm', 'G'], ['Em'], ['Am', 'D'], ['Am', 'Em'], ['Am', 'C'], ['Dm', 'Am', 'Dm', 'G'], ['Em'], ['Am', 'D'], ['Am', 'Em'], ['Am', 'C'], ['Dm', 'Am', 'Dm', 'G'], ['Em'], ['Am', 'D'], ['Am', 'D', 'Am', 'D', 'Am', 'D', 'Am', 'Em'], ['Am', 'C'], ['Dm', 'Am', 'Dm', 'G'], ['Em'], ['Am', 'D', 'Am', 'D', 'Am', 'D', 'Am']]",1
2353,Ojalá,Silvio Rodríguez,,"[['Am'], ['G', 'Am'], ['Bm', 'E', 'A', 'C#m', 'Bm'], ['C#m', 'D', 'C#m', 'F#m'], ['Am', 'E', 'Am'], ['Am', 'G'], ['C'], ['D', 'G'], ['Em', 'C'], ['D', 'G'], ['Em', 'C'], ['D', 'C', 'G'], ['C', 'D', 'Am'], ['Am'], ['G', 'Am'], ['Bm', 'E', 'A', 'C#m', 'Bm'], ['C#m', 'D', 'C#m', 'F#m'], ['Am', 'E', 'Am'], ['Am', 'G'], ['C'], ['D', 'G'], ['Em', 'C'], ['D', 'G'], ['Em', 'C'], ['D', 'C', 'G'], ['C', 'D', 'Am']]",
2354,Hvalen Hvalborg,Shu-bi-dua,,"[['C', 'Dm'], ['F', 'G', 'C'], ['C', 'Dm'], ['F', 'G', 'C'], ['Am', 'Em'], ['F', 'C'], ['Am', 'Em'], ['F', 'G'], ['C', 'Dm'], ['Em', 'F'], ['F', 'G', 'C'], ['C', 'Dm'], ['F', 'G', 'C'], ['C', 'Dm'], ['F', 'G', 'C'], ['Am', 'Em'], ['F', 'C'], ['Am', 'Em'], ['F', 'G'], ['C', 'Dm'], ['Em', 'F'], ['F', 'G', 'C'], ['C', 'Dm'], ['F', 'G', 'C'], ['C', 'Dm'], ['F', 'G', 'C'], ['Am', 'Em'], ['F', 'C'], ['Am', 'Em'], ['F', 'G'], ['C', 'Dm'], ['Em', 'F'], ['F', 'G', 'C']]",4
2355,Romeos Tune,Steve Forbert,,"[['G', 'G/F#', 'Em', 'G7/D', 'C', 'C/B', 'D/A', 'G', 'G/F#'], ['Em'], ['G7/D'], ['C', 'C/B', 'D/A'], ['G', 'G/F#'], ['Em'], ['G7/D'], ['C', 'C/B', 'D/A'], ['C', 'G/B', 'Am', 'D'], ['C', 'G/B', 'Am', 'D'], ['C', 'G/B', 'Am', 'D'], ['C', 'G/B', 'Am', 'D'], ['G', 'G/F#'], ['Em'], ['G7/D'], ['C', 'C/B', 'D/A'], ['G', 'G/F#'], ['Em'], ['G7/D'], ['C', 'C/B', 'D/A'], ['G', 'G/F#', 'Em', 'G7/D', 'C', 'C/B', 'D/A'], ['G', 'G/F#', 'Em', 'G7/D', 'C', 'C/B', 'D/A', 'C', 'G/B', 'Am', 'D'], ['C', 'G/B', 'Am', 'D'], ['C', 'G/B', 'Am', 'D'], ['C', 'G/B', 'Am', 'D'], ['G', 'G/F#'], ['Em'], ['G7/D'], ['C', 'C/B', 'D/A'], ['G', 'G/F#'], ['Em'], ['G7/D'], ['C', 'C/B', 'D/A'], ['G', 'G/F#'], ['Em'], ['G7/D'], ['C', 'C/B', 'D/A'], ['G', 'G/F#'], ['Em'], ['G7/D'], ['C', 'C/B', 'D/A'], ['G', 'G/F#', 'Em', 'G7/D', 'C', 'C/B', 'D/A', 'G', 'G/F#', 'Em', 'G7/D', 'C', 'C/B', 'D/A']]",2
2356,How Much I Feel,Ambrosia,,"[['A', 'A#dim', 'Bm', 'Bm/A', 'Dmaj7', 'Em', 'E7', 'E/G#', 'F#', 'F#m', 'F#m7', 'F#sus', 'G', 'Gmaj7', 'G/D', 'G#dim', 'Gmaj7', 'Dmaj7', 'Gmaj7', 'G/A', 'Dmaj7', 'Gmaj7'], ['Gmaj7'], ['Em', 'G/A', 'Dmaj7', 'G/A'], ['Gmaj7'], ['Gmaj7'], ['Em', 'G/A', 'Dmaj7'], ['Bm', 'E7sus4', 'E7'], ['A', 'G', 'F#m7', 'Em', 'Gmaj7', 'Dmaj7'], ['Gmaj7'], ['G/A', 'Dmaj7'], ['Gmaj7'], ['G/A', 'Dmaj7'], ['Gmaj7'], ['F#7', 'Bm'], ['A', 'Em'], ['F#7', 'Bm'], ['A', 'Em'], ['F#7', 'Gmaj7', 'Dmaj7'], ['Gmaj7'], ['Gmaj7'], ['Em', 'G/A', 'Dmaj7', 'Em'], ['Gmaj7'], ['Gmaj7'], ['Em', 'G/A', 'Dmaj7'], ['Bm', 'E7sus4', 'E7'], ['A', 'G', 'F#m7', 'Em', 'Gmaj7', 'Dmaj7'], ['Gmaj7'], ['G/A', 'Dmaj7'], ['Gmaj7'], ['G/A', 'Dmaj7'], ['Gmaj7'], ['F#7', 'Bm'], ['A', 'Em'], ['F#7', 'Bm'], ['A', 'Em'], ['F#7'], ['Bm', 'F#m', 'Em', 'F#m'], ['Bm', 'F#m', 'Em', 'F#m'], ['Bm', 'F#m', 'Em', 'F#m'], ['Bm', 'F#m', 'Em', 'F#m'], ['Bm', 'F#m', 'Em', 'F#m'], ['Gmaj7'], ['F#sus', 'F#'], ['Bm', 'A#+5'], ['Bm/A', 'E/G#'], ['Em'], ['F#m', 'Bm'], ['A', 'Em'], ['F#', 'Gmaj7', 'Dmaj7'], ['Gmaj7'], ['Gmaj7'], ['Em', 'G/A', 'Dmaj7', 'Em'], ['Gmaj7'], ['Gmaj7'], ['Gmaj7'], ['Em', 'G/A', 'Dmaj7'], ['Bm', 'E7sus4', 'E7'], ['A', 'G', 'F#m7', 'Em', 'Gmaj7', 'Dmaj7'], ['Gmaj7'], ['G/A', 'Dmaj7'], ['Gmaj7'], ['G/A', 'Dmaj7'], ['Gmaj7'], ['F#7', 'Bm'], ['A', 'Em']]",2
2357,Across The Universe,David Bowie,,"[['D', 'F#m', 'Bm'], ['Em7', 'A', 'A7'], ['D', 'F#m', 'Bm'], ['Em7', 'Gm', 'D'], ['A7'], ['G', 'D'], ['A7'], ['G', 'D'], ['D', 'F#m', 'Bm7'], ['Em7', 'A', 'A7'], ['D', 'F#m', 'Bm7'], ['Em', 'A', 'A7', 'D'], ['A7'], ['G', 'D'], ['E', 'G#m', 'C#m'], ['F#m7', 'Am'], ['E', 'G#m', 'C#m', 'F#m7'], ['B', 'B7', 'E'], ['B7'], ['A', 'E'], ['B7'], ['A', 'E']]",
2358,Teddy Boy,Paul McCartney,,"[['D', 'A', 'D', 'A', 'D', 'A', 'D', 'A', 'D'], ['A', 'Am'], ['Em', 'G', 'A', 'D'], ['D'], ['A', 'Am'], ['Em', 'G', 'A', 'B', 'C#', 'F#'], ['F#'], ['C#', 'C#m'], ['G#m', 'B', 'C#'], ['F#', 'B'], ['E', 'A'], ['F#', 'B'], ['E', 'A', 'D', 'A', 'D', 'A'], ['D'], ['A', 'Am'], ['Em', 'G', 'A', 'D'], ['D'], ['A', 'Am'], ['Em', 'G', 'A', 'B', 'C#', 'F#'], ['F#'], ['C#', 'C#m'], ['G#m', 'B', 'C#'], ['F#', 'B'], ['E', 'A'], ['F#', 'B'], ['E', 'A', 'D'], ['F#', 'B'], ['E', 'A'], ['F#', 'B'], ['E', 'A', 'D', 'A', 'D', 'A', 'D', 'A'], ['D'], ['A', 'Am'], ['Em', 'G', 'A', 'B7', 'C#7', 'F#']]",
2359,Allô Maman Bobo,Alain Souchon,,"[['G', 'G', 'C', 'C', 'Am', 'B7', 'Em', 'D', 'G'], ['C'], ['G'], ['C'], ['Am', 'B7'], ['Em', 'D', 'G'], ['Am'], ['B7', 'Em', 'E7'], ['Am', 'B7'], ['Em', 'D7'], ['G'], ['C'], ['G'], ['C'], ['Am', 'B7'], ['Em', 'D', 'G'], ['Am'], ['B7', 'Em', 'E7'], ['Am', 'B7'], ['Em', 'D7'], ['G'], ['C'], ['G'], ['C'], ['Am', 'B7'], ['Em', 'D', 'G'], ['Am'], ['B7', 'Em', 'E7'], ['Am', 'B7'], ['Em', 'D7'], ['G'], ['C'], ['G'], ['C'], ['Am', 'B7'], ['Em', 'D', 'G'], ['Am'], ['B7', 'Em', 'E7'], ['Am', 'B7'], ['Em', 'E'], ['Am'], ['B7', 'Em', 'E7'], ['Am', 'B7'], ['Em', 'E'], ['Am'], ['B7', 'Em', 'E7'], ['Am', 'B7'], ['Em', 'D7']]",
2360,Hes Misstra Know It All,Stevie Wonder,,"[['Eb', 'Ab', 'Db', 'Gb', 'Bb', 'Eb', 'G', 'G7', 'C', 'Cm6', 'G', 'D7', 'C', 'G', 'G', 'G7'], ['C', 'Cm6'], ['G', 'D7', 'C', 'G'], ['G', 'G7'], ['C', 'Cm6'], ['G', 'D7', 'C', 'G'], ['G', 'G7'], ['C', 'Cm6'], ['G', 'D7', 'C', 'G'], ['G', 'G7'], ['C', 'Cm6'], ['G', 'D7', 'C', 'G'], ['Am7', 'G/B', 'C', 'D'], ['Em', 'D/F#', 'G', 'Am7'], ['G', 'A7', 'C', 'D7'], ['G', 'G7'], ['C', 'Cm6'], ['G', 'D7', 'C', 'G'], ['G', 'G7'], ['C', 'Cm6'], ['G', 'D7', 'C', 'G'], ['Am7', 'G/B'], ['C', 'D'], ['Em', 'D/F#'], ['G', 'Am7'], ['G', 'A7', 'C', 'D7'], ['G', 'G7'], ['C', 'Cm6'], ['G', 'D7', 'C', 'G'], ['G', 'G7'], ['C', 'Cm6'], ['G', 'D7', 'C', 'G'], ['C', 'Cm7'], ['G', 'D7', 'C', 'G'], ['G', 'G7'], ['C', 'Cm6'], ['G', 'D7', 'C', 'G'], ['G', 'G7'], ['C', 'G'], ['G', 'D7', 'C', 'G'], ['G', 'G7'], ['C', 'Cm6'], ['G', 'D7', 'C', 'G'], ['G', 'G7'], ['C', 'Cm6'], ['G', 'D7', 'C', 'G'], ['G', 'G7'], ['C', 'Cm6'], ['G', 'D7', 'C', 'G'], ['G', 'G7'], ['C', 'Cm6'], ['G', 'D7', 'C', 'G'], ['G', 'G7'], ['C', 'Cm6'], ['G', 'D7', 'C', 'G'], ['G', 'G7'], ['C', 'Cm6'], ['G', 'D7', 'C', 'G'], ['G', 'G7'], ['C', 'Cm6'], ['G', 'D7', 'C', 'G'], ['G', 'G7'], ['C', 'Cm6'], ['G', 'D7', 'C', 'G'], ['G', 'G7'], ['C', 'Cm6'], ['G', 'D7', 'C', 'G']]",
2361,Cripple Creek,Bill Monroe,,"[['G', 'C', 'G'], ['G', 'D', 'G'], ['G', 'C', 'G'], ['G', 'D', 'G'], ['G', 'C', 'G'], ['G', 'D', 'G'], ['G', 'C', 'G'], ['G', 'D', 'G'], ['G', 'C', 'G'], ['G', 'D', 'G'], ['G', 'C', 'G'], ['G', 'D', 'G'], ['G', 'C', 'G'], ['G', 'D', 'G'], ['G', 'C', 'G'], ['G', 'D', 'G'], ['G', 'C', 'G'], ['G', 'D', 'G'], ['G', 'C', 'G'], ['G', 'D', 'G'], ['G', 'C', 'G'], ['G', 'D', 'G'], ['G', 'C', 'G'], ['G', 'D', 'G'], ['G', 'C', 'G'], ['G', 'D', 'G'], ['G', 'C', 'G'], ['G', 'D', 'G'], ['G', 'C', 'G'], ['G', 'D', 'G'], ['G', 'C', 'G'], ['G', 'D', 'G'], ['G', 'C', 'G'], ['G', 'D', 'G'], ['G', 'C', 'G'], ['G', 'D', 'G'], ['G', 'C', 'G'], ['G', 'D', 'G'], ['G', 'C', 'G'], ['G', 'D', 'G'], ['G', 'C', 'G'], ['G', 'D', 'G'], ['G', 'C', 'G'], ['G', 'D', 'G']]",
2362,Free Ride,The Edgar Winter Group,,"[['A', 'G/A', 'D/A', 'G/A', 'D/A', 'A', 'D', 'A', 'D/F#', 'A', 'D', 'A', 'D/F#', 'A'], ['D', 'A', 'D/F#', 'A', 'D', 'A', 'D/F#', 'A'], ['F#m', 'G', 'A', 'F#m', 'G', 'D'], ['F#m', 'G', 'D', 'A', 'G/A', 'D/A', 'G/A', 'D/A', 'A'], ['D', 'A', 'D/F#', 'A', 'D', 'A', 'D/F#', 'A'], ['D', 'A', 'D/F#', 'A', 'D', 'A', 'D/F#', 'A'], ['F#m', 'G', 'A', 'F#m', 'G', 'D'], ['F#m', 'G', 'D', 'A', 'G/A', 'D/A', 'G/A', 'D/A', 'A'], ['D', 'A', 'D/F#', 'D', 'A', 'D/F#', 'F#m', 'G', 'A', 'F#m', 'G', 'D', 'F#m', 'G', 'D'], ['A', 'G/A', 'D/A', 'G/A', 'D/A', 'A', 'A', 'G/A', 'D/A', 'G/A', 'D/A', 'A'], ['A', 'G/A', 'D/A', 'G/A', 'D/A', 'A', 'A', 'G/A', 'D/A', 'G/A', 'D/A', 'A'], ['A', 'G/A', 'D/A', 'G/A', 'D/A', 'A', 'A', 'G/A', 'D/A', 'G/A', 'D/A', 'A'], ['A', 'G/A', 'D/A', 'G/A', 'D/A', 'A', 'A', 'G/A', 'D/A', 'G/A', 'D/A', 'A'], ['D', 'A', 'D/F#', 'A']]",
2363,Que Tinguem Sort,Lluís Llach,,"[['C', 'Dm'], ['Em', 'F'], ['C', 'Dm'], ['Em', 'F'], ['C', 'Dm'], ['F', 'G', 'C'], ['C', 'Dm'], ['Em', 'F'], ['C', 'Dm'], ['Em', 'F'], ['C', 'Dm'], ['F', 'G', 'C'], ['F', 'G'], ['C'], ['E', 'Am'], ['F', 'G'], ['C', 'C7'], ['F', 'G7'], ['C', 'E', 'Am'], ['F', 'G7'], ['C'], ['C', 'Dm'], ['Em', 'F'], ['C', 'Dm'], ['Em', 'F'], ['C', 'Dm'], ['F', 'G', 'C'], ['F', 'G'], ['C'], ['E', 'Am'], ['F', 'G'], ['C', 'C7'], ['F', 'G7'], ['C', 'E', 'Am'], ['F', 'G7'], ['C']]",6
2364,They Dont Know,Kirsty MacColl,,"[['B', 'G', 'C', 'G', 'C'], ['Am', 'D'], ['G', 'C'], ['Am', 'D'], ['C', 'D'], ['G', 'C'], ['G', 'Am', 'Bm', 'D'], ['C', 'F', 'G'], ['G', 'C'], ['Am', 'D'], ['G', 'C'], ['Am', 'D'], ['C', 'D'], ['G', 'C'], ['G', 'Am', 'Bm', 'D'], ['C', 'F', 'G'], ['Em', 'F', 'C', 'D'], ['Em', 'F', 'C', 'D'], ['G', 'C', 'D', 'G', 'C'], ['Am', 'D'], ['G', 'C'], ['Am', 'D'], ['C', 'D'], ['G', 'C'], ['G', 'Am', 'Bm', 'D'], ['C', 'F', 'G'], ['C', 'D'], ['G', 'C'], ['G', 'Am', 'Bm', 'D'], ['C', 'F', 'G']]",4
2365,Old Fashioned Love Song,Three Dog Night,,"[['Gm', 'Bb', 'Eb', 'D', 'Gm', 'Bb', 'Eb', 'D'], ['Gm', 'Bb', 'Eb', 'D'], ['Gm', 'Bb', 'Eb', 'D'], ['G', 'G/F', 'Eb', 'D'], ['Gm', 'Bb', 'Eb', 'D'], ['Bb', 'C'], ['Eb', 'F', 'Bb', 'Eb'], ['Bb', 'C'], ['Eb', 'F', 'Gm'], ['Gm', 'Bb', 'Eb', 'D', 'Gm', 'Bb', 'Eb', 'D'], ['Gm', 'Bb', 'Eb', 'D', 'Gm', 'Bb', 'Eb', 'D'], ['G', 'G/F', 'Eb', 'D'], ['Gm', 'Bb', 'Eb', 'D'], ['Bb', 'C'], ['Eb', 'F', 'Bb', 'Eb'], ['Bb', 'C'], ['Eb', 'F', 'Bb', 'Eb'], ['Bb', 'C'], ['Eb', 'F', 'Bb', 'Eb'], ['Bb', 'C'], ['Eb', 'F', 'Gm'], ['Gm', 'Bb', 'Eb', 'D'], ['Bb', 'C'], ['Eb', 'F', 'Bb', 'Eb'], ['Bb', 'C'], ['Eb', 'F', 'Bb', 'Eb']]",
2366,Jest Taki Samotny Dom,Budka Suflera,,"[['G', 'D', 'F'], ['Dm/F', 'C', 'D5', 'Gm', 'F', 'Cm', 'D', 'D', 'Gm', 'Dm', 'Cm', 'Dsus4', 'D'], ['Gm', 'Dm', 'Cm', 'D'], ['Gm', 'F', 'Cm', 'D', 'Gm', 'Dm/F', 'Cm', 'Dsus4', 'D'], ['Gm', 'Dm/F', 'Cm', 'Dsus4', 'D'], ['Gm', 'F', 'Cm', 'D', 'Gm', 'F', 'Cm', 'D'], ['Gm', 'F', 'Cm', 'D'], ['Gm', 'F', 'Cm', 'D'], ['Gm', 'F', 'Cm', 'D'], ['Gm', 'F', 'Cm', 'D', 'Gm', 'F', 'Cm', 'D'], ['Gm', 'F', 'Cm', 'Dsus4'], ['D5', 'D', 'F', 'Gm'], ['D', 'F', 'Gm', 'F', 'Gm', 'F', 'C'], ['D', 'F', 'Gm', 'F', 'Gm', 'F', 'C'], ['D', 'F', 'Gm', 'F', 'Gm', 'F', 'C'], ['D', 'F', 'Gm', 'F', 'Gm', 'F', 'C']]",
2367,New Rose,The Damned,,"[['C5'], ['A5'], ['C5'], ['A5'], ['A5', 'B5', 'C#m'], ['A5', 'B5', 'C#m'], ['A5', 'B5', 'C#m'], ['A5', 'B5', 'C#m']]",
