,0,1
1593,Hó-Bá-Lá-Lá,9-m7 10-dim 10-dim 11-7 11-m11 0-dim 1-m7 4-6 4-7 5-maj7 6-m9 6-m7 7-dim 7-dim 7-7 7-maj7 8-dim 8-m7 6-m9 11-7 6-m9 11-7 6-m9 11-7 6-m9 11-7 6-m9 11-7 0-dim 1-m7 7-dim 10-dim 6-m9 4-6 6-m7 8-dim 6-m9 11-7 0-dim 1-m7 7-dim 10-dim 6-m9 11-m11 4-7 9-m7 7-maj7 10-dim 9-m7 8-m7 7-7 6-m9 11-7 0-dim 1-m7 7-dim 10-dim 6-m9 4-6 7-dim 6-m7 8-dim 6-m9 11-7 0-dim 1-m7 7-dim 10-dim 6-m9 4-6 7-dim 6-m7 8-dim 6-m9 11-7 0-dim 1-m7 7-dim 10-dim 6-m9 11-m11 4-7 9-m7 7-maj7 10-dim 9-m7 8-m7 7-7 6-m9 11-7 0-dim 1-m7 7-dim 10-dim 6-m7 6-7 5-maj7 6-7 4-6
1594,Brigas Nunca Mais,9-maj7 9-dim 9-m6 10-dim 10-7 11-maj7 11-maj7 11-m7 0-m6 1-m7 1-m9 1-m7/8 3-m7 4-maj7 4-m7 6-7 8-m6 8-7 8-m7 11-maj7 10-7 9-maj7 9-dim 8-m6 11-maj7 0-m6 11-maj7 10-7 9-maj7 8-7 9-m6 1-m7 11-maj7 8-m6 1-m7 8-m7 1-m9 1-m7/8 11-maj7 10-7 9-maj7 8-7 9-m6 1-m7 11-maj7 4-maj7 4-m7 3-m7 8-m6 1-m7 10-dim 3-m7 8-m6 6-7 3-m7 8-m6 1-m7 11-m7 10-dim 11-maj7
1595,Wish Me Luck As You Wave Me Goodbye,0- 7- 0- 5- 0- 7- 0- 0- 5- 0- 7- 0- 4- 9-m 7- 2- 2-m 7- 0- 5- 0- 7- 0- 0- 7- 5- 0- 5- 7- 5- 0- 7- 2- 7- 0- 5- 0- 7- 0- 0- 5- 0- 7- 0- 4- 9-m 7- 2- 2-m 7- 0- 5- 0- 7- 0- 0- 5- 0- 7- 0- 0- 5- 0- 7- 0- 4- 9-m 7- 2- 2-m 7- 0- 5- 0- 7- 0-
1596,Whats The Reason Im Not Pleasin You,5- 5-7 10- 3- 10- 5-7 10- 10- 3- 10- 5-7 10- 10-7 3- 0-7 5-7 10- 3- 10- 5-7 10- 10- 3- 10- 5-7 10- 5-7 10- 3- 10- 5-7 10- 10- 3- 10- 5-7 10- 10-7 3- 0-7 5-7 10- 3- 10- 5-7 10-
1597,Restless Kid,5-m 3- 7- 8- 8- 8-m7 8- 8- 5-m 3- 8- 8- 8- 8-m7 8- 5-m 3- 8- 1- 8- 1- 8- 1- 6- 8- 1- 3- 3- 8- 10- 3- 3- 3- 10- 3-
1598,Mambo Italiano,1-m 8- 8- 1-m 1-m 8- 6-m 8- 1-m 8- 1-m 8- 1-m 8- 1-m 1-m 8- 1-m 8- 1-m 8- 1-m 6-m 1-m 1-m 8- 1-m 1-m 8- 1-m 8- 1-m 8- 1-m 8- 1-m 6-m 1-m 8- 1-m 1-m 1-m 8- 1-m 8- 1-m 8- 1-m 8- 1-m
1599,Guess My Eyes Were Bigger Than My Heart,4- 11- 4- 4- 9- 4- 11- 4- 9- 4- 11- 4- 4- 9- 4- 11- 4- 9- 4- 11- 4- 4- 9- 4- 11- 4- 9- 4- 11- 4- 4- 9- 4- 11- 4- 9- 4- 11- 4-
1600,The Naughty Lady Of Shady Lane,2-m 2-m 9- 9-7 2-m 2-m 9- 9-7 2-m 5- 0- 0-7 5- 10- 0- 2-m 4- 9- 2- 9- 9-7 2-m 2-m 2-m 2-m 9- 9-7 2-m 2-m 9- 9-7 2-m 5- 0- 0-7 5- 10- 0- 2-m 4- 9- 2- 9- 9-7 2-m 2-m 2-m 2-m 9- 9-7 2-m 2-m 9- 9-7 2-m 5- 0- 0-7 5- 10- 2-m 4- 9- 2- 9- 9- 9-7 9-7 9- 9-7 2-
1601,Fooba Wooba John,4-m 7- 2- 7- 7- 0- 7- 0- 7- 2- 7- 7- 0- 7- 4-m 7- 2- 7- 7- 0- 7- 0- 7- 2- 7- 7- 0- 7- 4-m 7- 2- 7- 7- 0- 7- 0- 7- 2- 7- 7- 0- 2- 4-m 7- 2- 7-
1602,The Whale,7- 0- 5- 0- 9-m 7- 0- 7- 0- 5- 0- 9-m 7- 0- 7- 0- 5- 0- 9-m 7- 0- 7- 0- 5- 0- 9-m 7- 0-
1603,Buckeye Jim,2- 2- 2- 11-m 2- 11-m 9- 2- 2- 2- 11-m 2- 11-m 9- 2- 2- 2- 11-m 2- 11-m 9- 2- 2- 2- 11-m 2- 11-m 9- 2-
1604,Sueño De Juventud,5- 3-dim 0- 9-7 2-m 7-7 0- 0-/4 0- 6-dim 0-dim 0-/4 0- 5- 0- 7-7 0- 4-m 11-7 4-m 11-7 4-m 11-7 4-m/7 6-dim 5-dim 0- 9-m7 7-sus4 7- 2-m7 7-7 0- 4-m 11-7 4-m 9-m7 2-7 7- 7-aug 0- 9-m7 7- 4-7 9-m 0-7 5- 3-dim 0- 9-7 2-m 7-7 0- 5- 3-dim 0- 9-7 2-m 7-7 0- 0-/4 0- 6-dim 0-dim 0-/4 0- 5- 0- 7-7 0- 4-m 11-7 4-m 11-7 4-m 11-7 4-m/7 6-dim 5-dim 0- 9-m7 7-sus4 7- 2-m7 7-7 0- 4-m 11-7 4-m 9-m7 2-7 7- 7-aug 0- 9-m7 7- 4-7 9-m 0-7 5- 3-dim 0- 9-7 2-m 7-7 0- 8- 0-
1605,Oh What A Feeling,7- 0- 4-7 7- 2-7 7- 0- 7- 7-7 0- 2-7 7- 4-m 2-7 7- 0- 7- 0- 7- 0- 7- 9-7 2-7 7- 0- 7- 7-7 0- 2-7 7- 4-m 2-7 7- 7- 0- 4-7 7- 2-7 7- 7- 0- 4-7 7- 2-7 7-
1606,Only Forever,2- 9-7 7- 9-7 2- 7- 2- 9-m7 2-7 9-m7 2-7 7- 11-7 4-7 7-/4 0-dim 9-m 7-m7 9-7 4-dim 7-dim 2- 2- 9-7 7- 9-7 2- 7- 2- 9-m7 2-7 9-m7 2-7 7- 11-7 4-7 7-/4 0-dim 9-m 7-m7 9-7 4-dim 7-dim 2- 7- 7-dim 2- 6-7 11-7 4-7 11-m7 9-7 2- 9-7 7- 9-7 2- 7- 2- 9-m7 2-7 9-m7 2-7 7- 11-7 4-7 7-/4 0-dim 9-m 7-m7 9-7 4-dim 7-dim 2-
1607,Done Roving,0- 7-7 0- 2-7 7-7 0- 5- 0- 7-7 0- 7-7 0- 2-7 7-7 0- 5- 0- 7-7 0- 7-7 0- 2-7 7-7 0- 5- 0- 7-7 0- 7-7 0- 2-7 7-7 0- 5- 0- 7-7 0-
1608,Done Roving,0- 7-7 0- 2-7 7-7 0- 5- 0- 7-7 0- 7-7 0- 2-7 7-7 0- 5- 0- 7-7 0- 7-7 0- 2-7 7-7 0- 5- 0- 7-7 0- 7-7 0- 2-7 7-7 0- 5- 0- 7-7 0-
1609,Its A Long Rocky Road,0- 7-7 0- 5- 0- 7- 0- 7-7 0- 5- 0- 7- 0- 5- 0- 5- 2-7 7-7 0- 7-7 0- 5- 0- 7- 0- 7-7 0- 5- 0- 7- 0- 5- 0- 5- 2-7 7-7 0- 7-7 0- 5- 0- 7- 0-
1610,I Cant Forget,7- 0- 7- 2-7 7- 0- 7- 2-7 7- 2-7 7- 2-7 9-7 2-7 7- 0- 7- 2-7 7- 0- 7- 2-7 7- 2-7 7- 2-7 9-7 2-7 7- 0- 7- 2-7 7-
1611,Sway With Me,9-m7 9-m7 0- 9-m7 0- 9-m7 4-m7 5- 0- 9-m7 7- 4-m7 7- 5- 0- 9-m7 0- 9-m7 0- 9-m7 0- 5- 0- 9-m7 0- 9-m7 7- 5- 0- 9-m7 0- 9-m7 0- 5- 0- 7- 4-m7 7- 5- 0- 0- 9-m7 0- 9-m7 0- 9-m7 0- 9-m7 0- 0- 9-m7 0- 4-m7 0- 9-m7 9-m7 0- 9-m7 0- 9-m7 4-m7 5- 0- 9-m7 7- 4-m7 7- 5- 0- 9-m7 0- 9-m7 0- 9-m7 0- 5- 0- 9-m7 0- 9-m7 7- 5- 0-
1612,Rosalie,2- 7- 2- 7- 2- 2- 2- 2- 9- 9- 9- 2- 2- 2- 2- 2- 9-7 9- 2- 7- 2- 9-7 2- 7- 2- 9- 2- 2-7 7- 7- 2- 2- 9-7 9-7 2- 2-7 7- 7- 2- 2- 9-7 9-7 2- 2- 2- 2- 2- 2- 9- 9- 2- 2- 2- 2- 2- 2- 9-7 9-7 2- 7- 2- 9-7 2- 7- 2- 9- 2- 2- 2- 2- 2- 9-7 9-7 2- 2- 2- 2- 2- 2- 9-7 9-7 2- 7- 2- 9-7 2- 7- 2- 9- 2- 2-7 7- 7- 2- 2- 9-7 9-7 2- 2-7 7- 7- 2- 2- 9-7 9-7 2- 2-
1613,Einmal In Tampico,4- 9- 4- 9- 9- 9- 2- 9- 2- 9- 4- 9- 4- 9- 2- 7- 2- 2- 7- 2- 2- 7- 9-7 2- 7- 9- 7- 7- 9- 7- 2- 7- 9-7 2- 9-7 9-7 2- 2- 9- 9- 2- 9- 2- 9- 4- 9- 4- 9- 2- 7- 2- 2- 7- 2- 2- 7- 9-7 2- 7- 9- 7- 7- 9- 7- 2- 7- 9-7 2- 9-7 9-7 2- 2- 9- 9- 2- 9- 2- 9- 9- 9- 4- 9- 4- 9- 4- 9-
1614,Wer Das Vergisst,9- 9- 9- 9- 9- 2- 9- 9- 2- 9- 2- 9- 4-7 4-7 11-m7 11-m7 4-7 11-m7 4-7 4-7 9- 2- 2- 2- 9- 9- 4-7 4-7 9- 9- 2- 2- 9- 9- 4-7 4-7 9- 9- 9- 9- 9- 9- 4-7 4-7 9- 9- 9- 9- 2- 9- 9- 2- 9- 2- 9- 4-7 4-7 11-m7 11-m7 4-7 11-m7 4-7 4-7 9- 2- 9- 2- 9- 9- 4-7 4-7 9- 9- 2- 2- 9- 9- 4-7 4-7 9- 9- 9- 9- 9- 9- 4-7 4-7 9- 9-
1615,Ich Bin Bald Wieder Hier,7- 0- 7- 2-7 7- 0- 7- 2-7 7- 0- 7- 0- 7- 2-7 7- 0- 7- 0- 7- 0- 7- 2- 7- 7- 2- 2- 7- 7- 2- 2- 7- 0- 7- 2-7 7- 0- 2-7 7- 2-7 7- 0- 7- 0- 7- 2- 7- 0- 7- 0- 7- 0- 7- 2- 7- 7- 2- 2- 7- 7- 2- 2- 7- 0- 7- 2-7 7- 0- 2-7 7- 2-7 7- 0- 7- 0- 7- 2- 7- 0- 7- 0- 7- 0- 7- 2- 7- 7- 2- 2- 7- 7- 2- 2- 7- 0- 7- 2-7 7- 0- 2-7 7- 2-7
1616,Stupid Cupid,11- 6- 11- 8-m7 4- 6- 11- 11- 11-7 4- 11- 6- 4- 11- 6- 11- 11- 11-7 4- 11- 6- 4- 11- 6- 11- 4- 11- 4- 1- 6- 6-7 11- 11-7 4- 11- 6- 4- 11- 6- 11- 4- 11- 4- 1- 6- 11- 11-7 4- 11- 6- 4- 11- 6- 11- 6- 4- 11- 6- 11-
1617,Im Feeling Sorry,0- 5- 0- 7-7 0- 5- 0- 7-7 0- 0-7 5- 0- 2-7 7-7 0- 5- 0- 7-7 0- 5- 0- 7-7 0- 5- 0- 7-7 0- 0-7 5- 0- 2-7 7-7 0- 5- 0- 7-7 0- 7-7 0- 7-7 0-
1618,Roving Gambler,5- 5- 10- 5- 5- 10- 5- 5- 10- 5- 5- 10- 5- 5- 10- 5- 5- 10- 5- 5- 10- 5- 5- 10- 5- 5- 10- 5-
1619,Be True To Me,0- 9-m 5- 7-7 0- 4-m 5- 7-7 0- 4-m 5- 7-7 0- 4-m 5- 7-7 0- 5- 7-7 0- 9-m 5- 7-7 0- 4-m 5- 7-7 0- 4-m 5- 7-7 0- 4-m 5- 7-7 0- 5- 7-7 0- 9-m 5- 7-7 0- 4-m 5- 7-7 0- 4-m 5- 7-7 0- 4-m 5- 7-7 0- 5- 7-7 0- 9-m 5- 7-7 0-
1620,Sweet And Easy To Love,11- 1- 6- 6- 11- 1- 11- 1- 6- 6- 11- 1- 11- 1- 6- 11- 6- 11- 8- 1- 6- 11- 1- 11- 1- 6- 6- 11- 1- 11- 1- 6- 6- 11- 1- 11- 1- 6- 6- 11- 1- 11- 1- 6- 11- 6- 11- 8- 1- 6- 11- 1- 11- 1- 6- 6-
1621,My Way,2- 2- 6-m 9-m 11-7 4-m 4-m7 9-7 2- 2-7 7- 7-m 2- 9-7 7- 2- 2- 6-m 9-m 11-7 4-m 4-m7 9-7 2- 2-7 7- 7-m 2- 9-7 7- 2- 2- 2-7 7- 4-m 9-7 6-m 11-m 4-m 9-7 7- 2- 2- 6-m 9-m 11-7 4-m 4-m7 9-7 2- 2-7 7- 7-m 2- 9-7 7- 2- 2- 2-7 7- 4-m 9-7 6-m 11-m 4-m 9-7 7-m 2- 9-7 7-m 2-
1622,Aint We Got Fun,0- 2-m 7-7 0- 0-7 5- 0- 4-m 11-7 0- 2-m 7-7 0- 0-7 5- 4-7 9-m 2-m 0- 7-7 5- 7- 0- 0- 2-m 7-7 0- 0-7 5- 0- 4-m 11-7 0- 2-m 7-7 0- 0-7 5- 4-7 9-m 2-m 0- 7-7 5- 7- 0- 0- 2-m 7-7 0- 0-7 5- 0- 4-m 11-7 0- 2-m 7-7 0- 0-7 5- 4-7 9-m 2-m 0- 7-7 5- 7- 0-
1623,Prière Paienne,3- 7-7 0-m 8-6 10-7 3- 7-7 0-m 8-6 10-7 3- 1- 3- 3- 1- 3- 3- 7-7 0-m 8-6 10-7 3- 3- 7-7 0-m 8-6 10-7 3- 1- 3- 3- 1- 3- 3- 1- 3-
1624,La Tendresse,9-m 4- 0- 2- 5-/9 0- 5-maj7 7- 0- 7-6 0- 7-6 0- 7-6 0- 7-6 0- 7-6 0- 7-6 0- 3-dim7 5-/9 7- 9- 2-m 7- 0- 5- 2-m/11 4-7 9-m 9-m/7 5- 4-7 9-m 2-m 9-m 4-7 9-m 4- 0- 2- 5-/9 0- 5-maj7 7- 0- 7-6 0- 7-6 0- 7-6 0- 7-6 0- 7-6 0- 7-6 0- 3-dim7 5-/9 7- 9- 2-m 7- 0- 5-maj7 2-m/11 4-7 9-m 9-m/7 5- 4-7 9-m 2-m 9-m 4-7 9-m 4- 0- 2- 5-/9 0- 5-maj7 7- 0- 7-6 0- 7-6 0- 7-6 0- 7-6 0- 7-6 0- 7-6 0- 3-dim7 5-/9 7- 9- 2-m 7- 0- 5-maj7 2-m/11 4-7 9-m 9-m/7 5- 4-7 9-m 2-m 9-m 4-7
1625,La Colombe,9-m 9-m 9-m 2-m6 9-m 11-m 9-m 9-m 7- 5- 5-m 7-7 4-m 2-m 5- 9-m 11-7 4- 2- 9-m 2- 9-m 9-m 9-m 2-m6 9-m 11-m 9-m 9-m 7- 5- 5-m 7-7 4-m 2-m 5- 9-m 11-7 4- 2- 9-m 2- 9-m 9-m 9-m 2-m6 9-m 11-m 9-m 9-m 7- 5- 5-m 7-7 4-m 2-m 5- 9-m 11-7 4- 2- 9-m 2- 9-m 9-m 9-m 2-m6 9-m 11-m 9-m 9-m 7- 5- 5-m 7-7 4-m 2-m 5- 9-m 11-7 4- 2- 9-m 2- 9-m
1626,Thats All I Need To Know,7- 11-7 0- 7- 7- 11-7 9- 7- 2- 7- 11-7 0- 7- 7- 11-7 9- 7- 2- 7- 7-7 0-7 0-7 11-7 10-7 9-7 2- 7- 11-7 0- 7- 11-7 9- 7- 2- 7- 7-7 0-7 0-7 11-7 10-7 9-7 2- 7- 11-7 0- 7- 11-7 9- 7- 2- 7-
1627,On The Atchison Topeka And The Santa Fe,4-7 9- 2-9 9- 2-9 9- 4-7 9- 0-dim 9- 2-9 9- 0-dim 9- 4-7 9- 4-7 9- 2-9 9- 2-9 6-7 0-dim 9- 9-9 2-9 0-dim 4-7 9- 4-7 9- 2-9 9- 2-9 9- 4-7 9- 0-dim 9- 2-9 9- 0-dim 9- 4-7 9- 4-7 9- 2-9 9- 2-9 6-7 0-dim 9- 9-9 2-9 0-dim 4-7 9- 9-7 2- 2-6 6-m 11-m 9- 0-dim 11-m7-5 4-7 9- 9-7 2- 2-6 6-m 11-m 2- 0-dim 11-m7-5 4-7 4-7 9- 2-9 9- 2-9 9- 4-7 9- 0-dim 9- 2-9 9- 0-dim 9- 4-7 9- 4-7 9- 2-9 9- 2-9 6-7 0-dim 9- 9-9 2-9 0-dim 4-7 9- 4-7 9- 2-9 9- 2-9 9- 4-7 9- 0-dim 9- 2-9 9- 0-dim 9- 4-7 9- 4-7 9- 2-9 9- 2-9 6-7 0-dim 9- 9-9 2-9 0-dim 4-7 9- 4-7 9- 2-9 9- 2-9 9- 4-7 9- 0-dim 9- 2-9 9- 0-dim 9- 4-7 9- 4-7 9- 2-9 9- 2-9 6-7 0-dim 9- 9-9 2-9 0-dim 4-7 9- 9-7 2- 2-M7 6-m 11-m 2- 0-dim 4-7 11-m7-5 2- 2- 2-M7 6-m 11-m 2- 0-dim 11-m7-5 4-7 4-7 9- 2-9 9- 2-9 9- 4-7 9- 0-dim 9- 2-9 9- 0-dim 9- 4-7 9- 4-7 9- 2-9 9- 2-9 6-7 0-dim 9- 9-9 2-9 0-dim 4-7 9-
1628,Sick And Tired,10- 10- 3- 10- 5- 3- 10- 10- 10- 10-7 3- 10- 5- 3- 10- 10-7 10- 10- 10-7 3- 10- 5- 3- 10- 10-7 10- 3- 10- 5- 3- 10- 10- 3- 10- 5- 3- 10- 10- 10- 10-7 3- 10- 5- 3- 10- 10-7 10- 3- 10-
1629,I Guess I Was Just A Fool,4- 11- 4- 9- 4- 4- 11- 4- 11- 4- 4-7 9- 4- 9- 11- 4- 11- 4- 9- 4- 4- 11- 4- 11- 4- 4-7 9- 4- 6-m 4- 9- 4- 4- 11- 4- 9- 4- 11- 4- 4-7 9- 4- 9- 11- 4- 11- 4-
1630,Dont Come Back Knockin,0- 5- 0- 7-7 5- 0- 5- 0- 7-7 5- 0- 5- 0- 7-7 5- 0- 5- 0- 7-7 5- 0-
1631,Dont Come Back Knockin,3- 4- 3- 4- 4- 2- 4- 9- 7- 9- 4- 11- 4- 4- 2- 4- 4- 2- 4- 9- 7- 9- 4- 11- 0- 4- 4- 4-m 4- 4-m 9- 4- 11- 0- 4-m 4- 4- 2- 4- 4- 2- 4- 9- 7- 9- 4- 11- 4- 4- 4-m 4- 9- 4-m 4- 6-m 9- 4- 4- 2- 4- 4- 9- 7- 9- 4- 11- 4- 4-
1632,Hi-Tone,10- 5- 10- 5- 0-7 5- 10- 5- 10- 5- 0- 0-m7 0-m 0-7 5- 10- 5- 10- 5- 10- 5- 0- 10- 5- 7-7 7- 0-7 5- 10- 5- 10- 5- 5-7 0-7 5- 10- 5- 10- 5- 0- 10- 5- 7-7 7- 0-m 5- 10- 5- 4- 9- 4- 10- 0- 5- 0- 0-m 0- 5- 10- 5-
1633,Dooby Dooby Wah,4- 9- 11- 4- 9- 11- 4- 9- 11- 4- 4- 9- 11- 4- 9- 11- 4- 9- 4- 9- 9- 4- 9- 9- 4- 4- 9- 11- 4- 9- 4- 4- 9- 11- 4- 9- 4- 9- 11- 4- 9- 11- 4- 9- 11- 4- 4- 9- 11- 4- 9- 4- 4- 9- 11- 4- 9- 4- 9- 11- 4- 9- 11- 4- 9- 11- 4- 9- 11- 4- 9- 11- 4-
1634,Little Girl,9- 9- 2- 4- 9- 9- 2- 2- 4- 9- 2- 9-7 9-7 2- 9- 11- 4- 11- 4- 4- 9- 2- 4- 9- 2- 9- 9-7 2- 9- 11- 4- 11- 4- 4- 9- 2- 4- 9- 2- 9-
1635,Cry Cry Cry,9- 9- 9- 2- 9- 4- 2- 2- 9- 9- 9- 9- 4- 2- 9- 9- 9- 2- 9- 4- 2- 2- 9- 9- 9- 9- 4- 2- 9- 9- 2- 9- 4- 2- 9- 9- 9- 2- 9- 9- 4- 2- 2- 9- 9- 9- 9- 4- 2- 9-
1636,Now Youre Gone,0- 5- 0- 7-7 0- 5- 7- 5- 5-m 10- 5- 0- 5- 10- 0-
1637,Now Youre Gone,5- 10- 0- 5- 10- 5- 0- 5- 10- 5- 10- 0- 5- 10- 0- 5- 2-m 10- 0- 5- 10- 0- 5- 5-m 10- 0- 5- 2-m 10- 0- 5- 10- 0- 5- 10- 5- 10- 5- 10- 0- 5- 10- 5- 10- 0-5 10- 0- 5- 10- 0- 5- 2-m 10- 0- 5- 10- 0- 5- 10- 0- 5- 10- 0- 5- 10- 0- 5- 10- 5-
1638,My Darling Is Gone,4- 9- 4- 9- 4- 9- 11- 9- 8- 9- 4- 3- 4- 9- 8- 9- 4- 9- 4- 9- 5- 9- 4- 3- 4- 9- 8- 4- 4- 9- 4- 9- 8- 9- 4- 11- 9- 10- 11- 4- 9- 4- 9- 8- 9- 4- 3- 4- 9- 8- 9- 4- 9- 11- 4- 9- 11- 4-
1639,Lejana Tierra Mía,11-m 9- 7- 6-m 4-m 11-m 6- 11-m 11-m 9- 7- 6- 4-m 11-m 6-7 11- 6- 4- 1-m 6- 4- 6- 11- 11-7 4- 6-m 11- 6- 11- 4- 11- 4- 11- 6- 6-7
1640,Volvió Una Noche,9-m 4-7 9-m 9-m 6-dim 4-7 4-7 9-m 4-7 9-m 9-m 9-m 9-7 2-m7 2-m7 9-m 4-7 7-7 0- 0-7 5- 7- 0- 7-dim 9-7 2-m 7- 0- 5- 2-m 7- 2-m 7- 0-
1641,Volvió Una Noche,2- 9- 6-m 7- 4-/8 2- 11- 4-m 4-dim/1 2- 9- 4- 9- 9-/7 2- 9- 2- 6-m 6-m/2 1- 11-m 1-7 6-m 6- 11-m 11-m/8 6-m 1- 1-7 6-m 9- 2- 9- 9-7 6-m 7- 8-dim 2-/9 11- 4-m 4-dim/1 2- 9- 4- 9- 6-m 11- 4- 9- 9- 9-7 6-m 7- 8-dim 2-/9 11- 4-m 4-dim/1 2- 9- 4- 9- 7- 2- 9- 2- 6-m 2- 1- 1-7 1- 11-m 6-m 6- 11-m 6-m 1-7 6-m 9- 2- 9- 9-7 6-m 7- 8-dim 2-/9 11- 4-m 4-dim/1 2- 9- 4- 9- 6-m 11- 4- 9- 2- 9- 9-7 6-m 7- 8-dim 2-/9 11- 4-m 4-dim/1 2- 9- 4- 9- 7- 2- 9- 2- 9- 2-
1642,Guitarra Guitarra Mía,9-m 5- 9-7 2-m 9-m 4-7 9-m 4-7 9-m 7- 5- 0- 0- 11- 10- 9- 9-7 2-m 4-7 9-m
1643,Five Feet Of Lovin,8- 8- 3- 8- 8- 3- 1- 8- 1- 8- 3- 1- 8- 8- 3- 8- 3- 1- 3- 8- 1- 8- 3- 1- 8- 8- 8-m 1- 8- 1- 8- 8- 3- 3- 8- 3- 8- 1- 8- 3- 1- 8- 11- 8- 3- 8-m 8- 6- 3- 8- 8- 3- 8- 8- 3- 1- 8- 1- 8- 3- 1- 8- 3- 1- 8-
1644,Je Tai Dans La Peau,4-7b9 5-maj7/2 0-dim7 7-7b9 0-maj7 9-m9 5-maj7 4-7b9 5-maj7/2 0-dim7 0-maj7 7-/2 7-aug 0- 0-/11 9-m7 5-maj7 6-dim7 7-7 0-maj7 9-m9 5-maj7 4-7b9 5-maj7/2 0-dim7 0-maj7 7-/2 7-aug 0- 0-/11 9-m7 2-m7 7-7b9 0-6 5-maj7 4-m7 2-m7 0-maj7 9-m7 9-m9/7 5-maj7/2 7-7b9 0-maj7 9-m9 5-maj7 4-7b9 5-maj7/2 0-dim7 0-maj7 7-/2 7-aug 0- 0-/11 9-m7 5-maj7 6-dim7 7-7 0-maj7 9-m9 5-maj7 4-7b9 5-maj7/2 0-dim7 0-maj7 7-/2 7-aug 0- 0-/11 9-m7 2-m7 7-7b9 0-6 2-m7 7-7 7-7b9 0-
1645,Je Nen Connais Pas La Fin,2-m 9- 2-m 9- 7-m 9- 2- 2-m 9- 2- 2- 9- 9-7 9- 2- 2- 2-7 7- 9- 9- 2- 2-m 9- 9-7 2-m 9- 7-m 9- 2- 2-m 9- 2- 2- 9- 9-7 9- 2- 2- 2-7 7- 9- 9- 2- 2-m 9- 9-7 2-m 9- 7-m 9- 2- 2-m 9- 2- 2- 9- 9-7 9- 2- 2- 2-7 7- 9- 9- 2-
1646,Je Nen Connais Pas La Fin,3-m 10- 10-/5 10- 5-7 10- 3-m 10-7 3-m 10- 3- 10- 3- 10- 10-7/5 10-7 10-/5 10- 3- 10- 3-7 8- 10- 5- 3- 3-m 10- 5-7 10-7 3-m 10- 3-m 10- 3- 3-m 10- 3- 10- 10-7/5 10-7 10-/5 10- 3- 10- 3-7 8- 10- 5- 3- 3-m 10- 5-7 10-7 3-m 10- 3-m 10- 3- 10- 3- 10- 10-7/5 10-7 10-/5 10- 3- 10- 3-7 8- 3- 10- 5- 3-
1647,Seems To Me,7- 7-+ 0- 2- 7- 6-m 11- 4-m 4-7 9-m 2- 7- 11-7 4-m 9- 9-m 2- 7- 6-m 11- 4-m 4-7 9-m 2- 7- 11-7 4-m 9-m 2- 7- 4-m 9-m 2- 7- 6-m 11-7 4-m 4-7 9-m 2- 7- 11-7 4-m 0- 2- 7- 7-maj7
1648,Sweet And Innocent,0- 9-m 5- 7- 0- 9-m 0- 9-m 0- 9-m 5- 7- 0- 9-m 0- 0-7 5- 5- 7- 5- 7- 5- 4- 7-7 0- 9-m 0- 0-7 5- 5- 7- 5- 7- 5- 7- 5- 7-7 0- 9-m 5- 7-7 0- 9-m 0- 0-7 5- 5- 7- 5- 7- 5- 7- 5- 7-7
1649,Jolie,6-m 4- 9- 11- 3-m 4- 3-m 4- 4- 11- 4- 9- 4- 3-m 4- 3-m 4- 4- 8-m 11- 3-m 4- 9- 4- 6-m 4- 11- 4- 8- 1- 11- 6- 11- 2- 4- 4- 11- 8-m 6-m 11- 4- 9- 4- 6-m 4- 11- 4- 8- 1- 11- 6- 11- 2- 4- 4- 11- 8-m 6-m 11- 4- 9- 4- 11- 8-m 6-m 11- 4- 9- 11- 4- 11- 4- 4- 6-m 4- 6-m 4-
1650,With The Bug,2- 0- 2- 0- 2- 0- 2- 2-7 7- 2- 9- 7- 2-
1651,Paper Boy,9- 4- 9- 11- 9- 1-m 2- 4- 9- 1-m 2- 4- 9- 9- 4-7 9- 4-7 9- 2- 4- 2- 4- 9- 4-7 9-
1652,Pretty One,0- 5- 7- 0- 7- 0- 9-m 0- 9-m 5- 7- 0- 0- 9-m 5- 7- 0- 9-m 5- 7- 0- 5- 2-m 0- 9-m 5- 7- 0- 9-m 0- 9-m 0- 0- 9-m 0- 9-m 5- 7- 0- 7- 0- 9-m 0- 9-m 2- 11-m 7- 9- 2- 11-m 7- 9- 2- 7- 4- 2- 7- 11-m 4- 7- 2-m 9- 2-
1653,Prisoner Of Love,4-7 11-m7-5 9-6 9-7 2- 2-6 6-m 10-9 4-m 7-/11 9-6 4-dim 11-m 11-m7-5 4-m7 7-/11 9-7 4-7 11-m6 9-6 9-7 2- 2-6 6-m 10-9 4-m 7-/11 9-6 4-dim 2- 7-m 2- 6-m 1-m7-5 6-m 1-7 6-m 11-9 6-m 1-7 6-m 1-m7-5 6-m 1-7 6- 1-7 9-7 4-7 11-m7-5 9-6 9-7 2- 2-6 6-m 10-9 4-m 7-/11 9-6 4-dim 2- 7-m 2- 6-m 1-m7-5 6-m 1-7 6-m 11-9 6-m 1-7 6-m 1-m7-5 6-m 1-7 6- 1-7 9-7 4-7 11-m7-5 9-6 9-7 2- 2-6 6-m 10-9 4-m 7-/11 9-6 4-dim 2- 7-m 2-
