,0,1
1930,Aint Misbehavin,0- 1-dim 2-m7 7-9 0- 4-7#5 5- 2-m7b5 0- 9-7 2-m7 7- 7-7 0- 2-m7 3-m7 4-m7 0- 1-dim 2-m7 7-9 0- 4-7#5 5- 5-m 0- 9-7 2-m7 7- 7-7 0- 9-m 5-m7 4-7 9-m 5-7 2-7 9-7 2-7 9-m 2-7 7-7 9-7 2-9 7-7 0- 1-dim 2-m7 7-9 0- 0-7 5- 2-m7b5 0- 0-7 2-m7 7- 7-7 0- 2-m 3-m7 7-7 9-m 5-7 2-7 9-7 2-7 9-m7 2-7 7-7 9-7 2-7 7-7 0- 1-dim7 2-m7 7-7 0- 4-7#5 5- 2-m7b5 0- 9-7 2-m7 7- 7-7 0- 2-m7 3-m7 7-7 0- 9-7 2-m7 7- 7-7 0-
1931,I Remember You,0- 11-7 0- 0-7 5- 5-m 0- 0- 9-m 0- 11-7 0- 0-7 5- 5-m 0- 7-7 5- 4-7 9- 4-7 4- 4-7+ 9- 4-7 9-m 2-m 5- 7- 7-7 0- 9-m 7- 0- 7-7 0- 5- 0- 5-m 0- 5- 0- 0-7 4-7 0- 7-7 0- 7- 9-m 0- 2-m 0- 7-7 5- 4-7 9- 4-7 4- 4-7+ 9- 4-7 9-m 2-m 5- 7- 7-7 0- 9-m 7- 0- 7-7 0- 5- 0- 5-m 0- 5- 0- 0-7 4-7 0- 7-7 0- 7- 9-m 0- 2-m 3- 8- 10- 10-m 11-7 0-
1932,In The Pines,4- 11-7 4- 4- 4-7 9- 4- 4- 11-7 4- 4- 4-7 9- 4- 4- 11-7 4- 4- 4-7 9- 4- 4- 11-7 4- 4- 4-7 9- 4- 4- 11-7 4- 4- 4-7 9- 4- 4- 11-7 4- 4- 4-7 9- 4- 4- 11-7 4- 4- 4-7 9- 4- 4- 11-7 4- 4- 4-7 9- 4- 4- 11-7 4- 4- 4-7 9- 4- 4- 11-7 4- 4- 4-7 9- 4- 4- 11-7 4- 4- 4-7 9- 4- 4- 11-7 4- 4- 4-7 9- 4- 4- 11-7 4- 4- 4-7 9- 4- 4- 11-7 4- 4- 4-7 9- 4- 4- 11-7 4-
1933,Love Potion No 9,9-m 2-m 9-m 2-m 0- 9-m 2-m 4- 9-m 9-m 2-m 9-m 2-m 0- 9-m 2-m 4- 9-m 2-m 11-7 2-m 4- 9-m 2-m 9-m 2-m 0- 9-m 2-m 4- 9-m 2-m 11-7 2-m 4- 9-m 2-m 9-m 2-m 0- 9-m 2-m 4- 9-m 2-m 9-m 2-m 9-m 2-m 9-m
1934,Baby I Love You,2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 2-7 7- 7-m 2- 4-m 9- 2- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 2-7 7- 7-m 2- 4-m 9- 2- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9-
1935,As Tears Go By,0- 2- 5- 7- 0- 2- 5- 7- 5- 7- 0- 9-m 5- 7- 7-7 0- 2- 5- 7- 0- 2- 5- 7- 5- 7- 0- 9-m 5- 7- 7-7 0- 2- 5- 7- 0- 2- 5- 7- 5- 7- 0- 9-m 5- 7- 7-7 0- 2- 5- 7- 0- 2- 5- 7- 0- 2- 5- 7-
1936,Shed Rather Be With Me,0- 2-7 5- 7- 0- 0- 2-7 5- 7- 0- 0- 0-7 5- 2-7 10- 7- 0- 8- 7- 0- 2-7 5- 7- 0- 0- 2-7 5- 7- 0- 5- 7-7 5- 7-7 5- 7-7 0-
1937,Oh Darling,2- 7- 2- 4-m 0- 9-m7 2-7 9-m7 2-7 7- 0- 7- 2- 2- 7- 2- 4-m 0- 9-m7 2-7 9-m7 2-7 7- 0- 7- 7-7 0- 3-7 7- 9-7 2-7 3-7-5 2-7 2- 7- 2- 4-m 0- 9-m7 2-7 9-m7 2-7 7- 0- 7- 7-7 0- 3-7 7- 9-7 2-7 3-7-5 2-7 2- 7- 2- 4-m 0- 9-m7 2-7 9-m7 2-7 7- 0- 7- 8-7 7-7
1938,Eve Of Destruction,2- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 11-m 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 11-m 7- 9- 2- 7- 9- 2- 7- 9- 2- 11-m 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 11-m 7- 9- 2- 7- 9- 2- 7- 9- 2-
1939,Dark As A Dungeon,4- 4- 9- 11- 4- 9- 4- 4- 9- 11- 4- 9- 4- 11- 9- 4- 11- 9- 4- 4- 9- 11- 4- 9- 4- 4- 9- 11- 4- 9- 4- 4- 9- 11- 4- 9- 4- 4- 9- 11- 4- 9- 4- 4- 9- 11- 4- 9- 4- 11- 9- 4- 11- 9- 4- 4- 9- 11- 4- 9- 4-
1940,Dark As A Dungeon,4- 9- 11-7 4- 9- 4- 4- 9- 11-7 4- 9- 4- 11-7 9- 4- 11-7 9- 4- 4-7 9- 11-7 4- 9- 4- 4- 9- 11-7 4- 9- 4- 4- 9- 11-7 4- 9- 4- 4- 9- 11-7 4- 9- 4- 11-7 9- 4- 11-7 9- 4- 4-7 9- 11-7 4- 9- 4-
1941,The Continuing Story Of Bungalow Bill,4-madd9 0- 7-7 0- 5-m 0- 5-m 7-7 9- 4-7 9- 2-m 9- 2-m 4-7 9-m 0- 5- 7- 9-m 0- 5- 7- 4- 7- 9-m 5-m 0- 7-7 0- 5-m 0- 5-m 7-7 9- 4-7 9- 2-m 9- 2-m 4-7 9-m 0- 5- 7- 9-m 0- 5- 7- 4- 7- 9-m 5-m 0- 7-7 0- 5-m 0- 5-m 7-7 9- 4-7 9- 2-m 9- 2-m 4-7 9-m 0- 5- 7- 9-m 0- 5- 7- 4- 7- 9-m 5-m 0- 7-7 0- 5-m 0- 5-m 7-7 9- 4-7 9- 2-m 9- 2-m 4-7 0- 7-7 0- 5-m 0- 5-m 7-7 9- 4-7 9- 2-m 9- 2-m 4-7
1942,Every Time I Feel The Spirit,7- 7- 0- 7- 4-m 2- 7- 7- 0- 7- 4-m 7- 2- 7- 4-m 7- 4-m 7- 4-m 7- 2- 7- 4-m 7- 0- 7- 4-m 7- 2- 7- 7- 0- 7- 4-m 2- 7- 7- 0- 7- 4-m 7- 2- 7- 4-m 7- 4-m 7- 4-m 7- 2- 7- 4-m 7- 0- 7- 4-m 7- 2- 7- 7- 0- 7- 4-m 2- 7- 7- 0- 7- 4-m 0-m 2- 7-
1943,In Another Land,0- 10- 8- 7- 0- 10- 8- 7- 0- 0-7 5- 8- 3- 8- 0- 0-7 5- 8- 3- 8- 2- 7- 5- 0- 5- 0- 2- 5- 2- 5- 7- 0- 0-7 5- 8- 3- 8- 0- 0-7 5- 8- 3- 8- 2- 7- 5- 0- 5- 0- 2- 5- 2- 5- 7- 0- 0-7 5- 8- 3- 8- 0- 0-7 5- 8- 3- 8- 2- 7- 5- 0- 5- 0- 2- 5- 2- 5- 7-
1944,Hang On Sloopy,7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 2- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7- 0- 2- 0- 7-
1945,Secret Agent Man,4-m 9-m 4-m 4-m 11-7 4-m 9-m 4-m 9-m 4-m 11-m 4-m 11-m 4-m 0- 11-7 4-m 11-m 4-m 11-m 4-m 0- 11-7 4-m 11-m 4-m 11-m 4-m 0- 11-7 4-m 11-m 4-m 11-m 4-m 0- 11-7 4-m 4-m 9-m 11-7 11-m 0-
1946,Darkness Darkness,9-m 7- 9-m 7- 9-m 2- 9-m 7- 9-m 9-m 7- 9-m 7- 9-m 2- 9-m 7- 9-m 7- 9-m 9-m 7- 9-m 7- 9-m 2- 9-m 7- 9-m 9-m 7- 9-m 7- 9-m 2- 9-m 7- 9-m
1947,Darkness Darkness,2-sus2 2-7sus2 0- 2-sus2 2-sus2 2-7sus2 0- 2-sus2 2-sus2 2-7sus2 0- 2-sus2 7- 2-sus2 7- 2-sus2 0-add9 2-sus2 7- 2-sus2 0-add9 7- 2-sus2 0-add9 7- 2-sus2 2-sus2 2-7sus2 0- 2-sus2 2-sus2 2-7sus2 0- 2-sus2 7- 2-sus2 7- 2-sus2 0-add9 2-sus2 7- 2-sus2 0-add9 7- 2-sus2 0-add9 7- 2-sus2 2-sus2 2-7sus2 2-sus2 2-7sus2 2-sus2 2-add9 0-/2 7-6/2 5-ma7/2 7-6/2 2-sus2 2-7sus2 0- 2-sus2 2-sus2 2-7sus2 0- 2-sus2 7- 2-sus2 7- 2-sus2 0-add9 2-sus2 7- 2-sus2 0-add9 7- 2-sus2 0-add9 7- 2-sus2 0-add9 7- 2-sus2 2-sus2 0-add9 7- 2-sus2
1948,Good Lovin,2- 7- 9- 4- 2-5 7-5 9-5 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 2-5 7-5 9-5 7-5 9-5 7-5 2-5 7-5 9-5 7-5 9-5 7-5 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 2- 7- 2- 2- 7- 2- 7- 2- 4- 9- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 2-5 7-5 9-5 7-5 9-5 7-5 2-5 7-5 9-5 7-5 9-5 7-5 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 2- 7- 2- 2- 7- 2- 7- 2- 4- 9- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 2-5 7-5 9-5 7-5 9-5 7-5 2-5 7-5 9-5 7-5 9-5 7-5 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 4- 9- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7- 2- 7- 9- 7-
1949,So Sad,9- 7- 6-m 4-m 2- 2- 7- 4-m 9- 2- 7- 4-m 9- 11-m 9- 2- 2- 7- 2- 11-m 9- 2- 7- 9- 2- 9- 7- 6-m 4-m 2- 7- 4-m 9- 2- 7- 4-m 9- 11-m 9- 2- 2- 7- 2- 11-m 2- 11-m 9- 2- 9-m7 2-7 7- 9- 2- 2-7 7- 4-m 9- 2- 2-7 7- 4-m 4-7 9- 7- 2- 7- 4-m 9- 2- 7- 4-m 9- 11-m 9- 2- 2- 7- 2- 11-m 2- 7- 9- 2- 2- 7- 2- 2- 9-7 2-
1950,Saginaw Michigan,2-7 7- 7- 2-7 7- 0- 7- 2-7 7- 7-7 0- 7- 2-7 7- 7- 2-7 7- 0- 7- 2-7 7- 7-7 0- 7- 2-7 7- 0- 7- 2-7 7- 0- 7- 2-7 7- 7- 2-7 7- 0- 7- 2-7 7- 7-7 0- 7- 2-7 7- 7- 2-7 7- 0- 7- 2-7 7- 7-7 0- 7- 2-7 7- 0- 7- 2-7 7- 0- 7- 2-7 7- 2-7 7- 2-7 7-
1951,Hippy Hippy Shake,4- 9- 4- 9- 11- 11-7 4- 9- 4- 11- 9- 4- 4- 4- 4- 4-7 9- 4- 11- 9- 4- 4- 4- 4- 4-7 9- 4- 11- 9- 4- 11- 4- 11- 4-
1952,Hippy Hippy Shake,4- 9- 11- 4- 9- 4- 11- 9- 4- 11- 4- 9- 4- 11- 9- 4- 11- 4- 9- 4- 11- 4- 11- 4- 9- 4- 11- 9- 4- 11- 4- 11- 4- 2- 4-
1953,Its The Most Wonderful Time Of The Year,7-/9 9-6 7-/9 9-6 7-/9 2-m7/7 9- 2-maj7 7-/9 2-maj7 7-/9 4-m7 4-m6 6-m7 2-/6 7-maj7 8-dim 2-/9 7-/9 2-m7/7 4-m7/9 2-maj9 7-/9 2-6/9 7-/9 4-m7 4-m6 6-m7 2-/6 7-maj7 8-dim 2-/9 4-m7/9 9-m7 2-7 7-maj7 8-dim 2-/9 11-m7 4-m7 4-m7/9 2-maj7 7-m7 0-7 5-maj7 2-m7 4-m7-5 10-7 7-/9 9-6 7-/9 9-6 2-maj9 7-/9 2-maj9 7-/9 4-m7 4-m6 6-m7 2-/6 7-maj7 8-dim 2-/9 4-m7/9 2-6 2-6 4-m7/2 9-m7 3-9 9-m7/2 2-7 7-maj7 8-dim 2-/9 11-m7 4-m7 4-m7/9 2-maj7 7-m7 0-7 5-maj7 2-m7 4-m7-5 10-7 7-/9 8-/10 3-maj7 8-/10 3-6 5-m7/3 8-m6/3 5-m7 5-m6 7-m7 3-/7 8-maj7 9-dim 3-/10 8-/10 3-/10 8-/10 3-/10 8-/10 3-6
1954,Lemon Tree,7- 2- 7- 7- 2- 7- 7- 2- 0- 2- 7- 0- 7- 5- 0- 7- 0- 0- 7- 5- 7- 5- 7- 0- 2-7 7- 0- 7- 0- 7- 0- 2- 2- 2- 7- 7- 0- 7- 0- 7- 0- 2- 0- 2- 0- 2-7 7- 7- 2- 7- 7- 2- 7- 7- 2- 0- 2- 0- 2- 7- 0- 7- 5- 0- 0- 7- 0- 0- 7- 5- 7- 5- 7- 0- 7- 2- 7- 7- 2- 7- 7- 2- 0- 2- 0- 2- 7- 0- 7- 0- 0- 7- 0- 0- 7- 5- 7- 5- 7- 0-
1955,Things,4- 4- 11- 4- 9- 4- 11- 4- 11- 4- 11- 4- 9- 4- 11- 4- 4- 11- 4- 9- 4- 11- 4- 11- 4- 11- 4- 9- 4- 11- 4- 5- 5- 0- 5- 10- 5- 0- 5- 0- 5- 0- 5- 5- 10- 5- 0- 5- 0- 5- 0- 5-
1956,The Shadow Of Your Smile,6-m 8-m 1-7 6-m 11-m 4- 9- 6- 11-m 1-7 6-m 8- 8-m 1-7 1-7 8-m 1-7 6-m 11-m 4- 4-m 6- 11-m 4- 9- 6- 11-m 4- 4-7 9- 1-7 8-m 1-7 6-m 11-m 4- 4-m 6- 11-m 4- 9- 6- 11-m 4- 4-7 9-
1957,This Train,7- 0- 7- 0- 4-m 2- 0- 2- 7- 0- 2- 7- 7- 0- 2- 7- 0- 2- 7- 0- 2- 7- 0- 2- 7- 4-m 9-m 0- 7- 0- 2- 7-
1958,Ride Captain Ride,2- 0- 2- 4- 4-7 4- 6- 7- 2- 2- 4- 4-7 4- 6- 7- 2- 2- 4- 4-7 4- 6- 7- 2- 2- 4- 4-7 4- 6- 7- 2- 2- 9- 11- 0- 2- 2- 9- 11- 0- 2- 7- 8- 10- 2- 10- 9- 2- 4- 4-7 4- 6- 7- 2- 2- 4- 4-7 4- 6- 7- 2- 2- 9- 11- 0- 2- 2- 9- 11- 0- 2- 2- 9- 11- 0- 2-
1959,Molly Maguires,0- 7- 5- 7- 0- 7- 5- 7- 0- 9-m 0- 9-m 0- 5- 0- 7- 0- 9-m 4-m 5- 7- 9-m 0- 9-m 0- 5- 0- 7- 0- 9-m 4-m 5- 7-
1960,Tell Old Bill,0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 4-m 7- 4-m 7- 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 4-m 7- 4-m 7- 0- 9-m 0- 9-m 0- 9-m 4-m 7- 0- 9-m 4-m 7- 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 4-m 7- 4-m 7- 0- 9-m 0- 9-m 0- 9-m 4-m 7- 0- 9-m 4-m 7- 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 4-m 7- 4-m 7- 0- 9-m 0- 9-m 0- 9-m 4-m 7- 0- 9-m 4-m 7- 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 4-m 7- 4-m 7- 0- 9-m 0- 9-m 0- 9-m 4-m 7- 0- 9-m 4-m 7- 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 4-m 7- 4-m 7- 0- 9-m 0- 9-m 0- 9-m 4-m 7- 0- 9-m 4-m 7- 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 4-m 7- 4-m 7- 0- 9-m 0- 9-m 0- 9-m 4-m 7- 0- 9-m 4-m 7- 0- 9-m 0- 9-m 0- 9-m 0- 9-m
1961,Gentle On My Mind,0- 0- 0-maj7 0-6 0- 2-m 2-m 2-mmaj7 2-m7 7- 0- 0- 0-maj7 0-6 0- 0- 0- 2-m 2-m 2-mmaj7 2-m7 7- 2-m 7- 0- 0- 0-maj7 0-6 0- 2-m 2-m 2-mmaj7 2-m7 7- 0- 0- 0-maj7 0-6 0- 0- 2-m7 2-m 2-mmaj7 2-m7 7- 2-m 7- 0- 0- 0-maj7 0-6 0- 2-m7 2-m 2-mmaj7 2-m7 7- 0- 0- 0-maj7 0-6 0- 0- 2-m7 2-m 2-mmaj7 2-m7 7- 2-m 7- 0- 0- 0-maj7 0-6 0- 2-m 2-m 2-mmaj7 2-m7 7- 0- 0- 0-maj7 0-6 0- 2-m7 2-m 2-mmaj7 2-m7 7-7 2-m 7- 0- 0-sus4 0- 0-7sus4 0-
1962,Dont Bogart Me,9- 7- 9- 2- 2-sus4 2- 9- 2- 2-sus4 2- 9- 8- 7- 2- 2-sus4 2- 9- 8- 7- 2- 2-sus4 2- 7- 9- 2- 2-sus4 2- 9- 2- 2-sus4 2- 9- 8- 7- 2- 2-sus4 2- 9- 8- 7- 2- 2-sus4 2- 7- 9- 2- 2-sus4 2- 9- 2- 2-sus4 2-
1963,White Bird,0-m 10- 10- 5- 7- 7-m 8- 2-m 0- 0- 0- 10- 0- 10- 0- 10- 10- 0- 10- 0- 10- 0- 10- 0- 5- 8- 0- 0- 10- 0- 10- 0- 10- 10- 0- 10- 0- 10- 0- 10- 0- 5- 8- 0- 5- 8- 0- 10- 0-m 7-m 8- 7- 0-m 8- 0- 10- 0- 10- 0- 10-
1964,Break It To Me Gently,0- 5- 0- 4-m 9-7 2-7 0- 7-7 0- 5- 0- 4-m 9-7 2-7 7-7 0- 5- 4-m 2-m 0- 5- 4-m 2-7 7-7 0- 5- 0- 4-m 9-7 2-7 7-7 9-7 5- 7-7 0-
1965,Man Of Constant Sorrow,2- 7- 0- 0-/11 2- 7- 0- 11- 9- 2- 2- 7- 0- 2- 7- 2- 2- 7- 0- 0-/11 2- 7- 0- 11- 9- 2- 2- 7- 0- 2- 7- 2- 2- 7- 0- 0-/11 2- 7- 0- 11- 9- 2- 2- 7- 0- 2- 7- 2- 2- 7- 0- 0-/11 2- 7- 0- 11- 9- 2- 2- 7- 0- 2- 7-
1966,Man Of Constant Sorrow,2- 7- 0- 2- 7- 2- 7- 0- 2- 7- 2- 7- 0- 2- 7- 2- 7- 0- 2- 7- 2- 7- 0- 2- 7- 2- 7- 0- 2- 7- 2- 7- 0- 2- 7- 2- 7- 0- 2- 7- 2- 7- 0- 2- 7- 2- 7- 2- 7- 2- 7- 0- 2- 7- 2- 7- 0- 2- 7- 2- 7- 0- 2- 7-
1967,Five Oclock World,4- 2- 4- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 4-7 4-7 9- 2- 9- 2- 9- 2- 9- 2- 9- 2- 9- 2- 9- 11- 11-7 4- 4- 2- 4- 2- 4- 2- 4- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 4-7 4-7 9- 2- 9- 2- 9- 2- 9- 2- 9- 2- 9- 2- 9- 11- 11-7 4- 4- 2- 4- 2- 4- 2- 4- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 4-7 4-7 9- 2- 9- 2- 9- 2- 9- 2- 2- 9- 2- 9- 2- 9- 11- 11-7 4- 2- 4- 2- 4- 2- 4- 2-
1968,Carry That Weight,0- 7- 0- 7- 0- 9-m7 2-m7 2-m 7- 0-sus4 0- 5-maj7 2-m 4-7 9-m 9-m 2-m7 2-m 7- 0- 5-maj7 2-m 4-7 9-m 7- 0- 7- 0- 7- 0- 7- 0- 9-
1969,Dinks Song,9- 6-m 9- 6-m 9- 2- 9- 6-m 2- 4- 9- 6-m 2- 4- 9- 6-m 9- 6-m 9- 2- 9- 6-m 2- 4- 9- 6-m 2- 4- 9- 6-m 9- 6-m 9- 2- 9- 6-m 2- 4- 9- 6-m 2- 4- 9- 6-m 9- 6-m 9- 2- 9- 6-m 2- 4- 9- 6-m 2- 4- 9- 6-m 9- 6-m 9- 2- 9- 6-m 2- 4- 9- 6-m 2- 4- 9- 6-m 9- 6-m 9- 6-m
1970,Im A Woman,5- 0-/4 0- 0-7 5- 0-/4 0-7 5- 0-/4 0- 0-7 5- 0-/4 0- 0-7 5- 0-/4 0- 0-7 5- 0-/4 0- 0-7 5- 10- 5-/9 5- 3- 4- 5- 11- 5-/9 3- 4- 0- 5- 0-/4 0- 0-7 0- 10- 11- 0- 5- 0-/4 0- 0-7 5- 0-/4 0- 0-7 5- 0-/4 0- 0-7 5- 0-/4 0- 0-7 5- 10- 5-/9 5- 3- 4- 5- 11- 5-/9 3- 4- 0- 5- 0-/4 0- 0-7 0- 10- 11- 0- 5- 0-/4 0- 0-7 5- 0-/4 0- 0-7 5- 0-/4 0- 0-7 5- 0-/4 0- 0-7 5- 10- 5-/9 5- 3- 4- 5- 11- 5-/9 3- 4- 0- 5- 0-/4 0- 0-7 0- 10- 11- 0- 5- 0-/4 0- 0-7 5- 0-/4 0- 0-7 5- 0-/4 0- 0-7 5- 0-/4 0- 0-7 5- 0-/4 5- 10- 5-/9 5- 3- 4- 5- 11- 5-/9 3- 4- 0- 5- 0-/4 0- 0-7 0- 10- 11- 0- 5- 0-/4 3- 5- 7-7 5-7 0- 5- 0-/4 0- 10- 11- 0- 0-7
1971,Mr Shorty,0- 9-m 0- 9-m 0- 9-m 2-7 4-7 9-m 2-7 7- 0- 0- 9-m 2-7 7- 0- 9-m 0- 9-m 0- 9-m 2-7 4-7 9-m 2-7 7- 0- 0- 9-m 2-7 7- 0- 9-m 0- 9-m 0- 9-m 2-7 4-7 9-m 2-7 7- 0- 0- 9-m 2-7 7- 0- 9-m 0- 9-m 0- 9-m 2-7 4-7 9-m 2-7 7- 0- 0- 9-m 2-7 7- 0- 9-m 0- 9-m 0- 9-m 2-7 4-7 9-m 2-7 7- 0- 0- 9-m 2-7 7- 0- 9-m 0- 9-m 0- 9-m 2-7 4-7 9-m 2-7 7- 0- 0- 9-m 2-7 7- 0- 9-m 0- 9-m 0- 9-m 2-7 4-7 9-m 2-7 7- 0- 0- 9-m 2-7 7- 0- 9-m 0- 9-m 0- 9-m 2-7 4-7 9-m 2-7 7- 0- 0- 9-m 2-7 7- 0- 9-m 0- 9-m 0- 9-m 2-7 4-7 9-m 2-7 7- 0- 0- 9-m 2-7 7- 0- 9-m 0- 9-m 0- 9-m 2-7 7-
1972,Sheila,9- 9-sus2 9- 9-sus2 9- 4-7 9- 4- 2- 4-7 9- 2- 9- 4-7 9- 4- 2- 4-7 9- 2- 9- 4-7 9- 4- 2- 4-7 9- 2- 9- 4-7 9- 4- 2- 4-7 9- 2- 9- 9-sus2 9- 4- 2- 9- 9-sus2 9- 4- 2- 9- 9-sus2 9- 9- 4- 2- 4-7 9- 2- 9- 4-7 9- 4- 2- 4-7 9- 2- 9- 4-7 9- 9-sus2 9- 9-sus2 9- 4-7 9- 4- 2- 4-7 9- 2- 9- 4-7 9- 4- 2- 4-7 9- 2- 9- 9-sus2 9- 4- 2- 9- 9-sus2 9- 4- 2- 9- 9-sus2 9- 9- 4- 2- 4-7 9- 2- 9- 4-7 9- 4- 2- 4-7 9- 2- 9- 4-7 9- 2- 9- 4-7 9- 2- 9- 4-7 9- 2- 9- 4-7
1973,Railroad Bill,0- 4-7 5- 0- 7- 0- 0- 0-7 5- 2-7 0- 7- 0- 0- 4-7 5- 0- 7- 0- 0- 0-7 5- 2-7 0- 7- 0- 0- 4-7 5- 0- 7- 0- 0- 0-7 5- 2-7 0- 7- 0- 0- 4-7 5- 0- 7- 0- 0- 0-7 5- 2-7 0- 7- 0- 0- 4-7 5- 0- 7- 0- 0- 0-7 5- 2-7 0- 7- 0- 0- 4-7 5- 0- 7- 0- 0- 0-7 5- 2-7 0- 7- 0- 0- 4-7 5- 0- 7- 0-
1974,Here Comes My Baby,7- 2- 0- 7- 2- 2- 7- 2- 0- 7- 2- 0- 2- 7- 2- 0- 2- 7- 2- 0- 7- 2- 0- 2- 7- 2- 0- 2- 7- 2- 0- 2- 7- 2- 0- 2- 7- 2- 0- 2- 0- 2- 7- 2- 0- 2- 7- 2- 0- 2- 7- 2- 0- 2- 0- 2- 0- 7- 0- 2- 0- 2- 0- 7- 7- 2- 0- 7- 2- 0- 2- 7- 2- 0- 2- 7- 2- 0- 7- 2- 0- 2- 7- 2- 0- 2- 7- 2- 0- 2- 7- 2- 0- 2- 7- 2- 0- 2- 0- 2- 7- 2- 0- 2- 7- 2- 0- 2- 7- 2- 0- 2- 0- 2- 0- 7- 0- 2- 0- 2- 0- 7- 2- 7- 2- 0- 2- 7- 2- 0- 2- 7- 2- 0- 2- 0- 2- 7- 2- 0- 2- 7- 2- 0- 2- 7- 2- 0- 2- 0- 2- 0- 7- 0- 2- 0- 2- 0- 7- 7- 0- 2- 0- 2- 0- 7-
1975,Silence Is Golden,9- 2- 9- 2- 9- 4- 9- 4- 9- 2- 9- 2- 9- 4- 9- 9- 1-m 2- 4- 9- 1-m 2- 4- 9- 9- 2- 9- 2- 9- 4- 9- 4- 9- 2- 9- 2- 9- 4- 9- 9- 1-m 2- 4- 9- 1-m 2- 4- 9- 9- 2- 9- 2- 9- 4- 9- 4- 9- 2- 9- 2- 9- 4- 9- 9- 1-m 2- 4- 9- 1-m 2- 4- 9-
