,0,1,2
574,Your Feets Too Big,0,10-7 10-7 10-7 10-7 10-7 3- 10-7 10-7 3- 10-7 3- 8- 3- 10-7 3- 10-7 3- 10-7 3- 8- 3- 10-7 3- 10-7 3- 10-7 3- 8- 3- 10-7 3- 10-7 3- 10-7 3- 8- 3- 10-7 3- 3- 10-7 10-7 3- 3- 10-7 10-7 3- 3- 3- 10-7 3- 10-7 3- 3- 3- 3-
575,Bottle Up And Go,1,0-m 5-m 0-m 0-m 5-m 5-m 0-m7 0-m7 0-m7 0-m7 0-m7 0-m7 5-m7 5-m7 0-m7 0-m7 0-m7 0-m7 5-m7 0-m7 0-m7 5-m7 5-m6 0-m 0-m 0-m7 5-m7 5-m7 0-m7 0-m7 0-m7 0-m7 0-m7 0-m7 5-m7 0-m7 0-m7 0-m7 0-m7 0-m7 0-m7 0-m7 0-m7 0-m7 0-m7 0-m7 0-m7 0-m7 0-m7 0-m7 0-m7 5-m7 5-m7 0-m7 0-m7 5-m7 5-m7 0-m7 5-m7 5-m7 0-m7 0-m7 0-m
576,I Think Of You,0,0-6 0-dim 0-maj7 1-dim 3-/5 3-7 2-dim 2-m11 2-m7 5-6/0 5-m6/0 8-6/8 8-7 8-9 7-7 7-7/2 7-9 7-m7/2 11-/1 10-/0 10-dim 0-6 5-m6/0 0-6 0-dim 5-m6/0 0-6 1-dim 2-m11 7-9 0-6 5-6/0 5-m6/0 0-6 5-m6/0 0-6 0-dim 5-m6/0 0-maj7 1-dim 0-6 1-dim 2-m11 7-7/2 2-dim 5-m6/0 0-6 5-m6/0 10-dim 1-dim 3-7 8-6/8 0-6 8-9 8-7 7-7 0-6 5-m6/0 0-6 0-dim 5-m6/0 0-6 1-dim 7-m7/2 7-9 2-m7 2-dim 7-7 0-6 10-/0 0-6
577,It Isnt Right,0,7- 2-/6 4-7/11 7-m9/9 2- 2- 7- 4-m 9- 9-7 2- 2-sus2 11- 11-7 4-m 11-7 4-m 9-7 2- 2-/6 2- 4-7 4-7/11 7-m9/9 9- 9- 9- 9- 9-7 7- 4-m 9- 9-7 2- 2-sus2 11- 11-7 4-m 6-7 11-m 4-7 10-7 9-7 2- 2- 2- 2- 2- 2- 2- 2- 2- 2- 4-m 4-m7 9-7 9- 2- 2-sus2 11- 11-7 4-m 11-7 4-m 9-7 2- 4- 9-7 9-7 9-7 9-7 9-7 9-7 9- 4-m7 4-m 9- 9-7 2- 2-sus2 11- 11-7 4-m 6-7 11-m 4- 10- 9- 2- 9- 2-
578,Maybe Youll Be There,0,9-7 9-7#5 9-9 9-aug 8-dim 9-m7 11-7 10-9 10-dim 11-m7 0- 0-6 0-7 0-9 0-maj7 2-7 2-9 2-m 2-m7 2-m7/9 2-m7/8 2-mmaj7 4-7 4-aug 3-7#9/10 3-9 4-m9 5-/0 5-m6 5-maj7 7-6 7-7 7-7#5 7-7sus4 7-9 0-6 3-9 2-9 4-m9 3-7#9/10 9-m7 0-9 2-9 7-6 7-7#5 0-maj7 10-dim 2-m7 7-7 7-7#5 0-6 11-m7 4-aug 4-7 5-maj7 5-m6 0-6 0-9 9-aug 9-7 2-9 2-7 2-m7/9 2-m7/8 7-7sus4 0-maj7 10-dim 2-m7 7-7 7-7#5 0-6 11-m7 4-aug 4-7 5-maj7 5-m6 0-6 0-9 9-aug 9-7 2-7 2-9 2-7 7-9 0- 0- 7-9 5-/0 0- 0-7 11-7 0-7 9-7#5 2-m 2-mmaj7 2-m7 2-m 9-7#5 2-m 2-7 7-7#5 0-maj7 10-dim 2-m7 7-7 7-7#5 0-6 11-m7 4-aug 4-7 5-maj7 5-m6 0- 0-9 9-9 2-m7 7-9 10-9 0-6 2-m7 8-dim 0-
579,Thats When Your Heartaches Begin,0,0- 7-7 0- 5- 0- 0- 4-7 5- 5-m 0- 7-7 7-+ 0- 7-7 0- 4-7 5- 5-m 0- 7-7 0- 5-6 0- 4-7 9-m 2- 7-7 7-+ 0- 4-7 0- 4-7 0- 7-7 7-+ 0- 5-6 0- 0- 4-7 5- 5-m 0- 7-7 7-+ 0- 7-7 0- 4-7 5- 5-m 0- 7-7 7-+ 0- 5-6 0- 4-7 9-m 2- 7-7 7-+ 0- 4-7 5- 5-m 0- 7-7 7-+ 5-6/0 0-
580,Le Petit Cheval,0,0- 5- 0- 0- 9-m 7-7 0- 5- 0- 0- 9-m 7-7 0- 5- 0- 0- 9-m 7-7 0- 0- 5- 0- 0- 9-m 7-7 0- 5- 0- 0- 9-m 7-7 0- 5- 0- 0- 9-m 7-7 0- 0- 5- 0- 0- 9-m 7-7 0- 5- 0- 0- 9-m 7-7 0- 5- 0- 0- 9-m 7-7 0- 0- 5- 0- 0- 9-m 7-7 0- 5- 0- 0- 9-m 7-7 0- 5- 0- 0- 9-m 7-7 0- 0- 5- 0- 0- 9-m 7-7 0- 5- 0- 0- 9-m 7-7 0- 5- 0- 0- 9-m 7-7 0- 0- 5- 0- 0- 9-m 7-7 0- 5- 0- 0- 9-m 7-7 0- 5- 0- 0- 9-m 7-7 0-
581,Sunday,0,10-6 10-7 10-m6 10-maj7 11-dim 11-m6 1-6 1-9 0-6 0-9 0-dim 0-m7 0-maj7 1-maj7 2-7 2-dim 2-m7 2-m7b5 4-7 4-9 3-dim 3-m6 3-m7 4-m7 4-maj7 5-9 6-m7 6-maj7 7- 7-6 7-7 7-9 7-maj7 9-7 9-dim 9-m 9-m6 0-m7 0-6 0-maj7 0-m7 10-maj7 10-6 0-6 0-dim 6-m7 6-maj7 7-maj7 2-m7 0-6 0-maj7 0-6 0-maj7 2-m7 2-dim 0-9 9-7 9-m6 7-7 0-maj7 2-m7 4-m7 9-7 7-7 7-9 7-7 0-6 0-maj7 0-6 0-maj7 2-m7 2-dim 0-9 9-7 9-m6 7-7 0-6 0-maj7 0-6 2-dim 4-9 9-dim 4-7 11-dim 2-m7b5 9-m 2-dim 9-m6 3-dim 2-7 5-9 2-m7b5 7-6 7-7 7-9 7-7 0-6 0-maj7 0-6 2-m7 2-dim 0-9 9-7 9-m6 7-7 7-9 0-maj7 0-6 0-maj7 0-6 0-maj7 2-m7 2-dim 0-9 9-7 9-m6 7-7 0-maj7 2-m7 4-m7 9-7 0-maj7 0-6 2-dim 11-m6 0-6 4-7 11-dim 2-m7b5 9-m 11-dim 9-m6 0-dim 2-7 5-9 2-m7b5 7- 7-7 7-9 8-7 1-6 1-maj7 1-6 3-m7 3-dim 1-9 10-7 10-m6 8-7 3-m6 1-maj7 10-7 3-m7 8-7 3-m6 10-m6 8-7 3-m6 1-6
582,It Is No Secret What God Can Do,0,0- 0- 0- 7-7 0- 5- 0- 0- 5- 0- 7-7 0- 0- 5- 0- 7- 2-9 7-7 5- 0- 7- 0- 0-7 5- 0- 7- 0- 5- 0- 0- 5- 0- 7-7 0- 0- 5- 0- 7- 2-9 7-7 5- 0- 7- 0- 0-7 5- 0- 7- 0- 5- 0-
583,When I Found You,0,7- 7- 7- 2- 1- 2- 1- 2- 2- 1- 2- 1- 2- 7- 7- 7- 7- 0- 0- 7- 7- 2- 2- 2- 1- 2- 1- 2- 2- 1- 2- 1- 2- 7- 7- 7- 7- 0- 0- 7- 7- 2- 2- 7- 7- 7- 7- 7- 7- 0- 0- 7- 7- 2- 2- 2- 1- 2- 1- 2- 2- 1- 2- 1- 2- 7- 7- 7- 7- 0- 0- 7- 7- 2- 2- 7- 7- 7- 7- 7- 7- 0- 0- 7- 7- 2- 2- 2- 1- 2- 1- 2- 2- 1- 2- 1- 2- 7- 7- 7- 7- 0- 0- 7- 7- 2- 2- 7- 7- 7- 7- 7- 7- 0- 0- 7- 7- 2- 2- 7- 7- 7- 7- 7- 7- 0- 0- 7- 7- 2- 2- 7- 7-
584,Baby Wont You Please Come Home,0,4-13 4-7 4-7#5 4-7sus4/11 4-9 4-aug/8 3-7 3-dim 4-dim 4-m7 6-13 6-7 6-7#5 6-9 5-13 5-6 5-7 5-dim 6-dim 7-/2 7-13 7-7 7-9 9-7 9-9 9-m7 11-7 11-9 10-aug/10 11-m6 11-m7 0- 0-/7 1-7 0-7 0-aug 2- 2-13 2-6 2-7 2-7#5 2-9 2-dim 0- 4-7 4-7#5 9-9 3-dim 2-7 2-7#5 7-9 2-dim 0- 4-7 4-7#5 9-9 2-9 9-m7 2-13 2-7#5 7-7 4-aug/8 9-m7 3-dim 2-7 2-7#5 7-9 2-dim 0- 11-m6 4-7#5 9-9 5-6 5-13 5-7 4-7 4-13 5-6 6-dim 0-/7 0-aug 9-7 2-9 7-7 9-m7 9-m7 3-dim 2- 6-7 6-7#5 11-9 4-9 11-m7 4-13 4-7#5 9-7 10-aug/10 4-7sus4/11 5-dim 4-7 4-7#5 4-7 9-9 4-dim 2- 6-9 6-7 11-9 4-m7 7-13 6-7#5 6-7 6-13 7-/2 5-dim 11-m7 1-7 0-7 11-7 4-9 9-7 2- 6-9 11-9 4-m7 9-7 3-7 2-7
585,Rudolph The Red-Nosed Reindeer,0,10-m7 0-m7 1-6 3- 1-6 0-m7 10-m7 8- 1-6 0-m7 10-m7 8- 5-m 5-m(maj7) 10- 5-m7 10-7sus4 10-7 3- 8-6 8-7-9 3-7 10-m7 3-7 10-m7 3-7 3-7+5 8- 8-6 8-7-9 3-7 10-m7 3-7 10-m7 3-7 8-6 8-7 1-6 8- 9-o 10-m7 3-7 8- 8-6 3-7 4-o 10-7/5 10-7 3-7 8-6 8-7-9 3-7 10-m7 3-7 10-m7 3-7 8- 1- 1- 1-7-9 8-7 8-7 8-7 8-7 1- 1- 3-m7/1 1- 0-7-9 8-7 3-m7 8-7 3-m7 8-7 1- 2- 3- 8-6 8-7-9 3-7 10-m7 3-7 10-m7 3-7 3-7+5 8- 8-6 8-7-9 3-7 10-m7 3-7 10-m7 3-7 8-6 8-7 1-6 8- 9-o 10-m7 3-7 8- 8-6 3-7 4-o 10-7/5 10-7 3-7 8-6 8-7-9 3-7 10-m7 3-7 10-m7 3-7 8-
586,Pretend,0,0- 3- 2- 1- 0- 0- 0-maj7 0- 0-/4 2-m7 7-11 7-7 7-11 7-7 7-11 0- 10- 11- 0-maj7 11-+5/1 0- 0-maj7 0- 0-/4 2-m7 7-11 7-7 7-11 7-7 7-11 0- 0-7 0- 4-m7 3-m7 2-m7 7-7 0- 10- 11- 0- 6-m7-5 11-7-5 11-7+5 11- 5-7-5 4-madd9 7-11 7-7 7-11 7-7+5 0- 0-maj7 0- 0-/4 2-m7 7-11 7-7 7-11 7-7 7-11 0- 10- 11- 0- 0- 0-/4 2-m7 7-7 7-7 7-11 7-7 7-11 0- 10- 9- 8- 7- 8- 9- 10- 0- 7-11 7-7+5 0- 0-maj7 0- 0-/4 2-m7 7-11 7-7 7-11 7-7 7-11 0- 3- 1- 0-
587,From This Moment On,0,4-7 4-aug 4-m7 5- 5-7 5-m7 5-maj7 7-9 9-dim 9-m 9-m7 9-mmaj7 10-7 10-m7b5 2-7 9-m 7- 5- 4-7 9-m 9-mmaj7 9-m7 4-7 5-maj7 0-7 7-m7 0-7 5-maj7 4-aug 11-m7b5 5-m7 10-7 0- 9-dim 4-aug 4-7 9-m 9-mmaj7 9-m7 4-7 5-maj7 0-7 7-m7 0-7 5-maj7 4-aug 11-m7b5 5-m7 10-7 0- 7-7 0- 0-maj7 0-7 5- 5-maj7 2-m7 5-m6 5-m7 10-7 0- 7-m7 9-7 7-maj7 2-7 7- 4-m7 5-7 4-7 9-m 9-mmaj7 9-m7 4-7 5-maj7 0-7 7-m7 0-7 5-maj7 4-aug 11-m7b5 5-m7 10-7 0- 0-maj7 9-dim 2-m7 0- 4-7 9-7 2-7 9-m7 2-m7 7-9 0- 9-m 9-mmaj7 9-m7 4-7 5-maj7 0-7 7-m7 0-7 5-maj7 4-aug 11-m7b5 5-m7 10-7 0- 9-dim 4-aug 4-7 9-m 9-mmaj7 9-m7 4-7 5-maj7 0-7 7-m7 0-7 5-maj7 4-aug 11-m7b5 5-m7 10-7 0- 7-7 0- 0-maj7 0-7 5- 5-maj7 2-m7 5-m6 5-m7 10-7 0- 7-m7 9-7 7-maj7 2-7 7- 4-m7 5-7 4-7 9-m 9-mmaj7 9-m7 4-7 5-maj7 0-7 7-m7 0-7 5-maj7 4-aug 11-m7b5 5-m7 10-7 0- 0-maj7 9-dim 2-m7 0- 4-7 9-7 2-7 9-m7 2-m7 7-9 0- 2-7 9-m7 2-m7 7-9 0- 2-7 9-m7 2-m7 7-9 0-maj7
588,Hard Headed Woman,0,0- 0- 0- 5- 0- 7- 5-7 0- 0- 0- 0- 5- 0- 7- 5-7 0- 0- 5- 0- 7-7 5-7 0- 0- 0- 0- 5- 0- 7- 5-7 0- 0- 0- 0- 5- 0- 7- 5-7 0- 0- 5- 0- 7- 5-7 0- 0- 0- 0- 5- 0- 7- 5-7 0- 7- 5-7 7- 0- 0-/10 5-/9 5-m/8 7- 7- 0-
589,Rip It Up,0,0-5 0-5 0-5 0-5 5-7 0-6 5-7 0-6 7-7 0-6 0-5 0-5 0-5 0-5 5-7 0-6 5-7 0-6 7-7 0-6 0-7 5-7 0-7 7-7 5-7 0-7 0-5 0-5 0-5 0-5 5-7 0-6 5-7 0-6 7-7 0-6 0-5 0-5 0-5 0-5 5-7 0-6 5-7 0-6 7-7 0-6 0-6
590,Mean Woman Blues,0,0- 5- 0- 7-7 5-7 0- 0- 0- 0- 5- 0- 7-7 5-7 0- 0- 0- 0- 0-9 0-9 0-9 5- 0- 7-7 5-7 0- 0- 0- 0- 5-7 0- 7-7 5-7 0- 0- 0- 0- 0-9 0-9 0-9 5- 0- 7-7 5-7 0- 0- 0- 0- 5-7 0- 7-7 5-7 0- 0- 0- 0- 0-9 0-9 0-9 5- 0- 7-7 5-7 0- 7-7 5-7 0- 7-7 5-7 0-
591,How About You,0,0-M7 7-7 0-M7 7-7 0-M7 2-m7 4-m7 2-m7 0-M7 7-13 0-M7 2-m7 4-m7 2-m7 9-7sus4 9-7 9-m 9-m7 9-dim 2-m7 7-13 7-7+5 0-M7 2-m7 4-m7 3-m7 2-m7 7-13 0-M7 2-m7 4-m7 3-m7 9-7 9-7+5 2-m7 1-7 0-M7 4-M7 11-7 4-M7 7-13 7-7+5 7-7 0-M7 2-m7 4-m7 3-m7 2-m7 7-13 0-M7 0-7 9-7+5 9-7 5-M7 5-6 0-M7 0-aug 5-M7 9-7+5 9-7 5-M7 7-13 0-M7 11-7 4-M7 6-m7 8-m7 7-m7 6-m7 11-13 4-M7 6-m7 8-m7 7-m7 1-7 1-7+5 6-m7 5-7 4-M7 8-M7 3-7 8-M7 11-13 11-7+5 11-7 4-M7 6-m7 8-m7 7-m7 6-m7 11-13 4-M7 4-7 1-7+5 1-7 9-M7 9-6 4-M7 4-aug 9-M7 1-7+5 1-7 9-M7 11-13 4-M7
592,I Love You,0,5- 0- 7- 0- 7- 0- 0- 5- 0- 7-7 0- 5- 0- 5- 0- 5- 0- 7- 0- 0- 5- 0- 7-7 0- 7-7 5- 0- 5- 0- 5- 0- 0- 7- 0- 5- 0- 7- 0- 7- 0- 5- 0- 5- 0- 5- 0- 7- 0- 0- 5- 0- 7-7 0- 7-7 0- 7- 0- 5- 0- 7- 0- 7- 0- 8- 1- 1- 6- 1- 8-7 1- 8-7 1- 8-7 1- 8-7 1-
593,Red Sails In The Sunset,0,0- 7- 5- 0- 5- 7-7 7- 0- 0- 7- 5- 0- 5- 7-7 7- 0- 5- 0- 5- 0- 5- 0- 2-7 7-7 0- 7- 5- 0- 5- 7-7 7- 0- 5- 0- 5- 0- 5- 0- 2-7 7-7 6- 1- 11- 6- 11- 1-7 1- 6-
594,Les Prisons Du Roy,1,0-m 7-m 0-m 10- 5-m 7-7 0-m 0-m 3- 0-m 7-m 0-m 5-m7 10-7 3-maj7 3-6 3- 0-m 7-m 0-m 5-m7 5-7 10-7 10-7 8- 8- 3- 3- 8- 8-m 3- 3- 8- 8- 3- 3- 8- 7-7 5-m 0-m 0-m 7-m 0-m 10- 5-m 7-7 0-m 0-m 3- 0-m 7-m 0-m 5-m7 10-7 3-maj7 3-6 3- 0-m 7-m 0-m 5-m7 5-7 10-7 10-7 8- 8- 3- 3- 8- 8-m 3- 3- 8- 8- 3- 3- 8- 7-7 5-m 0-m 0-m 7-m 0-m 10- 5-m 7-7 0-m 0-m 3- 3- 7-m 0-m 5-m7 10-7 3-maj7 3-6 3- 0-m 7-m 0-m 5-m7 5-7 10-7 10-7 8- 8- 3- 3- 8- 8-m 3- 3- 8- 8- 3- 3- 8- 7-7 5-m 0-m 0-m 7-m 0-m 10- 5-m 7-7 0-m 5-m 7-7 5-m 0-m
595,My Buckets Got A Hole In It,0,5- 0- 7-7 0- 5- 0- 7-7 0- 5- 0- 7-7 0- 5- 0- 7-7 0- 5- 0- 7-7 0- 0- 5- 7-7 0- 5- 7-7 0- 5- 0- 7-7 0- 5- 0- 7-7 0- 5- 0- 7-7 0- 5- 0- 7-7 0-
596,Teach Me How To Pray,0,5- 0- 9-m 2-m7 7-7 0- 0- 0-7 5- 0- 2-7 7-7 0- 0-7 5- 0- 5- 0- 2-7 7-7 0- 0- 0- 5- 0- 5- 0- 2-7 7-7 0- 5- 0- 9-m 2-m7 7-7 0-
597,In The Garden,0,0- 7-7 0- 0- 0- 0-7 5- 0- 7-7 0- 9-m 2-7 7- 7-7 0- 7-7 0- 4-7 9-m 0- 5- 0- 7-7 0- 0- 5- 0- 7-7 0- 9-m7 2-7 7- 7-7 0- 7-7 0- 4-7 9-m 0- 5- 0- 7-7 0-
598,Padre Of Old San Antone,0,0-7 0-7 5- 5- 5- 0- 5- 0- 0-7 0- 0-7 5- 0-7 5- 0- 0-7 0- 0-7 5- 0- 5- 2-m 7-7 0-7 5- 0-7 5- 0-7 0- 0-7 0- 5-
599,The Flowers The Sunset The Trees,0,2- 9-7 2- 2- 2-7 7- 2- 9-7 2- 7- 2- 9-7 2- 9-7 2- 9-7 4-7 9-7 2- 7- 2- 9-7 2- 2-7 7- 2- 9-7 2- 2-7 7- 2- 9-7 2- 9-7 2- 9-7 4-7 9-7 2- 7- 2- 9-7 2-
600,Throw Another Log On The Fire,0,0- 0- 0- 0-7 5- 0- 7-7 0- 0-7 5- 7-7 0- 0- 0-7 5- 0- 7-7 0- 0-7 5- 7-7 0- 8-m 3- 8- 0-m 2-m 7-7 0- 0-7 5- 7- 7-7 0- 8- 3-7 8-m 8- 0-m 2-m 7-7 0- 0-7 5- 7- 7-7 0-
601,White Christmas,0,0-6 0-6 0- 0-6 7- 7-7 0- 0-maj7 0-6 0- 5-/0 0- 7-7/0 0- 0-6 0- 2-m7 7-7 5- 6-dim7 0- 0- 0-maj7 0-7 5- 5-m6 0- 2-m7 7-7 0- 2-m7 7-7 5- 6-dim7 0- 0- 0-7 5- 5-m6 0- 5-/0 7- 0- 0- 0- 0- 2-m7 7-7 5- 6-dim7 0- 0- 0-7 5- 5-m6 0- 0-6 7- 7-7 0- 0- 0-maj7 0-6 0- 5-/0 0- 7-7/0 0-
602,Here Comes Santa Claus,0,0- 7-7 0-6 11-6 0-6 0- 7-7 0- 0- 7-7 7-7 0- 5- 0- 2-m 7-7 0- 5- 0- 9-m 2-m 7-7 0- 7- 0- 0- 7-7 7-7 0- 5- 0- 2-m 7-7 0- 5- 0- 9-m 2-m 7-7 0- 7- 0- 7-7 7-7 0- 5- 0- 2-m 7-7 0- 5- 0- 9-m 2-m 7-7 0- 7- 0- 7-7 7-7 0- 0-7 5- 0- 2-m 7-7 0- 5- 0- 9-m 2-m 7-7 0- 2-7 7-7 0-6 0-6 11-6 0-6
603,I Believe,0,0- 9-m 2-m 7- 0- 0- 9-m 2-m 7-7 0- 0- 9-m 5- 5- 4- 9-m 5- 7- 0- 9-m 2-m 7- 0- 0- 9-m 2-m 7-7 0- 0- 9-m 5- 5- 4- 9-m 5- 0- 0- 9-m 2-m 7- 0- 9-m 5- 5- 4- 9-m 5- 7- 5-7 0-
604,You Wont Let Me Go,0,7-+5 0- 7-+5 0- 0-7 5- 5-m 5-m7 0- 4-m 9-m 9-m7 2- 7-7 0- 7-+5 0- 7-+5 0- 0-7 5- 5-m 5-m7 0- 4-m 9-m 9-m7 2- 7-7 0- 7-7 0-7 5- 5-m 5-m7 0- 4-m 9-m 9-m7 2- 7-7 0- 7-+5 0- 0-7 5- 5-m 5-m7 0- 4-m 9-m 9-m7 2- 7-7 0- 7-+5 0-7 5- 5-m 7-7 0- 4-m 9-m 9-m7 2- 7-7 0- 7-+5 0- 0-7 5- 5-m 5-m7 0- 4-m 9-m 9-m7 2- 7-7 4-m 9-m7 2- 7-7 0-
605,Hot Dog Buddy Buddy,0,0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 7-
606,Tuwing Umuulan At Kapiling Ka,0,0- 5-/0 7-/0 5-/0 0- 5-/0 7-/0 0- 0- 0-/11 9-m 9-m 2-7sus4 2-7 7- 7- 5-maj7 5-maj7 4-m7 5-maj7 4-m7 9-m 2-7sus4 2-7 7- 7-sus4 7- 0- 5-/0 7-/0 0- 0- 0-/11 9-m 2-7sus4 2-7 7- 5-maj7 5-maj7 4-m7 5-maj7 4-m7 9-m7 2-7sus4 2-7 7-sus 7- 0- 5-/0 7-/0 0- 0- 5-/0 11-m 4-7 9-m 7- 0- 5- 4-m7 5-maj7 4-m7 5- 4-m7 9-sus4 9- 2-m 4-m 5- 7- 0- 5-/0 7-/0 5-/0 0- 0- 5-/0 7-/0 0- 0- 0-/11 9-m 9-m 2-7sus4 2-7 7- 7-sus4 7- 5-maj7 4-m7 5-maj7 4-m7 9-m 2-7sus4 2-7 7- 0- 5-/0 7-/0 0- 0- 5-/0 11-m 4-7 9-m 7- 0- 5- 4-m7 5- 4-m7 5- 4-m7 9-sus4 9- 2-m 4-m 5- 7- 8- 1- 1-/2 7-m/2 6- 11- 6- 10-sus 10- 3-m 2-aug 3-m7 3-m6/10 8-m7 7- 0- 5-/0 7-/0 0- 9-m 9-m 2-7sus4 2-7 7- 5-maj7 4-m7 5-maj7 4-m7 9-m 2-7sus4 2-7 7- 0- 5-/0 7-/0 0- 0- 5-/0 11-m 4-7 9-m 7- 0- 5- 4-m7 5-maj7 4-m7 5- 4-m7 9-sus4 9- 2-m 4-m 5- 7- 0- 8- 1- 6- 8- 1- 1- 6- 5-m 5-7 10-m 8- 1- 6- 5-m7 6-maj7 5-m7 6-maj7 5-m7 10-sus 10- 3-m 5-m 6- 8- 1- 6- 8- 6-
607,Now And Then Theres A Fool Such As I,0,0- 4-7 5-7 0- 0- 7- 0- 5-7 0- 0- 4-7 5- 0- 0- 9-7 2-7 7-7 0- 4-7 5- 0- 0- 7-7 0- 5-7 0- 5- 0- 7-7 2-7 7- 7-7 0- 4-7 5- 0- 0- 7-7 0- 5-7 0- 0- 4-7 5- 0- 0- 9-7 2-7 7-7 0- 4-7 5- 0- 0- 7- 0- 5-7 0- 5- 0- 7-7 2-7 7- 7-7 0- 4-7 5- 0- 0- 7-7 0- 5-7 0- 0- 7-7 0- 5-7 0- 0- 7-7 0- 5-7 0-
608,When My Blue Moon Turns To Gold Again,0,0- 7- 7- 0- 0- 7- 5- 7- 0- 0- 7- 7- 0- 0- 7- 5- 7- 0- 0- 7- 7- 0- 0- 7- 5- 7- 0- 0- 7- 7- 0- 0- 7- 5- 7- 0- 0- 7- 7- 0- 0- 7- 5- 7- 0- 0- 7- 7- 0- 0- 7- 5- 0-/7 7- 0- 5- 7- 5- 0-
609,Old Shep,0,0-/7 7- 0- 0- 9-7 2- 7-7 0- 7-7 0- 9-7 2- 7-7 0- 0-7 5- 5-7 0- 0- 9-13 2-7 7-7 0- 9-7 2- 7-7 0- 0- 9-7 2-9 2-7 7-7 0- 7-7 0- 9-7 2- 7-7 0- 0-7 5- 5-7 0- 0- 9-7 2-7 7-7 0- 9-7 2-9 2-7 7-7 0- 0- 9-7 2- 7-7 0- 7-7 0- 9-7 2- 7-7 0- 0-7 5- 5-7 0- 0- 9-7 2-7 7-7 0- 9-7 2-9 2-7 7-7 0-
610,Oklahoma Hills,0,11- 11- 4- 4- 4- 9- 6- 11- 4- 9- 6- 11- 4- 9- 11- 4- 9- 11- 4- 9- 6-7 11- 4- 9- 6- 11- 4- 9- 11- 4- 9- 11- 4- 4- 4- 9- 9- 11-7 11-7 4- 4- 4- 4- 9- 9- 11- 11- 4- 4- 4- 9- 6-7 11- 4- 9- 6-7 11- 4- 9- 11- 4- 9- 11- 4-
611,Beyond The Shadow Of A Doubt,0,11- 11-7 4- 4- 4- 9- 4- 11-7 4- 4-7 9- 11- 11-7 4- 4- 9- 4- 11-7 4- 4-7 9- 11- 11-7 4- 4- 4- 9- 9- 4- 4- 11-7 11-7 4- 4-7 9- 9- 11- 11-7 4- 4- 4- 9- 4- 11-7 4- 4-7 9- 11- 11-7 4- 4- 9- 4- 11-7 4- 4-7 9- 11- 11-7 4- 4-
612,Each Time You Leave,0,0-7 0-7 5- 5- 0- 0-7 5- 5- 0- 0-7 7-7 0- 0-7 5- 0- 0-7 5- 9-7 10- 5- 0-7 5- 5- 5- 9- 10- 5- 0-7 0-7 5- 5- 0- 0-7 5- 5- 0- 0-7 7-7 0- 0-7 5- 0- 0-7 5- 9-7 10- 5- 0-7 5-
613,Highway To Nowhere,0,0- 0- 7-7 7-7 0- 0- 0- 5- 0- 7-7 0- 5- 0- 7-7 0- 7- 7-7 0- 5- 0- 5- 0- 7-7 0- 0- 7-7 7-7 0- 0- 5- 5- 0- 0- 0- 0- 5- 5- 0- 7-7 0- 0- 5- 0- 7-7 0- 5- 0- 7-7 0- 7-7 0- 5- 0- 0-7 5- 0- 7-7 0-
614,My Lips Are Sealed,0,0- 7- 7-7/2 0- 0- 7- 7- 7-7 0- 0- 0- 0- 7-7 7-7 7-7 7-7 0- 0-7 5- 0- 2-7 7- 2-7 7- 0- 7-7 7-7 0- 0- 0- 0- 7-7 7-7 7-7 7-7 0- 0-7 5- 0- 2-7 7- 2-7 7- 0- 7-7 7-7 7- 0- 0-/5 0-
615,The Deadwood Stage,0,0- 7- 0- 7- 0- 0- 7- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 0- 7- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 0- 7- 0- 7- 0- 7- 7- 0- 8- 8- 3- 3-7 8- 8-7 9- 9-7 8- 10-7 10-m 8- 1- 8- 3- 8- 1- 8- 10-7 3- 1- 8- 3- 8- 10-7 3- 8- 8- 3- 3-7 8- 8-7 9- 9-7 8- 10-7 10-m 10-7 3- 8-
616,Ill Get By,0,7-7 7-o 7-7 0- 4-7 5- 9-7 2-m7 5- 2-o 5- 2-m7 7-9 0- 1-o 7-7/2 0- 4-7 5- 9-7 2-m7 5-m 0- 9-7/4 9-7 9-7 2-m 5- 7-7 0- 1-o 7-7/2 0- 4-7 5- 9-7 2-m7 5-m 0- 9-7 9-9 2-m 9-m11 0-5/5 0-5/6 0-6/9 8-5 7-5
