,0,1,2
394,Still Of The Night,0,0-5 0-5 0-5 0-5 0-5 5-5 5-5 0-5 5-5 5-5 5-5 0-5 5-5 0-5 0-5 0-5 0-5 3-5 5-5 0-5 10-5 5-5 5-5 0-5 5-5 10-5 10-5 10-5 10-5 8-5 10-5 10-5 10-5 10-5 8-5 8-5 3-5 3-5 5-5 3-5 11-5 10-5 8-5 10-5 5-5 5-5 5-5 0-5 5-5 5-5 5-5 0-5 5-5 0-5 0-5 0-m 0-m 10-5 10-5 10-5 10-5 8-5 10-5 10-5 10-5 10-5 8-5 8-5 6-5 3-m 11-5 10-5 10-5 10-m 10-m 6-5 6-5 10-m 10-m 10-m 10-m 10-m 10-m 6- 6- 10-m 10-5 10-5 10-5 10-5 10-m 10-m 6- 10-m 10-m 8- 10-m 6- 6- 8- 10-m 8- 10-m 6- 8- 10-m 6- 8- 10-m 10-m 6- 6- 8- 10-m 10-m 6- 6- 8- 10-m 10-m 8- 6- 1- 6- 8- 10-m 10-m 8- 0-5 0-5 0-m 0-5 10-5 8-5 3-5 3-5 5-5 3-5 11-5 10-5 6-5 3-5 11-5 10-5 6-5 3-5 11-5 10-5 6-5 3-5 11-5 10-5 6-5 3-m 11-5 11-5 10-5 8- 6- 3-m 3-m 3-m 11-m 10-5 8- 6- 3-m 3-m 3-m 11-m 10-5 8- 6- 3-m 3-m 3-m 11-m 10-5 8- 6- 3-m 3-m 3-m 11-m 10-5 8- 6- 3-m 3-m 3-m
395,Round And Round,0,0- 4-m7 9-m7 2-m7 7- 0- 4-m7 9-m7 2-m7 7- 5- 5-m 0- 9-m7 2-m7 10- 0- 4-m7 9-m7 2-m7 7- 0- 4-m7 9-m7 2-m7 7- 0- 4-m7 9-m7 2-m7 7- 5- 5-m 0- 9-m7 2-m7 10- 0- 0-maj7 0-7 5- 0- 0- 0-maj7 0-7 5- 0- 4-m7 9-m7 2-m7 7- 0- 4-m7 9-m7 2-m7 7- 0- 4-m7 9-m7 2-m7 7- 5- 5-m 0- 9-m7 2-m7 10- 0- 0-maj7 0-7 5- 0- 0- 0-maj7 0-7 5- 0- 0- 0-maj7 0-7 5- 0- 0- 0-maj7 0-7 5- 0- 4-m7 9-m7 2-m7 7- 0- 4-m7 9-m7 2-m7 7- 5- 5-m 0- 9-m7 2-m7 7- 0- 5- 5- 5-m 0- 9-m7 2-m7 4-m7 5-maj7 10- 0- 0-maj7 0-7 5- 0- 0- 0-maj7 0-7 5- 0- 0- 0-maj7 0-7 5- 0- 0- 0-maj7 0-7 5- 0- 0- 0-maj7 0-7 5-
396,I Dont Want A Lover,0,0- 0- 0- 0- 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0- 0- 0- 0- 0- 0- 0- 0- 0- 10- 2-m 0- 0- 10- 2-m 0- 0- 0- 0-sus4 0- 0-sus4 5- 7- 5- 0- 0- 0- 0- 10- 2-m 0- 0- 10- 2-m 0- 0- 0- 0-sus4 0- 0-sus4 5- 7- 5- 0- 0- 0- 0-sus4 0- 0-sus4 5- 7- 5- 0- 0- 7- 5- 7- 5- 2-m 0- 0-sus4 0- 0-sus4 10- 2-m 0- 0-sus4 0- 0- 0- 0- 0- 0-sus4 0- 0-sus4 5- 7- 5- 0- 0- 0- 0- 5- 7- 5- 0- 0- 0- 0-sus4 0- 0-sus4 5- 7- 5- 0- 0- 0- 0-sus4 0- 0-sus4 5- 7- 5- 0- 0-
397,Twinkle Twinkle Lucky Star,0,0- 2-m 0- 7-7 0- 5- 0- 0- 2-m 0- 7- 0- 5- 0- 7-7 0- 7- 0- 7- 0- 4-7 9-m 2-7 7- 8-7 7- 7- 0- 2-m 0- 7- 0- 5- 0- 0- 0- 2-m 2-m 0- 7- 0- 5- 0- 0- 0- 2-m 2-m 0- 7- 0- 5- 0- 7- 0- 7- 0- 7- 0- 4-7 9-m 2-7 7- 8- 7- 0- 2-m 0- 7- 0- 5- 0-
398,Throwing It All Away,0,0- 5-/0 5-/0 0- 0- 5-/0 5-/0 7-/0 0- 2-m/0 5-/0 0- 0- 2-m/0 5-/0 4-m 9-m 5- 5- 0-/4 2-m 0- 5-/0 5- 0- 0- 2-m/0 5-/0 0- 0- 2-m/0 5-/0 4-m 9-m 5- 5- 0-/4 2-m 0- 5-/0 5- 0- 0-maj7 10-sus2 5-add9 7-sus4 0-maj7 10-sus2 5-add9 7-sus4 10-sus2 5- 10-sus2 5- 0- 5-/0 7-/0 5-sus4/0 0- 5-/0 7-/0 5-sus4/0 0- 2-m/0 5-/0 0- 0- 2-m/0 5-/0 4-m 9-m 5- 5- 0-/4 2-m 0- 5-/0 5- 0- 0- 2-m/0 5-/0 0- 0- 2-m/0 5-/0 4-m 9-m 5- 5- 0-/4 2-m 0- 5-/0 5- 0- 0-maj7 10-sus2 5-add9 7-sus4 0-maj7 10-sus2 5-add9 7-sus4 0- 5-/0 7-/0 5-sus4/0 0- 5-/0 7-/0 5-sus4/0 0- 5-/0 7-/0 5-sus4/0
399,Steamy Windows,0,0- 0- 3- 5- 0- 0- 3- 5- 0- 0- 3- 5- 0- 0- 3- 5- 0- 0- 10- 5- 0- 0- 10- 5- 0- 0- 3- 5- 0- 0- 3- 5- 0- 0- 10- 5- 0- 0- 10- 5- 0- 0- 10- 5- 0- 0- 10- 5- 0- 0- 3- 5- 0- 3- 5- 0- 0- 3- 5- 0- 0- 3- 5- 0- 0- 10- 5- 0- 0- 10- 5- 0- 10- 5- 0- 0- 10- 5- 0- 0- 10- 5- 0- 0- 0- 0-
400,Vienna,0,0- 5- 0- 5- 0- 5- 0- 10- 5- 10- 5- 10- 5- 10- 7-m 10- 5- 0- 5- 0- 5- 0- 5- 0- 10- 5- 10- 5- 10- 5- 10- 7-m 10- 5- 0- 4-dim 9-m 4-dim 2-m 4-dim 5- 7-m 10- 5- 10- 5- 10- 5- 10- 7-m 10- 5-
401,Leave A Light On,0,0- 7- 2-m 9-m 7- 0- 7- 2-m 9-m 7- 5- 10- 5- 0-m 7-m 5- 10- 5- 0-m 7-m 5- 10- 0- 5- 8- 3- 10- 0- 2-m 7- 0- 9-m 4-m 9-m 4-m 5- 7- 0- 9-m 4-m 9-m 4-m 5- 7- 5- 7- 0- 5- 5-m 0- 7- 2-m 5- 5- 10- 5- 0-m 7-m 5- 10- 5- 0-m 7-m 5- 10- 0- 5- 8- 3- 10- 0- 2-m 7- 0- 9-m 4-m 9-m 4-m 5- 7- 0- 9-m 4-m 9-m 4-m 5- 7- 5- 7- 0- 5- 5-m 0- 7- 2-m 7- 5- 7- 2-m 9-m 5- 10- 5- 0-m 7-m 5- 10- 5- 0-m 7-m 5- 10- 0- 5- 8- 3- 10- 0- 2-m 7- 0- 9-m 4-m 9-m 4-m 5- 7- 0- 9-m 4-m 9-m 4-m 5- 7- 0- 9-m 4-m 9-m 4-m 5- 7- 0-
402,Swamp Thing,1,0-m 0-m/3 0-m/10 0-m 8- 10- 0-m 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 3- 1- 8- 3- 1- 8- 3- 1- 8- 3- 1- 8- 10- 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 3- 1- 8- 3- 1- 8- 3- 1- 8- 3- 1- 8- 10- 3- 3- 8- 10- 0-m 8- 10- 3- 8- 10- 0-m 8- 10- 3- 3- 5-m 8- 10- 3- 5-m 8- 10- 3- 5-m 8- 10- 3- 5-m 8- 10- 3- 5-m 8- 10- 8- 3- 1- 8- 3- 1- 8- 3- 1- 8- 3- 1- 8- 10- 3- 3- 8- 10- 0-m 8- 10- 3- 8- 10- 0-m 8- 10- 3- 8- 10- 0-m 8- 10- 3- 8- 10- 0-m 8- 10- 3- 3- 8- 10- 0-m 8- 10- 3- 8- 10- 0-m 8- 10- 3- 8- 10- 0-m 8- 10- 3- 8- 10- 0-m 8- 10- 3- 8- 10- 0-m 8- 10- 3-
403,Алюминиевые Огурцы,0,1- 10-m 6- 8- 1- 10-m 6- 8- 1- 10-m 6- 8- 1- 10-m 6- 8- 1- 10-m 6- 8- 1- 10-m 6- 8- 1- 10-m 6- 8- 1- 10-m 6- 8- 1- 10-m 6- 8- 1- 10-m 6- 8- 1- 10-m 6- 8- 1- 10-m 6- 8- 1- 10-m 6- 8- 1- 10-m 6- 8- 1- 10-m 6- 8- 1- 10-m 6- 8- 1- 10-m 6- 8- 1- 10-m 6- 8- 1- 10-m 6- 8- 1- 10-m 6- 8-
404,Far From Over,1,0-m/8 10- 0-m/8 7- 0-m/8 10- 0-m 0-m 5- 3- 10-/2 7- 0-m 0-m 5- 3- 10-/2 7- 0-m 1- 7- 0-m 1- 7- 0-m 0-m 5- 3- 10-/2 7- 0-m 0-m 5- 3- 10-/2 7- 0-m 1- 7- 0-m 1- 7- 0-m 8- 5-/9 8-/10 7-m/10 0-m/10 7-m/10 8- 5-/9 0-m 0-m/8 10- 0-m/8 7- 0-m/8 10- 7- 3- 0- 5-m 2- 7-sus4 7- 8- 1- 7-sus4 7- 0-m 8- 1- 7-sus4 7- 0-m 1- 7- 0-m 1- 7- 0-m 1- 7- 0-m 1- 7- 0-m 0-m
405,Бездельник 2,0,2-m 2-m 9-m 2-m 0- 5- 7-m 10-m 5- 0- 2-m 9-m 2-m 0- 5- 7-m 10-m 5- 0- 5- 10-m 5- 0- 9-m 10- 0- 5- 10-m 5- 0- 9-m 10- 0- 9-7 2-m 9-m 2-m 0- 5- 7-m 10-m 5- 0- 2-m 9-m 2-m 0- 5- 7-m 10-m 5- 0- 5- 10-m 5- 0- 9-m 10- 0- 2-m 2-m 2-m 2-m 9-m 2-m 0- 5- 7-m 10-m 5- 0- 2-m 9-m 2-m 0- 5- 7-m 10-m 5- 0- 5- 10-m 5- 0- 9-m 10- 0- 5- 10-m 5- 0- 9-m 10- 0-
406,Tum Itna Jo Muskura Rahe Ho,0,3- 0-m 3- 3- 0-m 8- 10- 3- 3- 0-m 3- 3- 0-m 3- 3- 0-m 3- 3- 0-m 8- 10- 3- 3- 0-m 3- 3- 0-m 8- 10- 3- 3- 0-m 3- 3- 0-m 3- 3- 0-m 8- 10- 3- 3- 0-m 3- 3- 0-m 8- 10- 3- 3- 0-m 3- 3- 0-m 3- 3- 0-m 8- 10- 3- 3- 0-m 3- 3- 0-m 8- 10- 3- 3- 0-m 3- 3- 0-m 3- 3- 0-m 8- 10- 3- 3- 0-m 3- 3- 0-m 8- 10- 3- 3- 0-m 3-
407,Barndommens Gade,0,0- 0-/4 5- 7- 0- 0-/4 5- 7- 0-/4 5- 5- 7- 0- 0-/4 2-m7b5 2-m7b5/5 0-/7 5-/7 0- 0-/4 5- 7- 0- 0-/4 5- 7- 0-/4 5- 5- 7- 0- 0-/4 2-m7b5 2-m7b5/5 0-/7 5-/7 0- 0-/4 5- 7- 0- 0-/4 5- 7- 0-/4 5- 5- 7- 0- 0-/4 2-m7b5 2-m7b5/5 0-/7 5-/7 2-m 0- 9-m 10- 2-m 0- 5- 0-/4 5- 5-/9 7-/11 0- 0-/4 2-m7b5 2-m7b5/5 0-/7 5-/7 0- 0-/4 5- 7- 0- 0-/4 0-/4 5- 0-/4 5- 5- 7- 0- 0-/4 2-m7b5 2-m7b5/5 0-/7 5-/7 2-m 0- 9-m 10- 2-m 0- 5- 0-/4 5- 5-/9 7-/11 0- 0-/4 2-m7b5 2-m7b5/5 0-/7 5-/7 0- 0-/4 5- 7- 0- 0-/4 5- 7- 0-/4 5- 5- 7- 0- 0-/4 2-m7b5 2-m7b5/5 0-/7 5-/7
408,Santa Claus Is Coming To Town,0,0- 0- 5-/0 7-/0 0- 5- 0- 5- 0- 5- 0- 5- 0- 9-m 2-m 7- 0- 5- 0- 5- 0- 5- 0- 5- 0- 5- 0- 9-m 2-m 7- 0- 0-7 7-m 0- 5- 7-m 0- 5- 2- 7- 0- 5- 0- 5- 0- 5- 0- 5- 0- 9-m 2-m 7- 0- 5- 0- 5- 0- 5- 0- 5- 0- 5- 0- 9-m 2-m 7- 0- 0-7 7-m 0- 5- 7-m 0- 5- 2- 7- 0- 0-/10 9-m 8-maj7 0- 0-/10 9-m 8-maj7 0- 5- 0- 5- 0- 9-m 2- 7- 0- 5- 0- 0- 5-/0 7-/0 0- 5- 0- 5- 2-m 7- 0-
409,Ride On Time,1,3-maj7 5-7 3-maj7 5-7 3-maj7 2-m 10- 7-m7 0-m7 5-7 3-maj7 5-7 3-maj7 5-7 3-maj7 2-m 10- 7-m7 0-m7 5-7 0-m7 5-7 10-maj7 7-m7 3-maj7 2-m 7-7 7-7 5- 3- 7-7#5 0-m7 5-7 10-maj7 7-m7 0-m7 5-7 10-maj9 3-maj7 5-7 3-maj7 5-7 3-maj7 2-m 10- 7-m7 0-m7 5-7 3-maj7 5-7 3-maj7 5-7 3-maj7 2-m 10- 7-m7 0-m7 5-7 0-m7 5-7 10-maj7 7-m7 3-maj7 2-m 7-7 7-7 5- 3- 0-m7 5-7 10-maj7 7-m7 0-m7 5-7 10-maj9 4-m7 3-7 2-m7 7-7 0-m7 5-7 0-m7 5-7 10- 7-m7 0-m7 5-7 0-m7 5-7 10-maj7 7-m7 3-maj7 2-m 7-7 7-7 5- 3- 0-m7 5-7 10-maj7 7-m7 0-m7 5-7 10-maj9 0-m7 5-7 10-maj7 7-m7 3-maj7 2-m 7-7 7-7 5- 3- 0-m7 5-7 10-maj7 7-m7 0-m7 5-7 10-maj9 0-m7 5-7 10-maj7 7-m7 3-maj7 2-m 7-7 7-7 5- 3- 0-m7 5-7 10-maj7 7-m7 0-m7 5-7 10-maj9
410,Can You Stand The Rain,1,0-m9 10-/2 3-add2 8-maj7 10- 0-m7 10-/2 3- 8-maj9 0-m7 8-maj7 10- 0-m7 0-m7 8-maj7 10- 0-m7 5-m7 7-m7 8-maj7 0-m7 5-m7 7-m7 10- 7-m7 0-m9 10-/2 3-add2 8-maj7 8-maj7 10- 0-m7 10-/2 3- 8-maj9 0-m7 10-/2 3-add2 8-maj7 10- 0-m7 10-/2 3- 8-maj9 0-m7 8-maj7 10- 0-m7 0-m7 8-maj7 10- 0-m7 5-m7 7-m7 8-maj7 0-m7 5-m7 7-m7 10- 7-m7 0-m9 10-/2 3-add2 8-maj7 8-maj7 10- 0-m7 10-/2 3- 8-maj9 0-m7 10-/2 3-add2 8-maj7 10- 0-m7 10-/2 3- 8-maj9 10- 0-m7 10-/2 3- 8-maj9 10- 0-m7 10-/2 3- 8-maj9 10- 0-m7 10-/2 3- 8-maj9 10- 0-m7 10-/2 3- 8-maj9 10-7 10- 0-m7 10-/2 3- 8-maj9 10- 0-m7 10-/2 3- 8-maj9 10- 0-m7 10-/2 3- 8-maj9 10- 0-m7 10-/2 3- 8-maj9 10- 0-m7 10-/2 3- 8-maj9 10- 0-m7 10-/2 3- 8-maj9 10- 0-m7 10-/2 3- 8-maj9 10- 0-m7 10-/2 3- 8-maj9 10- 0-m7 10-/2 3- 8-maj9 10- 0-m7 10-/2 3- 8-maj9 10- 0-m7 10-/2 3- 8-maj9 10- 0-m7 10-/2 3- 8-maj9
411,Wieza Radosci Wieza Samotnosci,1,4-m 7- 0- 2- 4-m 7- 0- 2- 4-m 7- 0- 2- 4-m 7- 0- 2- 4-m 7- 0- 2- 11-m 4-m 11-m 4-m 11-m 4-m 0- 2- 4-m 4-m 7- 0- 2- 4-m 7- 0- 2- 4-m 7- 0- 2- 4-m 7- 0- 2- 4-m 7- 0- 2- 4-m 7- 0- 2- 11-m 4-m 11-m 4-m 11-m 4-m 0- 2-
412,Dark Is The Night,0,7-7sus 7-7 0-m7 7-7sus/2 7-7sus 7-7 10-9 3-11 2-7sus 7-11 7-7 0-m 2-7/9 2-7 7-m 2-m 7-m 5- 7-m 2-m 7-m 5- 0-m 2-m 3- 2-m/5 7-m 2-m 7-m 2-m 7-m 2-m 7-m 5- 7-m 2-m 7-m 5- 0-m 2-m 3- 2-m/5 7-sus 7- 7-7sus 7-7 10-9 3-11 2-7sus 7-11 7-7 0-m 2-7/9 2-7 7-7sus 7-7 10-9 3-11 2-7sus 7-11 7-7 0-m 2-7/9 2-7 7-m 2-m 7-m 5- 7-m 2-m 7-m 5- 0-m 2-m 3- 2-m/5 7-m 2-m 7-m 2-m 7-m 2-m 7-m 5- 7-m 2-m 7-m 5- 0-m 2-m 3- 2-m/5 7-sus 7- 7-7sus 7-7 0-m7 7-7sus/2 7-7sus 7-7 10-9 3-11 2-7sus 7-11 7-7 0-m 2-7/9 2-7 7-m 2-m 7-m 5- 7-m 2-m 7-m 5- 0-m 2-m 3- 2-m/5 7-sus 7- 7-7sus 7-7 0-m7 7-7sus/2 7-7sus 7-7 10-9 3-11 2-7sus 7-11 7-7 0-m 2-7/9 2-7
413,Det Regnar Och Regnar,0,0- 5- 7- 0- 0- 5- 7- 0- 0- 5- 7- 0- 0- 5- 7- 0- 0- 5- 7- 0- 0- 5- 7- 0- 0- 5- 7- 0- 0- 5- 7- 0- 0- 5- 7- 0- 7- 0-
414,Das Rentier,0,0- 0- 7- 0- 7- 0- 7- 0- 0- 7- 0- 0- 7- 0- 0- 0- 7- 0- 7- 0- 7- 0- 0- 7- 0- 0- 7- 0- 0- 0- 7- 0- 7- 0- 7- 0- 0- 7- 0- 0- 7- 0- 0- 0- 7- 0- 7- 0- 7- 0- 7- 0- 0- 7- 0- 0- 7- 0- 0- 7- 0- 0- 7- 0- 0- 7- 0-
415,Bons Baisers De Fort-De-France,0,7- 0- 7- 2- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 4-m 2- 0- 11- 7- 0- 7- 0- 7- 0- 7- 4-m 2- 0- 11- 7- 0- 7- 0- 7- 0- 7- 4-m 2- 0- 11- 7- 0- 7- 0- 7- 0- 7- 4-m 2- 0- 11- 7- 0- 7- 0- 7- 0- 7- 4-m 2- 0- 11- 7- 0- 7- 0- 7- 0- 7- 4-m 2- 0- 11- 7- 0- 7- 0- 7- 0- 7- 4-m 2- 0- 11- 7- 0- 7- 0- 7- 0- 7- 4-m 2- 0- 11- 7- 0- 7- 0- 7- 0- 7- 4-m 2- 0- 11- 7- 0- 7- 0- 7- 0- 7- 4-m 2- 0- 11-
416,Her Strut,0,1-5 1-5 1- 1-7 1-6 1- 1- 1-7 1-6 1- 1- 1-7 1-6 1- 1- 1-7 1-6 1- 6- 9- 1- 1- 6- 9- 8-7 8-7 1- 1-7 1-6 1- 1- 1-7 1-6 1- 1- 1-7 1-6 1- 1- 1-7 1-6 1- 6- 9- 1- 1- 6- 9- 8-7 8-7 1- 1-7 1-6 1- 1- 1-7 1-6 1- 1- 1-7 1-6 1- 1- 1-7 1-6 1- 6- 9- 1- 4-5 4-5 3-5 2-5 1-5 6- 9- 8-7 8-7
417,Party Time,0,0- 7- 5- 0- 7- 2-m 5- 7- 0- 7- 5- 0- 7- 2-m 5- 7- 0- 5- 0- 7- 0- 10- 5- 0- 7- 0- 7- 5- 0- 7- 2-m 5- 7- 0- 7- 5- 0- 7- 2-m 5- 7- 0- 0- 5- 5- 0- 0- 7- 7- 0- 0- 7- 5- 0- 7- 2-m 5- 7- 0- 7- 5- 0- 7- 2-m 5- 7- 0- 0- 7- 5- 0- 7- 2-m 5- 7- 0- 7- 5- 0- 7-
418,Could I Have This Dance,0,0- 0-7 5- 7-7 5- 7-7 0- 7-7 0- 0-7 5- 7-7 5- 7-7 0- 7-7 0- 0-7 5- 7-7 5- 7-7 0- 0-7 5- 5-m 0- 7-7 0- 0-7 5- 7-7 5- 7-7 0- 0-7 5- 7-7 5- 7-7 0- 0- 0-7 5- 7-7 5- 7-7 0- 7-7 0- 0-7 5- 7-7 5- 7-7 0- 7-7 0- 0-7 5- 7-7 5- 7-7 0- 0-7 5- 5-m 0- 7-7 0-
419,Handle With Care,0,0-5 0-5/10 5-/9 5-5 0-5 0-5/10 5-/9 5-5 0-5 0-5/10 5-/9 5-5 0-5 0-5/10 5-/9 5-5 0-5 0-5/10 5-/9 5-5 10- 5- 2-m 10- 0- 5- 0-5 0-5/10 5-/9 5-5 0-5 0-5/10 5-/9 5-5 10- 5- 2-m 10- 5- 0- 5- 5-maj7#5/9 10- 0- 5- 5-maj7#5/9 10- 0- 5- 5-maj7#5/9 10- 0- 5- 10- 5- 10- 0- 0-5 0-5/10 5-/9 5-5 0-5 0-5/10 5-/9 5-5 10- 5- 2-m 10- 0- 5- 0-5 0-5/10 5-/9 5-5 0-5 0-5/10 5-/9 5-5 0-5 0-5/10 5-/9 5-5 10- 5- 2-m 10- 5- 0- 5- 5-maj7#5/9 10- 0- 5- 5-maj7#5/9 10- 0- 5- 5-maj7#5/9 10- 0- 5- 10- 5- 10- 0- 0-5 0-5/10 5-/9 5-5 0-5 0-5/10 5-/9 5-5 10- 5- 2-m 10- 0- 5-
420,No Myth,0,0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 0- 9-m 5- 7- 5- 7- 0- 9-m 0- 9-m 0- 9-m 0- 9-m 5- 7- 5- 4-m 5- 4-/8 9-m 0-/7 2-7/6 5- 9-m 0- 5- 7- 2-/6 5- 2-m 10- 0- 9-m 0- 9-m 0- 9-m 0- 9-m 5- 7- 5- 7- 0- 9-m 0- 9-m 0- 9-m 0- 9-m 5- 7- 5- 4-m 5- 4-/8 9-m 0-/7 2-7/6 5- 9-m 0- 5- 7- 2-/6 5- 2-m 10- 0- 9-m 0- 9-m 10- 2-m 7- 0- 9-m 10- 2-m 7- 0- 0-/11 4- 4-7/2 9-m 0-/7 2-7/6 5- 9-m 0- 5- 7- 2-/6 5- 2-m 10- 0- 9-m 5- 9-m 0- 5- 7- 2-/6 5- 2-m 10- 0- 9-m 0-/7 0- 9-m 5- 9-m 0- 5- 7- 2-/6 5- 2-m 10- 0- 9-m 0-/7 0- 9-m 0-/7 0- 9-m 0-/7 0- 9-m 0-/7 5- 7- 7- 5- 4-m 4-m 5- 4- 9-m 0-/7 2-7/6
421,Keep Your Hands To Yourself,0,0- 5- 0- 7- 5- 0- 0- 5- 7- 0- 5- 0- 7- 5- 0- 0- 5- 7- 0- 5- 0- 7- 5- 0- 0- 5- 0- 7- 5- 0- 0- 5- 0- 7- 5- 0-
422,Seventeen Seconds,1,0-m 0-m7add11 8-add#11 0-m 0-m7add11 0-m 8-add#11 0-m 0-m7add11 0-m 8-add#11 0-m 0-m7add11 0-m 8-add#11 8-add#11 0-m 0-m7add11 0-m 8-add#11 0-m 0-m7add11 0-m 8-add#11 0-m 0-m7add11 0-m 8-add#11 0-m 0-m7add11 0-m 8-add#11 0-m 0-m7add11 0-m 8-add#11 0-m 0-m7add11 0-m 8-add#11 0-m 0-m7add11 0-m 8-add#11 0-m 0-m7add11 0-m 8-add#11 0-m 0-m7add11 0-m 8-add#11 0-m 0-m7add11 0-m 8-add#11 0-m 0-m7add11 0-m 8-add#11 0-m 0-m7add11 0-m 8-add#11 0-m 0-m7add11 0-m 8-add#11 0-m 0-m7add11 0-m 8-add#11 0-m 0-m7add11 0-m 8-add#11 0-m 0-m7add11 0-m 8-add#11 0-m 0-m7add11 0-m 8-add#11 0-m 0-m7add11 0-m 8-add#11 0-m 0-m7add11 0-m 8-add#11 8-add#11
423,Opadły Mgły Wstaje Nowy Dzień,0,0- 5- 0- 7- 0- 5- 0- 7- 7-7 0- 5- 0- 7- 0- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 7-7 0- 5- 0- 7- 0- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7-
424,I Want You,1,0-m 0-m/2 3- 3-/7 8- 7- 7-/2 5- 2-m 0-7 0-m 0- 0-m 10- 8- 10-/5 7- 3- 11-m 8-6 7-7 8-add9 7-aug 5- 0-7 5- 0- 5- 5-7 10- 10-/5 5- 0- 5- 0-7 5- 0-7 5- 0- 5- 5-7 10- 10-/5 5- 3- 2-m 0-m 0-m 3- 8- 7- 0-m 3- 8- 7- 11-m 7- 8- 7- 0-m 3- 8- 7- 0-m 3- 8- 7- 0-m 3- 8- 7- 0-m 3- 8- 7- 11-m 7- 8- 8- 7- 0-m 3- 8- 8-6 7- 7-7 0-m 3- 8- 8-6 7- 7-7 0-m 3- 8- 8-6 7- 7-7 0-m 3- 8- 8-6 7- 7-7 0-m 3- 8- 8-6 7- 7-7 0-m 3- 8- 7- 11-m 7- 8- 8- 7- 0-m 3- 8- 8-6 7- 7-7 0-m 3- 8- 8-6 7- 7-7 8- 11-m 0-m 3- 8- 7- 0-m 3- 8- 7- 0-m 3- 8- 7- 0-m 3- 8- 7- 0-m 3- 8- 7- 0-m 3- 8- 7- 0-m 3- 8- 7- 0-m 3- 8- 7- 0-m 3- 8- 8-6 7- 7-7 0-m 3- 8- 8-6 7- 7-7 0-m 3- 8- 8-6 7- 7-7 0-m 3- 8-add9 8- 7- 7-7 0-m 3- 8- 7- 0-m 3- 8- 7- 11-m 0-m 3- 8- 7- 0-m 3- 8- 7- 0-m 3- 8- 7- 0-m 3- 8- 7-7 0-m 3- 8- 7- 7-7 0-m 3- 8- 7- 7-7 0-m 3- 8- 7- 7-7 0-m 3- 8-add9 8- 7- 7-7 0-m 3- 8-add9 8- 7- 7-7 0-m 3- 8-add9 8- 7-aug 7-7 0-m
425,Brilliant Disguise,0,0- 0-add9 0-add11 0- 0- 0-add9 0-add11 0- 0- 0-add9 0-add11 0- 0- 0-add9 0-add11 0- 0- 0-add9 0-add11 0- 7- 7-sus4 7- 0- 0-add9 0-add11 0- 0- 0-add9 0-add11 0- 0- 0-add9 0-add11 0- 7- 7-sus4 7- 9-m 0- 5- 0- 9-m 0- 5- 0- 9-m 0- 7- 9-m 5- 0-/4 7- 0- 0-add9 0-add11 0- 0- 0-add9 0-add11 0- 0- 0-add9 0-add11 0- 0- 0-add9 0-add11 0- 0- 0-add9 0-add11 0- 7- 7-sus4 7- 0- 0-add9 0-add11 0- 0- 0-add9 0-add11 0- 0- 0-add9 0-add11 0- 7- 7-sus4 7- 9-m 0- 5- 0- 9-m 0- 5- 0- 9-m 0- 7- 9-m 5- 0-/4 7- 0- 0-add9 0-add11 0- 7- 0- 5- 0- 7- 5- 0- 7- 0- 0-add9 0-add11 0- 0- 0-add9 0-add11 0- 0- 0-add9 0-add11 0- 7- 7-sus4 7- 0- 0-add9 0-add11 0- 0- 0-add9 0-add11 0- 0- 0-add9 0-add11 0- 7- 7-sus4 7- 9-m 0- 5- 0- 9-m 0- 5- 0- 9-m 0- 7- 9-m 5- 0-/4 7- 0- 0-add9 0-add11 0- 0- 0-add9 0-add11 0- 0- 0-add9 0-add11 0- 0- 0-add9 0-add11 0- 0- 0-add9 0-add11 0- 7- 7-sus4 7-
