,0,1
2387,Childhoods End,7- 2- 9-m 4-m 4-m 9- 4-m 9- 4-m 9- 7- 2- 4-m 7- 2- 9-m 4-m 4-m 9- 4-m 9- 4-m 9- 7- 2- 9- 7- 4-m 4-m 9- 9- 7- 4-m 7- 2- 9-m 4-m 4-m 9- 4-m 9- 4-m 9- 7- 2- 4-m 9- 7- 2- 4-m
2388,Love Story,9-m 4-/8 9-m7/7 5- 4-7 9- 9-7 2-m7 7-7 0-maj7 5-maj7 11-7 10-m 5-7/9 10-m7/8 5-7 9-m 9-m 5- 5- 4-7b9 9-m 9-m 4-7/8 9-m 9-m7/7 5- 4-7 9-m 9-m 4-7/8 9-m 9-m7/7 5- 4-7 4-7 9- 9-7 9-7 2-m7 7-7 0-maj7 5-maj7 4-7 9-m 9-m 2-m7 7-7 0-maj7 5-maj7 11-7 4-7 9-m 4-7/8 9-m 9-m7/7 5- 4-7 9-m 10-m 5-7/9 10-m 10-m7/8 6- 5-7 10-m
2389,Mercy Mercy Me,4-maj7 0-m7 1-m7 6-m 11-7sus4 10-m9 0-m7 1-m7 4-maj7 1-m7 6-m 11-7sus4 4-maj7 1-m7 6-m 11-7sus4 4-maj7 1-m7 6-m 11-7sus4 4-maj7 1-m7 6-m 11-7sus4
2390,Nobody Does It Better,5-dim7 4-dim7 5- 5-dim7 4-dim7 5- 5-6 4-6 3-6 5-7 10- 10-m 5- 5-7 10- 10-m 5- 5-7 10- 10-m6 9-7b9 2-m7 7-m7 10-/0 5- 5-dim7 4-dim7 5- 5-/9 10- 10-m 5- 5-/9 7-9 6-9 5- 5-/9 10- 10-m 9-7 2-7#9 7-m7 0-7 5- 5-7 10- 10-m 5- 5-7 10- 10-m 5- 5-7 10- 10-m 9-7b9 2-m7 7-m7 10-/0 5- 5-dim7 4-dim7 5- 5-/9 10- 10-m 5- 5-/9 7-9 6-9 5- 5-/9 10- 10-m 9-7 2-7#9 7-m7 0-7 5- 5-7 10- 10-m 5- 5-7 10- 10-m 5- 5-7 10- 10-m6 9-7b9 2-m7 7-m7 10-/0 5-
2391,Dschinghis Khan,9-m 0- 9-m 0- 2-m 9-m 2-m 2-7 4-7 9-m 0- 9-m 0- 2-m 9-m 2-m 2-7 4-7 9-m 0- 9-m 0- 2-m 9-m 2-m 4-7 9-m 9-m 0- 9-m 0- 2-m 9-m 2-m 2-7 4-7 9-m 0- 9-m 0- 2-m 9-m 2-m 2-7 4-7 9-m 0- 9-m 0- 2-m 9-m 2-m 4-7 9-m
2392,Indian Reservation,1-m 9-m 2-m 9-m 9-m 2-m 9-m 9-m 2-m 9-m 9-m 2-m 4- 9-m 2-m 9-m 2-m 4- 4-7 9-m 2-m 4- 9-m 9-m 2-m 4- 9-m 9-m 2-m 4- 9-m 2-m 9-m 2-m 4- 4-7 9-m 2-m 4- 9-m 9-m 2-m 4- 9-m 2-m 9-m 2-m 4- 4-7 4-7 9-m 2-m 4- 9-m 9-m 2-m 4- 9-m 9-m
2393,Adam Raised A Cain,4-m 9-m 4-m 9-m 4-m 9-m 9-m 4-m 4-m 9-m 4-m 9-m 4-m 9-m 9-m 4-m 9-m 0- 9-m 0- 9-m 11-7 4-m 2- 4-m 2- 4-m
2394,No Tengo Dinero,9- 4-7 11-m7 4-7 11-m7 4-7 9- 9- 4-7 11-m7 4-7 11-m7 4-7 9- 9- 4-7 4-7 9- 9- 4-7 4-7 9- 9- 4-7 4-7 9- 9- 4-7 4-7 9- 9- 4-7 11-m7 4-7 11-m7 4-7 9- 4-7 11-m7 4-7 11-m7 4-7 9- 9- 4-7 4-7 9- 9- 4-7 4-7 9- 9- 4-7 4-7 9- 9- 4-7 4-7 9- 9- 4-7 4-7 9- 9- 4-7 4-7 9- 9- 4-7
2395,Brother Louie,9-m 2-m 9-m 2-m 9-m 2-m 4-m 2-m 9-m 9-m 2-m 9-m 2-m 9-m 2-m 4-m 2-m 9-m 9-m 2-m 9-m 2-m 9-m 2-m 4-m 2-m 9-m 9-m 2-m 9-m 2-m 9-m 2-m 4-m 2-m 9-m 9- 2-m 9-m 2-m 9-m 4-m 2-m 9-m
2396,New Coat Of Paint,1-m 6- 9- 8- 1-m 6- 9- 8- 1-m 6- 9- 8- 1-m 1-m 6- 9- 8- 1-m 6- 9- 8- 1-m 6- 9- 8- 1-m 6- 9- 8- 1-m 1-m 6- 9- 8- 1-m 6- 9- 8- 1-m 1-m 6- 9- 8- 1-m 6- 9- 8- 1-m 6- 9- 8- 1-m 6- 9- 8- 1-m 1-m 6- 9- 8- 1-m 6- 9- 8- 1-m 1-m 6- 9- 8- 1-m 6- 9- 8- 1-m 6- 9- 8- 1-m 6- 9- 8- 1-m
2397,Fumblin With The Blues,11-m7 9-7 7-7 5-7 11-m 6-7 11-m7 9-7 7-7 6-7 11-m7 4-7 11-m 6-7 11-m 6-7 11-m 11-m7 9-7 7-7 6-7 11-m7 9-7 7-7 11-m7 4-7 11-m 6-7 11-m 6-7 11-m 11-m 6-7 11-m 6-7 11-m 11-m7 9-7 7-7 6-7 11-m7 9-7 7-7 6-7 11-m7 4-7 11-m 6-7 11-m 6-7 11-m 11-m 6-7 11-m 6-7 11-m 11-m7 9-7 7-7 6-7 11-m7 9-7 7-7 6-7 11-m7 4-7 11-m 6-7 11-m 6-7 11-m 11-m 6-7 11-m 6-7 11-m 11-m7 9-7 7-7 6-7 11-m7 9-7 7-7 6-7 11-m7 4-7 11-m 6-7 11-m 6-7 11-m 11-m 6-7 11-m 6-7 11-m 11-m7 9-7 7-7 6-7 11-m7 9-7 7-7 6-7 11-m7 4-7 11-m 6-7 11-m 6-7 11-m
2398,Byens Hotel,2-m 2-m 0- 2-m 2-m 0- 2-m 2-m 5- 0- 9-m 2-m 0- 2-m
2399,Exodus,9-m 9-m 9-m 9-m 9-m 9-m 9-m 9-m7 9-m 9-m 9-m 9-m 9-m 9-m 9-m 9-m 7-/11 0- 2-m 9-m 7-/11 9-m 0- 2-m 9-m 9-m 9-m 9-m 9-m 9-m 9-m 9-m 9-m 7-/11 0- 2-m 9-m 0- 2-m 9-m 0- 2-m 9-m 0- 2-m 9-m 0- 2-m 9-m 0- 2-m 9-m 9-m 9-m 9-m 9-m 9-m 7-/11 0- 2-m 9-m 9-m 9-m 9-m 9-m 9-m 9-m 9-m 9-m 9-m 9-m 9-m 9-m 9-m 7-/11 0- 2-m 9-m 9-m 7-/11 0- 2-m 9-m 0- 2-m 9-m 0- 2-m 9-m 0- 2-m 9-m 0- 2-m 9-m 9-m 9-m 9-m 9-m 9-m 9-m 9-m 9-m 9-m 9-m 9-m
2400,Coming Into Los Angeles,9-m 9-m/7 2-/6 5- 4-7 0- 9-m 9-m/7 2-/6 5- 0- 4- 4-7 9-m 9-m/7 2-/6 5- 0- 4- 4-7 9-m 9-m/7 2- 9-m 9-m/7 2- 9-m 9-m/7 2-/6 5- 0- 4- 4-7 9-m 9-m/7 2-/6 5- 0- 4- 4-7 9-m 9-m/7 2-/6 5- 0- 4- 4-7 9-m 9-m/7 2- 9-m 9-m/7 2- 9-m 9-m/7 2-/6 5- 0- 4- 4-7 9-m 9-m/7 2-/6 5- 0- 4- 4-7 9-m 9-m/7 2-/6 5- 0- 4- 4-7 9-m 9-m/7 2- 9-m 9-m/7 2- 9-m 9-m/7 2-/6 5- 0- 4- 4-7 9-m 9-m/7 2-/6 5- 0- 4- 4-7 9-m 9-m/7 2-/6 5- 0- 4- 4-7
2401,Brand New Cadillac,4- 9- 4- 11-7 9- 4- 11-7 4- 9- 4- 11-7 9- 4- 11-7 4- 9- 4- 11-7 9- 4- 11-7
2402,Thank You For Being A Friend,9- 9- 2-/9 4-11 9- 9- 9- 2-/9 4-11 9- 9- 4-/8 6-m 9-7/4 9-/2 1-7 4-m9 9-7 11-m7 6-m 2- 2-/1 2-/11 2- 4- 4-6 9- 2-/9 4-11 9- 9-/8 9-/6 9-/4 2- 2-/1 2-/11 2- 9- 2-/9 4-11 9- 9-sus4 9- 9- 2-/9 4-11 9- 9- 4-/8 6-m 9-7/4 9-/2 1-7 4-m9 9-7 11-m7 6-m 2- 2-/1 2-/11 2- 4- 4-6 9- 2-/9 4-11 9- 9-sus4 9- 2-/9 4-11 9- 9- 9- 1- 4- 6- 4-m6/7 6-m 6-m 9-/4 9-/4 9- 4- 6- 4-m6/7 6-m 6-m 9-/4 4- 9- 9-/8 9-/6 9-/4 2- 2-/1 2-/11 2- 9- 9-/8 9-/6 9-/4 2- 2-/1 2-/11 2- 9- 2-/9 4-11 9- 9- 2-/9 4-11 9- 9- 2-/9 4-11 9- 9- 9-/8 9-/6 9-/4 2- 2-/1 2-/11 2- 9- 9- 2-/9 4-11 4-/8 6-m 9-7/4 9-/2 1-7 4-m9 9-7 11-m7 2- 2-/1 2-/11 2- 4-6 4- 9-/8 9-/6 9-/4 9-sus4 9- 1- 4- 6- 4-m6/7
2403,Every Time I Think Of You,7- 7- 0-m 0- 7- 7-/6 4-m 11-m 0- 2- 7- 0-m 0- 7- 7-/6 4-m 11-m 2-m 3- 10- 2-m 3- 1- 5-m 6- 10- 3-m 10- 3-m 3-m 7- 7- 0-m
2404,The Ballad Of Spider John,9-m 0- 2- 9-m 0- 7- 9-m 0- 2- 7- 9-m 0- 7- 9-m 0- 2- 9-m 0- 7- 9-m 0- 2- 7- 9-m 0- 2- 4-m 4-m7 9-7 4-m 4-m7 9-7 4-m 4-m7 9-7 5- 0- 7- 4-m 7- 5- 0- 9-m 7- 5- 0- 9-m 0- 2- 9-m 0- 7- 9-m 0- 2- 7- 9-m 0- 7- 9-m 0- 2- 9-m 0- 7- 9-m 0- 2- 7- 9-m 0- 2- 9-m 0- 2- 9-m 0- 7- 9-m 0- 2- 7- 9-m 0- 7- 9-m 0- 7-
2405,Terminal,9- 9-6/6 9-M7 10-dim 11- 1- 1-sus2 1-m 1-m7 4- 4-M7 6-m 6-m9 7- 7-m 8- 8-/3 8-m 4- 1-m 6-m 9-6/6 4- 1-m 6-m 9-6/6 4-9 4- 1-sus2 1-m 6-m9 6-m 9-6/6 4-9 4- 1-sus2 1-m 6-m9 6-m 9-6/6 4- 1-m7 6-m9 6-m 8-/3 8- 1-m 1-m 11- 10-dim 10-dim 9-M7 10-dim 11- 4- 1-m7 6-m9 6-m 8-/3 8- 1-m 1-m 11- 10-dim 10-dim 9-M7 10-dim 11- 4-M7 1-m7 6-m 7-m 8-m 1-m 6-m 8-m 6-m 11- 4- 1-m7 6-m9 6-m 8-/3 8- 1-m 1-m 11- 10-dim 10-dim 9-M7 10-dim 11- 4- 1-m7 6-m9 6-m 8-/3 8- 1-m 1-m 11- 10-dim 10-dim 9-M7 10-dim 11- 4-M7 1-m7 6-m 7-m 8-m 1-m 6-m 8-m 6-m 11- 4- 1-m7 6-m9 6-m 8-/3 8- 1-m 1-m 11- 10-dim 10-dim 9-M7 10-dim 11- 4- 1-m7 6-m9 6-m 8-/3 8- 1-m 1-m 11- 10-dim 10-dim 9-M7 10-dim 11- 4-M7 1-m7 6-m 7-m 8-m 1-m 6-m 8-m 6-m 11- 4-M7 1-m7 6-m 7-m 8-m 1-m 6-m 8-m 6-m 11- 4-M7 1-m7 6-m 7-m
2406,Searchin For A Rainbow,
2407,When I Paint My Masterpiece,9- 2- 9- 2- 9- 4- 9- 2- 9- 2- 9- 2- 9- 4- 9- 4-7 9- 2- 4-7 9- 2- 9- 2- 9- 2- 9- 4- 9- 2-m 9- 1-m 2- 4- 2- 9- 11-7 4-7 2- 9- 4- 2- 9- 11-m 9-
2408,From Clare To Here,5- 7- 0- 7- 5- 7- 0- 7- 2-m 7-7 0- 4-m 9-m 2-m 7- 9-m 5- 7- 0- 9-m 2-m 7-7 9-m 5- 7- 0- 7- 5- 7- 0- 7- 2-m 7-7 0- 4-m 9-m 2-m 7- 9-m 5- 7- 0- 9-m 2-m 7-7 9-m 5- 7- 0- 7- 5- 7- 0- 7- 2-m 7-7 0- 4-m 9-m 2-m 7- 9-m 5- 7- 0- 9-m 2-m 7-7 9-m 5- 7- 0- 7- 5- 7- 0- 7- 2-m 7-7 0- 4-m 9-m 2-m 7- 9-m 5- 7- 0- 9-m 2-m 7-7 9-m 5- 7- 0- 7- 5- 7- 0- 7- 2-m 7-7 0- 4-m 9-m 2-m 7- 9-m 5- 7- 0- 9-m 2-m 7-7 9-m
2409,Whiskey Bent And Hell Bound,7- 2-7 7- 7- 7-7 0- 7- 7- 2-7 7- 7-7 0- 7- 7- 2-7 7- 7- 0- 7- 2-7 7- 7-7 0- 7- 2-7 7- 7- 7-7 0- 7- 2-7 7- 7- 7-7 0- 7- 2-7 7- 0- 7- 2-7 7- 7- 0- 7- 2-7 7- 7-7 0- 7- 2-7 7- 7- 2-7 7-
2410,Sister Moonshine,9- 4-/9 9- 4-/9 7-/9 2-/9 4-/9 9- 9-sus4 9- 4-/9 9- 4-/9 9- 4-/9 9- 4-/9 9- 4-/9 9- 4-/9 9- 9- 2-/9 9- 9- 11-m 9- 9-maj7 11-m 9- 9-maj7 6-m 5- 6-m 5- 7- 11- 11-sus4 11-m 9- 9-maj7 11-m 9- 9-maj7 6-m 5- 6-m 5- 7- 11- 11-sus4
2411,Ever Fallen In Love,1-m 11- 4- 1-m 11- 1-m 11- 4- 1-m 11- 1-m 11- 4- 1-m 11- 1-m 11- 2- 9- 11- 4- 11- 11- 11- 4- 11- 1-m 11- 1-m 11- 4- 1-m 11- 1-m 11- 4- 1-m 11- 1-m 11- 2- 9- 11- 4- 11- 11- 11- 4- 11- 1-m 11- 1-m 11- 4- 1-m 11- 1-m 11- 4- 1-m 11- 1-m 11- 2- 9- 11- 4- 11- 11- 11- 4- 11- 1-m 11- 1-m 11- 2- 9- 11- 4- 11- 11- 11- 4- 11- 1-m 11- 1-m 11- 2- 9- 11- 4- 11- 11- 11- 4- 11- 9- 2- 9- 9- 9- 2- 9- 7- 11- 4-
2412,Fire On The Mountain,4- 9- 2- 7- 11- 7- 2- 9-m 0- 7- 4-m 4-m 0- 0- 4-m 4-m 0- 0- 4-m 0- 4-m 0- 4-m 0- 4-m 0- 7- 2- 9-m 0- 4-m 0- 4-m 0- 4-m 0- 4-m 0- 4-m 0- 4-m 0- 7- 2- 9-m 0- 4-m 0- 4-m 0- 7- 2- 9-m 0- 7- 7- 2- 9-m 0- 4-m 0- 4-m 0- 4-m 0- 4-m 0- 4-m 0- 4-m 0- 4-m 0- 4-m 0- 7- 2- 9-m 0- 4-m 0- 4-m 0- 4-m 0- 4-m 0- 4-m 0- 4-m 0- 7- 2- 9-m 0- 4-m 7- 2- 9-m 0- 4-m 0- 7- 7- 7-
2413,Wont You Be My Neighbor,0- 9-7 2-m7 7-7 0- 9-7 2-m7 7-7 0- 9-7 2-m7 7-7 0- 9-7 2-m7 7-7 0- 9-7 2-m7 7-7 0- 9-7 2-m7 7-7 5-maj7 9-7 2-m 0-dim7 0- 2-m7 0-dim7 7-7 0- 9-7 2-m7 7-7 0- 9-7 2-m7 7-7 0- 0- 2-m7 7-7 0-
2414,O Lucky Man,9- 2- 9- 7- 2- 9- 2- 9- 7- 2- 9- 2- 9- 7- 7- 2- 5- 7- 6- 5- 7- 6- 5- 9- 7- 7- 2- 9- 7- 7- 2- 9- 2- 9- 7- 7- 2- 9- 2- 9- 7- 7- 2- 5- 7- 6- 5- 7- 6- 5- 9- 7- 7- 2- 9- 0- 2- 5- 7- 9- 2- 9- 2- 9- 2- 9- 2- 9- 7- 7- 2- 5- 7- 6- 5- 7- 6- 5- 9- 7- 7- 2- 9- 0- 2- 5- 7- 9- 7- 7- 2-
2415,Only You,9- 9- 1-7 6-m 9-7 2- 4- 9- 1-7/8 6-m 11- 4-7 5-7 4- 4-aug 9- 1-7 6-m 9-7 2- 2-m 9- 1-7/8 6- 11- 4- 9- 2- 9- 4-aug 9- 1-7 6-m 9-7 2- 4- 9- 1-7/8 6-m 11- 4-7 5-7 4- 4-aug 9- 1-7 6-m 9-7 2- 2-m 9- 1-7/8 6- 11- 4- 9- 2-/9 9- 2-/9 9- 2-/9 9- 2-/9 9- 2-/9 9-
2416,Mille Après Mille,7- 9-m 2- 2-7 7- 7- 9-m 2- 2-7 7- 7- 9-m 2- 2-7 7- 7- 9-m 2- 2-7 7- 7- 9-m 2- 2-7 7- 7- 9-m 2- 2-7 7- 7- 9-m 2- 2-7 7- 7- 9-m 2- 2-7 7- 7- 9-m 2- 2-7 7- 7- 9-m 2- 2-7 7- 7- 9-m 2- 2-7 7- 7- 9-m 2- 2-7 7-
2417,Please Dont Judas Me,4- 7- 9- 4- 9- 9- 4- 7- 9- 4- 4- 7- 9- 4- 7- 9- 4- 7- 9- 4- 7- 9- 4- 7- 9- 4- 4- 7- 9- 4- 7- 9- 4- 7- 9- 4- 4- 7- 9- 4- 7- 9- 4- 7- 9- 4- 7- 9- 4- 7- 9- 4-
2418,Frederick,2-maj7 4- 1-min7 2-maj7 4- 1-m7 6-min 2-maj7 4- 1-m7 6-min 2-maj7 4- 1-m 6-min 2-maj7 4- 1-sus7 6- 2-maj7 4- 1-m7 6-min 2-maj7 4- 1-m7 6-min 2-maj7 4- 1-m7 6-min 2-maj7 4- 1-m7 6-min 2-maj7 4- 1-min7 2-maj7 4- 2-maj7 4- 1-min7 6-min 1-min7 2-maj7 4- 1-m7 6-min 2-maj7 4- 1-sus7 6-
2419,Tränen Lügen Nicht,0- 7- 0- 0- 7- 0- 0- 0- 0- 5- 7- 7- 5- 7- 4-m 9-m 7- 2-m 7- 0- 0- 7- 0- 0- 0- 5- 7- 7- 5- 7- 4-m 9-m 7- 2-m 7- 0- 0- 7- 0- 0- 0- 5- 7- 7- 5- 7- 4-m 9-m 7- 2-m 7- 0- 0- 7- 0- 0- 5- 7- 7- 5- 7- 4-m 9-m 7- 2-m 7- 0- 0- 7- 0- 0- 5- 7- 5- 7- 4-m 9-m 7- 2-m 7- 0- 0- 5- 7- 4-m 9-m 7- 2-m 7- 0- 0- 7- 0- 5- 7- 7- 5- 7- 4-m 9-m 7- 2-m 7- 0-
2420,I Feel Like Im Fixin To Die Rag,2- 7- 2- 7- 4-7 9- 2- 7- 9-7 10-7 2- 2-7 7- 2- 7- 9-7 10-7 2- 2-7 7- 4- 9- 2- 7- 2- 7- 2- 7- 4-7 9- 2- 7- 9-7 10-7 2- 2-7 7- 2- 7- 9-7 10-7 2- 2-7 7- 4- 9- 2- 7- 2- 7- 2- 7- 4-7 9- 2- 7- 9-7 10-7 2- 2-7 7- 2- 7- 9-7 10-7 2- 2-7 7- 4- 9- 2- 7- 2- 7- 2- 7- 4-7 9- 2- 7- 9-7 10-7 2- 2-7 7- 2- 7- 2-7 7- 4- 9- 2- 7-
2421,Mississippi Kid,4- 9- 4- 11-7 4- 4- 9- 4- 11-7 4- 4- 9- 4- 11-7 4- 4- 9- 4- 11-7 4- 4- 9- 4- 11-7 4-
2422,These Dreams,2-m 7-m 9- 2-m 7-m 2-m 7-m 9- 7-m 2-m 7-m 9- 2- 7- 9- 2- 6-m 7- 7-/6 4-m 9- 2- 2-/1 11-m 11-m/9 7- 7-/6 4-m 9- 2- 9- 2-m
2423,When The Morning Comes,7- 2- 0- 7- 7- 2- 0- 7- 7- 2- 0- 7- 9-m7 11-m7 9-m7 0- 2- 7- 2- 0- 7- 7- 2- 0- 7- 9-m7 11-m7 9-m7 0- 2- 7- 2- 0- 7- 7- 2- 0- 7- 7- 2- 0- 0- 7- 7- 2- 0- 7- 7- 2- 0- 7-
2424,Old Fashioned Love Song,4-m 2- 0- 11-7 4-m 2- 0- 11-7 4-m 2- 0- 11-7 4-m 2- 0- 11-7 4-m 2- 0- 11-7 4-m 2- 0- 11-7 4-m 2- 0- 11-7 7- 9- 0- 2- 7- 9- 0- 2- 4-m 4-m 2- 0- 11-7 4-m 2- 0- 11-7 4-m 2- 0- 11-7 4-m 2- 0- 11-7 4-m 2- 0- 11-7 4-m 2- 0- 11-7 7- 9- 0- 2- 7- 9- 0- 2- 7- 7- 9- 0- 2- 7- 9- 0- 2- 4-m 4-m 2- 0- 11-7 7- 9- 0- 7- 9- 0- 2- 7- 7- 9- 0- 7- 9- 0- 2- 7- 7- 9- 0- 2- 7- 9- 0- 2- 7- 7- 9- 0- 2- 7- 9- 0- 2- 7-
2425,Its Over,10- 2-m 7-m 2-m 9-m 10- 10-m 10- 2-m 7-m 2-m 9-m 2-m 4-m 10- 2-m 7-m 2-m 9-m 2-m 4-m 3- 5- 10- 7-m 3- 5- 10- 7-m 3- 5- 10- 2-m 9-m 2-m 9-m 10- 6-aug 0-m7 3-m 10- 2-m 7-m 2-m 9-m 2-m 4-m 10- 2-m 7-m 2-m 9-m 2-m 4-m 3- 5- 10- 7-m 3- 5- 10- 7-m 3- 5- 10- 2-m 9-m 2-m 9-m 2-m 9-m 10- 6-aug 0-m7 3-m 10- 3-m 10- 8- 10- 2-m 7-m 2-m 9-m 2-m 4-m 10- 2-m 7-m 2-m 9-m 11-m 11-m 11-m/9 11-m/7 11-m/6 4-m 4-m/2 4-m/1 11-m
2426,Im So Free,7- 5- 0- 0- 7- 5- 0- 0- 0- 0- 7- 5- 10- 5- 5- 0- 0- 0- 7- 5- 10- 5- 5- 0- 7- 5- 0- 0- 10- 5- 0- 0- 7- 5- 0- 0- 7- 5- 0- 0- 0- 0- 7- 5- 10- 5- 5- 0- 0- 0- 7- 5- 10- 5- 5- 0- 7- 5- 0- 0- 10- 5- 0- 0- 0- 0- 0- 0- 5- 5- 5- 0- 0- 0- 0- 0- 5- 5- 5- 0- 7- 5- 0- 0- 10- 5- 0- 0- 0- 0- 7- 5- 10- 5- 5- 0- 0- 0- 7- 5- 10- 5- 5- 0- 7- 5- 0- 0- 10- 5- 0- 0-
2427,Roots Rock Reggae,11-m 4-m 11-m 6-m 11-m 4-m 11-m 6-m 11-m 4-m 11-m 6-m 11-m 4-m 11-m 6-m 11-m 4-m 11-m 4-m 6-m 11-m 4-m 11-m 6-m
2428,I Dont Want To Talk About It,9-m 7- 2- 7-/6 4-m 0- 9-m 7- 9-m 7- 9-m 2- 7- 7-/6 4-m 0- 2- 0- 2- 9-m 7- 9-m 7- 9-m 7- 9-m 2- 7- 7-/6 4-m 0- 2- 0- 2- 9-m 7-
2429,Diamond Girl,9-m 9-m 11-m 2- 9-m7 9-m 9-m 11-m 2- 9-m7 9-m 9-m 11-m 2- 9-m7 9-m 9-m 11-m 2- 9-m7 9-m 9-m 11-m 2- 9-m7 9-m 9-m 11-m 2- 9-m7 9-m 4-m 9-m 4-m 7- 0-/7 7- 9-m 7- 0-/7 7- 9-m7 2-m7 7- 0- 4-m7 9-7 2-m7 7- 4-7 9-m7 2- 9-m7 2- 9-m7 9-m 9-m 11-m 2- 9-m7 9-m 9-m 11-m 2- 9-m7 9-m 9-m 11-m 2- 9-m7 9-m 9-m 11-m 2- 9-m7 9-m 4-m 9-m 4-m 7- 0-/7 7- 9-m 7- 0-/7 7- 9-m7 2-m7 7- 0- 4-m7 9-7 2-m7 7- 4-7 9-m7 2- 9-m7 2- 9-m7 9-m 9-m 11-m 2- 9-m7 9-m 9-m 11-m 2- 9-m7 9-m 9-m 11-m 9-m 9-m 11-m
2430,Lets Go Get Stoned,0- 4-7 9- 2-m 0- 5- 7- 0- 7-7 0- 4-7 9- 2-m 0- 5- 7- 0- 7-7 0-7 5-7 0-7 5-7 0- 4-7 9- 2-m 0- 5- 7- 0- 7-7 0- 4-7 9- 2-m 0- 5- 7- 0- 7-7 5-7 9-m 5-7 0- 5-7 9-m 5-7 2-7 7-7 0- 4-7 9- 2-m 0- 5- 7- 0- 7-7
2431,Words,9-m 5- 7- 4-m 9-m 5- 7- 9-m 9-m 5- 7- 9-m 9-m 5- 7- 9-m 9-m 5- 7- 9-m 9-m 5- 7- 9-m 9-m 5- 7- 4-m 9-m 5- 7- 9-m 9-m 5- 7- 9-m 9-m 5- 7- 9-m 9-m 5- 7- 9-m 9-m 5- 7- 9-m
2432,Liefde Van Later,9-m 4- 2-m 9-m 9-m 4- 2-m 9-m 0- 7- 5- 0- 0- 7- 5- 4- 9-m 2-m 2-m 9-m 0- 4- 9-m 4- 2-m 9-m 9-m 4- 2-m 9-m 0- 7- 5- 0- 0- 7- 5- 4- 9-m 2-m 2-m 9-m 0- 4- 9-m 4- 2-m 9-m 9-m 4- 2-m 9-m 0- 7- 5- 0- 0- 7- 5- 4- 9-m 2-m 2-m 9-m 0- 4- 4- 9-m
2433,Maging Sino Ka Man,9-sus4 9- 11-m7/9 7- 6-m 4-m 9-7 2- 11-m 6- 7- 2- 4-m 9-sus4 9- 2- 7- 6- 11-m 11-m7/9 7- 7-m 6-m 11-7 4-m 0- 11-m 9-sus4 9- 9-sus4 9- 2- 7- 6- 11-m 11-m7/9 7- 7-m 6-m 11-7 4-m 9-sus4 9- 2- 4-m 9- 7- 6-m 4-m 9- 2- 11-m 6-m 7- 2- 4-m 9- 7- 2- 4-m 2- 6- 11-m 11-m7/9 7- 9- 9-7 2- 6- 11-m 11-m7/9 7- 6- 11-m 7- 9-7 2- 7- 6-m 11-m 11-m7/9 7- 7-m 6-m 11-7 4-m 9-sus4 9- 9- 2- 4-m 9- 7- 6-m 4-m 9- 2- 11-m 6-m 7- 2- 4-m 9- 7- 2- 4-m 2- 7- 6-m 4-m 9- 2- 11-m 6-m 7- 2- 4-m 9- 11-m 11-m7/9 7-M7 4-m 9-
2434,Hobos Lullaby,7- 0- 7- 0- 2- 7- 7- 0- 2- 7- 7- 0- 2- 7- 7- 0- 2- 7- 7- 0- 2- 7- 7- 0- 2- 7- 7- 0- 2- 7- 7- 0- 2- 7- 7- 0- 2- 7- 7- 0- 2- 7-
2435,Flickorna På Tv2,2-m 5- 7- 2-m 5- 7- 2-m 5- 7- 2-m 5- 7- 7-m7 10- 11- 0- 9-7/1 2-m 5- 7- 2-m 5- 7- 7-m7 7-m7 7-m7 7-m7 0- 10- 10- 0- 2-m 5- 7- 10- 0- 2-m 5- 7- 10- 0- 2-m 5- 7- 10- 0- 2-m 2-m 5- 7- 2-m 5- 7- 7-m7 10- 11- 0- 9-7/1 2-m 5- 7- 2-m 5- 7- 7-m7 10- 0- 2-m 5- 7- 10- 0- 2-m 5- 7- 10- 0- 2-m 5- 7- 10- 0- 2-m 2-m 5- 7- 7-m7 10- 11- 0- 9-7/1 2-m 5- 7- 10- 0- 2-m 5- 7- 10- 0- 2-m 5- 7- 10- 0- 2-m 5- 7- 10- 0- 2-m 5- 7- 10- 0- 2-m 7- 10- 0- 2-m 5- 5- 7- 10- 0- 2-m 5- 0- 10- 0- 2-m 5- 5- 7- 10- 0- 2-m
2436,Thats Alright Mama,9- 9- 9-7 2- 4- 4-7 9- 9- 9-7 2- 4- 4-7 9- 9- 9-7 2- 4- 4-7 9- 4- 4-7 9-
