,0,1,2
395,Harvest Moon,0,0- 0-6 0-maj7 0- 0-6 0-maj7 0- 0-6 0-maj7 0- 0-6 0-maj7 2-m7 0- 0-6 0-maj7 0- 0-6 0-maj7 2-m7 0- 0-6 0-maj7 0- 0-6 0-maj7 5-6 0- 0-6 0-maj7 0- 0-6 0-maj7 5-6 0- 0-6 0-maj7 0- 0-6 0-maj7 2-m7/7 7-7 2-m7/7 7- 0- 0- 0-6 0-maj7 0- 0-6 0-maj7 0- 0-6 0-maj7 0- 0-6 0-maj7 2-m7 0- 0-6 0-maj7 0- 0-6 0-maj7 2-m7 0- 0-6 0-maj7 0- 0-6 0-maj7 5-6 0- 0-6 0-maj7 0- 0-6 0-maj7 5-6 0- 0-6 0-maj7 0- 0-6 0-maj7 2-m7/7 7-7 2-m7/7 7- 0- 0-6 0-maj7 0- 0-6 0-maj7 0- 0-6 0-maj7 0- 0-6 0-maj7 5- 0- 0-6 0-maj7 0- 0-6 0-maj7 5- 0- 0-6 0-maj7 0- 0-6 0-maj7 2-m7/7 7-7 2-m7/7 7- 0- 0-6 0-maj7 0- 0-6 0-maj7
396,Dissident,0,0-(add9) 10-(add9) 3-6 5-(add9) 5- 10-(add9) 5- 10-(add9) 5- 10-(add9) 5- 10-(add9) 0-(add9) 10-(add9) 3-6 5-(add9) 0-(add9) 10-(add9) 3-6 5-(add9) 0-(add9) 10-(add9) 3-6 5-(add9) 0-(add9) 10-(add9) 3-6 5-(add9) 5- 10-(add9) 5- 10-(add9) 5- 10-(add9) 5- 10-(add9) 0-(add9) 10-(add9) 3-6 5-(add9) 0-(add9) 10-(add9) 3-6 5-(add9) 0-(add9) 10-(add9) 3-6 5-(add9) 0-(add9) 10-(add9) 3-6 5-(add9) 0- 3- 5-maj7 0-(add9) 10-(add9) 3-6 5-(add9) 0-(add9) 10-(add9) 3-6 5-(add9) 0-(add9) 10-(add9) 3-6 5-(add9) 0-(add9) 10-(add9) 3-6 5-(add9) 0-(add9) 10-(add9) 3-6 5-(add9) 0-(add9) 10-(add9) 3-6 5-(add9) 0-(add9) 10-(add9) 3-6 5-(add9) 0-(add9) 10-(add9) 3-6 5-(add9)
397,Near Wild Heaven,0,0-add9 7-add2 5-6 4-m11 0-add9 7-add2 5-6 7-add2 5-6 7-add2 5-6 4-m11 5-6 4-m11 5-6 7-add2 5-6 7-add2 5-6 4-m11 5-6 4-m11 5-6 0-add9 7-add2 5-6 0-add9 7-add2 5-6 7-add2 5-6 7-add2 5-6 4-m11 5-6 4-m11 5-6 7-add2 5-6 7-add2 5-6 4-m11 5-6 4-m11 5-6 0-add9 7-add2 5-6 0-add9 7-add2 5-6 0-add9 7-add2 5-6 0-add9 7-add2 5-6 7-add2 5-6 7-add2 5-6 7-add2 5-6 7-add2 5-6 0-add9 7-add2 5-6 0-add9 7-add2 5-6 0-add9 7-add2 5-6
398,En Stjerne Skinner I Natt,0,0- 5-/0 7-7 0- 5- 0-/4 7-sus4 7-7 0- 5-/9 7- 0- 5-/9 7-sus4 7-7 0- 5- 0-/4 4- 9-m 5- 0- 2-sus4 7- 5- 0-/4 4- 9-m 5- 0-/7 7-sus4 5-/0 0- 0- 5-/0 7-7 0- 5- 0-/3 7-sus4 7-7 0- 5-/9 7- 0- 5-/9 7-sus4 7-7 0- 5- 0-/4 4- 9-m 5- 0- 2-sus4 7- 5- 0-/4 4- 9-m 5- 0-/7 7-sus4 5-/0 0- 5- 0-/4 4- 9-m 5- 0- 2-sus4 7- 5- 0-/4 4- 9-m 5- 0-/7 7-sus4 5-/0 0- 7-sus4 8-sus4 1- 6- 8-7 1- 6- 1-/8 8-7 1- 6- 8-m7 1- 6- 8-7 1- 6- 1- 5- 10-m 6- 1- 8-7 6- 1- 5- 10-m 6- 1-/8 8-7 6- 1- 6- 1- 5- 10-m 6- 1-/8 8-7 6- 1-
399,Into The Great Wide Open,0,9-m 9-m(maj7) 9-m7 9-m6 9-m 9-m(maj7) 9-m7 9-m6 9-m 9-m(maj7) 9-m7 9-m6 9-m 9-m(maj7) 9-m7 9-m6 2-m 2-m/0 2-m/11 5-/0 0- 10- 5- 0- 0- 5- 0- 0- 0- 0- 9-m 9-m(maj7) 9-m7 9-m6 9-m 9-m(maj7) 9-m7 9-m6 2-m 2-m/0 2-m/11 5-/0 0- 10- 5- 0- 0- 5- 0- 0- 0- 0- 0- 0- 5- 0- 0- 7- 0- 5- 7-sus4 0- 9-m 7- 2-m 0- 5- 7-(sus4) 0- 10- 9-m 2-sus2 0- 0- 5- 0- 0- 0- 0- 0- 0- 5- 0- 0- 0- 0- 9-m 9-m(maj7) 9-m7 9-m6 9-m 9-m(maj7) 9-m7 2-sus2 9-m 9-m(maj7) 9-m7 9-m6 9-m 9-m(maj7) 9-m7 9-m6 2-m 2-m/0 2-m/11 5-/0 0- 10- 5- 0- 0- 5- 0- 0- 0- 0- 9-m 9-m(maj7) 9-m7 9-m6 9-m 9-m(maj7) 9-m7 9-m6 2-m/11 2-m/0 2-m 5- 0- 10- 5- 0- 0- 5- 0- 0- 0- 0- 0- 0- 5- 0- 0- 7- 0- 5- 7-sus4 0- 9-m 7- 2-m 0- 5- 7-sus4 0- 10- 9-m 2-sus2 0- 5- 7-sus4 0- 9-m 7- 2-m 0- 5- 7-sus4 0- 10- 9-m 2-sus2
400,Love Of My Life,0,7- 4-m 9-m 2- 7- 7-7 0- 9-m 4-m 5- 0- 5- 4-m 9-m 2- 7- 0- 7- 4-m 9-m 2- 7- 7-7 0- 9-m 4-m 5- 0- 5- 4-m 9-m 2- 7- 7-7 0- 9-m 4-m 5- 0- 9-m 4-m 1-dim 2-m 7-7 1-m 6- 4- 9- 7- 2- 9-m 4-m 5- 0- 5- 4-m 9-m 2- 7- 7-7 0- 9-m 4-m 5- 5-m 0-
401,The Christmas Song,0,9-m7b5 10-9 2-m9/7 7-7 7-6 7-7sus2 0-6 7-7 9-m7b5 7-7 0-6 7-7 0-6 5- 7-7 0-6 7-m7 5- 4-7sus 4-7 9-m 5-m 0-6 6-m 11-7 4- 5-m 10-7 3- 7-7 0-6 7-7 0-6 5- 7-7 0-6 7-m7 5- 4-7sus 4-7 9-m 5-m 0-6 6-m 11-7 4-m 9-7 2-m7 7-7 0-6 0- 0-sus 0- 7-m7 0-7 7-m7 0-7 7-m7 0-7 5-maj7 5-m7 10-7 3-maj7 9-m7 2-7 7-7 2-m9/7 7-7 0-6 7-7 0-6 5- 7-7 0-6 7-m7 5- 4-7sus 4-7 9-m7 5-m 0-6 6-m 11-7 4-m 2-m 7-7 0-6 0- 0-sus 0- 7-m7 0-7 7-m7 0-7 7-m7 0-7 5-maj7 5-m7 10-7 3-maj7 9-m7 2-7 7-7 2-m9/7 7-7 7-6 7-7sus2 0-6 7-7 0-6 5- 7-7 0-6 7-m7 5- 4-7sus 4-7 9-m7 5-m 0-6 6-m 11-7 4-m 2-m7 7-7 0-6 10-9 9-m7 2-m7 7-7 0-maj7
402,Barbie Girl,1,5- 10- 3- 8- 0- 5- 0-m7 5-m7 10-7 3-sus4 0-m7 5-m7 10-7sus4 10-7 0-m7 5-m7 10-7 3-sus4 0-m7 5-m7 10-7sus4 10-7 0-m7 5-m7 10-7 3-sus4 0-m7 5-m7 10-7sus4 10-7 0-m7 5-m7 10-7 3-sus4 0-m7 5-m7 10-7sus4 10-7 0-m7 5-m7 10-7 3-sus4 0-m7 5-m7 10-7 3-sus4 0-m7 5-m7 10-7 0-m7 5-m7 10-7 0-m7 5-m7 10-7 3-sus4 0-m7 5-m7 10-7sus4 10-7 0-m7 5-m7 10-7 3-sus4 0-m7 5-m7 10-7sus4 10-7 8- 10- 7-m 0-m7 8- 10- 7-m 0-m7 8- 10- 7-m 0-m7 8- 10- 7-m 0-m7 0-m7 5-m7 10-7 3-sus4 0-m7 5-m7 10-7 3-sus4 0-m7 5-m7 10-7 0-m7 5-m7 10-7 8- 10- 7-m 0-m7 8- 10- 7-m 0-m7 8- 10- 7-m 0-m7 8- 10- 7-m 0-m7 0-m7 5-m7 10-7 3-sus4 0-m7 5-m7 10-7sus4 10-7 0-m7 5-m7 10-7 3-sus4 0-m7 5-m7 10-7sus4 10-7 0-m7 5-m7 10-7 3-sus4 0-m7 5-m7 10-7sus4 10-7 0-m7 5-m7 10-7 3-sus4 0-m7 5-m7 10-7sus4 10-7 8- 10- 7-m 0-m7 8- 10- 7-m 0-m7 8- 10- 7-m 0-m7 8- 10- 7-m 0-m7
403,All I Want For Christmas Is You,0,0- 0-/4 5- 5-m6/8 0-/7 4-7#5 9-m 9-7 2-m7 2-m7b5/7 7- 4-7 0- 0-/4 5- 5-m6/8 0-/7 4-7#5 9-m 5-m6/8 0-/7 9-7 2-m7 2-m7b5/7 0- 5- 5-m6/8 0- 5- 5-m6/8 0- 4-7 9-m 5-m6/8 0-/7 9-7 2-m7 2-m7b5/7 0- 9-m 2-m7 7- 0- 5- 5-m6/8 0- 5- 5-m6/8 0- 4-7 9-m 5-m6/8 0-/7 9-7 2-m7 2-m7b5/7 0- 9-m 2-m7 7- 4-7 9-m 4-7 9-m 5-m6/8 0-/7 9-7 2-m7 7- 0- 5- 5-m6/8 0- 4-7 9-m 5-m6/8 0-/7 9-7 2-m7 2-m7b5/7 0- 0- 9-m 2-m7 7- 0- 9-m 2-m7 7- 0- 9-m 2-m7 7- 0- 9-m 2-m7 7- 0- 9-m 2-m7 7-
404,The Music Of The Night,0,0- 7- 0- 7- 0- 7- 5- 7- 5- 0- 5- 0- 5- 10- 5- 0- 2-m 7- 7-7 0- 0- 7- 0- 7- 0- 7- 5- 7- 5- 0- 5- 0- 5- 10- 5- 0- 2-m 7- 7-7 0- 10- 3- 8- 2-7 7- 7-7 0- 4-m 11- 4- 0- 7- 0- 7- 0- 7- 5- 7- 5- 0- 5- 0- 5- 10- 5- 0- 2-m 7- 7-7 0- 10- 5- 3- 8- 2-7 7- 7-7 0- 4-m 11- 4- 0- 7- 0- 7- 0- 7- 5- 7- 5- 0- 5- 0- 5- 10- 5- 0- 2-m 7- 7-7 0- 0- 7- 0- 7- 0- 7- 5- 7- 5- 0- 5- 0- 5- 0- 7- 7-7 0- 5- 10- 5- 0- 2-m 7- 7-7 5- 2-m 1-m 11- 0-
405,The Freshmen,0,0- 5- 9-m 7- 5- 0- 5- 9-m 7- 5- 0- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 0- 5- 9-m 7- 5- 0- 5- 9-m 7- 5- 0- 5- 9-m 7- 5- 0- 5- 9-m 7- 5- 0- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 0- 5- 9-m 7- 5- 0- 5- 9-m 7- 5- 4-m 5- 0- 7- 7- 0- 5- 9-m 7- 5- 0- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 0- 5- 9-m 7- 5- 0- 5- 9-m 7- 5- 0- 5- 9-m 7- 5- 0- 5- 9-m 7- 5- 0- 5- 9-m 7- 5-
406,Ocean Pearl,0,0- 5- 0- 5- 0- 5- 0- 5- 0- 5- 0- 5- 0- 5- 0- 5- 0- 5- 0- 5- 0- 5- 3- 7- 0- 5- 0- 5- 0- 5- 0- 5- 0- 5- 0- 5- 0- 5- 0- 5- 0- 5- 0- 5- 3- 7- 0- 0- 5- 5-sus4 5- 0- 5- 5- 5-sus4 5- 0- 5- 5- 5-sus4 5- 0- 5- 5- 5-sus4 5- 0- 5- 0- 5- 0- 5- 0- 5- 3- 7- 0- 5- 0- 5- 0- 5- 0- 5-
407,Бездельник,1,0-m7 0-7sus4 10- 10-sus4 10- 0-m 10- 3- 10- 0-m 10- 2-m 7-m 0-m 10- 3- 10- 0-m 10- 2-m 7-m 2-m 7-m 0-m 10- 2-m 7-m 0-m 10- 0-m 10- 0-m 10- 3- 10- 0-m 10- 2-m 7-m 0-m 10- 3- 10- 0-m 10- 2-m 7-m 0-m 10- 2-m 7-m 0-m 10-
408,Кончится Лето,1,0-m 10- 7-m 8- 5-m 10- 0-m 10- 7-m 8- 5-m 10- 0-m 0-m 5-m 0-m 0-m 0-m 5-m 0-m 10- 8- 0-m 10- 8- 0-m 10- 8- 0-m 10- 8- 0-m 0-m 0-m 5-m 0-m 0-m 5-m 0-m 10- 8- 0-m 10- 8- 0-m 10- 8- 0-m 10- 8- 0-m 0-m 0-m 5-m 0-m 0-m 0-m 5-m 0-m 10- 8- 0-m 10- 8- 0-m 10- 8- 0-m 10- 8- 0-m
409,Красно-Желтые Дни,0,9-m 5- 7- 5- 7- 9-m 5- 7- 5- 7- 9-m 4-m 9-m 0- 7- 0- 5- 4-m 2-m 0- 7- 0- 9-m 4-m 9-m 0- 7- 0- 5- 4-m 2-m 0- 7- 0- 9-m 5- 7- 5- 7- 9-m 5- 7- 5- 7- 9-m 4-m 9-m 0- 7- 0- 5- 4-m 2-m 0- 7- 0- 9-m 4-m 9-m 0- 7- 0- 5- 4-m 2-m 0- 7- 0- 9-m 5- 7- 5- 7- 9-m 5- 7- 5- 7- 9-m 4-m 9-m 0- 7- 0- 5- 4-m 2-m 0- 7- 0- 9-m 4-m 9-m 0- 7- 0- 5- 4-m 2-m 0- 7- 0-
410,Звезда,1,0-m 10- 0-m 10- 3- 10- 3- 10- 0-m 10- 0-m 10- 3- 10- 3- 10- 0-m 10- 3- 5-m 10- 0-m 10- 0-m 10- 3- 5-m 10- 0-m 10- 0-m 10- 3- 5-m 10- 0-m 10- 0-m 10- 3- 5-m 10- 0-m 10- 3- 10- 0-m 10- 3- 10- 0-m 10- 3- 10- 0-m 10- 3- 10- 0-m 0-m 10- 0-m 10- 3- 10- 3- 10- 0-m 10- 0-m 10- 3- 10- 3- 10- 0-m 10- 3- 5-m 10- 0-m 10- 0-m 10- 3- 5-m 10- 0-m 10- 0-m 10- 3- 5-m 10- 0-m 10- 0-m 10- 3- 5-m 10- 0-m 10- 3- 10- 0-m 10- 3- 10- 0-m 10- 3- 10- 0-m 10- 3- 10- 0-m 0-m 10- 0-m 10- 3- 10- 3- 10- 0-m 10- 0-m 10- 3- 10- 3- 10-
411,Дурак И Молния,1,8- 7- 0-m 8- 7- 0-m 8- 7- 0-m 8- 7- 0-m 8- 7- 0-m 8- 7- 0-m 8- 7- 0-m 8- 7- 0-m 8- 7- 0-m 8- 7- 0-m 8- 7- 0-m 8- 7- 0-m 8- 7- 0-m 8- 7- 0-m 8- 7- 0-m 8- 7- 0-m 8- 7- 0-m 8- 7- 0-m 8- 7- 0-m 8- 7- 0-m 8- 7- 0-m 8- 7- 0-m 8- 7- 0-m 8- 7- 0-m
412,The Spirit Of The Lord,0,0- 9-m 2-m 7- 0- 9-m 2-m 7- 0- 9-m 2-m 7- 0- 9-m 2-m 7- 5- 7- 0- 5- 7- 4-m 9-m 2-m 7- 0- 5- 7- 4-m 9-m 10- 7- 5- 7- 4-m 9-m 2-m 7- 0- 5- 7- 4-m 9-m 10- 7-
413,Minut Srca Tvog,0,0- 2-m 0- 2-m 0- 2-m 7- 0- 0- 2-m 0- 2-m 7- 0- 5- 7- 0- 7-/11 9-m 5- 7- 0- 5- 7- 0- 4- 9-m 5-m 0- 7- 0- 2-m 7- 0- 0- 2-m 0- 2-m 7- 0- 8- 1- 3-m 1- 3-m 8- 1- 6- 8- 1- 8-/0 10-m 6- 8- 1- 6- 8- 1- 5- 10-m 6-m 1- 8- 1- 3-m 8- 1- 6- 8- 1- 5- 10-m 6-m 1- 8- 1- 3-m 8- 1-
414,Let It Snow,0,7- 0- 7-7 0- 7-/4 2-7/6 7- 2-m 9-7 2-m 7-7 7-7/2 0- 0- 7-7 0- 7-/4 2-7/6 7- 2-m 9-7 2-m 7-7 7-7/2 0- 7- 9-m 2-7 7- 7- 9-7 2-7 7- 0- 7-7 0- 7-/4 2-7/6 7- 2-m 9-7 2-m 7-7 7-7/2 0- 7- 9-m 2-7 7- 7- 9-7 2-7 7- 0- 7-7 0- 7-/4 2-7/6 7- 2-m 9-7 2-m 7-7 7-7/2 0- 7-7 7-7/2 0- 7-7 7-7/2 0-
415,Haavekuva,0,0- 7-7 9-m 5-m6 0- 2-m7/7 7-7 0- 7-7 9-m 5-m6 0- 9-m7 2-m7 7-7 0- 2-m7/7 7-7 0- 7-7 9-m 5-m6 0- 9-m7 2-m7 7-7 0- 0- 7-m6 9-7 2-m 9-m6 11-7 4-m7 2-m7 7-7 0- 7-7 9-m 5-m6 0- 9-m7 2-m 2-m7 2-m6 4-7 9-m 9-m7 5- 2-m7 7-7 0- 7-7 9-m 5-m6 0- 9-m7 2-m7 7-7 0- 2-m7/7 7-7 0- 7-7 9-m 5-m6 0- 9-m7 2-m7 7-7 0- 0- 7-m6 9-7 2-m 9-m6 11-7 4-m7 2-m7 7-7 0- 7-7 9-m 5-m6 0- 9-m7 2-m 2-m7 2-m6 4-7 9-m 9-m7 5- 2-m7 7-7 0- 2-m7/0 2-m6 4-7 9-m 9-m7 5- 2-m7 7-7 0-
416,Six Days On The Road,0,0- 0- 7- 0- 0- 7- 5- 7- 0- 5- 0- 7- 0- 0- 7- 0- 0- 7- 5- 7- 0- 5- 0- 7- 0- 0- 7- 0- 0- 7- 5- 7- 0- 5- 0- 7- 0- 0- 7- 0- 0- 7- 5- 7- 0- 5- 0- 7- 0- 0- 7- 0- 0- 7- 5- 7- 0- 5- 0- 7- 0- 0- 7- 0- 0- 7- 5- 7- 0- 5- 0- 7- 0- 0- 7- 0-
417,Bijeli Bozic,0,0- 0-dim 0- 7-7 0- 0- 0-dim 0- 7-7 0- 0- 4-7 5- 0- 5- 7-7 0- 0- 4-7 5- 0- 7-7 0- 0- 0-dim 0- 7-7 0- 0- 0-dim 0- 7-7 0- 0- 4-7 5- 0- 5- 7-7 0- 0- 4-7 5- 0- 7-7 0- 0- 0-dim 0- 7-7 0- 0- 0-dim 0- 7-7 0- 0- 4-7 5- 0- 5- 7-7 0- 0- 4-7 5- 0- 7-7 0-
418,Bardzo Cicha Noc,0,0-maj7 5- 0- 7- 0-maj7 5- 5-m 0- 7- 8-dim7 9-m 4-m 5- 7-sus4 7- 8-dim7 9-m 4-m/7 5- 7-sus4 7- 9-m 4-m/7 5- 7-sus4 7- 9-m 4-m/7 5- 7-sus4 7- 0- 9-m 4-m/7 5- 7-sus4 7- 0-maj7 5- 0- 7- 0-maj7 5- 5-m 0- 7- 8-dim7 9-m 4-m 5- 7-sus4 7- 0- 5-/0 0- 7- 0-/4 5- 0-/7 7- 8-dim7 9-m 4-m/7 5- 7-sus4 7- 0-maj7 5-add9/0 0-maj7 5-/0 0- 5-/0 0- 7- 0-/4 5- 0-/7 7- 8-dim7 9-m 4-m/7 5- 7-sus4 7- 0- 7-/11 9-m 7- 5- 0-/4 9-m 7- 5- 0- 7-/11 9-m 7- 5- 0-/4 2-m 7-sus4 7- 0- 0-/5 0- 7- 0-/4 5- 0-/7 7- 8-dim7 9-m 4-m/7 5- 7-sus4 7- 0- 7-/11 9-m 7- 5- 0-/4 9-m 7- 5- 0- 7-/11 9-m 7- 5- 0-/4 2-m 7-sus4 7- 0- 5-/0 0- 7- 0-/4 5- 0-/7 7- 8-dim7 9-m 4-m/7 5- 7-sus4 7- 9-m 4-m/7 5- 7-sus4 7- 9-m 4-m/7 5- 7-sus4 7- 0-
419,Karácsony Ünnepén,1,0-m 10- 8- 3- 8- 3- 5-m 7- 0-m 10- 8- 3- 8- 3- 5-m 7- 0-m 0-m 7- 0-m 7- 0-m 7- 0-m 7- 0-m 3- 10- 0-m 7- 0-m 7- 0-m 7- 0-m 0-m 10- 8- 3- 8- 3- 5-m 7- 0-m 7- 0-m 7- 0-m 7- 0-m 7- 0-m 3- 10- 0-m 7- 0-m 7- 0-m 7- 0-m 0-m 10- 8- 3- 8- 3- 5-m 7- 0-m 7- 0-m 7- 0-m 7- 0-m 7- 0-m 3- 10- 0-m 7- 0-m 7- 0-m 7- 0-m 3- 10- 0-m 7- 0-m 7- 0-m 7- 0-m
420,How To Make Gravy,0,0- 2-m7add11 0-maj7 5-add9 7-add11 0- 2-m7add11 0-maj7 2-m7add11 0- 2-m7add11 0-maj7 2-m7add11 0- 2-m7add11 0-maj7 2-m7add11 0- 2-m7add11 0-maj7 2-m7add11 5-add9 0-maj7 5-add9 7-add11 0- 2-m7add11 0-maj7 2-m7add11 0- 2-m7add11 0-maj7 2-m7add11 0- 2-m7add11 0-maj7 2-m7add11 0- 2-m7add11 0-maj7 2-m7add11 5-add9 0-maj7 5-add9 7-add11 0- 2-m7add11 0-maj7 2-m7add11 0- 2-m7add11 0-maj7 2-m7add11 0- 2-m7add11 0-maj7 2-m7add11 0- 2-m7add11 0-maj7 2-m7add11 0- 2-m7add11 0-maj7 2-m7add11 0- 2-m7add11 0-maj7 2-m7add11 5-add9 0-maj7 5-add9 7-add11 0- 2-m7add11 0-maj7 2-m7add11 0- 2-m7add11 0-maj7 2-m7add11 0- 2-m7add11 0-maj7 2-m7add11 0- 2-m7add11 0-maj7 2-m7add11 0- 2-m7add11 0-maj7 2-m7add11 0- 2-m7add11 0-maj7 2-m7add11 0- 2-m7add11 0-maj7 2-m7add11 0-
421,Knockin On Heavens Door,0,0- 7- 2-m 0- 7- 5- 0- 7- 2-m 0- 7- 5- 0- 7- 2-m 0- 7- 5- 0- 7- 2-m 0- 7- 5- 0- 7- 2-m 0- 7- 5- 0- 7- 2-m 0- 7- 5- 0- 7- 2-m 0- 7- 5- 0- 7- 2-m 0- 7- 5-
422,Cant Find My Way Home,0,6- 5-m 3-m 1- 11-sus2 6-/10 1-/9 1-/8 4- 6- 1-sus2 1- 6- 8-7sus4 1-sus2 1- 3-m7 5-m 3-m 1- 6- 5-m 3-m 1- 6- 5-m 3-m 1- 6- 5-m 3-m 1- 11-sus2 6-/10 1-/9 1-/8 4- 6- 1-sus2 1- 11-sus2 6-/10 1-/9 1-/8 4- 6- 1-sus2 1- 11-sus2 6-/10 1-/9 1-/8 4- 6- 1-sus2 1- 11-sus2 6-/10 1-/9 1-/8 4- 6- 1-sus2 1- 6- 8-7sus4 1-sus2 1- 3-m7 6- 5-m 3-m 1- 11-sus2 6-/10 1-/9 1-/8 4- 6- 1-sus2 1- 11-sus2 6-/10 1-/9 1-/8 4- 6- 1-sus2 1- 11-sus2 6-/10 1-/9 1-/8 4- 6- 1-sus2 1- 6- 8-7sus4 1-sus2 1- 3-m7 6- 5-m 3-m 1- 11-sus2 6-/10 1-/9 1-/8 4- 6- 1-sus2 1- 11-sus2 6-/10 1-/9 1-/8 4- 6- 1-sus2 1- 11-sus2 6-/10 1-/9 1-/8 4- 6- 1-sus2 1- 11-sus2 6-/10 1-/9 1-/8 4- 6- 1-sus2 1- 4- 6- 1-sus2 1- 4- 6- 1- 1-sus2 1- 4- 6- 1-
423,This Is Halloween,1,0-m 5-m6 4-m/7 5-m6/8 7-7 0-m 5-m6/0 0-m 10- 0-m 7- 7-m 10-m 0- 5-m 8-m 4-m 1-m 3-m 4-m 3-m 4-m 2-m 4-7 6-m 3-m 6-m 3-m 0-m 8-m 5-m 8-m 4- 8-m 4- 8-m 3- 8-m 5-m 1- 5-m 8-m 10- 3-m 5-m 8-m 10-7 6-m 2-m 11-m 6-m 2-m 11-m 6-m 2-m 6-m 2-m 6-m 0-m 2-7 4-m 1-m 4-m 1-m 3-m 11-m 8-m 5-m 2-m 11-m 7-m 1-m 8-7/1 1-m 11- 1-m 8-7 8-m 4- 8-m 11-m 1-7 6-m 9-m 5-/9 9-m 0-m 2-7 7-m 10-m 6-m 3-m 10-m 6-m 3-m 2-m 10-m 7-m 7-m 3- 7-m 3- 7-m 2-7 7-m 0-m6 11-m/2 0-m6/3 2-7 7-m
424,Nah Neh Nah,0,6-7 6- 11-m 11-m 11-m 11-m 6-7 6- 11-m 11-m 6-7 6-7 11-m 11-m 6- 6-7 11-m 11-m 6-7 6-7 4- 6-7 6- 11-m 11-m 6- 6-7 11-m 11-m 6- 6-7 4- 6-7 6- 11-m 11-m 6-7 6-7 11-m 11-m 6- 6-7 6-7 6-7 6-7 4- 4- 6-7 6-7 6- 11-m 11-m 6-7 11-m 11-m 6- 6-7 6-7 4- 6-7 6- 11-m 11-m 6-7 11-m 11-m 6-7 6-7 6- 4- 6- 11-
425,Nice Dream,0,3-6 2-11 1-maj7#11 0- 3-6 2-11 1-maj7#11 0-5 0-add#11 0-5 0-add#11 0-5 0-maj7 5-sus2 5- 7-sus4 7-add11 0-5 0-maj7 5-sus2 5- 7-sus4 7-add11 2-m7add11 7-7sus4 0- 0-add#11 0- 0-add#11 0-5 0-maj7 5-sus2 5- 7-sus4 7-add11 0-5 0-maj7 5-sus2 5- 7-sus4 7-add11 2-m7add11 7-7sus4 0- 9-m7add13 2-m7add11 7-7sus4 0- 0-add#11 9-m7add13 2-m7add11 0-add11/2 5-sus2/1 0-5 2-m7add11 3-6 5-sus2 0-5 2-m7add11 3-6 5-sus2 0-5 2-m7add11 3-6 5-sus2 0-5 2-m7add11 3-6 5-sus2 2-m7add11 0-add11/2 7-7sus4 0- 9-m7add13 2-m7add11 0-add11/2 7-7sus4 0- 9-m7add13 2-m7add11 7-7sus4
426,Gotta Get Away,1,10- 0-m 3- 10- 0-m 10- 0-m 3- 10- 0-m 10- 0-m 3- 10- 0-m 10- 0-m 3- 10- 0-m 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 10- 0-m 3- 10- 0-m 10- 0-m 3- 10- 0-m 10- 0-m 3- 10- 0-m 10- 0-m 3- 10- 0-m 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 3- 10- 0-m 3- 10- 0-m 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 3- 10- 0-m 3- 10- 0-m 3- 10- 0-m
427,Cherub Rock,0,0- 10- 5- 8- 3- 0-sus2 2- 4- 0- 2- 4- 2- 4- 0-sus2 10- 5- 2- 0- 4- 2- 4- 0-sus2 10- 5- 2- 0- 4- 2- 4- 0-sus2 10- 5- 8- 3- 10- 5- 8- 3- 10- 5- 8- 3- 10- 5- 8- 2- 4- 2- 4- 0-sus2 10- 5- 2- 0- 4- 2- 4- 0-sus2 10- 5- 2- 0- 4- 2- 4- 0-sus2 10- 5- 8- 3- 10- 5- 8- 3- 10- 5- 8- 3- 10- 5- 8- 0- 10- 5- 8- 3- 0- 10- 5- 8- 3- 0- 10- 5- 8- 3- 0- 10- 5- 8- 3- 10- 5- 0- 10- 5- 0- 10- 5- 0- 10- 5- 0- 8- 3- 10- 5- 8- 3- 10- 5- 8- 3- 10- 5- 8- 3- 10- 5- 8- 3- 10- 5- 8- 3- 10- 5- 8- 3- 10- 5- 8- 0- 10- 5- 8- 3- 0- 10- 5- 8- 3- 0- 10- 5- 8- 3- 0- 10- 5- 8- 3-
428,Huwag Kang Matakot,0,0- 5- 9-m 7-m 0- 5- 9-m 7-m 0- 10- 10-m 5- 5-7 10- 10-m 3-7 0- 10- 9-m 0- 5- 9-m 7-m 0- 5- 9-m 7-m 0- 5- 9-m 7-m 0- 5- 9-m 7-m 0- 5- 9-m 7-m 0- 10- 10-m 5- 5-7 10- 10-m 3-7 0- 10- 9-m 0- 5- 9-m 7-m 0- 5- 9-m 7-m 0- 5- 9-m 7-m 0- 5- 9-m 7-m 0- 5- 9-m 7-m 0- 2- 7- 11-m 9-m 2- 7- 11-m 9-m 2- 7- 11-m 9-m 2-
