,0,1
3641,La Lune Pleure,2-m 5- 0- 2-m 2-m 5- 0- 2-m 2-m 5- 0- 2-m 2-m 5- 0- 2-m 2-m 5- 0- 2-m 2-m 5- 0- 7- 2-m 5- 0- 2-m 2-m 5- 0- 7- 5- 7- 2-m 5- 0- 2-m 2-m 5- 9-m 0- 2-m 2-m 5- 0- 2-m 2-m 5- 0- 7- 2-m 5- 0- 2-m 2-m 5- 0- 7- 5- 7- 2-m 5- 0- 2-m 2-m 5- 9-m 0- 2-m 2-m 5- 0- 2-m 2-m 5- 0- 2-m 2-m 5- 0- 2-m 2-m 5- 0- 2-m 2-m 5- 0- 2-m 2-m 5- 0- 2-m 2-m 5- 0- 2-m 2-m 5- 0- 7- 5- 7- 2-m 5- 0- 2-m 2-m 5- 9-m 0- 2-m
3642,San Dimas High School Football Rules,0- 0- 4-m 5- 7- 9-m 4-/8 0- 4-m 5- 7- 0- 4-m 5- 7- 0- 4-m 5- 7- 4-/8 9-m 5- 0- 4-/8 0- 9-m 5- 0- 7- 5- 7- 0- 4-/8 9-m 7- 5- 7- 0- 4-m 5- 7- 0- 4-m 5- 7- 0- 4-m 5- 7- 4-/8 9-m 5- 0- 4-/8 0- 9-m 5- 0- 7- 5- 7- 0- 4-/8 9-m 7- 5- 7-
3643,Closing Time,7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 10- 8- 3- 10- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0-
3644,Alegría,2-m 5- 0- 2-m 5- 0- 2-m 5- 0- 2-m 10- 7-m7 5- 0- 2-m 10- 5- 0- 5- 0- 2-m 10- 5- 0- 2-m 5- 0- 2-m 5- 0- 2-m 5- 0- 2-m 10- 7-m7 5- 0- 2-m 10- 5- 0- 2-m 5- 0- 2-m 10- 5- 0- 2-m 5- 0- 2-m 5- 0- 2-m 5- 0- 2-m 10- 7-m7 5- 0- 2-m 10- 5- 0- 2-m
3645,Heres Where The Story Ends,7- 0-add9 0- 7- 0-add9 7- 7- 0-add9 7- 7- 0-add9 7- 7- 0-add9 7- 7- 0-add9 7- 7- 0-add9 7- 7- 0-add9 7- 7- 0-add9 7- 0- 7- 0- 7- 0- 7- 0- 7- 0-add9 7- 7- 0-add9 7- 7- 0-add9 7- 7- 0-add9 7- 7- 0-add9 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 7- 0-add9 7- 0-add9 7- 0-add9 7- 7- 0-add9 7-
3646,The Chain Of Love,2- 2-sus2 2- 2-sus2 2- 2-sus2 2- 2-sus2 2- 2- 2- 9- 9-7 2- 2-sus4 2- 9- 9-7 2- 2-sus4 2- 2-sus2 2- 7- 2- 9- 2- 2-7 7- 2- 7- 2- 7- 2- 9- 2- 2-sus4 2- 2-sus2 2- 2- 9- 9-7 2- 2- 9- 9-7 2- 2-sus4 2- 2-sus2 2- 7- 2- 9- 2- 2-7 7- 2- 7- 2- 7- 2- 9- 2- 2-sus4 2- 2-sus2 2- 2- 9- 2- 2- 2-sus4 2- 2-sus2
3647,Follow Me Up To Carlow,4-m 2- 4-m 2- 4-m 2- 7- 2- 4-m 4-m 2- 4-m 2- 4-m 2- 7- 2- 4-m 7- 2- 7- 7- 2- 4-m 7- 2- 7- 7- 2- 4-m
3648,Dos Gardenias,4-m 9-m 4-m 4-m 4-m 4-m 11-7 9-m 11-7 4-m 4-m 2-m 9-m 4-m 11-7 4-m 4-m 11-7 9-m 11-7 4-m 4-m 2-m 9-m 4-m 11-7 4-m 4-m 11-7 4-m 9-m 4-m
3649,A Lenfant Que Jaurai,9- 9-9 9- 9- 9-9 9- 9- 9-9 9- 9-9 9- 2- 2-9 2- 9- 7- 9- 9-9 9- 9-9 9- 9-9 9- 2- 2-9 2- 9- 7- 9- 9-9 9- 9-9 9- 9-9 9- 2- 2-9 2- 9- 7- 9- 9-9 9- 7- 5- 4-4 4- 9- 9-9 9- 9- 9-9 9- 9- 9-9 9- 9-9 9- 2- 2-9 2- 9- 7- 9- 9-9 9- 9-9 9- 9-9 9- 2- 2-9 2- 9- 7- 9- 9- 7- 5- 7- 9- 7- 5- 4-4 4- 9- 9-9 9- 9- 9-9 9- 9-4 9- 9-9 9- 9-9 9- 2- 2-9 2- 9- 7- 9- 9-9 9- 9-9 9- 9-9 9- 2- 2-9 2- 9- 7- 9-
3650,Tim I Wish You Were Born A Girl,5- 9-m 10- 9-m 7-m 0- 2-m 10- 5- 0- 9-m 7-m 5- 9-m 10- 9-m 7-m 0- 2-m 10- 5- 0- 9-m 7-m 5- 9-m 10- 9-m 7-m 0- 2-m 10- 5- 0- 9-m 7-m 9-m 5- 10- 7-m 9-m 5- 10- 2-m 9- 7-m 5- 9-m 10- 9-m 7-m 0- 2-m 10- 5- 0- 5- 5- 9-m 10- 9-m 7-m 0- 2-m 10- 5- 0- 5-
3651,The Thunder Rolls,2-m 2-m 10- 9- 2-m 10- 9- 2-m 0- 7-/11 9- 9-sus 9- 2-m 2-m 10- 9- 2-m 10- 9- 2-m 2- 0- 7-/11 9- 9- 2-5 0-5 2-5 2-m 0- 2-m 10- 0- 2-5 0-5 2-5 2-m 0- 2-m 10- 0- 9- 2- 9- 10- 0- 2-5 0-5 2-5 2-m 0- 2-m 10- 0- 2-m 2-m 10- 9- 2-m 10- 9- 2-m 0- 7-/11 9- 9- 2-5 0-5 2-5 2-m 0- 2-m 2-5 2-5 2-5 2-m 2-m 2-m 10- 0- 2-5 0-5 2-5 2-m 0- 2-m 10- 0- 9- 2- 9- 10- 0- 2-5 0-5 2-5 2-m 0- 2-m 10- 0- 2-m 2-m 10- 9- 2-m 10- 9- 2- 10- 0- 2-5 0-5 2-5 2-m 0- 2-m 10- 0- 9- 2- 9- 10- 0- 2-5 0-5 2-5 2-m 0- 2-m 10- 0- 2- 0- 2-m
3652,Hate This And Ill Love You,2-/6 9- 7-m 2-/6 9- 7-m 2-/6 9- 7-m 2-/6 9- 7-m 2-/6 4-m 11-m 6-sus4 6- 4-m 6- 11-m 9- 7-m 2-/6 9- 7-m 2- 9- 7-m 2-/6 9- 7-m 2-/6 4-m 11-m 6-sus4 6- 4-m 6- 11-m 11-m7/9 11-m7/8 11-m7/7 4-m 7- 4-m 6- 11-m 11-m7/9 8-m7 11-m7/7 4-m 7- 4-m 6- 11-m 11-m7/9 7-m 2-/6 9- 7-m 2- 9- 7-m 2-/6 9- 7-m 2- 9- 7-m 2-/6 9- 7-m 2- 4-m 11-m 6-sus4 6-m 4-m 6- 11-m 11-m7/9 11-m7/8 11-m7/7 4-m 7- 4-m 6- 11-m 11-m7/9 7-m 2-/6 9- 7-m 2-
3653,Nashville,9- 4- 2- 9- 4- 2- 9- 4- 2- 9- 4- 2- 4- 2- 9- 4- 2- 9- 4- 2- 9- 4- 2- 9- 4- 2- 9- 4- 2- 4- 2- 9- 4- 2- 9- 4- 2- 9- 4- 2- 9- 4- 2- 9- 4- 2- 9- 4- 2- 9- 4- 2- 4- 2- 9- 4- 2- 9- 4- 2- 9- 4- 2- 4- 2- 9- 4- 2- 9- 4- 2- 9- 4- 2- 9- 4- 2- 9-
3654,Ankkurinappi,2- 7- 2- 7- 2- 7- 2- 7- 6- 7- 2- 6-7 9- 11- 7- 9- 7- 2- 7- 9- 7- 2- 2- 7- 2- 7- 2- 7- 2- 7- 6- 7- 2- 6-7 9- 11- 7- 9- 7- 2- 7- 9- 7- 2- 2- 7- 2- 7- 2- 7- 2- 7- 6- 7- 2- 6-7 9- 11- 7- 9- 7- 2- 7- 9- 7- 2- 2- 7- 2- 7- 2- 7- 2- 7- 6- 7- 2- 6-7 9- 11- 7- 9- 7- 2- 7- 9- 7- 2-
3655,All For You,9-m 2- 2-sus2 2- 9-m 2- 2-sus2 2- 9-m 2- 2-sus2 2- 9-m 2- 2-sus2 2- 4-m 9-m 4-m 9-m 4-m 0- 9-m 2- 2-sus4 2- 7- 2- 9-m 2- 0- 7- 2- 9-m 2- 0- 7- 2- 9-m 2- 0- 7- 2- 9-m 2- 0- 7- 9-m 9-sus4 9-m 7- 9-m 2- 2-sus2 2- 9-m 2- 2-sus2 2- 9-m 2- 2-sus2 2- 9-m 2- 2-sus2 2- 4-m 9-m 4-m 9-m 4-m 0- 9-m 2- 2-sus4 2- 9-m 4-m 9-m 4-m 9-m 9-m 4-m 0- 2- 7- 7- 9-m 2- 7- 7- 9-m 2- 0- 7- 2- 7- 2- 0- 7- 9-m 9-sus4 9-m 7-
3656,All For You,9-m 2- 9-m 2- 9-m 2- 9-m 2- 4-m 9-m 4-m 9-m 4-m 9-m 2- 7- 0- 9-m 2- 7- 0- 9-m 2- 7- 0- 9-m 2- 7- 0- 9-m 2- 7- 0-add9/4 2-/5 7- 9-m 2- 9-m 2- 9-m 2- 9-m 2- 4-m 9-m 4-m 9-m 4-m 9-m 2- 7- 0- 9-m 2- 7- 0- 9-m 2- 7- 0- 9-m 2- 7- 0- 9-m 2- 7- 0-add9 7- 9-m 4-m 9-m 4-m 9-m 4-m 9-m 2- 7- 0-add9 9-m 2- 9-m 2- 9-m 2- 9-m 2- 9-m 2- 4-m 9-m 4-m 9-m 4-m 9-m 2- 7- 0- 9-m 2- 7- 0- 9-m 2- 7- 0- 9-m 2- 7- 0- 9-m 2- 7- 0-add9 7- 7- 0- 9-m 2- 7- 0- 9-m 2- 7- 0- 9-m 2- 7- 0- 9-m 2- 7- 9-m 2- 7- 0- 9-m 2- 7- 0- 9-m 2- 7- 0-add9 7-
3657,It Matters To Me,7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 0- 7- 4-m 11-m 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 0- 7- 4-m 11-m 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7-
3658,Only Hope,4-m 9- 2- 0-9 7- 1-m7 11-m 11- 6-7 4-m 7- 11-m 4-m 0-9 7- 0-9 11- 4-m 0-9 7- 0-9 11-m 4-m 4-m 7- 11-m 4-m 0-9 7- 0-9 11- 4-m 7- 11-m 4-m 0-9 7- 0-9 11- 4-m 7- 11-m 4-m 0-9 7- 0-9 11- 4-m 7- 11-m 4-m 0-9 7- 0-9 11- 4- 11- 9- 4- 11- 9- 1-m7 9- 1-m7 0-9 11- 4-m 7- 11-m 4-m 0-9 7- 0-9 11- 4-m 4-m 7- 11-m 4-m 0-9 7- 0-9 11- 4-m 7- 11-m 4-m 0-9 7- 0-9 11- 4-m 7- 11-m 4-m 0-9 7- 0-9 11- 4-m 7- 11-m 4-m 0-9 7- 0-9 11- 4- 11- 9- 4- 11- 9- 1-m7 9- 1-m7 0-9 11- 2- 4-m 2- 4-m 2- 4-m 6-7 11- 9- 11- 9- 11- 4- 11- 9- 4- 11- 9- 1-m7 9- 1-m7 0-9 11-
3659,The Way You Love Me,0- 7- 9-m 5- 0- 7- 5- 0- 7- 5- 7- 0- 7- 5- 7- 0- 10- 5- 7-7 0- 10- 5- 7- 9- 2- 9- 7- 9- 2- 9- 4-m 2- 6- 7- 9- 2- 9- 7- 9- 4-m 7- 9- 11- 4- 11- 1-m 9- 4- 11- 9- 0- 7- 5- 7- 0- 7- 5- 7- 0- 10- 5- 7- 0- 10- 5- 7- 9- 2- 9- 7- 9- 2- 9- 4-m 2- 6- 7- 9- 2- 9- 7- 9- 4-m 7- 9- 11- 4- 11- 1-m 9- 4- 11- 1-m 9- 11- 7- 9- 2- 9- 7- 9- 2- 9- 4-m 2- 6- 7- 9- 2- 9- 7- 9- 4-m 7- 9- 11- 4- 11- 1-m 9- 4- 11- 1-m 9- 4- 11- 1-m 9- 4- 11- 6-m 1-m 9- 11- 4- 11- 1-m 9- 4- 11- 1-m 9-
3660,Vart Du An Gar,0- 7- 9-m 5- 7- 0- 7- 9-m 5- 7- 9-m 7- 9-m 4- 9- 9- 4- 6-m 2- 4- 9- 4- 6-m 2- 4- 0- 0- 7- 9-m 5- 7- 0- 7- 9-m 5- 7- 9-m 7- 9-m 4- 9- 9- 4- 6-m 2- 4- 9- 4- 6-m 2- 4- 0- 0- 7- 9-m 4- 9- 9- 4- 6-m 2- 4- 9- 4- 6-m 2- 4- 9-
3661,You Dont Even Know Who I Am,5- 0- 7- 0- 5- 0- 7- 5- 0- 7- 0- 5- 0- 7- 5- 0- 7- 0- 5- 0- 7- 5- 0- 7- 0- 5- 0- 7- 5- 0- 7- 0- 5- 0- 7- 5- 0- 9-m 7- 5- 5- 0- 7- 5- 0- 7- 0- 5- 0- 7- 5- 0- 7- 0- 5- 0- 7- 5- 0- 7- 0- 5- 0- 7- 5- 0- 7- 0- 5- 0- 7- 5- 0- 7- 0- 5- 0- 7- 5- 0- 9-m 7- 5- 5- 0- 7- 5- 0- 7- 0- 5- 0- 7- 5- 0- 7- 0- 5- 0- 7- 0-
3662,Why I Cry,5- 7- 0- 5- 7- 0- 9-m 5- 0- 7- 9-m 5- 0- 7- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 9-m 5- 0- 7- 9-m 5- 0- 7- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0-
3663,Dallas,7- 7- 0- 7- 7- 0- 7- 2- 0- 2- 0- 2- 7- 0- 2- 0- 2- 7- 0- 2- 0- 2- 7- 0- 2- 2- 0- 2- 2- 7- 0- 2- 2- 0- 2- 7- 7- 0- 2- 0- 2- 7- 0- 2- 0- 2- 7- 0- 2- 7- 7- 0- 7-
3664,Special,4- 1-m 4- 1-m 6-m 11- 6-m 11- 4- 1-m 4- 1-m 6-m 11- 6-m 11- 9- 11- 9- 11- 9- 11- 4- 1-m 4- 1-m 9- 11- 9- 11- 4- 1-m 4- 1-m 6-m 11- 6-m 11- 9- 11- 9- 11- 9- 1-m 9- 11- 9- 1-m 9- 1-m 9- 1-m
3665,That Summer Feeling,5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 5-/9 0- 7-m 10- 0- 5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 5-/9 0- 7-m 10- 0- 5- 10- 5- 10- 5- 10- 5- 10- 7-m 10- 0- 5- 10- 5- 10- 5- 10- 7-m 10- 7-m 10- 7-m 10- 0- 5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 5-/9 0- 7-m 10- 0- 5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 7-m 10- 0- 5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 7-m 10- 0- 5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 7-m 10- 0- 5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 7-m 10- 0- 5- 10- 5- 10- 5- 10- 5- 10- 5- 10- 5-
3666,Acoustic Medley,7- 0- 2- 7- 7- 0- 2- 0- 2- 0- 2- 7- 2- 4-m 2- 0- 11-m 9-m 7- 7- 2- 4-m 2- 0- 11-m 9-m 7- 7- 0- 7- 9-m 7- 7- 0- 7- 0- 7- 0- 2- 7- 0- 7- 7- 0- 2- 7- 0- 2- 7- 2-4 2- 2-4 7- 0- 7- 0- 11-m 9-m 7- 9-m 11-m 7- 11-m 9-m 0- 7- 0- 7- 0- 7- 7- 0- 7- 2- 2-4 2- 2-4 7- 0- 2- 7- 2- 7- 2- 7- 0- 7- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 2- 7- 0- 7- 2- 7- 7- 0- 7- 0- 7- 2- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 2- 7- 0- 7- 2- 7- 7- 0- 7- 0- 7- 0- 7- 0- 7- 2- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 11-m 2- 1- 0- 11-m 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 11-m 9-m 7- 7- 11-m 9-m 7- 7- 11-m 9-m 7- 7- 11-m 9-m 7- 7- 11-m 9-m 7- 0- 11-m 9-m 7- 0- 11-m 9-m 2- 7- 7- 11-m 9-m 7- 7- 11-m 9-m 7- 7- 11-m 9-m 7- 7- 4-m 0- 2- 7- 0- 7- 0- 7- 0- 7- 9-m 0- 7- 9-m 0- 7- 7- 11-m 9-m 7- 7- 0- 7- 0- 2- 7- 0- 2- 7- 0- 2- 7- 0- 0- 7- 0- 2- 7- 0- 2- 7- 0- 2- 7- 0- 2- 7- 0- 2- 7- 0- 2- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 2- 7- 0- 2- 7- 0- 2- 7- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5-
3667,Lunchlady Land,2- 9- 4- 9- 2- 9- 2- 9- 2- 9- 2- 9- 9- 2- 9- 2- 9- 2- 4- 2- 9- 2- 9- 2- 4- 9- 2- 2- 9- 2- 2- 9- 2- 9- 2- 9- 2- 9- 2- 9- 2- 9- 4- 2- 9-
3668,Bilanggo,4-m7 7- 2- 0- 7- 2- 0- 4-m7 2- 0- 7- 2- 0- 4-m7 2- 0- 7- 0- 7- 9-m7 2- 4-m7 2- 0- 7- 0- 7- 9-m7 2- 7- 2- 0- 7- 2- 0- 4-m7 2- 0- 7- 2- 0- 4-m7 2- 0- 7- 0- 7- 9-m7 2- 4-m7 2- 0- 7- 0- 7- 9-m7 2-
3669,Where Its At,9- 2- 4-m 9- 4-m 2- 11-m 9- 9- 2- 4-m 9- 4-m 2- 11-m 9- 9- 2- 4-m 9- 4-m 2- 11-m 9- 4- 9- 4- 9- 4- 9- 4- 9- 9- 2- 4-m 9- 4-m 2- 11-m 9- 9- 2- 4-m 9- 4-m 2- 11-m 9- 4- 9- 4- 9- 7- 4- 7- 4- 4- 9- 4- 9- 7- 4- 7- 4- 9- 2- 4-m 9- 4-m 2- 11-m 9- 9- 2- 4-m 9- 4-m 2- 11-m 9- 4- 9- 4- 9-
3670,Absolutely Cuckoo,4- 11- 6- 11- 4- 11- 6- 11- 4- 11- 6- 11- 4- 11- 6- 11- 4- 11- 6- 11-
3671,Father To A Sister Of Thought,7- 2-m 0- 9- 7- 2-m 0- 7- 2-m 0- 7- 2-m 0- 7- 2-m 0- 7- 2-m 0- 4-m 9- 7- 2-m 0- 9- 7- 2-m 0- 7- 2-m 0- 7- 2-m 0- 7- 2-m 0- 7- 2-m 0- 4-m 9- 7- 2-m 0- 9- 7- 2-m 0- 9- 7- 2-m 0- 9- 7- 2-m 0- 9- 7- 2-m 0- 9-
3672,Long Black Veil,4- 11- 9- 4- 4- 11- 9- 4- 4- 11- 9- 4- 4- 11- 9- 4- 9- 4- 9- 4- 9- 4- 9- 4- 4- 9- 4- 9- 11- 4- 4- 11- 9- 4- 4- 11- 9- 4- 9- 4- 9- 4- 9- 4- 9- 4- 4- 9- 4- 9- 11- 4- 9- 11- 4- 9- 11- 4-
3673,Feeling Yourself Disintegrate,4- 4- 9- 4- 8-m 6-m 11- 4- 9- 4- 8-m 6-m 11- 4- 8-m 1-m 8-m 4- 8-m 1-m 8-m 11- 4- 1-m 6-m 11- 4- 1-m 6-m 11- 11- 4- 8-m 1-m 8-m 4- 8-m 1-m 8-m 11-
3674,Retrovertigo,0- 0-aug 2-m 6- 4- 7- 5- 2- 8-m 8- 5-m 0- 6- 4- 0- 6- 4- 9-m 7- 5- 5- 7- 9-m 7- 5- 5- 7- 9-m 7- 2- 7- 8-m 9-m 7- 5- 5- 7- 9-m 7- 5- 5- 7- 9-m 7- 2- 5-m 5- 0- 9-m 8- 5- 0- 9-m 8- 0- 6- 4- 9-m 7- 5- 5- 7- 9-m 7- 5- 5- 7- 9-m 7- 2- 7- 8-m 9-m 7- 5- 5- 7- 9-m 7- 5- 5- 7- 9-m 7- 2- 5-m
3675,Dont Say Goodbye,7- 4- 9-m 2- 7- 4- 4-m 9-m 2- 7- 0- 7- 9-m 2- 7- 4- 4-m 9-m 2- 7- 0- 7- 4-m 7- 9-m 2- 7- 4- 4-m 9-m 2- 7- 0- 7- 9-m 2- 7- 4- 4-m 9-m 2- 7- 0- 7- 7- 9-m 2- 7- 4-m 4- 7- 9-m 2- 7- 0- 7- 4- 9-m 2- 7- 4- 4-m 9-m 2- 7- 0- 7- 4-m 7- 9-m 2- 7- 4- 4-m 9-m 2- 7- 0- 7- 9-m 2- 7- 4- 4-m 9-m 2- 7- 0- 7- 4-m 9-m 2- 7- 0- 7-
3676,Tearjerker,
3677,Im Gonna Sit Right Down And Write Myself A Letter,0- 2-m7 7-7 7-7 0- 9-m 0- 9-m7 0-maj7 0-7 0- 0-maj7 5- 2-m7 7-7 0- 0-7 9-m7 2- 2-7 2-m7 7-7 7-7 0- 9-m 0- 9-m7 0-maj7 0-7 0- 0-maj7 0- 5- 5- 5-m 10-7 0- 9-7 5- 7- 0- 2-m7 7-7 8-7 1- 10-m 1- 10-m7 1-maj7 1-7 1- 1-maj7 6- 3-m7 8-7 1- 1-7 10-m7 3- 3-7 3-m7 8-7 9-7 2- 11-m 2- 11-m7 2-maj7 2-7 2- 2-maj7 2- 7- 7- 7-m 0-7 2- 11-7 7- 9- 2- 4-m7 9-7 5- 5-m 10-7 0- 9-7 5- 7- 4- 5-7 5- 7- 0- 5- 0- 7-7 0-
3678,Somewhere In My Broken Heart,9-m 4-m 5- 4-sus4 4-7 5- 7- 0- 0- 4-m 5- 7- 0- 4-m 5- 7-sus4 7- 9-m 4-m 5- 4-sus4 4- 5- 7- 0- 0- 4-m 5- 7- 0- 4-m 5- 7-sus4 7- 9-m 4-m 5- 4-sus4 4-7 5- 7- 0- 5- 0- 7- 0- 0-7 5- 4-m 2-m 0- 7- 0- 4-m 5- 7- 0- 4-m 5- 7-sus4 7- 9-m 4-m 5- 4-sus4 4-7 5- 7- 0- 5- 0- 7- 0- 0-7 5- 4-m 2-m 0- 7- 0- 4-m 5- 7- 0- 4-m 5- 7-sus4 7- 9-m 4-m 5- 4-sus4 4-7 5- 7- 5- 7- 5- 7- 9-m 4-m 5- 7-
3679,The Year Clayton Delaney Died,7- 2-7 7- 7-7 0- 7- 7-7 0- 7- 2-7 7- 7- 2-7 7- 7-7 0- 7- 7-7 0- 7- 2-7 7- 7- 2-7 7- 7-7 0- 7- 7-7 0- 7- 2-7 7- 7- 2-7 7- 7-7 0- 7- 7-7 0- 7- 2-7 7- 7- 2-7 7- 7-7 0- 7- 7-7 0- 7- 2-7 7- 2-7 7-
3680,Then She Appeared,2- 7- 9- 2- 7- 9- 2- 7- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 2- 7- 9- 2- 7- 9- 6- 7- 2-/6 4-7 9-7 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 2- 7- 9- 2- 7- 9- 6- 7- 2-/6 4-7 9-7 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 9- 11- 4- 11-7 4- 9-sus4 9- 9-sus2 9- 2- 7- 9- 2- 2- 7- 9- 2- 7- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 2- 7- 9- 2- 7- 9- 6- 7- 2-/6 4-7 9-7 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 9- 11- 4- 11-7 4- 9-sus4 9- 9-sus2 9- 2- 2- 7- 9- 2- 7- 2- 2- 7- 9- 2- 7- 2-
3681,Greensleeves,5- 0- 10- 9- 2-m 2-m 5- 0- 10- 9- 2-m 5- 0- 10- 9- 2-m 5- 0- 10- 9- 5- 0- 10- 9- 2-m 5- 0- 10- 9- 2-m 2-m 5- 0- 10- 9- 2-m 5- 0- 10- 9- 2-m 5- 0- 10- 9- 5- 0- 10- 9- 2-m 5- 0- 10- 9- 2-m 5- 0- 10- 9- 2-m 5- 0- 10- 9- 2-m 5- 0- 10- 9- 5- 0- 10- 9- 2-m
3682,My Oh My,4-m/11 2-m 9- 7-maj7 7-m7 0-/4 3-6/9 5-6/9 7-maj7 7-m7 4-m/11 2-m 9- 4-m/11 2-m 9- 4-m/11 2-m 9- 4-m/11 2-m 9- 4-m/11 2-m 9- 4-m/11 2-m 9- 4-m/11 2-m 9- 4-m/11 2-m 9- 7-maj7 7-m7 0-/4 3-6/9 3-6/9 5-6/9 7-maj7 4-m/11 2-m 9- 4-m/11 2-m 9- 4-m/11 2-m 9- 4-m/11 2-m 9- 4-m/11 2-m 9- 4-m/11 2-m 9- 7-maj7 7-m7 0-/4 3-6/9 3-6/9 5-6/9 7-maj7 7-maj7 7-m7 0-/4 3-6/9 3-6/9 5-6/9 4-m/11 2-m 9- 4-m/11 2-m 9- 7-maj7 7-m7 0-/4 3-6/9 3-6/9 5-6/9 7-maj7 7-m7 7-maj7 7-maj7 7-m7 7-m7 7-maj7 7-m7 7-maj7 7-m7
3683,Rockin Chair,0-maj7 4-m7 9-m 5-maj7 2-7 4-m 0-maj7 4-m7 9-m 5-maj7 5-maj7 0- 7- 2-7 5-maj7 0-maj7 4-m7 9-m 5-maj7 5-maj7 0- 7- 2-7 5-maj7 4-m 9-m 4-m 9-m 5-maj7 4- 4-m 9-m 4-m 9-m 5-maj7 4- 4-m 9-m 4-m 9-m 5-maj7 4- 4-m 9-m 4-m 9-m 5-maj7 4- 0-maj7 4-m7 9-m 5-maj7 5-maj7 0- 7- 2-7 5-maj7 0-maj7 4-m7 9-m 5-maj7 5-maj7 0- 7- 2-7 5-maj7 4-m 9-m 4-m 9-m 5-maj7 4- 4-m 9-m 4-m 9-m 5-maj7 4-
